t_s,th_deg,al_deg,pwm,mode
0.0000,-2.637,159.434,0,0
0.0006,-2.637,159.434,0,0
0.0008,-2.637,159.434,0,0
0.0023,-2.637,159.434,0,0
0.0043,-2.637,159.434,0,0
0.0063,-2.637,159.434,0,0
0.0083,-2.637,159.434,0,0
0.0103,-2.637,159.434,0,0
0.0123,-2.637,159.434,0,0
0.0173,-2.637,159.434,0,0
0.0177,-2.637,159.434,0,0
0.0183,-2.637,159.434,0,0
0.0203,-2.637,159.434,0,0
0.0223,-2.637,159.434,0,0
0.0243,-2.637,159.434,0,0
0.0263,-2.637,159.434,0,0
0.0283,-2.637,159.434,0,0
0.0303,-2.637,159.434,0,0
0.0322,-2.637,159.434,0,0
0.0342,-2.637,159.434,0,0
0.0362,-2.637,159.434,0,0
0.0382,-2.637,159.434,0,0
0.0402,-2.637,159.434,0,0
0.0422,-2.637,159.258,0,0
0.0442,-2.637,159.258,0,0
0.0463,-2.637,159.258,0,0
0.0483,-2.637,159.258,0,0
0.0503,-2.637,159.258,0,0
0.0523,-2.637,159.258,0,0
0.0543,-2.637,159.258,0,0
0.0562,-2.637,159.258,0,0
0.0582,-2.637,159.258,0,0
0.0602,-2.637,159.258,0,0
0.0623,-2.637,159.258,0,0
0.0642,-2.637,159.258,0,0
0.0662,-2.637,159.258,0,0
0.0682,-2.637,159.258,0,0
0.0702,-2.637,159.258,0,0
0.0723,-2.637,159.258,0,0
0.0894,-2.637,159.082,0,5
0.0915,-2.637,159.082,0,5
0.0934,-2.637,159.082,0,5
0.0955,-2.637,159.082,0,5
0.0974,-2.637,159.082,0,5
0.0994,-2.637,159.082,0,5
0.1015,-2.637,159.082,0,5
0.1035,-2.637,159.082,0,5
0.1055,-2.637,159.082,0,5
0.1075,-2.637,158.906,0,5
0.1095,-2.637,158.906,0,5
0.1115,-2.637,158.906,0,5
0.1135,-2.637,158.906,0,5
0.1181,-2.637,158.906,0,5
0.1186,-2.637,158.906,0,5
0.1195,-2.637,158.906,0,5
0.1214,-2.637,158.906,0,5
0.1235,-2.637,158.906,0,5
0.1255,-2.637,158.906,0,5
0.1275,-2.637,158.906,0,5
0.1295,-2.637,158.906,0,5
0.1314,-2.637,158.906,0,5
0.1334,-2.637,158.906,0,5
0.1355,-2.637,158.906,0,5
0.1375,-2.637,158.906,0,5
0.1395,-2.637,158.906,0,5
0.1415,-2.637,158.906,0,5
0.1435,-2.637,158.906,0,5
0.1485,-2.637,158.730,0,5
0.1495,-2.637,158.730,0,5
0.1497,-2.637,158.730,0,5
0.1514,-2.637,158.730,0,5
0.1535,-2.637,158.730,0,5
0.1554,-2.637,158.730,0,5
0.1575,-2.637,158.730,0,5
0.1595,-2.637,158.730,0,5
0.1615,-2.637,158.730,0,5
0.1635,-2.637,158.730,0,5
0.1654,-2.637,158.730,0,5
0.1675,-2.637,158.730,0,5
0.1695,-2.637,158.730,0,5
0.1715,-2.637,158.730,0,5
0.1734,-2.637,158.730,0,5
0.1754,-2.637,158.730,0,5
0.1775,-2.637,158.730,0,5
0.1795,-2.637,158.730,0,5
0.1815,-2.637,158.730,0,5
0.1834,-2.637,158.730,0,5
0.1854,-2.637,158.730,0,5
0.1875,-2.637,158.730,0,5
0.1894,-2.637,158.730,0,5
0.1914,-2.637,158.730,0,5
0.1935,-2.637,158.730,0,5
0.1955,-2.637,158.730,0,5
0.1975,-2.637,158.730,0,5
0.1994,-2.637,158.730,0,5
0.2015,-2.637,158.730,0,5
0.2042,-2.637,158.730,0,5
0.2054,-2.637,158.730,0,5
0.2074,-2.637,158.730,0,5
0.2095,-2.637,158.730,0,5
0.2115,-2.637,158.730,0,5
0.2135,-2.637,158.730,0,5
0.2167,-2.637,158.730,0,5
0.2175,-2.637,158.730,0,5
0.2194,-2.637,158.730,0,5
0.2214,-2.637,158.730,0,5
0.2234,-2.637,158.730,0,5
0.2255,-2.637,158.730,0,5
0.2274,-2.637,158.730,0,5
0.2295,-2.637,158.730,0,5
0.2315,-2.637,158.730,0,5
0.2335,-2.637,158.730,0,5
0.2355,-2.637,158.730,0,5
0.2375,-2.637,158.730,0,5
0.2395,-2.637,158.730,0,5
0.2415,-2.637,158.730,0,5
0.2435,-2.637,158.730,0,5
0.2455,-2.637,158.730,0,5
0.2475,-2.637,158.730,0,5
0.2494,-2.637,158.730,0,5
0.2514,-2.637,158.730,0,5
0.2534,-2.637,158.730,0,5
0.2555,-2.637,158.730,0,5
0.2574,-2.637,158.730,0,5
0.2595,-2.637,158.730,0,5
0.2614,-2.637,158.730,0,5
0.2635,-2.637,158.730,0,5
0.2655,-2.637,158.730,0,5
0.2799,-2.637,158.730,0,5
0.2820,-2.637,158.730,0,5
0.2844,-2.637,158.730,0,5
0.2860,-2.637,158.730,0,5
0.2880,-2.637,158.730,0,5
0.2900,-2.637,158.730,0,5
0.2920,-2.637,158.730,0,5
0.2939,-2.637,158.730,0,5
0.2959,-2.637,158.730,0,5
0.2980,-2.637,158.730,0,5
0.3000,-2.637,158.730,0,5
0.3020,-2.637,158.730,0,5
0.3040,-2.637,158.730,0,5
0.3059,-2.637,158.730,0,5
0.3079,-2.637,158.730,0,5
0.3100,-2.637,158.730,0,5
0.3120,-2.637,158.730,0,5
0.3140,-2.637,158.906,0,5
0.3172,-2.637,158.906,0,5
0.3180,-2.637,158.906,0,5
0.3200,-2.637,158.906,0,5
0.3220,-2.637,158.906,0,5
0.3248,-2.637,158.906,0,5
0.3259,-2.637,158.906,0,5
0.3279,-2.637,158.906,0,5
0.3300,-2.637,158.906,0,5
0.3320,-2.637,158.906,0,5
0.3340,-2.637,158.906,0,5
0.3360,-2.637,158.906,0,5
0.3380,-2.637,158.906,0,5
0.3400,-2.637,158.906,0,5
0.3420,-2.637,158.906,0,5
0.3440,-2.637,158.906,0,5
0.3459,-2.637,158.906,0,5
0.3479,-2.637,158.906,0,5
0.3500,-2.637,158.906,0,5
0.3520,-2.637,158.906,0,5
0.3540,-2.637,158.906,0,5
0.3560,-2.637,158.906,0,5
0.3579,-2.637,158.906,0,5
0.3600,-2.637,158.906,0,5
0.3619,-2.637,158.906,0,5
0.3639,-2.637,158.906,0,5
0.3699,-2.637,158.906,0,5
0.3707,-2.637,158.906,0,5
0.3710,-2.637,158.906,0,5
0.3720,-2.637,159.082,0,5
0.3744,-2.637,159.082,0,5
0.3760,-2.637,159.082,0,5
0.3780,-2.637,159.082,0,5
0.3800,-2.637,159.082,0,5
0.3820,-2.637,159.082,0,5
0.3839,-2.637,159.082,0,5
0.3859,-2.637,159.082,0,5
0.3880,-2.637,159.082,0,5
0.3900,-2.637,159.082,0,5
0.3919,-2.637,159.258,0,5
0.3939,-2.637,159.258,0,5
