t_s,th_deg,al_deg,pwm,mode
0.0000,-3.691,147.129,0,0
0.0005,-3.691,147.129,0,0
0.0011,-3.691,147.129,0,0
0.0030,-3.691,147.129,0,0
0.0050,-3.691,147.129,0,0
0.0071,-3.691,147.129,0,0
0.0090,-3.691,147.129,0,0
0.0110,-3.691,147.129,0,0
0.0135,-3.691,147.129,0,0
0.0150,-3.691,147.129,0,0
0.0170,-3.691,147.129,0,0
0.0191,-3.691,147.129,0,0
0.0211,-3.691,147.129,0,0
0.0231,-3.691,147.129,0,0
0.0251,-3.691,147.129,0,0
0.0271,-3.691,147.129,0,0
0.0291,-3.691,147.129,0,0
0.0494,-3.691,147.129,0,5
0.0515,-3.691,147.129,0,5
0.0534,-3.691,147.129,0,5
0.0554,-3.691,147.129,0,5
0.0575,-3.691,146.953,0,5
0.0595,-3.691,146.953,0,5
0.0614,-3.691,146.953,0,5
0.0634,-3.691,146.953,0,5
0.0654,-3.691,146.953,0,5
0.0674,-3.691,146.953,0,5
0.0694,-3.691,146.953,0,5
0.0714,-3.691,146.953,0,5
0.0735,-3.691,146.953,0,5
0.0754,-3.691,146.953,0,5
0.0774,-3.691,146.953,0,5
0.0794,-3.691,146.953,0,5
0.0814,-3.691,146.953,0,5
0.0834,-3.691,146.953,0,5
0.0854,-3.691,146.953,0,5
0.0874,-3.691,146.953,0,5
0.0894,-3.691,146.953,0,5
0.0915,-3.691,146.953,0,5
0.0934,-3.691,146.953,0,5
0.0954,-3.691,146.953,0,5
0.0974,-3.691,146.777,0,5
0.0994,-3.691,146.777,0,5
0.1015,-3.691,146.777,0,5
0.1034,-3.691,146.777,0,5
0.1054,-3.691,146.777,0,5
0.1074,-3.691,146.777,0,5
0.1094,-3.691,146.777,0,5
0.1114,-3.691,146.777,0,5
0.1134,-3.691,146.777,0,5
0.1155,-3.691,146.777,0,5
0.1174,-3.691,146.777,0,5
0.1194,-3.691,146.777,0,5
0.1214,-3.691,146.777,0,5
0.1234,-3.691,146.777,0,5
0.1254,-3.691,146.777,0,5
0.1275,-3.691,146.777,0,5
0.1294,-3.691,146.777,0,5
0.1314,-3.691,146.777,0,5
0.1334,-3.691,146.777,0,5
0.1354,-3.691,146.777,0,5
0.1374,-3.691,146.777,0,5
0.1395,-3.691,146.777,0,5
0.1414,-3.691,146.777,0,5
0.1435,-3.691,146.777,0,5
0.1475,-3.691,146.777,0,5
0.1478,-3.691,146.777,0,5
0.1494,-3.691,146.777,0,5
0.1514,-3.691,146.777,0,5
0.1534,-3.691,146.777,0,5
0.1554,-3.691,146.777,0,5
0.1575,-3.691,146.777,0,5
0.1594,-3.691,146.777,0,5
0.1614,-3.691,146.777,0,5
0.1634,-3.691,146.777,0,5
0.1654,-3.691,146.777,0,5
0.1674,-3.691,146.777,0,5
0.1694,-3.691,146.777,0,5
0.1714,-3.691,146.777,0,5
0.1734,-3.691,146.777,0,5
0.1755,-3.691,146.777,0,5
0.1774,-3.691,146.777,0,5
0.1794,-3.691,146.777,0,5
0.1814,-3.691,146.777,0,5
0.1834,-3.691,146.777,0,5
0.1854,-3.691,146.777,0,5
0.1875,-3.691,146.777,0,5
0.1894,-3.691,146.777,0,5
0.1914,-3.691,146.777,0,5
0.1934,-3.691,146.777,0,5
0.1954,-3.691,146.777,0,5
0.1974,-3.691,146.777,0,5
0.1995,-3.691,146.777,0,5
0.2014,-3.691,146.777,0,5
0.2034,-3.691,146.777,0,5
0.2054,-3.691,146.777,0,5
0.2074,-3.691,146.777,0,5
0.2095,-3.691,146.777,0,5
0.2114,-3.691,146.777,0,5
0.2134,-3.691,146.777,0,5
0.2154,-3.691,146.777,0,5
0.2174,-3.691,146.777,0,5
0.2194,-3.691,146.777,0,5
0.2215,-3.691,146.777,0,5
0.2234,-3.691,146.777,0,5
0.2254,-3.691,146.777,0,5
0.2274,-3.691,146.777,0,5
0.2294,-3.691,146.777,0,5
0.2314,-3.691,146.777,0,5
0.2335,-3.691,146.777,0,5
0.2355,-3.691,146.777,0,5
0.2374,-3.691,146.777,0,5
0.2394,-3.691,146.777,0,5
0.2415,-3.691,146.777,0,5
0.2434,-3.691,146.777,0,5
0.2518,-3.691,146.777,0,5
0.2528,-3.691,146.777,0,5
0.2530,-3.691,146.777,0,5
0.2532,-3.691,146.777,0,5
0.2535,-3.691,146.777,0,5
0.2554,-3.691,146.777,0,5
0.2574,-3.691,146.777,0,5
0.2594,-3.691,146.777,0,5
0.2614,-3.691,146.777,0,5
0.2635,-3.691,146.777,0,5
0.2654,-3.691,146.777,0,5
0.2674,-3.691,146.777,0,5
0.2694,-3.691,146.777,0,5
0.2714,-3.691,146.777,0,5
0.2734,-3.691,146.777,0,5
0.2754,-3.691,146.777,0,5
0.2774,-3.691,146.777,0,5
0.2795,-3.691,146.777,0,5
0.2814,-3.691,146.777,0,5
0.2834,-3.691,146.777,0,5
0.2854,-3.691,146.777,0,5
0.2874,-3.691,146.777,0,5
0.2894,-3.691,146.777,0,5
0.2915,-3.691,146.777,0,5
0.2934,-3.691,146.777,0,5
0.2954,-3.691,146.777,0,5
0.2980,-3.691,146.777,0,5
0.2995,-3.691,146.777,0,5
0.3015,-3.691,146.777,0,5
0.3035,-3.691,146.777,0,5
0.3054,-3.691,146.777,0,5
0.3074,-3.691,146.777,0,5
0.3094,-3.691,146.777,0,5
0.3114,-3.691,146.777,0,5
0.3134,-3.691,146.777,0,5
0.3154,-3.691,146.777,0,5
0.3175,-3.691,146.777,0,5
0.3194,-3.691,146.777,0,5
0.3214,-3.691,146.777,0,5
0.3234,-3.691,146.777,0,5
0.3254,-3.691,146.777,0,5
0.3274,-3.691,146.777,0,5
0.3300,-3.691,146.777,0,5
0.3442,-3.691,146.953,0,5
0.3487,-3.691,146.953,0,5
0.3492,-3.691,146.953,0,5
0.3503,-3.691,146.953,0,5
0.3523,-3.691,146.953,0,5
0.3543,-3.691,146.953,0,5
0.3564,-3.691,146.953,0,5
0.3583,-3.691,146.953,0,5
0.3603,-3.691,146.953,0,5
0.3623,-3.691,146.953,0,5
0.3643,-3.691,146.953,0,5
0.3662,-3.691,146.953,0,5
0.3683,-3.691,146.953,0,5
0.3704,-3.691,146.953,0,5
0.3723,-3.691,146.953,0,5
0.3743,-3.691,146.953,0,5
0.3764,-3.691,146.953,0,5
0.3783,-3.691,146.953,0,5
0.3803,-3.691,146.953,0,5
0.3823,-3.691,146.953,0,5
0.3843,-3.691,146.953,0,5
0.3863,-3.691,146.953,0,5
0.3882,-3.691,146.953,0,5
0.3903,-3.691,146.953,0,5
0.3923,-3.691,146.953,0,5
0.3943,-3.691,147.129,0,5
0.3963,-3.691,147.129,0,5
0.3983,-3.691,147.129,0,5
0.4004,-3.691,147.129,0,5
0.4023,-3.691,147.129,0,5
0.4043,-3.691,147.129,0,5
0.4063,-3.691,147.129,0,5
0.4084,-3.691,147.129,0,5
0.4103,-3.691,147.129,0,5
0.4123,-3.691,147.129,0,5
0.4144,-3.691,147.129,0,5
0.4163,-3.691,147.129,0,5
0.4183,-3.691,147.129,0,5
0.4203,-3.691,147.129,0,5
0.4223,-3.691,147.129,0,5
0.4243,-3.691,147.129,0,5
0.4263,-3.691,147.129,0,5
0.4283,-3.691,147.129,0,5
0.4304,-3.691,147.129,0,5
0.4323,-3.691,147.129,0,5
0.4346,-3.691,147.129,0,5
0.4363,-3.691,147.129,0,5
0.4383,-3.691,147.129,0,5
0.4403,-3.691,147.129,0,5
0.4423,-3.691,147.129,0,5
0.4443,-3.691,147.129,0,5
0.4510,-3.691,147.129,0,5
0.4518,-3.691,147.129,0,5
0.4521,-3.691,147.129,0,5
0.4527,-3.691,147.129,0,5
0.4543,-3.691,147.129,0,5
0.4563,-3.691,147.129,0,5
0.4583,-3.691,147.129,0,5
0.4603,-3.691,147.129,0,5
0.4623,-3.691,147.129,0,5
0.4643,-3.691,147.129,0,5
0.4663,-3.691,147.129,0,5
0.4683,-3.691,147.129,0,5
0.4703,-3.691,147.129,0,5
0.4723,-3.691,147.129,0,5
0.4743,-3.691,147.129,0,5
0.4763,-3.691,147.129,0,5
0.4784,-3.691,147.129,0,5
0.4804,-3.691,147.129,0,5
0.4823,-3.691,147.129,0,5
0.4843,-3.691,147.129,0,5
0.4864,-3.691,147.129,0,5
0.4883,-3.691,147.129,0,5
0.4903,-3.691,147.129,0,5
0.4923,-3.691,147.129,0,5
0.4943,-3.691,147.129,0,5
0.4963,-3.691,147.129,0,5
0.4983,-3.691,147.129,0,5
0.5003,-3.691,147.129,0,5
0.5024,-3.691,147.129,0,5
0.5043,-3.691,147.129,0,5
0.5063,-3.691,147.129,0,5
0.5083,-3.691,147.129,0,5
0.5103,-3.691,147.129,0,5
0.5122,-3.691,147.129,0,5
0.5143,-3.691,147.129,0,5
0.5163,-3.691,147.129,0,5
0.5183,-3.691,147.129,0,5
0.5203,-3.691,147.129,0,5
0.5224,-3.691,147.129,0,5
0.5242,-3.691,147.129,0,5
0.5263,-3.691,147.129,0,5
0.5283,-3.691,147.129,0,5
0.5303,-3.691,147.129,0,5
0.5323,-3.691,147.129,0,5
0.5344,-3.691,147.129,0,5
0.5363,-3.691,147.129,0,5
0.5383,-3.691,147.129,0,5
0.5403,-3.691,147.129,0,5
0.5423,-3.691,147.129,0,5
0.5444,-3.691,147.129,0,5
0.5463,-3.691,147.129,0,5
0.5506,-3.691,147.129,0,5
0.5509,-3.691,147.129,0,5
0.5523,-3.691,147.129,0,5
0.5543,-3.691,147.129,0,5
0.5563,-3.691,147.129,0,5
0.5583,-3.691,147.129,0,5
0.5603,-3.691,147.129,0,5
0.5623,-3.691,147.129,0,5
0.5643,-3.691,147.129,0,5
0.5662,-3.691,147.129,0,5
0.5683,-3.691,147.129,0,5
0.5703,-3.691,147.129,0,5
0.5723,-3.691,147.129,0,5
0.5743,-3.691,147.129,0,5
0.5763,-3.691,147.129,0,5
0.5783,-3.691,147.129,0,5
0.5803,-3.691,147.129,0,5
0.5852,-3.691,147.129,0,5
0.5860,-3.691,147.129,0,5
0.5863,-3.691,147.129,0,5
0.5884,-3.691,147.129,0,5
0.5903,-3.691,147.129,0,5
0.5923,-3.691,147.129,0,5
0.5944,-3.691,147.129,0,5
0.5963,-3.691,147.129,0,5
0.5983,-3.691,147.129,0,5
0.6003,-3.691,147.129,0,5
0.6023,-3.691,147.129,0,5
0.6044,-3.691,147.129,0,5
0.6064,-3.691,146.953,0,5
0.6084,-3.691,146.953,0,5
0.6103,-3.691,146.953,0,5
0.6123,-3.691,146.953,0,5
0.6143,-3.691,146.953,0,5
0.6164,-3.691,146.953,0,5
0.6183,-3.691,146.953,0,5
0.6203,-3.691,146.953,0,5
0.6223,-3.691,146.953,0,5
0.6243,-3.691,146.953,0,5
0.6263,-3.691,146.953,0,5
0.6283,-3.691,146.953,0,5
0.6304,-3.691,146.953,0,5
0.6324,-3.691,146.953,0,5
0.6343,-3.691,146.953,0,5
0.6363,-3.691,146.953,0,5
0.6383,-3.691,146.953,0,5
0.6404,-3.691,146.953,0,5
0.6422,-3.691,146.953,0,5
0.6443,-3.691,146.953,0,5
0.6463,-3.691,146.953,0,5
0.6510,-3.691,146.953,0,5
0.6514,-3.691,146.953,0,5
0.6522,-3.691,146.953,0,5
0.6543,-3.691,146.953,0,5
0.6563,-3.691,146.953,0,5
0.6583,-3.691,146.953,0,5
0.6603,-3.691,146.953,0,5
0.6623,-3.691,146.953,0,5
0.6643,-3.691,146.953,0,5
0.6663,-3.691,146.953,0,5
0.6684,-3.691,146.953,0,5
0.6703,-3.691,146.953,0,5
0.6723,-3.691,146.953,0,5
0.6743,-3.691,146.953,0,5
0.6763,-3.691,146.953,0,5
0.6783,-3.691,146.953,0,5
0.6803,-3.691,146.953,0,5
0.6823,-3.691,146.777,0,5
0.6844,-3.691,146.777,0,5
0.6863,-3.691,146.777,0,5
0.6883,-3.691,146.777,0,5
0.6903,-3.691,146.777,0,5
0.6923,-3.691,146.777,0,5
0.6943,-3.691,146.777,0,5
0.6962,-3.691,146.777,0,5
0.6983,-3.691,146.777,0,5
0.7003,-3.691,146.777,0,5
0.7023,-3.691,146.777,0,5
0.7043,-3.691,146.777,0,5
0.7063,-3.691,146.777,0,5
0.7083,-3.691,146.777,0,5
0.7103,-3.691,146.777,0,5
0.7123,-3.691,146.777,0,5
0.7143,-3.691,146.777,0,5
0.7164,-3.691,146.777,0,5
0.7183,-3.691,146.777,0,5
0.7203,-3.691,146.777,0,5
0.7223,-3.691,146.777,0,5
0.7243,-3.691,146.777,0,5
0.7263,-3.691,146.777,0,5
0.7283,-3.691,146.777,0,5
0.7303,-3.691,146.777,0,5
0.7323,-3.691,146.777,0,5
0.7343,-3.691,146.777,0,5
0.7363,-3.691,146.777,0,5
0.7383,-3.691,146.777,0,5
0.7403,-3.691,146.777,0,5
0.7423,-3.691,146.777,0,5
0.7443,-3.691,146.777,0,5
0.7463,-3.691,146.777,0,5
0.7648,-3.691,146.777,0,5
0.7668,-3.691,146.777,0,5
0.7689,-3.691,146.777,0,5
0.7708,-3.691,146.777,0,5
0.7728,-3.691,146.777,0,5
0.7748,-3.691,146.777,0,5
0.7768,-3.691,146.777,0,5
0.7788,-3.691,146.777,0,5
0.7808,-3.691,146.777,0,5
0.7829,-3.691,146.777,0,5
0.7849,-3.691,146.777,0,5
0.7868,-3.691,146.777,0,5
0.7888,-3.691,146.777,0,5
0.7908,-3.691,146.777,0,5
0.7928,-3.691,146.777,0,5
0.7949,-3.691,146.777,0,5
0.7968,-3.691,146.777,0,5
0.7988,-3.691,146.777,0,5
0.8008,-3.691,146.777,0,5
0.8028,-3.691,146.777,0,5
0.8049,-3.691,146.777,0,5
0.8068,-3.691,146.777,0,5
0.8088,-3.691,146.777,0,5
0.8108,-3.691,146.777,0,5
0.8128,-3.691,146.777,0,5
0.8148,-3.691,146.777,0,5
0.8168,-3.691,146.777,0,5
0.8189,-3.691,146.777,0,5
0.8209,-3.691,146.777,0,5
0.8228,-3.691,146.777,0,5
0.8248,-3.691,146.777,0,5
0.8268,-3.691,146.777,0,5
0.8288,-3.691,146.777,0,5
0.8308,-3.691,146.777,0,5
0.8329,-3.691,146.777,0,5
0.8348,-3.691,146.777,0,5
0.8368,-3.691,146.777,0,5
0.8388,-3.691,146.777,0,5
0.8408,-3.691,146.777,0,5
0.8429,-3.691,146.777,0,5
0.8449,-3.691,146.777,0,5
0.8468,-3.691,146.777,0,5
0.8489,-3.691,146.777,0,5
0.8509,-3.691,146.777,0,5
0.8528,-3.691,146.777,0,5
0.8548,-3.691,146.777,0,5
0.8569,-3.691,146.777,0,5
0.8589,-3.691,146.777,0,5
0.8609,-3.691,146.777,0,5
0.8635,-3.691,146.777,0,5
0.8649,-3.691,146.777,0,5
0.8668,-3.691,146.777,0,5
0.8688,-3.691,146.777,0,5
0.8708,-3.691,146.777,0,5
0.8728,-3.691,146.777,0,5
0.8748,-3.691,146.777,0,5
0.8769,-3.691,146.777,0,5
0.8788,-3.691,146.777,0,5
0.8809,-3.691,146.777,0,5
0.8828,-3.691,146.777,0,5
0.8848,-3.691,146.777,0,5
0.8868,-3.691,146.777,0,5
0.8888,-3.691,146.777,0,5
0.8908,-3.691,146.777,0,5
0.8929,-3.691,146.777,0,5
0.8948,-3.691,146.953,0,5
0.8968,-3.691,146.953,0,5
0.8988,-3.691,146.953,0,5
0.9008,-3.691,146.953,0,5
0.9028,-3.691,146.953,0,5
0.9049,-3.691,146.953,0,5
0.9068,-3.691,146.953,0,5
0.9088,-3.691,146.953,0,5
0.9108,-3.691,146.953,0,5
0.9129,-3.691,146.953,0,5
0.9149,-3.691,146.953,0,5
0.9168,-3.691,146.953,0,5
0.9188,-3.691,146.953,0,5
0.9208,-3.691,146.953,0,5
0.9228,-3.691,146.953,0,5
0.9249,-3.691,146.953,0,5
0.9268,-3.691,146.953,0,5
0.9288,-3.691,146.953,0,5
0.9308,-3.691,146.953,0,5
0.9328,-3.691,146.953,0,5
0.9348,-3.691,146.953,0,5
0.9368,-3.691,146.953,0,5
0.9388,-3.691,146.953,0,5
0.9408,-3.691,146.953,0,5
0.9428,-3.691,146.953,0,5
0.9448,-3.691,146.953,0,5
0.9468,-3.691,146.953,0,5
0.9489,-3.691,146.953,0,5
0.9509,-3.691,146.953,0,5
0.9528,-3.691,146.953,0,5
0.9548,-3.691,146.953,0,5
0.9568,-3.691,146.953,0,5
0.9588,-3.691,146.953,0,5
0.9609,-3.691,146.953,0,5
0.9635,-3.691,146.953,0,5
0.9649,-3.691,146.953,0,5
0.9668,-3.691,146.953,0,5
0.9688,-3.691,146.953,0,5
0.9708,-3.691,146.953,0,5
0.9728,-3.691,146.953,0,5
0.9748,-3.691,146.953,0,5
0.9768,-3.691,146.953,0,5
0.9789,-3.691,146.953,0,5
0.9809,-3.691,146.953,0,5
0.9828,-3.691,146.953,0,5
0.9848,-3.691,146.953,0,5
0.9868,-3.691,146.953,0,5
0.9888,-3.691,146.953,0,5
0.9908,-3.691,146.953,0,5
0.9929,-3.691,146.953,0,5
0.9948,-3.691,146.953,0,5
0.9968,-3.691,146.953,0,5
0.9988,-3.691,146.953,0,5
1.0008,-3.691,146.953,0,5
1.0028,-3.691,146.953,0,5
1.0049,-3.691,146.953,0,5
1.0068,-3.691,146.953,0,5
1.0088,-3.691,146.953,0,5
1.0108,-3.691,147.129,0,5
1.0128,-3.691,147.129,0,5
1.0149,-3.691,147.129,0,5
1.0169,-3.691,147.129,0,5
1.0188,-3.691,147.129,0,5
1.0208,-3.691,147.129,0,5
1.0228,-3.691,147.129,0,5
1.0248,-3.691,147.129,0,5
1.0268,-3.691,147.129,0,5
1.0288,-3.691,147.129,0,5
1.0309,-3.691,147.129,0,5
1.0328,-3.691,147.129,0,5
1.0348,-3.691,147.129,0,5
1.0369,-3.691,0.000,0,5
1.0389,-3.691,0.000,-11,5
1.0409,-3.691,0.000,-10,5
1.0428,-3.691,0.000,-7,5
1.0448,-3.691,0.000,-4,5
1.0469,-3.691,0.000,0,5
1.0489,-3.691,0.000,0,5
1.0509,-3.691,0.000,3,5
1.0528,-3.691,0.000,5,5
1.0548,-3.691,0.000,8,5
1.0569,-3.691,0.000,11,5
1.0589,-3.691,0.000,14,5
1.0609,-3.691,0.000,17,5
1.0638,-3.691,0.000,20,5
1.0649,-3.691,0.000,25,5
