t_s,th_deg,al_deg,pwm,mode
0.0000,-4.307,92.461,0,0
0.0005,-4.307,92.461,0,0
0.0009,-4.307,92.461,0,0
0.0031,-4.307,92.461,0,0
0.0049,-4.307,92.461,0,0
0.0069,-4.307,92.461,0,0
0.0089,-4.307,92.461,0,0
0.0110,-4.307,92.461,0,0
0.0130,-4.307,92.461,0,0
0.0150,-4.307,92.461,0,0
0.0170,-4.307,92.461,0,0
0.0190,-4.307,92.461,0,0
0.0210,-4.307,92.461,0,0
0.0230,-4.307,92.461,0,0
0.0250,-4.307,92.461,0,0
0.0270,-4.307,92.461,0,0
0.0290,-4.307,92.461,0,0
0.0310,-4.307,92.461,0,0
0.0330,-4.307,92.461,0,0
0.0350,-4.307,92.637,0,0
0.0369,-4.307,92.637,0,0
0.0389,-4.307,92.637,0,0
0.0428,-4.307,92.637,0,0
0.0430,-4.307,92.637,0,0
0.0449,-4.307,92.637,0,0
0.0469,-4.307,92.637,0,0
0.0490,-4.307,92.637,0,0
0.0510,-4.307,92.637,0,0
0.0530,-4.307,92.637,0,0
0.0550,-4.307,92.637,0,0
0.0726,-4.307,92.637,0,5
0.0748,-4.307,92.637,0,5
0.0770,-4.307,92.637,0,5
0.0787,-4.307,92.637,0,5
0.0807,-4.307,92.637,0,5
0.0828,-4.307,92.812,0,5
0.0847,-4.307,92.812,0,5
0.0867,-4.307,92.812,0,5
0.0887,-4.307,92.812,0,5
0.0907,-4.307,92.812,0,5
0.0928,-4.307,92.812,0,5
0.0947,-4.307,92.812,0,5
0.0968,-4.307,92.812,0,5
0.0987,-4.307,92.812,0,5
0.1007,-4.307,92.812,0,5
0.1028,-4.307,92.812,0,5
0.1046,-4.307,92.812,0,5
0.1067,-4.307,92.812,0,5
0.1087,-4.307,92.812,0,5
0.1107,-4.307,92.812,0,5
0.1127,-4.307,92.812,0,5
0.1147,-4.307,92.812,0,5
0.1168,-4.307,92.812,0,5
0.1187,-4.307,92.812,0,5
0.1207,-4.307,92.812,0,5
0.1227,-4.307,92.812,0,5
0.1247,-4.307,92.812,0,5
0.1267,-4.307,92.812,0,5
0.1288,-4.307,92.812,0,5
0.1306,-4.307,92.812,0,5
0.1327,-4.307,92.812,0,5
0.1347,-4.307,92.812,0,5
0.1367,-4.307,92.812,0,5
0.1387,-4.307,92.812,0,5
0.1428,-4.307,92.812,0,5
0.1431,-4.307,92.812,0,5
0.1447,-4.307,92.812,0,5
0.1467,-4.307,92.812,0,5
0.1487,-4.307,92.812,0,5
0.1506,-4.307,92.812,0,5
0.1527,-4.307,92.812,0,5
0.1547,-4.307,92.812,0,5
0.1567,-4.307,92.812,0,5
0.1587,-4.307,92.812,0,5
0.1608,-4.307,92.812,0,5
0.1666,-4.307,92.812,0,5
0.1673,-4.307,92.812,0,5
0.1675,-4.307,92.812,0,5
0.1688,-4.307,92.812,0,5
0.1708,-4.307,92.812,0,5
0.1727,-4.307,92.637,0,5
0.1747,-4.307,92.637,0,5
0.1768,-4.307,92.637,0,5
0.1788,-4.307,92.637,0,5
0.1806,-4.307,92.637,0,5
0.1827,-4.307,92.637,0,5
0.1846,-4.307,92.637,0,5
0.1867,-4.307,92.637,0,5
0.1887,-4.307,92.637,0,5
0.1907,-4.307,92.637,0,5
0.1927,-4.307,92.637,0,5
0.1947,-4.307,92.637,0,5
0.1968,-4.307,92.637,0,5
0.1986,-4.307,92.637,0,5
0.2007,-4.307,92.637,0,5
0.2027,-4.307,92.637,0,5
0.2047,-4.307,92.637,0,5
0.2067,-4.307,92.637,0,5
0.2088,-4.307,92.637,0,5
0.2238,-4.307,92.461,0,5
0.2258,-4.307,92.461,0,5
0.2281,-4.307,92.461,0,5
0.2298,-4.307,92.461,0,5
0.2318,-4.307,92.461,0,5
0.2339,-4.307,92.461,0,5
0.2359,-4.307,92.461,0,5
0.2383,-4.307,92.461,0,5
0.2398,-4.307,92.461,0,5
0.2433,-4.307,92.461,0,5
0.2439,-4.307,92.461,0,5
0.2458,-4.307,92.461,0,5
0.2478,-4.307,92.461,0,5
0.2498,-4.307,92.461,0,5
0.2518,-4.307,92.461,0,5
0.2539,-4.307,92.461,0,5
0.2559,-4.307,92.461,0,5
0.2579,-4.307,92.461,0,5
0.2598,-4.307,92.285,0,5
0.2618,-4.307,92.285,0,5
0.2638,-4.307,92.285,0,5
0.2659,-4.307,92.285,0,5
0.2679,-4.307,92.285,0,5
0.2699,-4.307,92.285,0,5
0.2718,-4.307,92.285,0,5
0.2738,-4.307,92.285,0,5
0.2758,-4.307,92.285,0,5
0.2779,-4.307,92.285,0,5
0.2799,-4.307,92.285,0,5
0.2819,-4.307,92.285,0,5
0.2838,-4.307,92.109,0,5
0.2891,-4.307,92.109,0,5
0.2898,-4.307,92.109,0,5
0.2900,-4.307,92.109,0,5
0.2923,-4.307,92.109,0,5
0.2938,-4.307,92.109,0,5
0.2959,-4.307,92.109,0,5
0.2978,-4.307,92.109,0,5
0.2999,-4.307,92.109,0,5
0.3018,-4.307,92.109,0,5
0.3038,-4.307,92.109,0,5
0.3058,-4.307,92.109,0,5
0.3079,-4.307,92.109,0,5
0.3099,-4.307,92.109,0,5
0.3118,-4.307,92.109,0,5
0.3138,-4.307,92.109,0,5
0.3158,-4.307,92.109,0,5
0.3178,-4.307,92.109,0,5
0.3198,-4.307,92.109,0,5
0.3219,-4.307,91.934,0,5
0.3238,-4.307,91.934,0,5
0.3258,-4.307,91.934,0,5
0.3278,-4.307,91.934,0,5
0.3298,-4.307,91.934,0,5
0.3318,-4.307,91.934,0,5
0.3339,-4.307,91.934,0,5
0.3358,-4.307,91.934,0,5
0.3438,-4.307,91.934,0,5
0.3443,-4.307,91.934,0,5
0.3445,-4.307,91.934,0,5
0.3446,-4.307,91.934,0,5
