t_s,th_deg,al_deg,pwm,mode
0.0000,-3.604,-175.078,0,0
0.0004,-3.604,-175.078,0,0
0.0013,-3.604,-175.078,0,0
0.0033,-3.604,-175.078,0,0
0.0052,-3.604,-175.078,0,0
0.0073,-3.604,-175.078,0,0
0.0092,-3.604,-175.078,0,0
0.0112,-3.604,-175.078,0,0
0.0132,-3.604,-175.078,0,0
0.0153,-3.604,-175.254,0,0
0.0173,-3.604,-175.254,0,0
0.0193,-3.604,-175.254,0,0
0.0235,-3.604,-175.254,0,0
0.0238,-3.604,-175.254,0,0
0.0253,-3.604,-175.254,0,0
0.0272,-3.604,-175.254,0,0
0.0292,-3.604,-175.254,0,0
0.0312,-3.604,-175.254,0,0
0.0333,-3.604,-175.254,0,0
0.0352,-3.604,-175.254,0,0
0.0373,-3.604,-175.254,0,0
0.0393,-3.604,-175.254,0,0
0.0413,-3.604,-175.254,0,0
0.0433,-3.604,-175.254,0,0
0.0453,-3.604,-175.254,0,0
0.0473,-3.604,-175.254,0,0
0.0493,-3.604,-175.254,0,0
0.0513,-3.604,-175.254,0,0
0.0533,-3.604,-175.254,0,0
0.0553,-3.604,-175.254,0,0
0.0573,-3.604,-175.254,0,0
0.0593,-3.604,-175.254,0,0
0.0613,-3.604,-175.254,0,0
0.0633,-3.604,-175.254,0,0
0.0653,-3.604,-175.254,0,0
0.0673,-3.604,-175.254,0,0
0.0693,-3.604,-175.254,0,0
0.0713,-3.604,-175.254,0,0
0.0733,-3.604,-175.254,0,0
0.0752,-3.604,-175.254,0,0
0.0773,-3.604,-175.254,0,0
0.0793,-3.604,-175.254,0,0
0.0813,-3.604,-175.254,0,0
0.0978,-3.604,-175.254,0,5
0.0999,-3.604,-175.254,0,5
0.1018,-3.604,-175.254,0,5
0.1039,-3.604,-175.254,0,5
0.1058,-3.604,-175.254,0,5
0.1079,-3.604,-175.254,0,5
0.1099,-3.604,-175.254,0,5
0.1118,-3.604,-175.254,0,5
0.1138,-3.604,-175.254,0,5
0.1158,-3.604,-175.254,0,5
0.1178,-3.604,-175.254,0,5
0.1198,-3.604,-175.078,0,5
0.1240,-3.604,-175.078,0,5
0.1244,-3.604,-175.078,0,5
0.1259,-3.604,-175.078,0,5
0.1279,-3.604,-175.078,0,5
0.1298,-3.604,-175.078,0,5
0.1319,-3.604,-175.078,0,5
0.1339,-3.604,-175.078,0,5
0.1359,-3.604,-175.078,0,5
0.1378,-3.604,-175.078,0,5
0.1398,-3.604,-175.078,0,5
0.1419,-3.604,-175.078,0,5
0.1439,-3.604,-175.078,0,5
0.1459,-3.604,-175.078,0,5
0.1479,-3.604,-175.078,0,5
0.1498,-3.604,-175.078,0,5
0.1518,-3.604,-175.078,0,5
0.1539,-3.604,-175.078,0,5
0.1559,-3.604,-175.078,0,5
0.1579,-3.604,-175.078,0,5
0.1599,-3.604,-175.078,0,5
0.1618,-3.604,-175.078,0,5
0.1638,-3.604,-175.078,0,5
0.1658,-3.604,-175.078,0,5
0.1679,-3.604,-175.078,0,5
0.1698,-3.604,-175.078,0,5
0.1719,-3.604,-175.078,0,5
0.1739,-3.604,-175.078,0,5
0.1759,-3.604,-175.078,0,5
0.1778,-3.604,-175.078,0,5
0.1827,-3.604,-175.078,0,5
0.1834,-3.604,-175.078,0,5
0.1839,-3.604,-175.078,0,5
0.1858,-3.604,-175.078,0,5
0.1878,-3.604,-175.078,0,5
0.1899,-3.604,-175.078,0,5
0.1918,-3.604,-174.902,0,5
0.1939,-3.604,-174.902,0,5
0.1958,-3.604,-174.902,0,5
0.1979,-3.604,-174.902,0,5
0.1998,-3.604,-174.902,0,5
0.2019,-3.604,-174.902,0,5
0.2045,-3.604,-174.902,0,5
0.2058,-3.604,-174.902,0,5
0.2078,-3.604,-174.902,0,5
0.2098,-3.604,-174.902,0,5
0.2119,-3.604,-174.902,0,5
0.2139,-3.604,-174.902,0,5
0.2158,-3.604,-174.902,0,5
0.2179,-3.604,-174.902,0,5
0.2199,-3.604,-174.902,0,5
0.2235,-3.604,-174.902,0,5
0.2239,-3.604,-174.902,0,5
0.2259,-3.604,-174.902,0,5
0.2279,-3.604,-174.902,0,5
0.2298,-3.604,-174.902,0,5
0.2318,-3.604,-174.727,0,5
0.2339,-3.604,-174.727,0,5
0.2359,-3.604,-174.727,0,5
0.2378,-3.604,-174.727,0,5
0.2399,-3.604,-174.727,0,5
0.2419,-3.604,-174.727,0,5
0.2564,-3.604,-174.727,0,5
0.2584,-3.604,-174.727,0,5
0.2606,-3.604,-174.727,0,5
0.2625,-3.604,-174.727,0,5
0.2645,-3.604,-174.727,0,5
0.2665,-3.604,-174.727,0,5
0.2685,-3.604,-174.727,0,5
0.2705,-3.604,-174.727,0,5
0.2725,-3.604,-174.727,0,5
0.2745,-3.604,-174.727,0,5
0.2765,-3.604,-174.727,0,5
0.2785,-3.604,-174.727,0,5
0.2805,-3.604,-174.727,0,5
0.2825,-3.604,-174.727,0,5
0.2845,-3.604,-174.727,0,5
0.2866,-3.604,-174.727,0,5
0.2885,-3.604,-174.727,0,5
0.2905,-3.604,-174.727,0,5
0.2925,-3.604,-174.727,0,5
0.2945,-3.604,-174.727,0,5
0.2965,-3.604,-174.727,0,5
0.2984,-3.604,-174.727,0,5
0.3005,-3.604,-174.727,0,5
0.3025,-3.604,-174.727,0,5
0.3045,-3.604,-174.727,0,5
0.3065,-3.604,-174.727,0,5
0.3085,-3.604,-174.727,0,5
0.3104,-3.604,-174.727,0,5
0.3125,-3.604,-174.727,0,5
0.3146,-3.604,-174.727,0,5
0.3165,-3.604,-174.727,0,5
0.3185,-3.604,-174.727,0,5
0.3204,-3.604,-174.727,0,5
0.3236,-3.604,-174.551,0,5
0.3245,-3.604,-174.551,0,5
0.3265,-3.604,-174.551,0,5
0.3285,-3.604,-174.551,0,5
0.3305,-3.604,-174.551,0,5
0.3324,-3.604,-174.551,0,5
0.3345,-3.604,-174.551,0,5
0.3365,-3.604,-174.551,0,5
0.3385,-3.604,-174.551,0,5
0.3405,-3.604,-174.551,0,5
0.3425,-3.604,-174.551,0,5
0.3445,-3.604,-174.551,0,5
0.3464,-3.604,-174.551,0,5
0.3485,-3.604,-174.551,0,5
0.3505,-3.604,-174.551,0,5
0.3525,-3.604,-174.551,0,5
0.3545,-3.604,-174.551,0,5
0.3565,-3.604,-174.551,0,5
0.3585,-3.604,-174.551,0,5
0.3605,-3.604,-174.551,0,5
0.3627,-3.604,-174.551,0,5
0.3669,-3.604,-174.551,0,5
0.3672,-3.604,-174.551,0,5
0.3685,-3.604,-174.551,0,5
0.3705,-3.604,-174.551,0,5
0.3725,-3.604,-174.551,0,5
0.3745,-3.604,-174.551,0,5
0.3765,-3.604,-174.727,0,5
0.3784,-3.604,-174.727,0,5
0.3805,-3.604,-174.727,0,5
0.3825,-3.604,-174.727,0,5
0.3846,-3.604,-174.727,0,5
0.3865,-3.604,-174.727,0,5
0.3885,-3.604,-174.727,0,5
0.3904,-3.604,-174.727,0,5
0.3925,-3.604,-174.727,0,5
0.3945,-3.604,-174.727,0,5
0.3965,-3.604,-174.727,0,5
0.3985,-3.604,-174.727,0,5
0.4005,-3.604,-174.727,0,5
0.4024,-3.604,-174.727,0,5
0.4044,-3.604,-174.727,0,5
0.4065,-3.604,-174.727,0,5
0.4085,-3.604,-174.727,0,5
0.4105,-3.604,-174.727,0,5
0.4125,-3.604,-174.727,0,5
0.4145,-3.604,-174.727,0,5
0.4165,-3.604,-174.727,0,5
0.4185,-3.604,-174.727,0,5
0.4206,-3.604,-174.727,0,5
0.4272,-3.604,-174.727,0,5
0.4283,-3.604,-174.727,0,5
0.4285,-3.604,-174.727,0,5
0.4287,-3.604,-174.727,0,5
0.4305,-3.604,-174.727,0,5
0.4325,-3.604,-174.727,0,5
0.4345,-3.604,-174.727,0,5
0.4365,-3.604,-174.727,0,5
0.4385,-3.604,-174.727,0,5
0.4404,-3.604,-174.727,0,5
0.4425,-3.604,-174.727,0,5
