t_s,th_deg,al_deg,pwm,mode
0.0000,-3.867,411.152,0,0
0.0006,-3.867,411.152,0,0
0.0008,-3.867,411.152,0,0
0.0019,-3.867,411.152,0,0
0.0039,-3.867,411.152,0,0
0.0058,-3.867,411.152,0,0
0.0078,-3.867,411.152,0,0
0.0098,-3.867,411.152,0,0
0.0118,-3.867,411.152,0,0
0.0139,-3.867,411.152,0,0
0.0158,-3.867,411.152,0,0
0.0178,-3.867,411.152,0,0
0.0198,-3.867,411.152,0,0
0.0218,-3.867,411.152,0,0
0.0238,-3.867,411.152,0,0
0.0259,-3.867,411.328,0,0
0.0278,-3.867,411.328,0,0
0.0298,-3.867,411.328,0,0
0.0318,-3.867,411.328,0,0
0.0339,-3.867,411.328,0,0
0.0359,-3.867,411.328,0,0
0.0518,-3.867,411.328,0,5
0.0540,-3.867,411.328,0,5
0.0559,-3.867,411.328,0,5
0.0578,-3.867,411.328,0,5
0.0599,-3.867,411.328,0,5
0.0619,-3.867,411.328,0,5
0.0639,-3.867,411.328,0,5
0.0659,-3.867,411.328,0,5
0.0679,-3.867,411.328,0,5
0.0698,-3.867,411.328,0,5
0.0718,-3.867,411.328,0,5
0.0738,-3.867,411.328,0,5
0.0759,-3.867,411.328,0,5
0.0779,-3.867,411.328,0,5
0.0798,-3.867,411.328,0,5
0.0819,-3.867,411.328,0,5
0.0852,-3.867,411.328,0,5
0.0858,-3.867,411.328,0,5
0.0879,-3.867,411.328,0,5
0.0899,-3.867,411.328,0,5
0.0918,-3.867,411.328,0,5
0.0939,-3.867,411.328,0,5
0.0959,-3.867,411.328,0,5
0.0978,-3.867,411.328,0,5
0.0998,-3.867,411.328,0,5
0.1019,-3.867,411.328,0,5
0.1039,-3.867,411.328,0,5
0.1059,-3.867,411.328,0,5
0.1083,-3.867,411.328,0,5
0.1101,-3.867,411.328,0,5
0.1119,-3.867,411.328,0,5
0.1139,-3.867,411.328,0,5
0.1159,-3.867,411.328,0,5
0.1179,-3.867,411.328,0,5
0.1199,-3.867,411.328,0,5
0.1219,-3.867,411.328,0,5
