t_s,th_deg,al_deg,pwm,mode
0.0000,-1.494,-21.621,0,0
0.0004,-1.494,-21.621,0,0
0.0006,-1.494,-21.621,0,0
0.0023,-1.494,-21.621,0,0
0.0043,-1.494,-21.621,0,0
0.0063,-1.494,-21.621,0,0
0.0083,-1.494,-21.621,0,0
0.0112,-1.494,-21.621,0,0
0.0124,-1.494,-21.621,0,0
0.0144,-1.494,-21.621,0,0
0.0163,-1.494,-21.797,0,0
0.0183,-1.494,-21.797,0,0
0.0203,-1.494,-21.797,0,0
0.0223,-1.494,-21.797,0,0
0.0243,-1.494,-21.797,0,0
0.0263,-1.494,-21.797,0,0
0.0283,-1.494,-21.797,0,0
0.0303,-1.494,-21.797,0,0
0.0323,-1.494,-21.797,0,0
0.0343,-1.494,-21.973,0,0
0.0364,-1.494,-21.973,0,0
0.0383,-1.494,-21.973,0,0
0.0403,-1.494,-21.973,0,0
0.0423,-1.494,-21.973,0,0
0.0443,-1.494,-21.973,0,0
0.0464,-1.494,-21.973,0,0
0.0483,-1.494,-21.973,0,0
0.0504,-1.494,-21.973,0,0
0.0523,-1.494,-21.973,0,0
0.0543,-1.494,-21.973,0,0
0.0564,-1.494,-21.973,0,0
0.0583,-1.494,-21.973,0,0
0.0603,-1.494,-21.973,0,0
0.0623,-1.494,-21.973,0,0
0.0643,-1.494,-22.148,0,0
0.0663,-1.494,-22.148,0,0
0.0683,-1.494,-22.148,0,0
0.0703,-1.494,-22.148,0,0
0.0723,-1.494,-22.148,0,0
0.0743,-1.494,-22.148,0,0
0.0762,-1.494,-22.148,0,0
0.0783,-1.494,-22.148,0,0
0.0803,-1.494,-22.148,0,0
0.0823,-1.494,-22.148,0,0
0.0843,-1.494,-22.148,0,0
0.0864,-1.494,-22.148,0,0
0.1027,-1.494,-22.324,0,5
0.1048,-1.494,-22.324,0,5
0.1067,-1.494,-22.324,0,5
0.1112,-1.494,-22.324,0,5
0.1115,-1.494,-22.324,0,5
0.1127,-1.494,-22.324,0,5
0.1147,-1.494,-22.324,0,5
0.1167,-1.494,-22.324,0,5
0.1188,-1.494,-22.324,0,5
0.1207,-1.494,-22.324,0,5
0.1227,-1.494,-22.324,0,5
0.1247,-1.494,-22.324,0,5
0.1268,-1.494,-22.324,0,5
0.1287,-1.494,-22.324,0,5
0.1307,-1.494,-22.324,0,5
0.1327,-1.494,-22.324,0,5
0.1348,-1.494,-22.324,0,5
0.1367,-1.494,-22.324,0,5
0.1388,-1.494,-22.324,0,5
0.1407,-1.494,-22.324,0,5
0.1427,-1.494,-22.324,0,5
0.1447,-1.494,-22.324,0,5
0.1467,-1.494,-22.500,0,5
0.1487,-1.494,-22.500,0,5
0.1508,-1.494,-22.500,0,5
0.1527,-1.494,-22.500,0,5
0.1547,-1.494,-22.500,0,5
0.1567,-1.494,-22.500,0,5
0.1587,-1.494,-22.500,0,5
0.1608,-1.494,-22.500,0,5
0.1627,-1.494,-22.500,0,5
0.1647,-1.494,-22.500,0,5
0.1667,-1.494,-22.500,0,5
0.1688,-1.494,-22.500,0,5
0.1707,-1.494,-22.500,0,5
0.1727,-1.494,-22.500,0,5
0.1747,-1.494,-22.500,0,5
0.1767,-1.494,-22.500,0,5
0.1787,-1.494,-22.500,0,5
0.1807,-1.494,-22.500,0,5
0.1828,-1.494,-22.500,0,5
0.1847,-1.494,-22.500,0,5
0.1868,-1.494,-22.500,0,5
0.1887,-1.494,-22.500,0,5
0.1908,-1.494,-22.500,0,5
0.1928,-1.494,-22.324,0,5
0.1954,-1.494,-22.324,0,5
0.1997,-1.494,-22.324,0,5
0.2000,-1.494,-22.324,0,5
0.2008,-1.494,-22.324,0,5
0.2027,-1.494,-22.324,0,5
0.2048,-1.494,-22.324,0,5
0.2068,-1.494,-22.324,0,5
0.2110,-1.494,-22.324,0,5
0.2113,-1.494,-22.324,0,5
0.2127,-1.494,-22.324,0,5
0.2147,-1.494,-22.324,0,5
0.2167,-1.494,-22.324,0,5
0.2187,-1.494,-22.324,0,5
0.2208,-1.670,-22.324,0,5
0.2228,-1.670,-22.324,0,5
0.2248,-1.670,-22.324,0,5
0.2267,-1.670,-22.324,0,5
0.2287,-1.670,-22.324,0,5
0.2308,-1.670,-22.148,0,5
0.2327,-1.670,-22.148,0,5
0.2347,-1.670,-22.148,0,5
0.2367,-1.670,-22.148,0,5
0.2387,-1.670,-22.148,0,5
0.2407,-1.670,-22.148,0,5
0.2428,-1.670,-22.148,0,5
0.2447,-1.670,-22.148,0,5
0.2467,-1.670,-22.148,0,5
0.2488,-1.670,-22.148,0,5
0.2508,-1.670,-22.148,0,5
0.2527,-1.670,-22.148,0,5
0.2547,-1.670,-22.148,0,5
0.2567,-1.670,-22.148,0,5
0.2588,-1.670,-22.148,0,5
0.2608,-1.670,-22.148,0,5
0.2627,-1.670,-22.148,0,5
0.2647,-1.670,-22.148,0,5
0.2667,-1.670,-22.148,0,5
0.2688,-1.670,-22.148,0,5
0.2707,-1.670,-22.148,0,5
0.2727,-1.670,-22.148,0,5
0.2747,-1.670,-22.148,0,5
0.2768,-1.670,-22.148,0,5
0.2787,-1.670,-21.973,0,5
0.2807,-1.670,-21.973,0,5
0.2827,-1.670,-21.973,0,5
0.2847,-1.670,-21.973,0,5
0.2867,-1.670,-21.973,0,5
0.2887,-1.670,-21.973,0,5
0.2908,-1.670,-21.973,0,5
0.2927,-1.670,-21.973,0,5
0.2947,-1.670,-21.973,0,5
0.2967,-1.670,-21.973,0,5
0.2987,-1.670,-21.973,0,5
0.3007,-1.670,-21.973,0,5
0.3027,-1.670,-21.973,0,5
0.3048,-1.670,-21.973,0,5
0.3067,-1.670,-21.797,0,5
0.3109,-1.670,-21.797,0,5
0.3111,-1.670,-21.797,0,5
0.3127,-1.670,-21.797,0,5
0.3147,-1.670,-21.797,0,5
0.3167,-1.670,-21.797,0,5
0.3187,-1.670,-21.621,0,5
0.3207,-1.670,-21.621,0,5
0.3227,-1.670,-21.621,0,5
0.3247,-1.670,-21.621,0,5
0.3267,-1.670,-21.621,0,5
0.3287,-1.670,-21.621,0,5
0.3307,-1.670,-21.621,0,5
0.3328,-1.670,-21.621,0,5
0.3347,-1.670,-21.621,0,5
0.3367,-1.670,-21.621,0,5
0.3387,-1.670,-21.621,0,5
0.3407,-1.670,-21.621,0,5
0.3427,-1.670,-21.621,0,5
0.3447,-1.670,-21.621,0,5
0.3467,-1.670,-21.445,0,5
0.3622,-1.670,-21.445,0,5
0.3643,-1.670,-21.445,0,5
0.3662,-1.670,-21.445,0,5
0.3683,-1.670,-21.445,0,5
0.3703,-1.670,-21.445,0,5
0.3722,-1.670,-21.445,0,5
0.3743,-1.670,-21.445,0,5
0.3763,-1.670,-21.445,0,5
0.3783,-1.670,-21.445,0,5
0.3803,-1.670,-21.445,0,5
0.3823,-1.670,-21.445,0,5
0.3842,-1.670,-21.445,0,5
0.3863,-1.670,-21.445,0,5
0.3883,-1.670,-21.445,0,5
0.3902,-1.670,-21.445,0,5
0.3923,-1.670,-21.445,0,5
0.3943,-1.670,-21.445,0,5
0.3963,-1.670,-21.445,0,5
0.3983,-1.670,-21.270,0,5
0.4002,-1.670,-21.270,0,5
0.4023,-1.670,-21.270,0,5
0.4043,-1.670,-21.270,0,5
0.4063,-1.670,-21.270,0,5
0.4083,-1.670,-21.270,0,5
0.4112,-1.670,-21.270,0,5
0.4123,-1.670,-21.270,0,5
0.4142,-1.670,-21.270,0,5
0.4163,-1.670,-21.270,0,5
0.4183,-1.670,-21.270,0,5
0.4203,-1.670,-21.270,0,5
0.4223,-1.670,-21.270,0,5
0.4243,-1.670,-21.270,0,5
0.4262,-1.670,-21.270,0,5
0.4283,-1.670,-21.270,0,5
0.4303,-1.670,-21.270,0,5
0.4323,-1.670,-21.270,0,5
0.4343,-1.670,-21.270,0,5
0.4363,-1.670,-21.270,0,5
0.4382,-1.670,-21.270,0,5
0.4403,-1.670,-21.270,0,5
0.4423,-1.670,-21.270,0,5
0.4442,-1.670,-21.270,0,5
0.4463,-1.670,-21.270,0,5
0.4483,-1.670,-21.270,0,5
0.4502,-1.670,-21.270,0,5
0.4523,-1.670,-21.270,0,5
0.4543,-1.670,-21.270,0,5
0.4563,-1.670,-21.270,0,5
0.4583,-1.670,-21.270,0,5
0.4602,-1.670,-21.270,0,5
0.4623,-1.670,-21.270,0,5
0.4643,-1.670,-21.270,0,5
0.4662,-1.670,-21.270,0,5
0.4682,-1.670,-21.270,0,5
0.4703,-1.670,-21.270,0,5
0.4723,-1.670,-21.270,0,5
0.4743,-1.670,-21.270,0,5
0.4763,-1.670,-21.270,0,5
0.4783,-1.670,-21.270,0,5
0.4803,-1.670,-21.270,0,5
0.4823,-1.670,-21.270,0,5
0.4843,-1.670,-21.270,0,5
0.4863,-1.670,-21.270,0,5
0.4883,-1.670,-21.270,0,5
0.4902,-1.670,-21.270,0,5
0.4923,-1.670,-21.270,0,5
0.4943,-1.670,-21.270,0,5
0.4963,-1.670,-21.270,0,5
0.4983,-1.670,-21.270,0,5
0.5003,-1.670,-21.270,0,5
0.5023,-1.670,-21.270,0,5
0.5043,-1.670,-21.270,0,5
0.5062,-1.670,-21.270,0,5
0.5107,-1.670,-21.445,0,5
0.5109,-1.670,-21.445,0,5
0.5122,-1.670,-21.445,0,5
0.5143,-1.670,-21.445,0,5
0.5163,-1.670,-21.445,0,5
0.5183,-1.670,-21.445,0,5
0.5203,-1.670,-21.445,0,5
0.5223,-1.670,-21.445,0,5
0.5242,-1.670,-21.445,0,5
0.5263,-1.670,-21.445,0,5
0.5283,-1.670,-21.445,0,5
0.5303,-1.670,-21.445,0,5
0.5323,-1.670,-21.445,0,5
0.5342,-1.670,-21.445,0,5
0.5363,-1.670,-21.445,0,5
0.5383,-1.670,-21.445,0,5
0.5403,-1.670,-21.445,0,5
0.5422,-1.670,-21.445,0,5
0.5443,-1.670,-21.445,0,5
0.5463,-1.670,-21.445,0,5
0.5482,-1.670,-21.445,0,5
0.5527,-1.670,-21.445,0,5
0.5534,-1.670,-21.445,0,5
0.5542,-1.670,-21.621,0,5
0.5562,-1.670,-21.621,0,5
0.5582,-1.670,-21.621,0,5
0.5603,-1.670,-21.621,0,5
0.5623,-1.670,-21.621,0,5
0.5643,-1.670,-21.621,0,5
0.5662,-1.670,-21.621,0,5
0.5682,-1.670,-21.621,0,5
0.5703,-1.670,-21.621,0,5
0.5723,-1.670,-21.621,0,5
0.5743,-1.670,-21.621,0,5
0.5763,-1.670,-21.621,0,5
0.5783,-1.670,-21.621,0,5
0.5803,-1.670,-21.621,0,5
0.5823,-1.670,-21.621,0,5
0.5843,-1.670,-21.621,0,5
0.5863,-1.670,-21.621,0,5
0.5883,-1.670,-21.797,0,5
0.5903,-1.670,-21.797,0,5
0.5923,-1.670,-21.797,0,5
0.5943,-1.670,-21.797,0,5
0.5963,-1.670,-21.797,0,5
0.5983,-1.670,-21.797,0,5
0.6003,-1.670,-21.797,0,5
0.6023,-1.670,-21.797,0,5
0.6042,-1.670,-21.797,0,5
0.6063,-1.670,-21.797,0,5
0.6109,-1.670,-21.973,0,5
0.6112,-1.670,-21.973,0,5
0.6123,-1.670,-21.973,0,5
0.6142,-1.670,-21.973,0,5
0.6163,-1.670,-21.973,0,5
0.6183,-1.670,-21.973,0,5
0.6203,-1.670,-21.973,0,5
0.6223,-1.670,-21.973,0,5
0.6243,-1.670,-21.973,0,5
0.6262,-1.670,-21.973,0,5
0.6283,-1.670,-21.973,0,5
0.6303,-1.670,-21.973,0,5
0.6323,-1.670,-21.973,0,5
0.6343,-1.670,-21.973,0,5
0.6362,-1.670,-21.973,0,5
0.6383,-1.670,-21.973,0,5
0.6403,-1.670,-21.973,0,5
0.6423,-1.670,-21.973,0,5
0.6443,-1.670,-21.973,0,5
0.6463,-1.670,-21.973,0,5
0.6482,-1.670,-21.973,0,5
0.6503,-1.670,-21.973,0,5
0.6523,-1.670,-21.973,0,5
0.6543,-1.670,-22.148,0,5
0.6562,-1.670,-22.148,0,5
0.6583,-1.670,-22.148,0,5
0.6603,-1.670,-22.148,0,5
0.6623,-1.670,-22.148,0,5
0.6643,-1.670,-22.148,0,5
0.6662,-1.670,-22.148,0,5
0.6683,-1.670,-22.148,0,5
0.6703,-1.670,-22.148,0,5
0.6723,-1.670,-22.148,0,5
0.6743,-1.670,-22.148,0,5
0.6762,-1.670,-22.148,0,5
0.6783,-1.670,-22.148,0,5
0.6803,-1.670,-22.148,0,5
0.6823,-1.670,-22.148,0,5
0.6843,-1.670,-22.148,0,5
0.6862,-1.670,-22.148,0,5
0.6883,-1.670,-22.148,0,5
0.6903,-1.670,-22.148,0,5
0.6922,-1.670,-22.148,0,5
0.6943,-1.670,-22.148,0,5
0.6962,-1.670,-22.148,0,5
0.6983,-1.670,-22.148,0,5
0.7003,-1.670,-22.324,0,5
0.7023,-1.670,-22.324,0,5
0.7043,-1.670,-22.324,0,5
0.7063,-1.670,-22.324,0,5
0.7082,-1.670,-22.324,0,5
0.7107,-1.670,-22.324,0,5
0.7123,-1.670,-22.324,0,5
0.7142,-1.670,-22.324,0,5
0.7163,-1.670,-22.324,0,5
0.7183,-1.670,-22.324,0,5
