t_s,th_deg,al_deg,pwm,mode
0.0000,-0.352,-181.582,0,0
0.0005,-0.352,-181.582,0,0
0.0007,-0.352,-181.582,0,0
0.0022,-0.352,-181.582,0,0
0.0056,-0.352,-181.582,0,0
0.0062,-0.352,-181.582,0,0
0.0082,-0.352,-181.582,0,0
0.0102,-0.352,-181.582,0,0
0.0122,-0.352,-181.582,0,0
0.0141,-0.352,-181.582,0,0
0.0162,-0.352,-181.582,0,0
0.0182,-0.352,-181.582,0,0
0.0202,-0.352,-181.582,0,0
0.0221,-0.352,-181.582,0,0
0.0241,-0.352,-181.582,0,0
0.0262,-0.352,-181.582,0,0
0.0282,-0.352,-181.406,0,0
0.0302,-0.352,-181.406,0,0
0.0322,-0.352,-181.406,0,0
0.0488,-0.352,-181.406,0,5
0.0508,-0.352,-181.406,0,5
0.0529,-0.352,-181.406,0,5
0.0548,-0.352,-181.406,0,5
0.0569,-0.352,-181.406,0,5
0.0589,-0.352,-181.406,0,5
0.0609,-0.352,-181.406,0,5
0.0629,-0.352,-181.406,0,5
0.0649,-0.352,-181.406,0,5
0.0669,-0.352,-181.406,0,5
0.0689,-0.352,-181.406,0,5
0.0709,-0.352,-181.230,0,5
0.0729,-0.352,-181.230,0,5
0.0749,-0.352,-181.230,0,5
0.0769,-0.352,-181.230,0,5
0.0789,-0.352,-181.230,0,5
0.0808,-0.352,-181.230,0,5
0.0828,-0.352,-181.230,0,5
0.0848,-0.352,-181.230,0,5
0.0868,-0.352,-181.230,0,5
0.0888,-0.352,-181.230,0,5
0.0908,-0.352,-181.230,0,5
0.0928,-0.352,-181.230,0,5
0.0948,-0.352,-181.055,0,5
0.0968,-0.352,-181.055,0,5
0.0988,-0.352,-181.055,0,5
0.1009,-0.352,-181.055,0,5
0.1060,-0.352,-181.055,0,5
0.1066,-0.352,-181.055,0,5
0.1069,-0.352,-181.055,0,5
0.1089,-0.352,-181.055,0,5
0.1109,-0.352,-181.055,0,5
0.1129,-0.352,-181.055,0,5
0.1148,-0.352,-181.055,0,5
0.1169,-0.352,-181.055,0,5
0.1189,-0.352,-181.055,0,5
0.1209,-0.352,-181.055,0,5
0.1228,-0.352,-181.055,0,5
0.1248,-0.352,-181.055,0,5
0.1268,-0.352,-181.055,0,5
0.1289,-0.352,-181.055,0,5
0.1309,-0.352,-181.055,0,5
0.1328,-0.352,-181.055,0,5
0.1348,-0.352,-181.055,0,5
0.1368,-0.352,-181.055,0,5
0.1389,-0.352,-181.055,0,5
0.1445,-0.352,-180.879,0,5
0.1453,-0.352,-180.879,0,5
0.1455,-0.352,-180.879,0,5
0.1470,-0.352,-180.879,0,5
0.1488,-0.352,-180.879,0,5
0.1509,-0.352,-180.879,0,5
0.1528,-0.352,-180.879,0,5
0.1548,-0.352,-180.879,0,5
0.1569,-0.352,-180.879,0,5
0.1588,-0.352,-180.879,0,5
0.1608,-0.352,-180.879,0,5
0.1628,-0.352,-180.879,0,5
0.1648,-0.352,-180.879,0,5
0.1668,-0.352,-180.879,0,5
0.1688,-0.352,-180.879,0,5
0.1709,-0.352,-180.879,0,5
0.1728,-0.352,-180.879,0,5
0.1749,-0.352,-180.879,0,5
0.1768,-0.352,-180.879,0,5
0.1789,-0.352,-180.879,0,5
0.1808,-0.352,-180.879,0,5
0.1828,-0.352,-180.879,0,5
0.1849,-0.352,-180.879,0,5
0.1869,-0.352,-180.879,0,5
0.2058,-0.352,-180.879,0,5
0.2079,-0.352,-180.879,0,5
0.2099,-0.352,-180.879,0,5
0.2120,-0.352,-180.879,0,5
0.2139,-0.352,-180.879,0,5
0.2158,-0.352,-180.879,0,5
0.2179,-0.352,-180.879,0,5
0.2199,-0.352,-180.879,0,5
0.2219,-0.352,-180.879,0,5
0.2239,-0.352,-180.879,0,5
0.2260,-0.352,-180.879,0,5
0.2278,-0.352,-180.879,0,5
0.2299,-0.352,-180.879,0,5
0.2319,-0.352,-180.879,0,5
0.2339,-0.352,-180.879,0,5
0.2359,-0.352,-180.879,0,5
0.2379,-0.352,-180.879,0,5
0.2400,-0.352,-180.879,0,5
0.2419,-0.352,-180.879,0,5
0.2439,-0.352,-180.879,0,5
0.2459,-0.352,-180.879,0,5
0.2479,-0.352,-180.879,0,5
0.2500,-0.352,-180.879,0,5
0.2518,-0.352,-180.879,0,5
0.2538,-0.352,-180.879,0,5
0.2560,-0.352,-180.879,0,5
0.2579,-0.352,-180.879,0,5
0.2599,-0.352,-180.879,0,5
0.2619,-0.352,-180.879,0,5
0.2640,-0.352,-180.879,0,5
0.2658,-0.352,-180.879,0,5
0.2679,-0.352,-180.879,0,5
0.2699,-0.352,-180.879,0,5
0.2719,-0.352,-180.879,0,5
0.2739,-0.352,-180.879,0,5
0.2760,-0.352,-180.879,0,5
0.2778,-0.352,-180.879,0,5
0.2799,-0.352,-180.879,0,5
0.2819,-0.352,-180.879,0,5
0.2840,-0.352,-180.879,0,5
0.2859,-0.352,-180.879,0,5
0.2879,-0.352,-180.879,0,5
0.2900,-0.352,-180.879,0,5
0.2954,-0.352,-180.879,0,5
0.2962,-0.352,-180.879,0,5
0.2964,-0.352,-180.879,0,5
0.2980,-0.352,-180.879,0,5
0.2999,-0.352,-180.879,0,5
0.3019,-0.352,-180.879,0,5
0.3056,-0.352,-180.879,0,5
0.3063,-0.352,-180.879,0,5
0.3078,-0.352,-180.879,0,5
0.3099,-0.352,-181.055,0,5
0.3119,-0.352,-181.055,0,5
0.3139,-0.352,-181.055,0,5
0.3160,-0.352,-181.055,0,5
0.3179,-0.352,-181.055,0,5
0.3199,-0.352,-181.055,0,5
0.3218,-0.352,-181.055,0,5
0.3239,-0.352,-181.055,0,5
0.3259,-0.352,-181.055,0,5
0.3279,-0.352,-181.055,0,5
0.3299,-0.352,-181.055,0,5
0.3320,-0.352,-181.055,0,5
0.3338,-0.352,-181.055,0,5
0.3397,-0.352,-181.055,0,5
0.3406,-0.352,-181.055,0,5
0.3408,-0.352,-181.055,0,5
0.3419,-0.352,-181.055,0,5
0.3439,-0.352,-181.055,0,5
0.3460,-0.352,-181.055,0,5
0.3479,-0.352,-181.055,0,5
0.3500,-0.352,-181.055,0,5
0.3519,-0.352,-181.055,0,5
0.3539,-0.352,-181.055,0,5
0.3558,-0.352,-181.055,0,5
0.3579,-0.352,-181.230,0,5
0.3598,-0.352,-181.230,0,5
0.3619,-0.352,-181.230,0,5
0.3640,-0.352,-181.230,0,5
0.3659,-0.352,-181.230,0,5
0.3679,-0.352,-181.230,0,5
0.3699,-0.352,-181.230,0,5
0.3720,-0.352,-181.230,0,5
0.3739,-0.352,-181.230,0,5
0.3759,-0.352,-181.230,0,5
0.3780,-0.352,-181.230,0,5
0.3799,-0.352,-181.230,0,5
0.3819,-0.352,-181.230,0,5
0.3839,-0.352,-181.230,0,5
0.3859,-0.352,-181.230,0,5
0.3879,-0.352,-181.406,0,5
0.3898,-0.352,-181.406,0,5
0.3919,-0.352,-181.406,0,5
0.3939,-0.352,-181.406,0,5
0.3959,-0.352,-181.406,0,5
0.3979,-0.352,-181.406,0,5
0.3998,-0.352,-181.406,0,5
0.4019,-0.352,-181.406,0,5
0.4086,-0.352,-181.406,0,5
0.4091,-0.352,-181.406,0,5
0.4093,-0.352,-181.406,0,5
0.4099,-0.352,-181.406,0,5
0.4119,-0.352,-181.406,0,5
0.4138,-0.352,-181.406,0,5
0.4159,-0.352,-181.406,0,5
0.4180,-0.352,-181.406,0,5
0.4199,-0.352,-181.406,0,5
0.4219,-0.352,-181.406,0,5
0.4240,-0.352,-181.406,0,5
0.4259,-0.352,-181.406,0,5
0.4279,-0.352,-181.406,0,5
0.4299,-0.352,-181.406,0,5
0.4319,-0.352,-181.406,0,5
0.4340,-0.352,-181.406,0,5
0.4359,-0.352,-181.406,0,5
0.4379,-0.352,-181.406,0,5
0.4530,-0.352,-181.582,0,5
0.4551,-0.352,-181.582,0,5
0.4571,-0.352,-181.582,0,5
0.4591,-0.352,-181.582,0,5
0.4611,-0.352,-181.582,0,5
0.4631,-0.352,-181.582,0,5
0.4651,-0.352,-181.582,0,5
0.4671,-0.352,-181.582,0,5
0.4691,-0.352,-181.582,0,5
0.4711,-0.352,-181.582,0,5
0.4731,-0.352,-181.582,0,5
0.4751,-0.352,-181.582,0,5
0.4771,-0.352,-181.582,0,5
0.4791,-0.352,-181.582,0,5
0.4811,-0.352,-181.582,0,5
0.4831,-0.352,-181.582,0,5
0.4851,-0.352,-181.582,0,5
0.4871,-0.352,-181.582,0,5
0.4891,-0.352,-181.582,0,5
0.4911,-0.352,-181.582,0,5
0.4932,-0.352,-181.582,0,5
0.4950,-0.352,-181.582,0,5
0.4971,-0.352,-181.582,0,5
0.4991,-0.352,-181.582,0,5
0.5011,-0.352,-181.582,0,5
0.5031,-0.352,-181.582,0,5
0.5051,-0.352,-181.582,0,5
0.5081,-0.352,-181.582,0,5
0.5091,-0.352,-181.582,0,5
0.5111,-0.352,-181.582,0,5
0.5131,-0.352,-181.582,0,5
0.5152,-0.352,-181.582,0,5
0.5171,-0.352,-181.582,0,5
0.5191,-0.352,-181.582,0,5
0.5211,-0.352,-181.582,0,5
