t_s,th_deg,al_deg,pwm,mode
0.0000,-1.406,-127.969,0,0
0.0011,-1.406,-127.969,0,0
0.0012,-1.406,-127.969,0,0
0.0014,-1.406,-127.969,0,0
0.0015,-1.406,-127.969,0,0
0.0025,-1.406,-128.145,0,0
0.0046,-1.406,-128.145,0,0
0.0065,-1.406,-128.145,0,0
0.0085,-1.406,-128.145,0,0
0.0106,-1.406,-128.145,0,0
0.0127,-1.406,-128.145,0,0
0.0146,-1.406,-128.145,0,0
0.0165,-1.406,-128.145,0,0
0.0185,-1.406,-128.145,0,0
0.0205,-1.406,-128.145,0,0
0.0225,-1.406,-128.145,0,0
0.0245,-1.406,-128.145,0,0
0.0266,-1.406,-128.145,0,0
0.0286,-1.406,-128.145,0,0
0.0306,-1.406,-128.145,0,0
0.0326,-1.406,-128.145,0,0
0.0346,-1.406,-128.145,0,0
0.0365,-1.406,-128.145,0,0
0.0386,-1.406,-128.145,0,0
0.0405,-1.406,-128.145,0,0
0.0426,-1.406,-128.145,0,0
0.0446,-1.406,-128.145,0,0
0.0465,-1.406,-128.145,0,0
0.0486,-1.406,-128.145,0,0
0.0505,-1.406,-128.145,0,0
0.0526,-1.406,-128.320,0,0
0.0546,-1.406,-128.320,0,0
0.0710,-1.406,-128.320,0,5
0.0731,-1.406,-128.320,0,5
0.0752,-1.406,-128.320,0,5
0.0770,-1.406,-128.320,0,5
0.0791,-1.406,-128.320,0,5
0.0811,-1.406,-128.320,0,5
0.0830,-1.406,-128.320,0,5
0.0850,-1.406,-128.320,0,5
0.0870,-1.406,-128.320,0,5
0.0890,-1.406,-128.320,0,5
0.0911,-1.406,-128.320,0,5
0.0954,-1.406,-128.320,0,5
0.0957,-1.406,-128.320,0,5
0.0970,-1.406,-128.320,0,5
0.0991,-1.406,-128.320,0,5
0.1010,-1.406,-128.320,0,5
0.1030,-1.406,-128.320,0,5
0.1051,-1.406,-128.320,0,5
0.1071,-1.406,-128.320,0,5
0.1090,-1.406,-128.320,0,5
0.1111,-1.406,-128.320,0,5
0.1131,-1.406,-128.320,0,5
0.1150,-1.406,-128.320,0,5
0.1171,-1.406,-128.320,0,5
0.1190,-1.406,-128.320,0,5
0.1211,-1.406,-128.320,0,5
0.1230,-1.406,-128.320,0,5
0.1250,-1.406,-128.320,0,5
0.1270,-1.406,-128.320,0,5
0.1290,-1.406,-128.320,0,5
0.1310,-1.406,-128.320,0,5
0.1331,-1.406,-128.320,0,5
0.1351,-1.406,-128.320,0,5
0.1395,-1.406,-128.320,0,5
0.1397,-1.406,-128.320,0,5
0.1410,-1.406,-128.320,0,5
0.1431,-1.406,-128.320,0,5
0.1450,-1.406,-128.320,0,5
0.1470,-1.406,-128.320,0,5
0.1491,-1.406,-128.320,0,5
0.1510,-1.406,-128.320,0,5
0.1531,-1.406,-128.320,0,5
0.1550,-1.406,-128.320,0,5
0.1570,-1.406,-128.320,0,5
0.1591,-1.406,-128.320,0,5
0.1611,-1.406,-128.320,0,5
0.1630,-1.406,-128.320,0,5
0.1651,-1.406,-128.320,0,5
0.1671,-1.406,-128.320,0,5
0.1695,-1.406,-128.320,0,5
0.1711,-1.406,-128.320,0,5
0.1731,-1.406,-128.320,0,5
0.1750,-1.406,-128.320,0,5
