t_s,th_deg,al_deg,pwm,mode
0.0000,-3.867,-158.379,0,0
0.0008,-3.867,-158.379,0,0
0.0010,-3.867,-158.379,0,0
0.0019,-3.867,-158.379,0,0
0.0039,-3.867,-158.379,0,0
0.0059,-3.867,-158.379,0,0
0.0079,-3.867,-158.379,0,0
0.0099,-3.867,-158.379,0,0
0.0119,-3.867,-158.379,0,0
0.0139,-3.867,-158.379,0,0
0.0159,-3.867,-158.379,0,0
0.0179,-3.867,-158.379,0,0
0.0199,-3.867,-158.379,0,0
0.0219,-3.867,-158.379,0,0
0.0239,-3.867,-158.379,0,0
0.0259,-3.867,-158.379,0,0
0.0278,-3.867,-158.379,0,0
0.0298,-3.867,-158.379,0,0
0.0318,-3.867,-158.379,0,0
0.0340,-3.867,-158.379,0,0
0.0359,-3.867,-158.203,0,0
0.0379,-3.867,-158.203,0,0
0.0399,-3.867,-158.203,0,0
0.0419,-3.867,-158.203,0,0
0.0439,-3.867,-158.203,0,0
0.0459,-3.867,-158.203,0,0
0.0479,-3.867,-158.203,0,0
0.0499,-3.867,-158.203,0,0
0.0519,-3.867,-158.203,0,0
0.0539,-3.867,-158.203,0,0
0.0559,-3.867,-158.203,0,0
0.0579,-3.867,-158.203,0,0
0.0599,-3.867,-158.203,0,0
0.0619,-3.867,-158.203,0,0
0.0639,-3.867,-158.203,0,0
0.0659,-3.867,-158.203,0,0
0.0679,-3.867,-158.203,0,0
0.0699,-3.867,-158.203,0,0
0.0719,-3.867,-158.203,0,0
0.0739,-3.867,-158.203,0,0
0.0759,-3.867,-158.203,0,0
0.0779,-3.867,-158.203,0,0
0.0799,-3.867,-158.203,0,0
0.0838,-3.867,-158.027,0,0
0.0841,-3.867,-158.027,0,0
0.0858,-3.867,-158.027,0,0
0.0878,-3.867,-158.027,0,0
0.0898,-3.867,-158.027,0,0
0.0919,-3.867,-158.027,0,0
0.0942,-3.867,-158.027,0,0
0.0959,-3.867,-158.027,0,0
0.0979,-3.867,-158.027,0,0
0.1000,-3.867,-158.027,0,0
0.1019,-3.867,-158.027,0,0
0.1039,-3.867,-158.027,0,0
0.1059,-3.867,-158.027,0,0
0.1079,-3.867,-158.027,0,0
0.1099,-3.867,-158.027,0,0
0.1119,-3.867,-158.027,0,0
0.1139,-3.867,-157.852,0,0
0.1159,-3.867,-157.852,0,0
0.1179,-3.867,-157.852,0,0
0.1199,-3.867,-157.852,0,0
0.1219,-3.867,-157.852,0,0
0.1239,-3.867,-157.852,0,0
0.1259,-3.867,-157.852,0,0
0.1279,-3.867,-157.852,0,0
0.1299,-3.867,-157.852,0,0
0.1319,-3.867,-157.852,0,0
0.1339,-3.867,-157.852,0,0
0.1359,-3.867,-157.852,0,0
0.1379,-3.867,-157.852,0,0
0.1399,-3.867,-157.852,0,0
0.1419,-3.867,-157.852,0,0
0.1439,-3.867,-157.852,0,0
0.1459,-3.867,-157.852,0,0
0.1479,-3.867,-157.852,0,0
0.1499,-3.867,-157.852,0,0
0.1519,-3.867,-157.852,0,0
0.1539,-3.867,-157.852,0,0
0.1559,-3.867,-157.852,0,0
0.1579,-3.867,-157.852,0,0
0.1599,-3.867,-157.852,0,0
0.1618,-3.867,-157.852,0,0
0.1640,-3.867,-157.852,0,0
0.1659,-3.867,-157.676,0,0
0.1679,-3.867,-157.676,0,0
0.1874,-3.867,-157.676,0,5
0.1894,-3.867,-157.676,0,5
0.1914,-3.867,-157.676,0,5
0.1935,-3.867,-157.676,0,5
0.1954,-3.867,-157.676,0,5
0.1974,-3.867,-157.676,0,5
0.1994,-3.867,-157.676,0,5
