t_s,th_deg,al_deg,pwm,mode
0.0000,-3.604,-69.785,0,0
0.0005,-3.604,-69.785,0,0
0.0009,-3.604,-69.785,0,0
0.0028,-3.604,-69.785,0,0
0.0048,-3.604,-69.785,0,0
0.0068,-3.604,-69.785,0,0
0.0088,-3.604,-69.785,0,0
0.0108,-3.604,-69.785,0,0
0.0128,-3.604,-69.785,0,0
0.0147,-3.604,-69.785,0,0
0.0168,-3.604,-69.785,0,0
0.0189,-3.604,-69.785,0,0
0.0208,-3.604,-69.785,0,0
0.0228,-3.604,-69.785,0,0
0.0248,-3.604,-69.785,0,0
0.0268,-3.604,-69.785,0,0
0.0288,-3.604,-69.785,0,0
0.0308,-3.604,-69.785,0,0
0.0328,-3.604,-69.785,0,0
0.0498,-3.604,-69.785,0,5
0.0519,-3.604,-69.785,0,5
0.0564,-3.604,-69.785,0,5
0.0570,-3.604,-69.785,0,5
0.0578,-3.604,-69.785,0,5
0.0599,-3.604,-69.785,0,5
0.0619,-3.604,-69.785,0,5
0.0639,-3.604,-69.785,0,5
0.0658,-3.604,-69.785,0,5
0.0678,-3.604,-69.785,0,5
0.0698,-3.604,-69.785,0,5
0.0719,-3.604,-69.785,0,5
0.0739,-3.604,-69.785,0,5
0.0758,-3.604,-69.785,0,5
0.0778,-3.604,-69.785,0,5
0.0798,-3.604,-69.785,0,5
0.0818,-3.604,-69.785,0,5
0.0839,-3.604,-69.785,0,5
0.0858,-3.604,-69.785,0,5
0.0880,-3.604,-69.785,0,5
0.0899,-3.604,-69.785,0,5
0.0919,-3.604,-69.785,0,5
0.0938,-3.604,-69.785,0,5
0.0959,-3.604,-69.785,0,5
0.0978,-3.604,-69.785,0,5
0.0998,-3.604,-69.785,0,5
0.1018,-3.604,-69.785,0,5
0.1038,-3.604,-69.785,0,5
0.1059,-3.604,-69.785,0,5
0.1079,-3.604,-69.785,0,5
0.1098,-3.604,-69.785,0,5
0.1119,-3.604,-69.785,0,5
0.1138,-3.604,-69.785,0,5
0.1158,-3.604,-69.785,0,5
0.1178,-3.604,-69.785,0,5
0.1198,-3.604,-69.785,0,5
0.1219,-3.604,-69.785,0,5
0.1239,-3.604,-69.609,0,5
0.1259,-3.604,-69.609,0,5
0.1278,-3.604,-69.609,0,5
0.1298,-3.604,-69.609,0,5
0.1318,-3.604,-69.609,0,5
0.1339,-3.604,-69.609,0,5
0.1359,-3.604,-69.609,0,5
0.1379,-3.604,-69.609,0,5
0.1398,-3.604,-69.609,0,5
0.1418,-3.604,-69.609,0,5
0.1439,-3.604,-69.609,0,5
0.1458,-3.604,-69.609,0,5
0.1479,-3.604,-69.609,0,5
0.1498,-3.604,-69.609,0,5
0.1519,-3.604,-69.609,0,5
0.1554,-3.604,-69.609,0,5
0.1559,-3.604,-69.609,0,5
0.1578,-3.604,-69.609,0,5
0.1599,-3.604,-69.609,0,5
0.1619,-3.604,-69.609,0,5
0.1639,-3.604,-69.609,0,5
0.1658,-3.604,-69.609,0,5
0.1678,-3.604,-69.609,0,5
0.1699,-3.604,-69.609,0,5
0.1719,-3.604,-69.609,0,5
0.1739,-3.604,-69.609,0,5
0.1758,-3.604,-69.609,0,5
0.1778,-3.604,-69.609,0,5
0.1798,-3.604,-69.609,0,5
0.1819,-3.604,-69.609,0,5
0.1839,-3.604,-69.609,0,5
0.1859,-3.604,-69.609,0,5
0.1878,-3.604,-69.434,0,5
0.1934,-3.604,-69.434,0,5
0.1942,-3.604,-69.434,0,5
0.1945,-3.604,-69.434,0,5
0.1959,-3.604,-69.434,0,5
0.1979,-3.604,-69.434,0,5
0.1998,-3.604,-69.434,0,5
0.2018,-3.604,-69.434,0,5
0.2038,-3.604,-69.434,0,5
0.2059,-3.604,-69.434,0,5
0.2079,-3.604,-69.434,0,5
0.2098,-3.604,-69.434,0,5
0.2118,-3.604,-69.434,0,5
0.2139,-3.604,-69.434,0,5
0.2159,-3.604,-69.434,0,5
0.2180,-3.604,-69.258,0,5
0.2198,-3.604,-69.258,0,5
0.2218,-3.604,-69.258,0,5
0.2239,-3.604,-69.258,0,5
0.2259,-3.604,-69.258,0,5
0.2279,-3.604,-69.258,0,5
0.2298,-3.604,-69.258,0,5
0.2318,-3.604,-69.258,0,5
0.2338,-3.604,-69.258,0,5
0.2359,-3.604,-69.258,0,5
0.2379,-3.604,-69.258,0,5
0.2399,-3.604,-69.258,0,5
0.2418,-3.604,-69.258,0,5
0.2601,-3.604,-69.258,0,5
0.2621,-3.604,-69.258,0,5
0.2642,-3.604,-69.258,0,5
0.2662,-3.604,-69.258,0,5
0.2682,-3.604,-69.258,0,5
0.2702,-3.604,-69.258,0,5
0.2722,-3.604,-69.258,0,5
0.2741,-3.604,-69.258,0,5
0.2761,-3.604,-69.258,0,5
0.2782,-3.604,-69.258,0,5
0.2802,-3.604,-69.258,0,5
0.2822,-3.604,-69.258,0,5
0.2841,-3.604,-69.258,0,5
0.2861,-3.604,-69.258,0,5
0.2882,-3.604,-69.082,0,5
0.2902,-3.604,-69.082,0,5
0.2922,-3.604,-69.082,0,5
0.2941,-3.604,-69.082,0,5
0.2961,-3.604,-69.082,0,5
0.2982,-3.604,-69.082,0,5
0.3002,-3.604,-69.082,0,5
0.3022,-3.604,-69.082,0,5
0.3042,-3.604,-69.082,0,5
0.3061,-3.604,-69.082,0,5
0.3081,-3.604,-69.082,0,5
0.3102,-3.604,-69.082,0,5
0.3122,-3.604,-69.082,0,5
0.3142,-3.604,-69.082,0,5
0.3161,-3.604,-69.082,0,5
0.3181,-3.604,-69.082,0,5
0.3201,-3.604,-69.082,0,5
0.3221,-3.604,-69.082,0,5
0.3242,-3.604,-69.082,0,5
0.3262,-3.604,-69.082,0,5
0.3282,-3.604,-69.082,0,5
0.3302,-3.604,-69.082,0,5
0.3322,-3.604,-69.082,0,5
0.3342,-3.604,-69.082,0,5
0.3361,-3.604,-69.082,0,5
0.3382,-3.604,-69.082,0,5
0.3402,-3.604,-69.082,0,5
0.3422,-3.604,-69.082,0,5
0.3442,-3.604,-69.082,0,5
0.3462,-3.604,-69.082,0,5
0.3482,-3.604,-69.082,0,5
0.3502,-3.604,-69.082,0,5
0.3521,-3.604,-69.082,0,5
0.3541,-3.604,-69.082,0,5
0.3588,-3.604,-69.082,0,5
0.3592,-3.604,-69.082,0,5
0.3601,-3.604,-69.082,0,5
0.3622,-3.604,-69.082,0,5
0.3642,-3.604,-69.082,0,5
0.3662,-3.604,-69.082,0,5
0.3682,-3.604,-69.082,0,5
0.3701,-3.604,-69.082,0,5
0.3721,-3.604,-69.082,0,5
0.3742,-3.604,-69.082,0,5
0.3762,-3.604,-69.082,0,5
0.3781,-3.604,-69.082,0,5
0.3801,-3.604,-69.082,0,5
0.3822,-3.604,-69.082,0,5
0.3842,-3.604,-69.082,0,5
0.3862,-3.604,-69.082,0,5
0.3881,-3.604,-69.082,0,5
0.3901,-3.604,-69.082,0,5
0.3922,-3.604,-69.082,0,5
0.3942,-3.604,-69.082,0,5
0.3962,-3.604,-69.082,0,5
0.3981,-3.604,-69.082,0,5
0.4001,-3.604,-69.082,0,5
0.4021,-3.604,-69.082,0,5
0.4042,-3.604,-69.082,0,5
0.4062,-3.604,-69.258,0,5
0.4082,-3.604,-69.258,0,5
0.4102,-3.604,-69.258,0,5
0.4146,-3.604,-69.258,0,5
0.4153,-3.604,-69.258,0,5
0.4162,-3.604,-69.258,0,5
0.4182,-3.604,-69.258,0,5
0.4201,-3.604,-69.258,0,5
0.4221,-3.604,-69.258,0,5
0.4241,-3.604,-69.258,0,5
0.4261,-3.604,-69.258,0,5
0.4282,-3.604,-69.258,0,5
0.4302,-3.604,-69.258,0,5
0.4322,-3.604,-69.258,0,5
0.4342,-3.604,-69.258,0,5
0.4364,-3.604,-69.258,0,5
0.4382,-3.604,-69.258,0,5
0.4402,-3.604,-69.258,0,5
0.4422,-3.604,-69.258,0,5
0.4441,-3.604,-69.258,0,5
0.4461,-3.604,-69.258,0,5
0.4482,-3.604,-69.258,0,5
0.4501,-3.604,-69.258,0,5
0.4522,-3.604,-69.258,0,5
0.4542,-3.604,-69.258,0,5
0.4587,-3.604,-69.258,0,5
0.4590,-3.604,-69.258,0,5
0.4602,-3.604,-69.258,0,5
0.4624,-3.604,-69.258,0,5
0.4663,-3.604,-69.258,0,5
0.4667,-3.604,-69.258,0,5
0.4682,-3.604,-69.258,0,5
0.4702,-3.604,-69.258,0,5
0.4721,-3.604,-69.258,0,5
0.4741,-3.604,-69.258,0,5
0.4762,-3.604,-69.258,0,5
0.4782,-3.604,-69.258,0,5
0.4802,-3.604,-69.434,0,5
0.4822,-3.604,-69.434,0,5
0.4841,-3.604,-69.434,0,5
0.4861,-3.604,-69.434,0,5
0.4882,-3.604,-69.434,0,5
0.4902,-3.604,-69.434,0,5
0.4922,-3.604,-69.434,0,5
0.4942,-3.604,-69.434,0,5
0.4961,-3.604,-69.434,0,5
0.4982,-3.604,-69.434,0,5
0.5002,-3.604,-69.434,0,5
0.5022,-3.604,-69.434,0,5
0.5041,-3.604,-69.434,0,5
0.5061,-3.604,-69.434,0,5
0.5082,-3.604,-69.434,0,5
0.5102,-3.604,-69.434,0,5
0.5122,-3.604,-69.434,0,5
0.5141,-3.604,-69.434,0,5
0.5161,-3.604,-69.434,0,5
0.5182,-3.604,-69.434,0,5
0.5202,-3.604,-69.434,0,5
0.5222,-3.604,-69.609,0,5
0.5242,-3.604,-69.609,0,5
0.5261,-3.604,-69.609,0,5
0.5281,-3.604,-69.609,0,5
0.5302,-3.604,-69.609,0,5
0.5322,-3.604,-69.609,0,5
0.5342,-3.604,-69.609,0,5
0.5362,-3.604,-69.609,0,5
0.5382,-3.604,-69.609,0,5
0.5402,-3.604,-69.609,0,5
0.5424,-3.604,-69.609,0,5
0.5442,-3.604,-69.609,0,5
0.5462,-3.604,-69.609,0,5
0.5482,-3.604,-69.609,0,5
0.5502,-3.604,-69.609,0,5
0.5521,-3.604,-69.609,0,5
0.5542,-3.604,-69.609,0,5
0.5586,-3.604,-69.609,0,5
0.5589,-3.604,-69.609,0,5
0.5602,-3.604,-69.609,0,5
0.5621,-3.604,-69.609,0,5
0.5642,-3.604,-69.609,0,5
0.5662,-3.604,-69.609,0,5
0.5681,-3.604,-69.609,0,5
0.5701,-3.604,-69.609,0,5
0.5722,-3.604,-69.609,0,5
0.5741,-3.604,-69.609,0,5
0.5762,-3.604,-69.609,0,5
0.5782,-3.604,-69.609,0,5
0.5802,-3.604,-69.609,0,5
0.5821,-3.604,-69.609,0,5
0.5841,-3.604,-69.609,0,5
0.5862,-3.604,-69.609,0,5
0.5882,-3.604,-69.609,0,5
0.5902,-3.604,-69.609,0,5
0.5922,-3.604,-69.609,0,5
0.5942,-3.604,-69.609,0,5
0.5961,-3.604,-69.609,0,5
0.5981,-3.604,-69.609,0,5
0.6002,-3.604,-69.609,0,5
0.6021,-3.604,-69.609,0,5
0.6041,-3.604,-69.609,0,5
0.6062,-3.604,-69.609,0,5
0.6204,-3.604,-69.609,0,5
0.6225,-3.604,-69.609,0,5
0.6247,-3.604,-69.609,0,5
0.6264,-3.604,-69.609,0,5
0.6284,-3.604,-69.609,0,5
0.6304,-3.604,-69.609,0,5
0.6324,-3.604,-69.609,0,5
0.6345,-3.604,-69.609,0,5
0.6365,-3.604,-69.609,0,5
0.6384,-3.604,-69.609,0,5
0.6404,-3.604,-69.609,0,5
0.6424,-3.604,-69.609,0,5
0.6444,-3.604,-69.609,0,5
0.6465,-3.604,-69.609,0,5
0.6485,-3.604,-69.609,0,5
0.6504,-3.604,-69.609,0,5
0.6524,-3.604,-69.609,0,5
0.6545,-3.604,-69.609,0,5
0.6592,-3.604,-69.609,0,5
0.6598,-3.604,-69.609,0,5
0.6604,-3.604,-69.609,0,5
0.6624,-3.604,-69.609,0,5
0.6645,-3.604,-69.609,0,5
0.6664,-3.604,-69.609,0,5
0.6685,-3.604,-69.609,0,5
0.6704,-3.604,-69.609,0,5
0.6725,-3.604,-69.609,0,5
0.6745,-3.604,-69.609,0,5
0.6764,-3.604,-69.609,0,5
0.6784,-3.604,-69.609,0,5
0.6804,-3.604,-69.609,0,5
0.6824,-3.604,-69.609,0,5
0.6869,-3.604,-69.609,0,5
0.6877,-3.604,-69.609,0,5
0.6885,-3.604,-69.609,0,5
