t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,40.7812,-66.2695,-66.2695,0,0
0.000557,40.7812,-66.2695,-66.2695,0,0
0.000994,40.7812,-66.2695,-66.2695,0,0
0.003055,40.7812,-66.2695,-66.2695,0,0
0.004921,40.7812,-66.2695,-66.2695,0,0
0.006978,40.7812,-66.2695,-66.2695,0,0
0.008951,40.7812,-66.2695,-66.2695,0,0
0.010916,40.7812,-66.2695,-66.2695,0,0
0.012914,40.7812,-66.2695,-66.2695,0,0
0.018817,40.7812,-66.2695,-66.2695,0,0
0.019173,40.7812,-66.2695,-66.2695,0,0
0.019355,40.7812,-66.2695,-66.2695,0,0
0.020920,40.7812,-66.2695,-66.2695,0,0
0.022952,40.7812,-66.2695,-66.2695,0,0
0.024986,40.7812,-66.2695,-66.2695,0,0
0.026964,40.7812,-66.2695,-66.2695,0,0
0.028936,40.7812,-66.2695,-66.2695,0,0
0.030907,40.7812,-66.2695,-66.2695,0,0
0.032973,40.7812,-66.2695,-66.2695,0,0
0.034945,40.7812,-66.2695,-66.2695,0,0
0.036907,40.7812,-66.2695,-66.2695,0,0
0.038973,40.7812,-66.2695,-66.2695,0,0
0.040945,40.7812,-66.2695,-66.2695,0,0
0.042907,40.7812,-66.2695,-66.2695,0,0
0.044915,40.7812,-66.2695,-66.2695,0,0
0.046921,40.7812,-66.2695,-66.2695,0,0
0.048957,40.7812,-66.2695,-66.2695,0,0
0.050997,40.7812,-66.2695,-66.2695,0,0
0.053258,40.7812,-66.2695,-66.2695,0,0
0.061369,40.7812,-66.0938,-66.0938,0,0
0.061939,40.7812,-66.0938,-66.0938,0,0
0.062166,40.7812,-66.0938,-66.0938,0,0
0.062396,40.7812,-66.0938,-66.0938,0,0
0.062961,40.7812,-66.0938,-66.0938,0,0
0.064987,40.7812,-66.0938,-66.0938,0,0
0.066996,40.7812,-66.0938,-66.0938,0,0
0.068992,40.7812,-66.0938,-66.0938,0,0
0.070943,40.7812,-66.0938,-66.0938,0,0
0.072943,40.7812,-66.0938,-66.0938,0,0
0.074990,40.7812,-66.0938,-66.0938,0,0
0.076987,40.7812,-66.0938,-66.0938,0,0
0.078911,40.7812,-66.0938,-66.0938,0,0
0.080965,40.7812,-66.0938,-66.0938,0,0
0.083362,40.7812,-66.0938,-66.0938,0,0
0.084932,40.7812,-66.0938,-66.0938,0,0
0.086948,40.7812,-66.0938,-66.0938,0,0
0.088910,40.7812,-66.0938,-66.0938,0,0
0.091001,40.7812,-66.0938,-66.0938,0,0
0.092953,40.7812,-66.0938,-66.0938,0,0
0.101652,40.7812,-66.0938,-66.0938,0,5
0.103722,40.7812,-66.0938,-66.0938,33,5
0.104269,40.7812,-66.0938,-66.0938,35,5
0.104825,40.7812,-66.0938,-66.0938,36,5
0.105777,40.7812,-66.0938,-66.0938,36,5
0.106221,40.7812,-66.0938,-66.0938,37,5
0.106954,40.7812,-66.0938,-66.0938,37,5
0.108927,40.7812,-66.0938,-66.0938,38,5
0.110989,40.7812,-66.0938,-66.0938,40,5
0.112961,40.7812,-66.0938,-66.0938,42,5
0.117802,40.7812,-65.9180,-65.9180,45,5
0.118763,40.7812,-65.9180,-65.9180,50,5
0.119112,40.7812,-65.9180,-65.9180,51,5
0.120946,40.7812,-65.7422,-65.7422,51,5
0.122912,40.6055,-65.7422,-65.7422,53,5
0.124934,40.6055,-65.7422,-65.7422,57,5
0.127001,40.6055,-65.5664,-65.5664,57,5
0.128974,40.4297,-65.5664,-65.5664,57,5
0.130981,40.4297,-65.3906,-65.3906,57,5
0.132970,40.2539,-65.3906,-65.3906,57,5
0.134955,40.0781,-65.2148,-65.2148,57,5
0.136943,40.0781,-65.0391,-65.0391,57,5
0.138948,39.9023,-65.0391,-65.0391,57,5
0.140934,39.7266,-64.8633,-64.8633,57,5
0.142920,39.7266,-64.6875,-64.6875,57,5
0.144943,39.5508,-64.5117,-64.5117,57,5
0.146931,39.3750,-64.3359,-64.3359,57,5
0.148916,39.1992,-64.1602,-64.1602,57,5
0.151000,39.0234,-63.9844,-63.9844,57,5
0.152987,38.8477,-63.8086,-63.8086,57,5
0.154977,38.6719,-63.6328,-63.6328,57,5
0.156968,38.4961,-63.4570,-63.4570,57,5
0.158954,38.3203,-63.2812,-63.2812,57,5
0.160943,37.9688,-62.9297,-62.9297,57,5
0.162931,37.7930,-62.7539,-62.7539,57,5
0.164944,37.6172,-62.5781,-62.5781,57,5
0.166931,37.4414,-62.2266,-62.2266,57,5
0.168936,37.0898,-62.0508,-62.0508,57,5
0.170921,36.9141,-61.8750,-61.8750,58,5
0.172914,36.5625,-61.5234,-61.5234,58,5
0.174955,36.3867,-61.3477,-61.3477,58,5
0.176943,36.0352,-60.9961,-60.9961,58,5
0.178931,35.8594,-60.8203,-60.8203,58,5
0.180916,35.5078,-60.4688,-60.4688,58,5
0.183000,35.1562,-60.1172,-60.1172,58,5
0.184916,34.9805,-59.9414,-59.9414,58,5
0.187000,34.6289,-59.5898,-59.5898,58,5
0.188988,34.2773,-59.2383,-59.2383,58,5
0.190977,33.9258,-59.0625,-59.0625,58,5
0.192968,33.7500,-58.7109,-58.7109,58,5
0.194955,33.2227,-58.3594,-58.3594,58,5
0.196943,33.0469,-58.0078,-58.0078,58,5
0.198943,32.6953,-57.8320,-57.8320,58,5
0.200931,32.3438,-57.4805,-57.4805,58,5
0.202916,31.9922,-57.1289,-57.1289,58,5
