t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.690341,-106.8750,127.0898,-232.9102,0,0
0.692312,-106.8750,128.1445,-231.8555,0,0
0.694254,-106.8750,129.1992,-230.8008,0,0
0.696250,-106.8750,130.2539,-229.7461,0,0
0.698292,-106.8750,131.4844,-228.5156,0,0
0.700284,-106.8750,132.5391,-227.4609,0,0
0.708317,-107.2266,137.6367,-222.3633,0,0
0.708858,-107.2266,137.9883,-222.0117,0,0
0.709100,-107.2266,138.1641,-221.8359,0,0
0.709325,-107.2266,138.1641,-221.8359,0,0
0.710316,-107.2266,138.8672,-221.1328,0,0
0.712338,-107.4023,140.2734,-219.7266,0,0
0.714309,-107.4023,141.6797,-218.3203,0,0
0.716446,-107.5781,143.0859,-216.9141,0,0
0.718270,-107.5781,144.4922,-215.5078,0,0
0.720270,-107.7539,145.8984,-214.1016,0,0
0.722270,-107.9297,147.3047,-212.6953,0,0
0.724318,-108.1055,148.8867,-211.1133,0,0
0.726315,-108.2812,150.4688,-209.5312,0,0
0.728262,-108.4570,152.0508,-207.9492,0,0
0.730279,-108.8086,153.6328,-206.3672,0,0
0.732395,-108.9844,155.3906,-204.6094,0,0
0.734302,-109.1602,156.9727,-203.0273,0,0
0.736316,-109.5117,158.7305,-201.2695,0,0
0.738315,-109.8633,160.4883,-199.5117,0,0
0.740312,-110.2148,162.2461,-197.7539,0,0
0.742322,-110.5664,164.1797,-195.8203,0,0
0.744317,-110.9180,165.9375,-194.0625,0,0
0.746260,-111.2695,167.8711,-192.1289,0,0
0.748258,-111.7969,169.8047,-190.1953,0,0
0.750258,-112.3242,171.9141,-188.0859,0,0
0.752313,-112.8516,174.0234,-185.9766,0,0
0.754312,-113.3789,175.9570,-184.0430,0,0
0.756309,-113.9062,178.0664,-181.9336,0,0
0.761274,-115.6641,-176.1328,-176.1328,0,0
0.761806,-115.6641,-175.7812,-175.7812,0,0
0.762251,-115.8398,-175.2539,-175.2539,0,0
0.764278,-116.7188,-172.9688,-172.9688,0,0
0.766277,-117.4219,-170.6836,-170.6836,0,0
0.768292,-118.1250,-168.2227,-168.2227,0,0
0.770266,-119.0039,-165.9375,-165.9375,0,0
0.772261,-119.8828,-163.4766,-163.4766,0,0
0.774288,-120.9375,-161.0156,-161.0156,0,0
0.779755,-123.3984,-153.9844,-153.9844,0,0
0.780097,-123.5742,-153.6328,-153.6328,0,0
0.780275,-123.7500,-153.2812,-153.2812,0,0
0.782320,-124.6289,-150.6445,-150.6445,0,0
