t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,57.8320,-148.0078,-148.0078,0,0
0.004012,57.8320,-148.0078,-148.0078,0,0
0.004279,57.8320,-148.0078,-148.0078,0,0
0.005592,57.8320,-148.0078,-148.0078,0,0
0.007598,57.8320,-148.0078,-148.0078,0,0
0.009571,57.8320,-148.0078,-148.0078,0,0
0.011634,57.8320,-148.0078,-148.0078,0,0
0.013627,57.8320,-148.0078,-148.0078,0,0
0.015672,57.8320,-148.0078,-148.0078,0,0
0.017570,57.8320,-148.0078,-148.0078,0,0
0.019626,57.8320,-148.0078,-148.0078,0,0
0.021641,57.8320,-148.0078,-148.0078,0,0
0.023615,57.8320,-148.0078,-148.0078,0,0
0.025620,57.8320,-148.0078,-148.0078,0,0
0.027616,57.8320,-148.0078,-148.0078,0,0
0.029615,57.8320,-148.0078,-148.0078,0,0
0.031610,57.8320,-148.0078,-148.0078,0,0
0.033606,57.8320,-148.0078,-148.0078,0,0
0.035603,57.8320,-148.0078,-148.0078,0,0
0.037614,57.8320,-148.0078,-148.0078,0,0
0.039611,57.8320,-148.0078,-148.0078,0,0
0.041553,57.8320,-148.0078,-148.0078,0,0
0.043553,57.8320,-148.0078,-148.0078,0,0
0.045553,57.8320,-148.0078,-148.0078,0,0
0.047553,57.8320,-148.0078,-148.0078,0,0
0.049553,57.8320,-148.0078,-148.0078,0,0
0.051553,57.8320,-148.0078,-148.0078,0,0
0.053553,57.8320,-148.0078,-148.0078,0,0
0.055553,57.8320,-148.0078,-148.0078,0,0
0.057553,57.8320,-148.0078,-148.0078,0,0
0.059553,57.8320,-148.0078,-148.0078,0,0
0.064786,57.8320,-148.0078,-148.0078,0,0
0.065354,57.8320,-148.0078,-148.0078,0,0
0.065586,57.8320,-148.0078,-148.0078,0,0
0.067610,57.8320,-148.0078,-148.0078,0,0
0.069556,57.8320,-148.0078,-148.0078,0,0
0.071669,57.8320,-148.0078,-148.0078,0,0
0.081591,57.8320,-148.0078,-148.0078,0,0
0.083622,57.8320,-148.0078,-148.0078,0,0
0.085622,57.8320,-148.0078,-148.0078,0,0
0.087613,57.8320,-148.0078,-148.0078,0,0
0.089671,57.8320,-148.0078,-148.0078,0,0
0.091625,57.8320,-148.0078,-148.0078,0,0
0.093644,57.8320,-148.0078,-148.0078,0,0
0.095678,57.8320,-148.0078,-148.0078,0,0
0.097668,57.8320,-148.0078,-148.0078,0,0
0.099662,57.8320,-148.0078,-148.0078,0,0
0.101656,57.8320,-148.0078,-148.0078,0,0
0.103652,57.8320,-148.0078,-148.0078,0,0
0.105612,57.8320,-148.0078,-148.0078,0,0
0.107648,57.8320,-148.0078,-148.0078,0,0
0.109645,57.8320,-148.0078,-148.0078,0,0
0.111692,57.8320,-148.0078,-148.0078,0,0
0.113633,57.8320,-148.0078,-148.0078,0,0
0.122145,57.8320,-148.0078,-148.0078,0,5
0.124438,57.8320,-148.0078,-148.0078,55,5
0.125024,57.8320,-148.0078,-148.0078,55,5
0.125521,57.8320,-148.0078,-148.0078,55,5
0.126218,57.8320,-148.0078,-148.0078,55,5
0.126962,57.8320,-148.0078,-148.0078,55,5
0.127656,57.8320,-148.0078,-148.0078,55,5
0.129609,57.8320,-148.0078,-148.0078,55,5
0.131654,57.8320,-148.0078,-148.0078,55,5
0.133604,57.6562,-148.0078,-148.0078,55,5
0.135647,57.6562,-148.0078,-148.0078,55,5
0.137597,57.6562,-147.8320,-147.8320,55,5
0.139618,57.6562,-147.8320,-147.8320,55,5
0.141655,57.4805,-147.6562,-147.6562,55,5
0.143601,57.3047,-147.6562,-147.6562,55,5
0.145659,57.3047,-147.4805,-147.4805,55,5
0.147693,57.1289,-147.3047,-147.3047,55,5
0.149789,56.9531,-147.3047,-147.3047,55,5
0.151662,56.9531,-147.1289,-147.1289,55,5
0.153618,56.7773,-146.9531,-146.9531,55,5
0.155627,56.6016,-146.9531,-146.9531,55,5
0.157664,56.4258,-146.6016,-146.6016,55,5
0.159639,56.2500,-146.6016,-146.6016,55,5
0.163124,55.8984,-146.2500,-146.2500,55,5
0.163647,55.8984,-146.2500,-146.2500,55,5
0.165674,55.7227,-145.8984,-145.8984,55,5
0.167645,55.5469,-145.7227,-145.7227,55,5
0.169618,55.3711,-145.5469,-145.5469,55,5
0.171677,55.0195,-145.3711,-145.3711,55,5
0.173654,54.8438,-145.1953,-145.1953,55,5
0.175630,54.6680,-144.8438,-144.8438,55,5
0.177605,54.4922,-144.6680,-144.6680,55,5
0.179665,54.1406,-144.4922,-144.4922,55,5
0.181641,53.9648,-144.1406,-144.1406,55,5
0.183615,53.6133,-143.9648,-143.9648,55,5
0.185675,53.4375,-143.6133,-143.6133,55,5
0.187669,53.0859,-143.4375,-143.4375,56,5
0.189641,52.9102,-143.0859,-143.0859,56,5
0.191615,52.5586,-142.9102,-142.9102,56,5
0.193675,52.2070,-142.7344,-142.7344,56,5
0.195654,52.0312,-142.3828,-142.3828,56,5
0.197630,51.6797,-142.0312,-142.0312,56,5
0.199605,51.5039,-141.8555,-141.8555,56,5
0.201665,51.1523,-141.5039,-141.5039,56,5
0.203641,50.8008,-141.3281,-141.3281,56,5
0.205615,50.4492,-140.9766,-140.9766,56,5
0.207675,50.0977,-140.6250,-140.6250,56,5
0.209669,49.9219,-140.4492,-140.4492,56,5
0.211641,49.5703,-140.0977,-140.0977,56,5
0.213615,49.2188,-139.9219,-139.9219,56,5
0.215675,48.8672,-139.5703,-139.5703,56,5
0.217654,48.5156,-139.2188,-139.2188,56,5
0.219629,48.1641,-138.8672,-138.8672,56,5
0.221678,47.8125,-138.6914,-138.6914,56,5
0.223635,47.4609,-138.5156,-138.5156,56,5
0.225656,47.1094,-138.1641,-138.1641,56,5
0.227679,46.7578,-137.8125,-137.8125,56,5
0.229674,46.4062,-137.4609,-137.4609,56,5
0.231696,46.0547,-137.2852,-137.2852,56,5
0.236031,45.1758,-136.7578,-136.7578,56,5
0.237027,45.0000,-136.5820,-136.5820,57,5
0.237656,45.0000,-136.4062,-136.4062,57,5
0.240037,44.4727,-136.2305,-136.2305,57,5
0.241600,44.2969,-135.8789,-135.8789,57,5
0.243677,43.7695,-135.7031,-135.7031,57,5
0.245605,43.4180,-135.3516,-135.3516,57,5
0.247697,43.0664,-135.1758,-135.1758,57,5
0.249652,42.7148,-135.0000,-135.0000,57,5
0.251628,42.3633,-134.6484,-134.6484,57,5
0.253629,41.8359,-134.4727,-134.4727,57,5
0.255649,41.4844,-134.2969,-134.2969,57,5
0.257661,41.1328,-133.9453,-133.9453,57,5
0.259618,40.7812,-133.7695,-133.7695,57,5
0.263070,40.0781,-133.4180,-133.4180,57,5
0.263648,40.0781,-133.2422,-133.2422,57,5
0.265649,39.5508,-133.0664,-133.0664,57,5
0.267634,39.1992,-132.8906,-132.8906,57,5
0.269620,38.8477,-132.7148,-132.7148,57,5
0.271630,38.4961,-132.5391,-132.5391,57,5
0.273625,37.9688,-132.3633,-132.3633,57,5
0.275608,37.6172,-132.1875,-132.1875,57,5
0.277594,37.2656,-132.0117,-132.0117,57,5
0.279674,36.7383,-131.8359,-131.8359,57,5
0.281657,36.3867,-131.6602,-131.6602,58,5
0.283645,36.0352,-131.4844,-131.4844,58,5
0.285630,35.6836,-131.3086,-131.3086,58,5
0.287620,35.1562,-131.1328,-131.1328,58,5
0.289606,34.8047,-130.9570,-130.9570,58,5
0.291594,34.4531,-130.9570,-130.9570,58,5
0.293603,33.9258,-130.7812,-130.7812,58,5
0.295601,33.5742,-130.6055,-130.6055,58,5
0.297691,33.2227,-130.6055,-130.6055,58,5
0.299673,32.6953,-130.4297,-130.4297,58,5
0.301657,32.3438,-130.2539,-130.2539,58,5
0.303645,31.9922,-130.2539,-130.2539,58,5
0.305630,31.6406,-130.2539,-130.2539,58,5
0.307620,31.1133,-130.0781,-130.0781,58,5
0.309606,30.7617,-130.0781,-130.0781,58,5
0.311594,30.2344,-129.9023,-129.9023,58,5
0.313603,29.8828,-129.9023,-129.9023,58,5
0.315601,29.5312,-129.9023,-129.9023,58,5
0.317691,29.0039,-129.7266,-129.7266,58,5
0.319607,28.6523,-129.7266,-129.7266,58,5
0.321594,28.3008,-129.7266,-129.7266,58,5
0.323594,27.7734,-129.7266,-129.7266,58,5
0.325601,27.4219,-129.7266,-129.7266,58,5
