t_s,mode,alpha_deg,theta_deg,pwm
13.9126,5,51.504,-77.256,-47
13.9825,5,-43.242,-30.85,-53
14.0548,5,-111.621,-14.678,-54
14.1236,5,-139.57,-7.998,-54
14.1965,5,-136.934,8.525,54
14.2639,5,-97.91,27.158,54
14.3646,5,2.988,6.064,54
14.4471,5,96.152,-17.139,54
14.5139,5,135.879,-16.436,54
14.5807,5,149.238,-26.982,54
14.6725,5,115.312,-51.416,-51
14.7552,5,69.434,-56.162,-50
14.8156,5,-24.258,-24.873,-54
14.8832,5,-94.922,-11.514,-54
14.9461,5,-135.527,-14.326,-54
15.0111,5,-150.293,-13.096,-54
15.0704,5,-139.746,0.439,54
15.1592,5,-95.449,13.271,54
15.226,5,-26.543,-0.088,54
15.3026,5,74.18,-39.639,52
15.3671,5,123.926,-42.979,52
15.4419,5,152.578,-47.725,52
15.5116,5,147.832,-64.775,-49
15.5915,5,103.711,-84.814,-46
15.6768,5,13.359,-65.83,-49
15.7756,5,-119.883,-28.564,-53
15.8928,5,-147.656,-24.697,-54
15.9736,5,-133.418,-5.186,54
16.0565,5,-100.371,4.482,54
16.1212,5,71.191,-46.494,52
16.2655,5,122.344,-50.01,51
16.3289,5,148.887,-52.295,51
16.3957,5,147.656,-66.182,-49
16.4681,5,128.672,-79.014,-47
16.53,5,91.23,-85.166,-46
16.5948,5,23.906,-69.17,-48
16.6582,5,-73.125,-29.268,-53
16.7257,5,-120.234,-24.873,-54
16.7886,5,-143.965,-21.357,-54
16.8574,5,-135.527,-3.076,54
16.9432,5,-95.625,9.756,54
17.0252,5,30.586,-28.037,54
17.1235,5,110.566,-42.275,52
17.1994,5,149.414,-45.264,52
17.2892,5,143.789,-62.49,-50
17.3829,5,110.391,-77.783,-47
17.4527,5,49.219,-74.092,-48
17.5225,5,-51.68,-32.256,-53
17.5923,5,-117.07,-24.521,-54
17.6711,5,-146.777,-20.127,-54
17.7549,5,-129.902,-1.143,54
17.8526,5,-66.797,7.119,54
17.9294,5,38.145,-32.783,53
18.0073,5,122.168,-44.033,52
18.0985,5,152.227,-51.064,51
18.2012,5,137.285,-70.928,-48
18.2711,5,105.469,-82.881,-47
18.3335,5,51.68,-80.068,-47
18.3933,5,-38.672,-42.451,-52
18.4577,5,-107.051,-31.377,-53
18.5306,5,-142.207,-31.553,-53
18.5963,5,-147.656,-23.115,-54
18.6673,5,-129.023,-8.877,54
18.7402,5,-65.566,-5.361,54
18.824,5,21.973,-42.1,52
18.8858,5,95.625,-61.787,46
18.953,5,141.504,-62.842,38
19.0343,5,152.754,-66.533,18
19.0984,5,146.25,-75.322,-48
19.1672,5,121.816,-81.826,-47
19.2411,5,78.398,-79.365,-47
19.3039,5,-16.348,-37.881,-52
19.3807,5,-108.105,-8.525,-54
19.4635,5,-141.328,1.846,-54
19.5492,5,-135.527,17.842,54
19.6101,5,-104.062,35.068,53
19.6785,5,-7.91,22.236,54
19.7702,5,75.586,-3.252,54
19.834,5,125.859,-3.076,54
19.9008,5,150.117,-5.186,54
19.9677,5,143.965,-20.303,-54
20.0305,5,118.301,-35.947,-53
20.0944,5,62.578,-41.045,-52
20.1646,5,-29.004,-8.701,-54
20.2285,5,-98.086,2.725,-54
20.2934,5,-140.449,-0.615,-54
20.3732,5,-149.941,4.307,-54
20.4382,5,-135.0,16.611,54
20.5011,5,-100.898,24.346,54
20.5669,5,-37.266,13.799,54
20.6327,5,54.316,-27.686,54
20.6956,5,120.234,-37.529,53
20.7708,5,150.645,-44.033,52
20.8506,5,142.031,-67.588,-49
20.9345,5,112.852,-82.881,-47
21.0052,5,46.406,-80.771,-47
21.0816,5,-49.746,-41.396,-52
21.1434,5,-107.578,-34.014,-53
21.2062,5,-142.031,-34.365,-53
21.287,5,-147.656,-24.873,-54
21.3459,5,-128.32,-9.932,54
21.4097,5,-77.695,-2.549,54
21.4976,5,21.621,-38.057,53
21.5665,5,105.82,-56.514,50
21.6413,5,140.449,-55.986,51
21.7081,5,151.172,-66.709,19
21.797,5,133.945,-80.068,-47
21.8617,5,102.656,-85.869,-46
21.9236,5,25.312,-68.467,-48
22.0034,5,-64.687,-27.686,-53
22.0692,5,-116.543,-19.951,-54
22.1346,5,-143.086,-13.799,-54
22.2104,5,-134.121,4.482,54
22.2793,5,-28.125,10.283,54
22.4239,5,68.906,-24.873,54
22.4995,5,128.496,-26.982,53
22.5731,5,152.227,-33.838,53
22.6699,5,132.012,-56.514,-51
22.7739,5,59.59,-66.709,-49
22.8438,5,-34.805,-31.553,-53
22.9065,5,-107.93,-21.357,-54
22.9884,5,-149.062,-22.412,-54
23.0732,5,-141.855,-8.525,54
23.1499,5,-115.84,1.846,54
23.2148,5,-58.711,-0.264,54
23.2886,5,33.574,-40.693,52
23.3494,5,101.953,-56.162,51
23.4163,5,146.426,-59.326,50
23.505,5,151.172,-68.467,18
23.5633,5,139.746,-80.244,-47
23.6417,5,105.996,-88.33,-46
23.7015,5,50.977,-80.596,-46
23.7748,5,-69.961,-27.51,-53
23.8614,5,-132.012,-18.545,-54
23.9559,5,-140.273,-2.373,-54
24.0385,5,-117.07,13.975,54
24.1034,5,-70.137,20.127,54
24.1672,5,14.063,-7.471,54
24.2277,5,106.523,-26.279,54
24.3125,5,142.383,-25.576,54
24.377,5,151.172,-34.365,53
24.4462,5,133.418,-53.35,-51
24.5104,5,97.91,-65.654,-49
24.5692,5,33.75,-59.15,-50
24.639,5,-69.609,-22.764,-54
24.7083,5,-119.355,-22.061,-54
24.7687,5,-145.371,-23.994,-54
24.8335,5,-149.062,-16.436,-54
24.8944,5,-130.254,-2.9,54
24.9592,5,-90.352,3.955,54
