t_s,mode,alpha_deg,theta_deg,pwm
10.6577,5,-126.738,6.416,49
10.7295,5,-80.684,13.096,49
10.8212,5,38.145,-28.389,49
10.9175,5,113.73,-39.639,48
10.9818,5,144.316,-41.748,47
11.0752,5,127.266,-58.447,-46
11.1615,5,84.199,-65.83,-45
11.2309,5,-23.555,-30.498,-48
11.3177,5,-93.34,-14.854,-49
11.3805,5,-142.031,-14.326,-49
11.4832,5,-137.285,-4.834,49
11.564,5,-95.625,6.24,49
11.6523,5,9.668,-24.697,49
11.738,5,108.105,-48.779,47
11.8248,5,137.988,-48.779,47
11.8895,5,141.855,-56.514,38
11.9783,5,113.379,-69.17,-44
12.0491,5,60.469,-67.764,-44
12.1129,5,-36.563,-27.51,-48
12.1809,5,-99.141,-15.029,-49
12.2426,5,-136.934,-13.623,-49
12.3253,5,-139.395,-5.889,-49
12.3853,5,-118.652,6.592,49
12.4535,5,-41.66,5.713,49
12.5458,5,74.531,-35.42,48
12.6346,5,124.277,-36.123,48
12.6984,5,144.668,-41.748,47
12.7971,5,126.387,-54.229,-46
12.8649,5,84.727,-60.381,-45
12.9306,5,11.074,-40.869,-47
12.9945,5,-78.75,-9.756,-49
13.0634,5,-121.113,-8.701,-49
13.1292,5,-141.855,-7.471,-49
13.196,5,-134.297,3.252,49
13.2579,5,-97.559,13.799,49
13.3337,5,-35.684,5.361,49
13.3995,5,84.375,-36.826,48
13.5012,5,136.23,-37.354,48
13.5984,5,141.328,-48.604,47
13.6742,5,105.469,-63.896,-45
13.7638,5,33.398,-56.162,-46
13.8277,5,-74.004,-17.139,-49
13.913,5,-134.473,-16.963,-49
14.0083,5,-141.68,-9.404,-49
14.1131,5,-100.898,5.186,49
14.1903,5,-30.41,-5.713,49
14.2787,5,87.187,-47.021,47
14.3545,5,133.945,-47.197,47
14.4253,5,144.492,-53.35,46
14.519,5,114.609,-67.764,-44
14.6217,5,28.652,-55.811,-46
14.6956,5,-87.012,-13.447,-49
14.7864,5,-131.309,-11.689,-49
14.8612,5,-141.504,-5.713,-49
14.9326,5,-122.871,7.646,49
14.9996,5,-75.059,12.744,49
15.0713,5,19.16,-20.479,49
15.1443,5,93.691,-38.76,48
15.246,5,142.559,-39.99,48
15.3358,5,131.309,-56.162,-46
15.4176,5,90.0,-65.479,-45
15.4959,5,1.406,-41.748,-47
15.5648,5,-80.684,-15.381,-49
15.6317,5,-132.187,-15.205,-49
15.7071,5,-142.734,-11.338,-49
15.7783,5,-127.441,0.439,49
15.8411,5,-84.551,7.295,49
15.9119,5,16.699,-25.928,49
15.9943,5,100.02,-45.791,47
16.0975,5,142.207,-45.967,47
16.1653,5,138.34,-57.041,-46
16.2563,5,92.461,-68.994,-44
16.3491,5,-37.266,-26.104,-49
16.4618,5,-127.266,-14.326,-49
16.5496,5,-142.031,-9.932,-49
16.6218,5,-126.211,3.252,49
16.6946,5,-84.902,11.162,49
16.7894,5,36.387,-27.686,49
16.8722,5,123.574,-37.705,48
16.9679,5,146.074,-40.693,48
17.0407,5,129.375,-55.459,-46
17.1155,5,70.137,-62.842,-45
17.2133,5,-43.418,-21.357,-49
17.2932,5,-107.93,-12.92,-49
17.3626,5,-138.691,-13.975,-49
17.4375,5,-136.23,-3.076,49
17.5182,5,-103.535,6.592,49
17.593,5,-30.41,-4.834,49
17.6703,5,76.641,-45.791,47
17.748,5,123.398,-47.9,47
17.8109,5,143.789,-49.834,47
17.8767,5,129.902,-65.303,-45
18.002,5,28.125,-59.678,-45
18.0988,5,-73.828,-20.127,-49
18.1736,5,-118.828,-17.49,-49
18.2424,5,-141.855,-14.326,-49
18.3162,5,-121.992,1.318,49
18.406,5,-80.332,6.416,49
18.4732,5,29.531,-31.729,48
18.5759,5,117.598,-45.615,47
18.6517,5,142.734,-46.494,47
18.7245,5,138.691,-56.338,-46
18.7934,5,112.676,-66.709,-45
18.8532,5,62.051,-66.182,-44
18.925,5,-41.484,-24.697,-49
18.9925,5,-102.48,-14.678,-49
19.0633,5,-137.988,-14.15,-49
19.1442,5,-137.285,-5.01,-49
19.206,5,-110.918,6.943,49
19.2718,5,-49.922,5.537,49
19.3487,5,48.34,-33.311,48
19.416,5,116.719,-40.166,48
19.4943,5,142.207,-39.99,48
19.5631,5,141.504,-49.482,-47
19.6343,5,107.402,-62.842,-45
19.7141,5,12.656,-44.912,-47
19.8052,5,-89.297,-11.338,-49
19.892,5,-129.902,-11.162,-49
19.9668,5,-141.855,-6.592,-49
20.0516,5,-113.027,9.404,49
20.1194,5,-62.402,9.932,49
20.1852,5,29.004,-25.928,49
20.262,5,119.531,-40.342,48
20.3518,5,144.668,-42.275,47
20.4256,5,135.879,-55.283,-46
20.4969,5,98.437,-67.588,-44
20.5777,5,22.852,-55.107,-46
20.6525,5,-71.543,-20.83,-49
20.7298,5,-128.496,-20.479,-49
20.797,5,-144.316,-18.369,-49
20.8678,5,-126.387,-5.186,49
20.9528,5,-79.453,-0.088,49
21.0357,5,58.887,-49.658,47
21.1403,5,127.969,-54.756,46
21.2231,5,141.152,-62.666,41
21.3307,5,115.84,-73.74,-44
21.415,5,53.613,-70.752,-44
21.4818,5,-53.262,-25.928,-49
21.5612,5,-113.027,-18.193,-49
21.6394,5,-141.152,-14.502,-49
21.7132,5,-132.363,-3.076,49
21.781,5,-63.281,7.119,49
21.8867,5,42.891,-32.256,48
21.9635,5,108.281,-40.693,48
22.0334,5,142.383,-40.166,48
22.1146,5,137.285,-52.119,-47
22.1944,5,105.996,-62.139,-45
22.2742,5,42.187,-55.459,-46
22.339,5,-56.426,-14.854,-49
22.4159,5,-117.949,-9.229,-49
22.4827,5,-140.449,-7.822,-49
22.5604,5,-133.242,3.252,49
22.6342,5,-49.922,9.756,49
22.7473,5,51.152,-30.322,48
22.8179,5,113.027,-37.002,48
22.888,5,141.68,-37.178,48
22.9582,5,141.504,-47.373,-47
23.0271,5,116.895,-59.326,-45
23.1119,5,33.574,-52.646,-46
23.1916,5,-62.051,-14.502,-49
23.2649,5,-123.223,-10.811,-49
23.3514,5,-142.383,-8.174,-49
23.4317,5,-120.234,6.943,49
23.5194,5,-67.148,9.756,49
23.5913,5,33.223,-29.092,49
23.6591,5,107.051,-42.451,47
23.7319,5,142.383,-43.154,47
23.8137,5,141.504,-52.471,46
23.8855,5,103.711,-68.115,-44
23.9663,5,27.598,-57.217,-45
24.048,5,-84.902,-18.721,-49
24.1453,5,-132.012,-19.072,-49
24.2169,5,-140.449,-11.338,-49
24.3196,5,-90.352,4.658,49
24.4114,5,19.16,-28.389,49
24.4951,5,94.746,-46.318,47
24.568,5,140.449,-45.264,47
24.6547,5,139.395,-56.689,-46
24.7412,5,114.258,-67.236,-44
24.801,5,50.449,-64.6,-45
24.8856,5,-45.176,-24.873,-49
24.9465,5,-118.828,-16.26,-49
