t_s,mode,alpha_deg,theta_deg,pwm
8.0444,5,143.965,-57.92,46
8.1145,5,115.664,-72.861,-44
8.1884,5,68.027,-74.268,-43
8.2655,5,-59.062,-26.982,-49
8.3639,5,-120.762,-21.885,-49
8.4311,5,-142.91,-19.072,-49
8.5038,5,-126.914,-3.428,49
8.5846,5,-91.582,4.482,49
8.6509,5,-1.582,-17.666,49
8.7277,5,81.211,-43.682,47
8.7895,5,129.727,-43.506,47
8.8614,5,146.602,-45.967,47
8.9272,5,137.812,-57.393,-46
8.9975,5,107.402,-67.588,-44
9.0594,5,33.223,-58.096,-45
9.1394,5,-53.086,-21.709,-49
9.2091,5,-112.852,-15.029,-49
9.269,5,-138.516,-15.029,-49
9.3288,5,-138.34,-4.658,49
9.4125,5,-98.965,8.701,49
9.4944,5,-39.199,1.318,49
9.5612,5,80.859,-41.924,47
9.6512,5,126.563,-42.979,47
9.7143,5,146.25,-47.197,47
9.7994,5,133.945,-60.732,-45
9.8618,5,91.934,-70.928,-44
9.9376,5,29.18,-59.502,-45
9.998,5,-59.766,-23.643,-49
10.0618,5,-114.609,-19.424,-49
10.1377,5,-142.207,-19.072,-49
10.203,5,-128.32,-3.779,49
10.3065,5,-85.43,4.482,49
10.3694,5,10.02,-24.697,49
10.4507,5,89.297,-46.318,47
10.5136,5,129.902,-45.967,47
10.5784,5,147.129,-48.779,47
10.6462,5,133.594,-62.49,-45
10.7309,5,92.461,-70.752,-44
10.7998,5,23.555,-55.986,-46
10.8711,5,-78.398,-17.842,-49
10.9469,5,-123.398,-15.908,-49
11.0267,5,-141.504,-7.822,-49
11.1175,5,-100.547,8.35,49
11.2117,5,-8.438,-11.689,49
11.3003,5,77.871,-41.924,47
11.424,5,144.141,-45.264,47
11.4878,5,127.09,-64.951,-45
11.5975,5,68.555,-71.279,-44
11.6827,5,-10.723,-42.803,-47
11.7419,5,-85.781,-21.885,-49
11.8566,5,-143.789,-19.248,-49
11.9519,5,-128.145,-5.713,49
12.0357,5,-76.113,1.143,49
12.1001,5,3.867,-25.4,49
12.1682,5,99.844,-51.064,46
12.2497,5,134.297,-50.361,46
12.308,5,146.074,-54.404,46
12.3738,5,132.715,-66.533,-45
12.4416,5,86.133,-74.619,-43
12.5315,5,-2.461,-47.197,-47
12.5992,5,-79.629,-21.182,-49
12.6591,5,-121.289,-19.424,-49
12.733,5,-142.91,-15.908,-49
12.7969,5,-131.309,-3.604,49
12.8665,5,-98.262,5.889,49
12.9273,5,-19.336,-8.35,49
13.0112,5,73.301,-42.275,47
13.0721,5,119.531,-44.033,47
13.1329,5,144.844,-45.088,47
13.2027,5,141.328,-55.635,-46
13.2695,5,110.566,-69.346,-44
13.3539,5,34.102,-62.314,-45
13.4278,5,-72.773,-22.588,-49
13.5093,5,-121.816,-21.182,-49
13.5718,5,-142.734,-20.654,-49
13.6451,5,-133.418,-8.35,49
13.7188,5,-103.184,0.264,49
13.7906,5,-35.859,-8.701,49
13.8549,5,62.93,-48.779,47
13.925,5,126.035,-52.998,46
14.0084,5,145.547,-57.744,46
14.0926,5,130.605,-70.049,-44
14.163,5,92.109,-77.432,-43
14.2354,5,13.887,-58.096,-45
14.3012,5,-92.285,-22.939,-49
14.3886,5,-129.551,-22.588,-49
14.4614,5,-142.383,-16.963,-49
14.5282,5,-111.797,1.143,49
14.6169,5,-63.457,2.9,49
14.6798,5,26.895,-30.85,48
14.7586,5,123.047,-44.033,47
14.8503,5,144.844,-44.561,47
14.9115,5,141.68,-54.756,-46
14.9823,5,115.84,-66.357,-45
15.0574,5,59.941,-66.357,-44
15.1182,5,-34.453,-28.389,-48
15.1917,5,-103.184,-16.084,-49
15.2566,5,-140.977,-15.732,-49
15.3428,5,-131.484,-2.021,49
15.4311,5,-90.352,7.471,49
15.5053,5,-24.258,-5.889,49
15.5723,5,70.84,-41.924,47
15.6381,5,130.957,-44.385,47
15.7289,5,146.25,-50.186,47
15.8027,5,129.199,-64.775,-45
15.872,5,78.926,-73.037,-44
15.9527,5,-12.832,-42.803,-47
16.0266,5,-85.078,-22.939,-49
16.0873,5,-129.375,-23.291,-49
16.1557,5,-143.965,-19.424,-49
16.2319,5,-129.727,-7.646,49
16.2939,5,-85.078,1.143,49
16.3714,5,-10.02,-18.369,49
16.4363,5,85.957,-49.482,47
16.5091,5,128.145,-49.482,47
16.5719,5,146.953,-52.646,46
16.6527,5,135.527,-64.424,-45
16.7305,5,88.945,-73.389,-44
16.8033,5,1.055,-47.197,-47
16.8806,5,-85.43,-18.545,-49
16.9495,5,-124.453,-17.314,-49
17.0126,5,-142.734,-13.623,-49
17.0851,5,-130.781,-1.143,49
17.154,5,-82.266,7.998,49
17.2359,5,0.0,-16.611,49
17.3036,5,97.91,-44.385,47
17.391,5,136.934,-44.385,47
17.4598,5,145.371,-51.592,46
17.5266,5,129.902,-63.896,-45
17.5891,5,98.086,-71.104,-44
17.6502,5,11.777,-51.768,-46
17.7314,5,-74.707,-20.303,-49
17.7943,5,-117.598,-18.369,-49
17.8536,5,-141.152,-17.49,-49
17.9262,5,-136.758,-7.822,49
17.9891,5,-101.25,3.428,49
18.0709,5,-38.672,-4.658,49
18.1381,5,52.734,-43.506,47
18.204,5,110.215,-50.537,46
18.2648,5,143.262,-51.943,46
18.3436,5,141.68,-60.908,-45
18.4139,5,115.137,-73.213,-44
18.4899,5,25.137,-61.963,-45
18.586,5,-71.191,-24.697,-49
18.6518,5,-121.289,-21.885,-49
18.7211,5,-141.68,-19.775,-49
18.784,5,-135.176,-9.58,49
18.8503,5,-98.437,1.67,49
18.9252,5,-37.441,-6.416,49
18.988,5,59.941,-45.967,47
19.0619,5,114.258,-50.713,46
19.1246,5,142.383,-51.064,46
19.1974,5,140.449,-61.084,-5
19.2642,5,114.434,-72.334,-44
19.331,5,62.93,-72.51,-44
19.4173,5,-55.723,-27.158,-49
19.4892,5,-117.773,-21.182,-49
19.573,5,-142.383,-17.139,-49
19.6541,5,-129.199,-5.889,49
19.7271,5,-87.891,1.67,49
19.8002,5,-0.352,-23.643,49
19.87,5,92.461,-52.119,46
19.9499,5,138.516,-52.471,46
20.0636,5,129.375,-69.17,-44
20.1535,5,84.199,-75.322,-43
20.2308,5,-14.59,-41.572,-47
20.3106,5,-87.891,-20.479,-49
20.3918,5,-134.648,-19.072,-49
20.4607,5,-139.219,-10.986,-49
20.5328,5,-107.227,2.9,49
20.6296,5,23.379,-31.553,48
20.7363,5,120.938,-48.428,47
20.844,5,143.437,-56.162,46
20.9537,5,91.23,-74.092,-43
21.1374,5,-91.582,-22.236,-49
21.229,5,-130.43,-22.412,-49
21.3189,5,-140.098,-14.678,-49
21.3827,5,-112.676,-1.318,49
21.4586,5,-61.172,-0.967,49
21.5255,5,48.34,-43.33,47
21.6294,5,127.969,-50.537,46
21.7062,5,145.547,-54.053,46
21.7899,5,118.477,-71.104,-44
21.8827,5,31.113,-62.314,-45
21.9845,5,-77.52,-21.006,-49
