t_s,mode,alpha_deg,theta_deg,pwm
4.245,5,125.156,-38.672,48
4.3311,5,117.949,-46.582,-47
4.403,5,81.914,-53.262,-46
4.4697,5,10.195,-35.859,-48
4.5313,5,-76.992,-7.559,-49
4.6041,5,-119.355,-7.207,-49
4.6759,5,-124.453,-1.23,-49
4.7689,5,-90.176,6.328,49
4.8415,5,-15.82,-10.195,49
4.9103,5,86.66,-44.297,47
4.9956,5,127.969,-45.176,47
5.0724,5,129.023,-54.844,-46
5.1661,5,89.121,-64.336,-45
5.2451,5,13.008,-46.406,-47
5.3174,5,-77.695,-14.941,-49
5.3846,5,-119.707,-13.887,-49
5.4465,5,-137.109,-11.426,-49
5.5192,5,-123.574,-0.879,49
5.5881,5,-72.246,3.867,49
5.6774,5,24.785,-32.344,48
5.7463,5,93.164,-48.516,47
5.8093,5,130.781,-48.691,47
5.8861,5,139.922,-54.316,46
5.9549,5,117.598,-66.797,-45
6.0217,5,72.949,-69.609,-44
6.0915,5,-24.434,-33.398,-48
6.1609,5,-93.34,-17.402,-49
6.2302,5,-134.121,-16.875,-49
6.309,5,-137.637,-8.965,-49
6.3759,5,-114.082,2.461,49
6.4477,5,-51.152,1.406,49
6.5317,5,56.953,-40.957,48
6.6004,5,115.488,-46.23,47
6.6772,5,142.734,-47.285,47
6.7477,5,136.406,-57.656,-46
6.8215,5,108.809,-66.797,-45
6.8852,5,36.563,-58.184,-45
6.9726,5,-72.949,-15.469,-49
7.0453,5,-130.43,-12.656,-49
7.1365,5,-140.098,-5.625,-49
7.2136,5,-113.203,8.965,49
7.2899,5,-62.227,10.547,49
7.3567,5,22.148,-21.445,49
7.4186,5,100.371,-37.969,48
7.4933,5,136.055,-37.266,48
7.5572,5,145.195,-43.418,47
7.6245,5,126.211,-57.832,-46
7.6973,5,83.32,-65.039,-45
7.7622,5,7.031,-44.824,-47
7.833,5,-99.492,-15.469,-49
7.9187,5,-135.176,-17.051,-49
7.9887,5,-143.437,-12.129,-49
8.0585,5,-120.586,0.879,49
8.1353,5,-68.203,3.516,49
8.2062,5,60.82,-44.648,47
8.3048,5,113.027,-49.57,47
8.3677,5,141.855,-49.922,47
8.4445,5,139.922,-61.699,-45
8.5138,5,112.676,-72.949,-44
8.5812,5,48.516,-69.258,-44
8.6577,5,-41.66,-30.937,-48
8.7236,5,-117.598,-20.742,-49
8.8083,5,-141.328,-19.512,-49
8.8812,5,-126.914,-3.34,49
8.982,5,-82.09,2.813,49
9.0574,5,22.324,-33.398,48
9.1312,5,96.328,-50.801,46
9.2061,5,136.406,-50.801,46
9.2738,5,141.152,-60.82,46
9.3741,5,111.094,-74.18,-44
9.4385,5,59.414,-73.477,-43
9.5079,5,-50.801,-30.586,-48
9.5846,5,-121.113,-24.082,-49
9.6735,5,-142.734,-22.676,-49
9.7413,5,-136.055,-12.48,49
9.8031,5,-106.523,-2.285,49
9.8769,5,-44.824,-7.734,49
9.9403,5,48.164,-47.109,47
10.0141,5,120.938,-54.668,46
10.0929,5,142.91,-55.371,46
10.1553,5,139.57,-64.687,-45
10.2231,5,110.215,-75.586,-43
10.2957,5,41.309,-68.73,-44
10.3782,5,-56.25,-27.422,-49
10.4504,5,-115.84,-20.918,-49
10.5212,5,-140.625,-19.16,-49
10.5888,5,-130.957,-5.801,49
10.6786,5,-78.75,2.109,49
10.7594,5,16.172,-31.289,48
10.8406,5,91.406,-51.328,46
10.9035,5,138.516,-52.031,46
10.9932,5,139.922,-62.051,-45
11.0735,5,102.48,-75.234,-43
11.1633,5,29.707,-63.633,-45
11.2354,5,-68.027,-24.961,-49
11.3117,5,-131.484,-21.621,-49
11.403,5,-140.098,-14.238,-49
11.4848,5,-118.125,-2.285,49
11.5497,5,-58.359,-1.758,49
11.6315,5,45.0,-43.418,47
11.7153,5,121.113,-52.383,46
11.7961,5,143.965,-57.305,46
11.9123,5,111.797,-73.125,-44
11.9941,5,58.711,-71.367,-44
12.0654,5,-36.035,-31.816,-48
12.1332,5,-102.832,-19.16,-49
12.2,5,-135.352,-18.633,-49
12.267,5,-135.703,-7.559,49
12.3552,5,-105.82,2.988,49
12.4366,5,-31.992,-6.68,49
12.5064,5,66.621,-46.055,47
12.5757,5,129.902,-49.746,47
12.6676,5,143.965,-55.371,46
12.7434,5,126.914,-68.555,-44
12.8122,5,81.387,-75.234,-43
12.895,5,-33.75,-35.332,-48
12.9766,5,-101.953,-23.203,-49
13.0494,5,-138.516,-23.379,-49
13.1312,5,-137.637,-14.063,49
13.1971,5,-107.93,-2.988,49
13.2703,5,-54.492,-5.801,49
13.3342,5,45.176,-47.109,47
13.4045,5,122.168,-56.074,46
13.5022,5,142.91,-57.48,46
13.5641,5,119.355,-75.059,-43
13.6758,5,57.48,-74.883,-43
13.7769,5,-65.215,-27.598,-49
13.8587,5,-120.41,-23.379,-49
13.9255,5,-140.801,-21.094,-49
13.9943,5,-122.344,-4.57,49
14.0851,5,-80.332,1.758,49
14.1636,5,11.953,-27.773,49
14.2277,5,95.625,-48.516,47
14.3001,5,133.594,-47.461,47
14.3628,5,145.547,-51.328,46
14.4327,5,130.43,-64.16,-45
14.5065,5,87.012,-71.719,-44
14.5873,5,-47.637,-26.191,-49
14.6881,5,-121.816,-18.281,-49
14.7749,5,-141.504,-16.699,-49
14.8432,5,-130.43,-4.043,49
14.922,5,-95.273,4.395,49
14.9849,5,-37.793,-4.043,49
15.0448,5,61.699,-44.121,47
15.1204,5,118.301,-48.691,47
15.1882,5,143.086,-49.746,47
15.2531,5,138.867,-61.348,-45
15.3326,5,108.281,-72.949,-44
15.4014,5,51.328,-69.785,-44
15.4658,5,-41.66,-31.289,-48
15.5333,5,-125.859,-21.973,-49
15.6442,5,-142.031,-16.348,-49
15.7221,5,-125.859,-5.449,49
15.7859,5,-86.309,0.0,50
15.8528,5,-17.051,-18.105,49
15.9166,5,74.004,-53.086,46
15.9834,5,118.477,-55.898,46
16.0452,5,143.437,-58.359,46
16.124,5,134.824,-69.609,-44
16.2082,5,73.477,-78.926,-43
16.3256,5,-58.184,-30.586,-48
16.3971,5,-109.16,-25.137,-49
16.461,5,-137.637,-24.609,-49
16.5338,5,-137.461,-15.117,-49
16.6007,5,-111.797,-3.34,49
16.6655,5,-35.156,-9.141,49
16.7502,5,98.965,-51.328,46
16.8675,5,137.109,-50.098,47
16.9299,5,144.668,-55.723,46
17.0002,5,128.672,-66.445,-45
17.061,5,82.09,-71.895,-44
17.1468,5,-19.336,-35.859,-48
17.2176,5,-96.328,-16.348,-49
17.2966,5,-134.648,-15.645,-49
17.3634,5,-140.977,-9.844,-49
17.4283,5,-107.754,6.855,49
17.5191,5,-56.602,5.801,49
17.5842,5,36.211,-31.465,48
17.6471,5,112.5,-42.891,47
17.7458,5,143.965,-44.121,47
17.8087,5,138.867,-56.426,46
17.8775,5,105.82,-71.191,-44
17.9503,5,17.93,-59.59,-45
18.0371,5,-73.652,-28.828,-48
18.1044,5,-121.992,-29.531,-48
18.1707,5,-144.844,-31.113,-48
18.24,5,-137.637,-21.797,49
18.3124,5,-109.863,-13.887,49
18.3757,5,-53.086,-18.633,49
18.4445,5,36.563,-58.359,46
18.5069,5,118.125,-71.016,44
18.6006,5,139.746,-70.84,44
18.6604,5,137.637,-78.047,-43
18.7432,5,101.953,-85.43,-42
18.819,5,21.445,-65.918,-44
18.9004,5,-71.895,-25.664,-49
18.9702,5,-115.664,-20.215,-49
19.0471,5,-138.34,-12.305,-49
19.1243,5,-122.344,2.285,49
19.1947,5,-67.5,10.02,49
19.2834,5,66.094,-32.871,48
19.37,5,117.949,-34.629,48
19.4368,5,142.383,-34.102,48
19.5016,5,138.34,-45.527,-47
19.5924,5,100.195,-58.359,-46
19.6573,5,4.57,-37.793,-48
19.7433,5,-76.816,-11.25,-49
19.8112,5,-133.242,-11.953,-49
19.9004,5,-142.383,-8.965,-49
19.9733,5,-121.289,3.691,49
20.0402,5,-67.148,6.152,49
20.1177,5,21.094,-28.301,49
20.1795,5,99.844,-47.109,47
20.2763,5,142.383,-48.516,47
20.3461,5,142.383,-58.711,46
20.4117,5,112.676,-73.477,-44
20.4873,5,49.043,-71.543,-44
20.5673,5,-46.582,-32.871,-48
20.6302,5,-105.117,-25.312,-49
20.6921,5,-135.0,-26.719,-49
20.7559,5,-139.57,-17.578,49
20.8553,5,-107.051,-5.977,49
20.9609,5,1.582,-31.992,48
21.029,5,84.023,-58.887,46
21.0965,5,126.563,-59.766,45
21.1613,5,143.789,-61.523,45
21.2252,5,136.23,-71.191,-44
21.3049,5,101.074,-79.453,-43
21.3658,5,46.23,-71.719,-44
21.4336,5,-60.293,-26.367,-49
21.5039,5,-112.324,-19.863,-49
21.5709,5,-138.691,-17.227,-49
21.6397,5,-129.551,-2.988,49
21.7274,5,-92.812,6.68,49
21.8003,5,-6.328,-13.711,49
21.8851,5,94.57,-43.242,47
21.9597,5,134.648,-42.715,47
