t_s,mode,alpha_deg,theta_deg,pwm
0.0,5,2.637,-3.779,54
0.0956,5,12.305,-15.029,54
0.1671,5,17.402,-27.51,54
0.2471,5,6.504,-38.936,-52
0.3209,5,-18.457,-34.541,-53
0.3858,5,-34.629,-30.85,-53
0.4508,5,-31.465,-30.85,20
0.5209,5,-1.758,-42.979,52
0.5879,5,31.641,-58.623,32
0.6558,5,38.145,-60.908,23
0.7343,5,9.316,-46.494,-52
0.7976,5,-39.023,-18.545,-54
0.8989,5,-48.691,-3.779,54
0.9777,5,-18.105,-6.24,54
1.0455,5,31.816,-24.521,54
1.1094,5,65.215,-33.135,53
1.1901,5,59.766,-35.947,-53
1.257,5,23.73,-29.092,-53
1.3218,5,-36.738,-4.482,-54
1.4046,5,-73.652,4.834,-54
1.4984,5,-59.766,8.877,54
1.5672,5,1.23,-11.162,54
1.635,5,66.27,-34.893,53
1.7089,5,88.066,-40.869,52
1.7956,5,73.652,-46.67,-52
1.8565,5,27.949,-38.584,-52
1.9203,5,-51.855,-7.119,-54
1.995,5,-90.176,-0.615,-54
2.0718,5,-95.273,4.482,-54
2.1336,5,-62.578,6.592,54
2.2071,5,8.613,-19.248,54
2.2739,5,75.41,-40.869,52
2.3465,5,108.457,-46.67,52
2.42,5,100.547,-54.053,-51
2.4882,5,59.238,-55.459,-51
2.5591,5,-21.27,-25.4,-54
2.6468,5,-105.469,-7.998,-54
2.7317,5,-117.07,-3.604,-54
2.7974,5,-97.91,4.131,54
2.8618,5,-44.297,-0.088,54
2.932,5,43.77,-36.826,53
2.996,5,107.051,-46.67,52
3.0873,5,126.914,-52.295,49
3.1654,5,106.348,-62.842,-50
3.2343,5,63.105,-63.193,-49
3.2961,5,-48.34,-20.479,-54
3.3808,5,-108.105,-12.041,-54
3.4536,5,-131.66,-9.58,-54
3.5234,5,-124.453,1.318,54
3.5899,5,-78.223,9.404,54
3.678,5,29.18,-28.213,54
3.7604,5,95.801,-42.979,52
3.8311,5,133.945,-44.385,52
3.894,5,139.746,-52.822,49
3.9598,5,122.695,-65.127,-49
4.0386,5,70.488,-69.873,-48
4.0995,5,-10.02,-40.693,-52
4.1613,5,-87.187,-17.666,-54
4.2271,5,-126.914,-16.26,-54
4.2919,5,-142.383,-11.162,-54
4.3577,5,-128.145,3.076,54
4.4286,5,-69.785,9.756,54
4.5204,5,11.602,-20.654,54
4.5832,5,104.766,-44.385,52
4.6715,5,145.898,-48.428,51
4.7821,5,138.164,-65.479,-49
4.8597,5,100.195,-77.607,-47
4.9353,5,31.641,-66.006,-49
5.0041,5,-71.367,-24.346,-54
5.076,5,-123.047,-20.127,-54
5.1399,5,-144.141,-16.26,-54
5.2048,5,-132.363,1.846,54
5.2875,5,-97.383,13.271,54
5.3704,5,-15.82,-2.021,54
5.4311,5,73.828,-34.365,53
5.496,5,123.75,-36.65,53
5.5598,5,149.238,-38.76,53
5.626,5,145.02,-54.932,-51
5.7039,5,115.488,-71.807,-48
5.7756,5,61.172,-73.389,-48
5.8405,5,-27.07,-38.936,-52
5.9024,5,-123.75,-24.521,-54
6.0081,5,-147.656,-22.939,-54
6.0739,5,-142.91,-9.58,54
6.1536,5,-108.809,4.834,54
6.2244,5,-55.723,2.197,54
6.2883,5,65.039,-45.791,52
6.3771,5,128.32,-50.889,51
6.4603,5,152.051,-55.986,38
6.5481,5,145.02,-70.225,-49
6.6119,5,120.41,-79.541,-47
6.6837,5,46.406,-71.455,-48
6.7774,5,-49.57,-25.752,-54
6.8473,5,-114.258,-13.096,-54
6.9132,5,-140.449,-7.822,-54
6.983,5,-139.395,7.295,54
7.0583,5,-104.59,25.4,54
7.134,5,-39.902,21.357,54
7.2138,5,77.168,-19.6,54
7.2846,5,126.387,-21.182,54
7.3554,5,149.414,-24.346,54
7.4163,5,143.965,-40.342,-52
7.4811,5,113.906,-58.623,-50
7.5539,5,61.348,-62.49,-50
7.6251,5,-39.023,-26.807,-53
7.685,5,-101.602,-18.896,-54
7.7488,5,-140.098,-22.061,-54
7.8178,5,-151.172,-18.193,-54
7.8861,5,-135.176,-3.252,54
7.9559,5,-98.789,5.713,54
8.0429,5,21.445,-31.729,53
8.1175,5,102.305,-51.592,51
8.198,5,145.371,-52.646,48
8.2728,5,154.512,-59.678,34
8.3331,5,143.262,-73.916,-48
8.4106,5,109.336,-82.354,-47
8.4905,5,40.254,-70.049,-48
8.5673,5,-47.988,-26.631,-53
8.6271,5,-107.402,-13.623,-54
8.6961,5,-142.207,-5.713,-54
8.7759,5,-138.691,9.58,-54
8.8657,5,-94.043,31.553,53
8.9305,5,-26.016,23.994,54
8.9944,5,87.539,-9.053,54
9.0782,5,134.121,-6.768,54
9.1454,5,154.16,-10.811,54
9.2252,5,113.555,-41.924,-52
9.3525,5,-13.008,-17.314,-54
9.4693,5,-91.582,1.846,-54
9.5322,5,-135.176,-0.088,-54
9.5999,5,-151.172,6.416,-54
9.6892,5,-135.527,19.424,54
9.7565,5,-102.305,26.982,54
9.8214,5,-32.871,14.326,54
9.8912,5,68.379,-29.619,53
9.972,5,131.309,-37.002,53
10.0447,5,152.227,-47.549,52
10.1325,5,128.496,-75.674,-48
10.2233,5,91.055,-84.639,-46
10.2895,5,12.832,-66.533,-49
10.3622,5,-79.277,-34.014,-53
10.4251,5,-124.805,-32.607,-53
10.4961,5,-148.711,-29.795,-53
10.5685,5,-139.746,-15.029,54
10.6353,5,-105.645,-2.373,54
10.7161,5,-38.496,-10.283,54
10.7863,5,65.215,-52.822,50
10.8542,5,121.816,-56.514,36
10.9657,5,154.336,-58.271,34
11.0356,5,145.195,-67.588,-49
11.1014,5,120.762,-74.443,-48
11.1682,5,45.176,-64.072,-49
11.258,5,-76.113,-9.932,-54
11.3604,5,-134.473,-0.264,-54
11.4422,5,-142.91,12.393,-54
11.5091,5,-110.039,38.057,53
11.5978,5,-60.996,43.33,52
11.6576,5,42.012,9.932,54
11.7294,5,104.238,4.131,54
11.7927,5,142.031,7.646,54
11.8551,5,154.16,1.67,54
11.9328,5,136.582,-16.787,-54
11.9953,5,100.547,-28.916,-53
12.0601,5,39.551,-23.818,-54
12.1229,5,-58.711,13.096,-54
12.1894,5,-120.234,16.084,-54
12.2631,5,-146.426,14.854,-54
12.3269,5,-141.68,31.201,53
12.4356,5,-102.832,44.209,52
12.5075,5,-34.805,34.717,53
12.5752,5,58.535,-5.01,54
12.6481,5,119.355,-12.217,54
12.7179,5,153.281,-19.775,54
12.7988,5,144.492,-40.869,-52
12.8815,5,95.801,-63.545,-49
12.9612,5,20.566,-52.646,-51
13.035,5,-85.43,-19.951,-54
13.1209,5,-136.758,-22.764,-54
13.1879,5,-152.227,-18.369,-54
13.2696,5,-131.309,-0.967,54
13.3515,5,-91.055,5.537,54
13.4182,5,-23.73,-10.283,54
13.4919,5,75.762,-50.361,51
13.5617,5,127.617,-53.877,44
13.6225,5,151.172,-55.459,40
13.6898,5,153.809,-64.072,17
13.7537,5,140.449,-74.443,-48
13.8195,5,110.566,-80.244,-47
13.8908,5,47.461,-69.873,-48
13.9659,5,-54.141,-20.654,-54
14.0354,5,-117.773,-7.822,-54
14.1083,5,-141.504,-0.967,-54
14.1741,5,-137.285,16.963,-54
14.2389,5,-104.414,37.178,53
14.3117,5,-18.984,32.783,53
14.3942,5,82.617,5.889,54
14.47,5,133.242,10.459,54
14.5369,5,155.918,10.635,54
14.6142,5,143.262,-6.943,-54
14.7009,5,102.656,-22.061,-54
14.7678,5,28.652,-12.744,-54
14.8411,5,-96.328,25.752,-54
14.9374,5,-139.043,24.17,-54
15.0052,5,-152.227,28.213,-53
15.11,5,-125.859,51.24,51
15.1798,5,-76.816,57.568,50
15.2426,5,15.82,25.576,54
15.3129,5,92.637,5.186,54
15.3902,5,140.449,3.955,54
15.458,5,154.512,-6.768,54
15.5289,5,138.34,-28.213,-53
15.5937,5,90.352,-45.615,-52
15.7245,5,-60.117,-5.537,-54
15.7943,5,-125.332,-4.482,-54
15.8737,5,-152.227,-5.713,-54
15.9435,5,-149.766,4.131,54
16.0049,5,-126.211,18.193,54
16.0737,5,-80.508,22.236,54
16.144,5,-3.164,-3.604,54
16.2124,5,84.375,-35.244,53
16.2832,5,143.789,-39.99,52
16.375,5,153.105,-53.174,51
16.4647,5,114.961,-81.123,-47
16.5585,5,67.324,-82.178,-46
16.6402,5,-82.441,-29.268,-53
16.7729,5,-147.129,-24.17,-54
16.8632,5,-142.207,-9.58,54
16.927,5,-112.324,5.361,54
17.0048,5,-33.223,-1.67,54
17.1025,5,80.332,-43.154,52
17.17,5,129.727,-44.912,52
17.2474,5,151.523,-49.482,51
17.3242,5,140.977,-68.115,-49
17.392,5,74.18,-81.65,-47
17.5061,5,-51.68,-34.189,-53
17.599,5,-108.984,-26.104,-54
17.6647,5,-145.723,-23.115,-54
17.7494,5,-140.977,-9.053,54
17.826,5,-112.324,4.658,54
17.9005,5,-48.516,1.846,54
17.9733,5,68.73,-43.682,52
18.0711,5,132.539,-47.549,52
18.1329,5,151.348,-55.283,51
18.2182,5,134.297,-74.092,-48
18.297,5,88.066,-84.639,-46
18.3728,5,17.578,-67.061,-49
18.4357,5,-82.793,-30.498,-53
18.5125,5,-133.594,-28.74,-53
18.5903,5,-148.008,-21.533,-54
18.674,5,-130.605,-4.834,54
18.7479,5,-79.629,4.131,54
18.8187,5,9.316,-25.4,54
18.8905,5,92.988,-49.131,51
18.9573,5,133.77,-49.482,51
19.0253,5,152.402,-55.107,51
19.0951,5,137.285,-74.795,-48
19.1799,5,105.469,-85.518,-46
19.2428,5,29.883,-74.268,-48
19.3221,5,-68.73,-34.365,-53
19.3979,5,-124.102,-30.322,-53
19.4627,5,-148.359,-24.521,-54
19.551,5,-132.891,-7.295,54
19.6218,5,-84.023,3.252,54
19.7106,5,15.82,-29.619,53
19.7824,5,101.777,-50.713,51
19.8652,5,141.855,-50.889,51
19.9311,5,152.578,-57.92,50
19.9979,5,141.68,-72.51,-49
20.0637,5,96.328,-85.166,-46
20.1497,5,1.582,-57.744,-50
20.2342,5,-82.09,-27.334,-53
20.3101,5,-132.539,-23.643,-54
20.3817,5,-144.141,-11.865,-54
20.4925,5,-110.566,7.998,54
20.5548,5,-62.227,8.877,54
20.6176,5,29.355,-27.334,54
20.686,5,104.238,-42.1,52
20.7558,5,140.801,-42.451,52
20.8187,5,150.645,-53.525,51
20.8954,5,132.715,-71.104,-48
20.9673,5,96.504,-81.123,-47
21.0276,5,1.582,-57.568,-50
21.1234,5,-90.527,-29.268,-53
21.1882,5,-134.121,-29.268,-53
21.259,5,-147.832,-22.236,-54
21.3401,5,-129.727,-6.943,54
21.4039,5,-94.043,0.791,54
21.4673,5,-28.652,-11.865,54
21.5442,5,96.855,-55.107,51
21.634,5,137.109,-55.811,51
21.6997,5,151.699,-62.139,44
21.7761,5,140.273,-77.256,-47
21.8398,5,110.039,-86.572,-46
