t_s,mode,alpha_deg,theta_deg,pwm
7.8716,5,158.555,-33.047,58
7.9664,5,154.687,-55.723,-55
8.0695,5,112.148,-83.145,-51
8.1453,5,61.699,-82.09,-51
8.2062,5,-55.547,-33.574,-58
8.2981,5,-121.113,-24.434,-59
8.3787,5,-150.645,-15.996,-59
8.4525,5,-131.484,11.074,59
8.5654,5,-74.004,24.785,59
8.6283,5,54.668,-17.578,59
9.0132,5,79.629,-79.805,-51
9.1031,5,-51.68,-34.805,-58
9.2047,5,-124.805,-27.598,-58
9.2755,5,-151.699,-25.664,-59
9.3374,5,-152.402,-13.359,-59
9.4008,5,-131.309,5.801,59
9.4665,5,-91.23,15.117,59
9.5388,5,10.371,-15.645,59
9.6262,5,107.93,-40.957,57
9.7259,5,159.082,-52.031,52
9.8247,5,151.875,-72.422,-53
9.9083,5,127.793,-88.066,-50
9.9732,5,88.242,-92.812,57
10.035,5,-31.289,-56.25,-55
10.1317,5,-101.074,-43.77,-57
10.2,5,-141.152,-44.473,-57
10.2791,5,-145.371,-31.465,-58
10.3585,5,-119.355,-14.238,59
10.4297,5,-59.414,-11.25,59
10.4955,5,39.551,-50.801,56
10.5672,5,102.305,-60.996,24
10.6293,5,147.129,-55.371,39
10.7051,5,160.312,-56.25,38
10.7789,5,153.281,-64.336,-54
10.8587,5,131.836,-69.258,-53
10.9215,5,94.57,-67.676,-53
10.9873,5,20.566,-42.012,-56
11.063,5,-76.992,6.152,-59
11.1309,5,-126.738,17.93,-59
11.1977,5,-143.965,34.98,-58
11.2753,5,-127.969,59.238,55
11.3381,5,-82.617,77.168,52
11.414,5,43.77,47.637,56
11.5041,5,111.094,45.0,57
11.572,5,144.668,50.098,56
11.6346,5,152.051,40.781,57
11.7336,5,122.695,21.27,-59
11.8031,5,66.797,16.699,-59
11.8794,5,-28.301,52.559,-52
11.9393,5,-99.141,66.094,-9
12.0071,5,-148.711,58.711,-30
12.1048,5,-156.797,58.535,-55
12.1677,5,-141.328,68.203,53
12.2374,5,-111.094,72.949,52
12.3013,5,-59.062,65.918,53
12.3818,5,50.625,13.184,59
12.4406,5,120.762,-2.988,59
12.5274,5,149.766,-30.762,58
13.2363,5,-4.57,-39.902,58
13.3101,5,100.723,-75.41,-28
13.4122,5,143.262,-71.543,-8
13.4771,5,155.039,-68.73,5
13.5479,5,149.238,-70.84,-53
13.6142,5,127.969,-72.07,-53
13.6795,5,82.441,-66.445,-53
13.7483,5,-18.633,-17.754,-59
13.8371,5,-96.68,13.535,-59
13.9059,5,-139.57,28.477,-58
13.9866,5,-139.043,51.855,-56
14.048,5,-101.602,80.859,51
14.1288,5,16.348,69.434,53
14.2355,5,106.348,62.754,54
14.3053,5,143.437,72.246,53
14.3752,5,157.148,73.652,52
14.437,5,144.844,61.875,-39
14.4958,5,115.488,49.922,-56
14.5577,5,67.676,48.516,-56
14.6225,5,-41.836,89.121,50
14.6949,0,-99.668,95.801,0
