t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode,t_pc_block_s,t_now_us
0.000000,0.4395,-28.1250,-28.1250,0,0,0.241872,92355372
0.000625,0.4395,-28.1250,-28.1250,0,0,0.241872,92355372
0.000912,0.4395,-28.1250,-28.1250,0,0,0.241872,92355372
0.002294,0.6152,-28.1250,-28.1250,0,0,0.241872,92355372
0.004230,0.6152,-28.1250,-28.1250,0,0,0.241872,92355372
0.006195,0.6152,-28.1250,-28.1250,0,0,0.241872,92355372
0.008214,0.6152,-28.1250,-28.1250,0,0,0.241872,92355372
0.010182,0.7910,-28.1250,-28.1250,0,0,0.241872,92355372
0.012198,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.014248,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.016210,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.018254,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.020308,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.022238,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.024249,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.026197,0.7910,-28.3008,-28.3008,0,0,0.241872,92355372
0.028253,0.9668,-28.3008,-28.3008,0,0,0.241872,92355372
0.030197,0.9668,-28.3008,-28.3008,0,0,0.241872,92355372
0.032255,0.9668,-28.3008,-28.3008,0,0,0.241872,92355372
0.034203,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.036260,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.038207,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.040264,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.042212,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.044268,0.9668,-28.1250,-28.1250,0,0,0.241872,92355372
0.046214,0.9668,-27.9492,-27.9492,0,0,0.241872,92355372
0.050609,0.9668,-27.7734,-27.7734,0,0,0.241872,92355372
0.050968,0.9668,-27.7734,-27.7734,0,0,0.241872,92355372
0.052266,0.9668,-27.7734,-27.7734,0,0,0.241872,92355372
0.054211,0.9668,-27.7734,-27.7734,0,0,0.241872,92355372
0.056268,0.9668,-27.7734,-27.7734,0,0,0.241872,92355372
0.058214,0.9668,-27.5977,-27.5977,0,0,0.241872,92355372
0.060269,0.9668,-27.5977,-27.5977,0,0,0.241872,92355372
0.062214,0.9668,-27.5977,-27.5977,0,0,0.241872,92355372
0.064269,0.9668,-27.4219,-27.4219,0,0,0.241872,92355372
0.066214,0.9668,-27.4219,-27.4219,0,0,0.241872,92355372
0.068269,0.9668,-27.4219,-27.4219,0,0,0.241872,92355372
0.070214,0.9668,-27.2461,-27.2461,0,0,0.241872,92355372
0.072269,0.9668,-27.0703,-27.0703,0,0,0.241872,92355372
0.074214,0.9668,-27.0703,-27.0703,0,0,0.241872,92355372
0.076269,0.9668,-27.0703,-27.0703,0,0,0.241872,92355372
0.078214,0.9668,-26.8945,-26.8945,0,0,0.241872,92355372
0.080269,0.7910,-26.8945,-26.8945,0,0,0.241872,92355372
0.082214,0.7910,-26.7188,-26.7188,0,0,0.241872,92355372
0.084269,0.7910,-26.7188,-26.7188,0,0,0.241872,92355372
0.086214,0.7910,-26.5430,-26.5430,0,0,0.241872,92355372
0.088269,0.7910,-26.3672,-26.3672,0,0,0.241872,92355372
0.090214,0.7910,-26.3672,-26.3672,0,0,0.241872,92355372
0.092283,0.7910,-26.3672,-26.3672,0,0,0.241872,92355372
0.094270,0.7910,-26.1914,-26.1914,0,0,0.241872,92355372
0.096215,0.7910,-26.1914,-26.1914,0,0,0.241872,92355372
0.098217,0.7910,-26.0156,-26.0156,0,0,0.241872,92355372
0.100269,0.7910,-26.0156,-26.0156,0,0,0.241872,92355372
0.102214,0.7910,-25.8398,-25.8398,0,0,0.241872,92355372
0.104288,0.7910,-25.6641,-25.6641,0,0,0.241872,92355372
0.106236,0.7910,-25.6641,-25.6641,0,0,0.241872,92355372
0.108187,0.7910,-25.4883,-25.4883,0,0,0.241872,92355372
0.110245,0.7910,-25.4883,-25.4883,0,0,0.241872,92355372
0.112191,0.6152,-25.3125,-25.3125,0,0,0.241872,92355372
0.114248,0.6152,-25.3125,-25.3125,0,0,0.241872,92355372
0.116195,0.6152,-25.1367,-25.1367,0,0,0.241872,92355372
0.118252,0.6152,-24.9609,-24.9609,0,0,0.241872,92355372
0.120198,0.6152,-24.9609,-24.9609,0,0,0.241872,92355372
0.122255,0.6152,-24.7852,-24.7852,0,0,0.241872,92355372
0.124198,0.6152,-24.7852,-24.7852,0,0,0.241872,92355372
0.126256,0.6152,-24.7852,-24.7852,0,0,0.241872,92355372
0.128198,0.6152,-24.6094,-24.6094,0,0,0.241872,92355372
0.130256,0.6152,-24.6094,-24.6094,0,0,0.241872,92355372
0.132198,0.6152,-24.4336,-24.4336,0,0,0.241872,92355372
0.134256,0.6152,-24.2578,-24.2578,0,0,0.241872,92355372
0.136198,0.6152,-24.2578,-24.2578,0,0,0.241872,92355372
0.138256,0.6152,-24.0820,-24.0820,0,0,0.241872,92355372
0.140198,0.6152,-24.0820,-24.0820,0,0,0.241872,92355372
0.142256,0.6152,-24.0820,-24.0820,0,0,0.241872,92355372
0.144198,0.6152,-23.9062,-23.9062,0,0,0.241872,92355372
0.146256,0.6152,-23.9062,-23.9062,0,0,0.241872,92355372
0.149711,0.6152,-23.7305,-23.7305,0,0,0.241872,92355372
0.150197,0.6152,-23.5547,-23.5547,0,0,0.241872,92355372
0.152269,0.6152,-23.5547,-23.5547,0,0,0.241872,92355372
0.154214,0.6152,-23.5547,-23.5547,0,0,0.241872,92355372
0.156269,0.6152,-23.3789,-23.3789,0,0,0.241872,92355372
0.158214,0.6152,-23.3789,-23.3789,0,0,0.241872,92355372
0.160269,0.6152,-23.3789,-23.3789,0,0,0.241872,92355372
0.162214,0.6152,-23.2031,-23.2031,0,0,0.241872,92355372
0.164269,0.6152,-23.2031,-23.2031,0,0,0.241872,92355372
0.166214,0.6152,-23.0273,-23.0273,0,0,0.241872,92355372
0.168269,0.6152,-23.0273,-23.0273,0,0,0.241872,92355372
0.170214,0.6152,-22.8516,-22.8516,0,0,0.241872,92355372
0.172269,0.6152,-22.8516,-22.8516,0,0,0.241872,92355372
0.174214,0.6152,-22.8516,-22.8516,0,0,0.241872,92355372
0.176269,0.6152,-22.6758,-22.6758,0,0,0.241872,92355372
0.178214,0.6152,-22.6758,-22.6758,0,0,0.241872,92355372
0.180269,0.6152,-22.6758,-22.6758,0,0,0.241872,92355372
0.182214,0.7910,-22.5000,-22.5000,0,0,0.241872,92355372
0.184269,0.7910,-22.5000,-22.5000,0,0,0.241872,92355372
0.186214,0.7910,-22.5000,-22.5000,0,0,0.241872,92355372
0.188269,0.7910,-22.3242,-22.3242,0,0,0.241872,92355372
0.190214,0.7910,-22.3242,-22.3242,0,0,0.241872,92355372
0.192269,0.7910,-22.3242,-22.3242,0,0,0.241872,92355372
0.194214,0.7910,-22.1484,-22.1484,0,0,0.241872,92355372
0.196212,0.7910,-22.1484,-22.1484,0,0,0.241872,92355372
0.198268,0.7910,-22.1484,-22.1484,0,0,0.241872,92355372
0.200214,0.7910,-22.1484,-22.1484,0,0,0.241872,92355372
0.202199,0.7910,-21.9727,-21.9727,0,0,0.241872,92355372
0.204269,0.9668,-21.9727,-21.9727,0,0,0.241872,92355372
0.206214,0.9668,-21.9727,-21.9727,0,0,0.241872,92355372
0.208269,0.9668,-21.9727,-21.9727,0,0,0.241872,92355372
0.210214,0.9668,-21.9727,-21.9727,0,0,0.241872,92355372
0.212269,0.9668,-21.7969,-21.7969,0,0,0.241872,92355372
0.214278,0.9668,-21.7969,-21.7969,0,0,0.241872,92355372
0.216212,1.1426,-21.7969,-21.7969,0,0,0.241872,92355372
0.218271,1.1426,-21.7969,-21.7969,0,0,0.241872,92355372
0.220204,1.1426,-21.7969,-21.7969,0,0,0.241872,92355372
0.222249,1.1426,-21.7969,-21.7969,0,0,0.241872,92355372
0.224183,1.1426,-21.7969,-21.7969,0,0,0.241872,92355372
0.226230,1.3184,-21.7969,-21.7969,0,0,0.241872,92355372
0.228275,1.3184,-21.7969,-21.7969,0,0,0.241872,92355372
0.230765,1.3184,-21.7969,-21.7969,0,0,0.465339,92586698
0.234666,1.4941,-21.7969,-21.7969,0,0,0.465339,92586698
0.234942,1.4941,-21.7969,-21.7969,0,0,0.465339,92586698
