t_s,mode,alpha_deg,theta_deg,hybrid_lqr,pwm
8.3782,7,-224.297,20.391,0,0
8.4649,7,-224.297,20.391,0,0
8.5329,7,-224.297,20.391,0,0
8.6108,7,-224.297,20.391,0,0
8.6763,7,-224.297,20.391,0,0
8.743,7,-224.297,20.391,0,0
8.8357,7,-224.297,20.391,0,0
8.9056,7,-224.297,20.391,0,0
8.9774,7,-224.297,20.391,0,0
9.0552,7,-224.297,20.391,0,0
9.1249,7,-224.297,20.391,0,0
9.195,7,-224.297,20.391,0,0
9.283,7,-224.297,20.391,0,0
9.3787,7,-224.297,20.391,0,0
9.4645,7,-224.297,20.391,0,0
9.5576,7,-224.297,20.391,0,0
9.6364,7,-224.297,20.391,0,0
9.7132,7,-224.297,20.391,0,0
9.8028,7,-224.297,20.391,0,0
9.8986,7,-224.297,20.391,0,0
9.9728,7,-224.297,20.391,0,0
10.0417,7,-224.297,20.391,0,0
10.117,7,-224.297,20.391,0,0
10.2004,7,-224.297,20.391,0,0
10.2852,7,-224.297,20.391,0,0
10.3633,7,-224.297,20.391,0,0
10.4298,7,-224.297,20.391,0,0
10.4938,7,-224.297,20.391,0,0
10.5573,7,-224.297,20.391,0,0
10.6258,7,-224.297,20.391,0,0
10.6973,7,-224.297,20.391,0,0
10.8025,7,-224.297,20.391,0,0
10.8783,7,-224.297,20.391,0,0
10.9481,7,-224.297,20.391,0,0
11.0197,7,-224.297,20.391,0,0
11.1072,7,-224.297,20.391,0,0
11.186,7,-224.297,20.391,0,0
11.2777,7,-224.297,20.391,0,0
11.3655,7,-224.297,20.391,0,0
11.4434,7,-224.297,20.391,0,0
11.5137,7,-224.297,20.391,0,0
11.588,7,-224.297,20.391,0,0
11.7086,7,-224.297,20.391,0,0
11.7914,7,-224.297,20.391,0,0
11.9041,7,-224.297,20.391,0,0
11.9929,7,-224.297,20.391,0,0
12.0879,7,-224.297,20.391,0,0
12.1664,7,-224.297,20.391,0,0
12.2412,7,-224.297,20.391,0,0
12.3269,7,-224.297,20.391,0,0
12.3987,7,-224.297,20.391,0,0
12.4847,7,-224.297,20.391,0,0
12.563,7,-224.297,20.391,0,0
12.6473,7,-224.297,20.391,0,0
12.7182,7,-224.297,20.391,0,0
12.787,7,-224.297,20.391,0,0
12.8791,7,-224.297,20.391,0,0
12.9529,7,-224.297,20.391,0,0
13.0297,7,-224.297,20.391,0,0
13.1219,7,-224.297,20.391,0,0
13.1928,7,-224.297,20.391,0,0
13.2726,7,-224.297,20.391,0,0
13.3544,7,-224.297,20.391,0,0
13.4641,7,-224.297,20.391,0,0
13.5548,7,-224.297,20.391,0,0
13.6436,7,-224.297,20.391,0,0
13.7107,7,-224.297,20.391,0,0
13.7851,7,-224.297,20.391,0,0
13.8678,7,-224.297,20.391,0,0
13.9532,7,-224.297,20.391,0,0
14.0299,7,-224.297,20.391,0,0
14.0978,7,-224.297,20.391,0,0
14.1782,7,-224.297,20.391,0,0
14.2713,7,-224.297,20.391,0,0
14.9298,7,-224.297,20.391,0,0
15.322,7,-224.297,20.391,0,0
15.4009,7,-224.297,20.391,0,0
15.4681,7,-224.297,20.391,0,0
15.5562,7,-224.297,20.391,0,0
15.6409,7,-224.297,20.391,0,0
15.7447,7,-224.297,20.391,0,0
15.8462,7,-224.297,20.391,0,0
16.119,7,-224.297,20.391,0,0
16.3448,7,-224.297,20.391,0,0
16.4165,7,-224.297,20.391,0,0
16.4843,7,-224.297,20.391,0,0
16.5541,7,-224.297,20.391,0,0
16.6219,7,-224.297,20.391,0,0
16.6967,7,-224.297,20.391,0,0
16.7831,7,-224.121,20.391,0,0
16.8628,7,-224.121,20.391,0,0
16.9376,7,-224.121,20.391,0,0
17.0234,7,-224.297,20.391,0,0
17.0962,7,-224.297,20.391,0,0
17.185,7,-224.297,20.391,0,0
17.2528,7,-224.297,20.391,0,0
17.3231,7,-224.121,20.391,0,0
17.4039,7,-224.121,20.391,0,0
17.4931,7,-224.297,20.391,0,0
17.5768,7,-224.297,20.391,0,0
17.6696,7,-224.297,20.391,0,0
17.7489,7,-224.297,20.391,0,0
17.8224,7,-224.297,20.391,0,0
17.9053,7,-224.297,20.391,0,0
18.0563,7,-224.297,20.391,0,0
18.1417,7,-224.297,20.391,0,0
18.2065,7,-224.297,20.391,0,0
18.2883,7,-224.297,20.391,0,0
18.3621,7,-224.297,20.391,0,0
18.4481,7,-224.297,20.391,0,0
18.5227,7,-224.297,20.391,0,0
18.5944,7,-224.297,20.391,0,0
18.6703,7,-224.297,20.391,0,0
18.7371,7,-224.297,20.391,0,0
18.8118,7,-224.297,20.391,0,0
18.8816,7,-224.297,20.391,0,0
18.9585,7,-224.297,20.391,0,0
19.0262,7,-224.297,20.391,0,0
19.1091,7,-224.297,20.391,0,0
19.1739,7,-224.297,20.391,0,0
19.2442,7,-224.297,20.391,0,0
19.316,7,-224.297,20.391,0,0
19.3953,7,-224.297,20.391,0,0
19.4658,7,-224.297,20.391,0,0
19.5372,7,-224.297,20.391,0,0
19.606,7,-224.297,20.391,0,0
19.6767,7,-224.297,20.391,0,0
19.7615,7,-224.297,20.391,0,0
19.8353,7,-224.297,20.391,0,0
19.9091,7,-224.297,20.391,0,0
19.9762,7,-224.297,20.391,0,0
20.071,7,-224.297,20.391,0,0
20.1453,7,-224.297,20.391,0,0
20.2241,7,-224.297,20.391,0,0
20.2929,7,-224.297,20.391,0,0
20.3816,7,-224.297,20.391,0,0
20.4695,7,-224.297,20.391,0,0
20.5412,7,-224.297,20.391,0,0
20.62,7,-224.297,20.391,0,0
20.721,7,-224.297,20.391,0,0
20.7859,7,-224.297,20.391,0,0
20.8547,7,-224.297,20.391,0,0
20.9435,7,-224.297,20.391,0,0
21.0113,7,-224.297,20.391,0,0
21.0791,7,-224.297,20.391,0,0
21.1664,7,-224.297,20.391,0,0
21.2332,7,-224.121,20.391,0,0
21.3098,7,-224.297,20.391,0,0
21.4556,7,-224.297,20.391,0,0
21.5549,7,-224.297,20.391,0,0
21.6394,7,-224.297,20.391,0,0
21.7182,7,-224.297,20.391,0,0
21.792,7,-224.297,20.391,0,0
21.8703,7,-224.297,20.391,0,0
21.9461,7,-224.297,20.391,0,0
22.0334,7,-224.297,20.391,0,0
22.1062,7,-224.297,20.391,0,0
22.184,7,-224.297,20.391,0,0
22.2808,7,-224.297,20.391,0,0
22.3557,7,-224.297,20.391,0,0
22.4235,7,-224.297,20.391,0,0
22.4922,7,-224.297,20.391,0,0
22.5909,7,-224.297,20.391,0,0
22.6633,7,-224.297,20.391,0,0
22.7273,7,-224.297,20.391,0,0
22.8071,7,-224.297,20.391,0,0
22.8869,7,-224.297,20.391,0,0
22.9617,7,-224.297,20.391,0,0
23.0295,7,-224.297,20.391,0,0
23.0953,7,-224.121,20.391,0,0
23.1781,7,-224.297,20.391,0,0
23.2456,7,-224.297,20.391,0,0
23.3124,7,-224.297,20.391,0,0
23.3902,7,-224.297,20.391,0,0
23.4635,7,-224.297,20.391,0,0
23.5333,7,-224.297,20.391,0,0
23.6337,7,-224.297,20.391,0,0
23.7059,7,-224.121,20.391,0,0
23.7818,7,-224.297,20.391,0,0
23.8566,7,-224.297,20.391,0,0
23.9314,7,-224.297,20.391,0,0
24.0342,7,-224.297,20.391,0,0
24.1079,7,-224.297,20.391,0,0
24.1927,7,-224.297,20.391,0,0
24.3029,7,-224.297,20.391,0,0
24.3957,7,-224.297,20.391,0,0
24.4622,7,-224.297,20.391,0,0
24.5801,7,-224.297,20.391,0,0
24.6739,7,-224.297,20.391,0,0
24.748,7,-224.297,20.391,0,0
24.8257,7,-224.297,20.391,0,0
24.9095,7,-224.297,20.391,0,0
24.9868,7,-224.297,20.391,0,0
