t_s,mode,alpha_deg,theta_deg,pwm
5.1594,5,-133.066,-0.439,-49
5.2179,5,-111.27,9.404,49
5.2927,5,-27.949,1.143,49
5.3855,5,71.719,-35.771,48
5.4496,5,134.297,-37.705,48
5.5568,5,129.199,-51.768,-46
5.6676,5,-60.117,-11.865,-49
5.873,5,-135.703,-7.119,-49
5.9798,5,-137.461,0.439,-49
6.0463,5,-104.766,13.623,49
6.124,5,-36.563,6.592,49
6.2023,5,60.293,-31.904,48
6.2706,5,141.504,-37.002,48
6.4088,5,131.66,-53.174,-46
6.4972,5,99.844,-62.666,-45
6.558,5,41.309,-57.217,-46
6.6209,5,-62.051,-17.842,-49
6.6957,5,-114.082,-14.854,-49
6.758,5,-141.328,-15.557,-49
6.8278,5,-138.164,-6.24,49
6.8996,5,-114.258,2.9,49
6.9595,5,-68.906,3.252,49
7.0247,5,23.73,-33.135,48
7.0906,5,96.152,-50.361,47
7.1619,5,138.867,-50.889,46
7.2417,5,143.965,-56.865,46
7.3097,5,124.98,-69.346,-44
7.3816,5,57.48,-70.752,-44
7.4649,5,-29.531,-34.189,-48
7.5298,5,-100.898,-19.072,-49
7.6036,5,-137.461,-18.369,-49
7.6716,5,-141.68,-11.514,-49
7.7314,5,-124.629,0.439,49
7.7915,5,-86.133,7.119,49
7.8608,5,-9.141,-12.393,49
7.9242,5,89.824,-43.154,47
8.006,5,139.395,-42.803,47
8.094,5,143.613,-51.064,46
8.1719,5,112.324,-66.357,-45
8.2487,5,58.184,-65.479,-45
8.3314,5,-50.625,-22.939,-49
8.394,5,-104.238,-16.084,-49
8.4539,5,-137.988,-16.611,-49
8.5277,5,-140.625,-8.174,-49
8.5969,5,-120.41,2.725,49
8.6759,5,-57.656,4.131,49
8.7407,5,31.992,-32.08,48
8.8056,5,101.602,-45.439,47
8.8714,5,137.109,-44.736,47
8.9458,5,145.371,-51.592,46
9.0175,5,125.684,-64.775,-45
9.0823,5,64.512,-68.291,-44
9.1747,5,-39.023,-27.158,-49
9.2434,5,-103.359,-16.26,-49
9.3111,5,-139.219,-15.908,-49
9.393,5,-140.098,-7.119,8
9.4571,5,-116.016,5.01,49
9.5315,5,-56.953,5.361,49
9.6046,5,38.672,-33.135,48
9.6665,5,104.238,-43.857,47
9.7367,5,138.516,-43.506,47
9.8115,5,139.922,-56.162,-46
9.8989,5,114.082,-67.939,-44
9.9587,5,57.305,-67.764,-44
10.0315,5,-54.316,-24.697,-49
10.1199,5,-124.102,-19.6,-49
10.2251,5,-143.086,-14.326,-49
10.2969,5,-113.555,1.846,49
10.3897,5,-48.34,0.264,49
10.4615,5,59.766,-41.221,47
10.5378,5,112.852,-45.439,47
10.6027,5,143.086,-44.736,47
10.6779,5,141.328,-55.986,46
10.7498,5,117.246,-67.939,-44
10.8097,5,68.027,-70.752,-44
10.8785,5,-17.754,-39.287,-47
10.9478,5,-94.57,-21.182,-49
11.0077,5,-133.945,-22.236,-49
11.0875,5,-144.141,-16.26,-49
11.1531,5,-124.629,-3.252,49
11.2199,5,-84.375,2.9,49
11.3106,5,28.125,-34.541,48
11.3715,5,108.633,-48.779,47
11.4558,5,140.098,-47.549,47
11.5162,5,146.074,-54.58,46
11.5924,5,120.586,-68.994,-44
11.6673,5,79.277,-72.158,-44
11.7276,5,-7.207,-42.627,-47
11.7984,5,-83.848,-18.545,-49
11.8632,5,-133.066,-17.314,-49
11.9426,5,-143.437,-11.865,-49
12.0134,5,-115.664,4.834,49
12.1082,5,-64.863,6.416,49
12.1711,5,40.781,-34.541,48
12.2464,5,103.711,-44.561,47
12.3123,5,136.406,-44.385,47
12.3709,5,146.074,-49.482,47
12.4348,5,127.969,-64.951,-45
12.5096,5,78.047,-71.982,-44
12.5857,5,1.23,-48.252,-46
12.6589,5,-87.539,-21.006,-49
12.7217,5,-126.914,-21.182,-49
12.7841,5,-143.789,-18.018,-49
12.8599,5,-128.672,-5.361,49
12.9318,5,-84.551,1.846,49
13.0046,5,20.391,-33.662,49
13.0875,5,89.648,-51.416,46
13.1496,5,127.793,-51.768,46
13.2095,5,144.844,-53.35,46
13.2713,5,139.043,-63.369,-45
13.3391,5,106.348,-73.916,-44
13.412,5,26.895,-60.557,-45
13.4937,5,-88.242,-18.896,-49
13.5856,5,-127.441,-17.666,-49
13.6564,5,-142.207,-12.92,-49
13.7212,5,-114.434,4.834,49
13.8305,5,-42.539,1.846,49
13.9084,5,59.062,-38.232,48
13.9859,5,124.805,-42.451,47
14.0598,5,145.371,-44.912,47
14.1279,5,131.133,-60.557,-45
14.2128,5,97.207,-69.346,-44
14.2721,5,-2.461,-44.561,-47
14.3631,5,-90.0,-19.6,-49
14.4359,5,-130.078,-20.479,-49
14.5007,5,-143.789,-18.193,-49
14.5715,5,-102.656,0.439,49
14.6946,5,-47.109,-5.186,49
14.7575,5,54.844,-47.725,47
14.8343,5,125.332,-54.229,46
14.936,5,144.668,-58.975,46
15.0109,5,116.543,-73.916,-44
15.1086,5,43.594,-67.764,-44
15.1935,5,-45.352,-27.861,-48
15.2563,5,-103.008,-17.666,-49
15.3172,5,-137.461,-15.908,-49
15.3932,5,-137.812,-6.416,49
15.4591,5,-105.82,7.646,49
15.5483,5,-42.187,3.076,49
15.6131,5,72.773,-38.76,48
15.6939,5,133.594,-39.99,48
15.786,5,145.547,-43.857,47
15.8512,5,127.617,-60.029,-45
15.9245,5,86.309,-68.467,-44
16.0147,5,-23.027,-35.244,-48
16.0826,5,-94.57,-20.479,-49
16.1603,5,-135.527,-22.588,-49
16.2217,5,-140.977,-15.205,-49
16.305,5,-112.148,-2.549,49
16.3811,5,-61.699,-2.725,49
16.4678,5,59.414,-48.604,47
16.5334,5,112.852,-53.35,46
16.6052,5,143.613,-53.174,46
16.681,5,140.625,-63.545,-45
16.7548,5,111.621,-74.971,-43
16.8206,5,52.383,-71.807,-44
16.8897,5,-39.375,-32.783,-48
16.9545,5,-119.355,-21.533,-49
17.0438,5,-142.734,-18.896,-49
17.1186,5,-131.309,-5.186,49
17.1945,5,-98.437,3.604,49
17.2593,5,-35.156,-4.834,49
17.3321,5,60.469,-43.33,48
17.3928,5,112.324,-47.9,47
17.4526,5,139.746,-47.373,47
17.517,5,144.316,-55.283,46
17.5928,5,117.422,-70.225,-44
17.6635,5,71.719,-73.037,-44
17.7256,5,-8.965,-44.736,-47
17.7856,5,-88.77,-22.412,-49
17.8535,5,-130.254,-22.588,-49
17.9342,5,-140.098,-13.623,-49
18.0215,5,-118.652,-2.197,49
18.0794,5,-71.719,1.494,49
18.1493,5,26.719,-34.541,48
18.2217,5,99.492,-49.307,47
18.2915,5,135.0,-48.428,47
18.3543,5,145.02,-55.811,46
18.437,5,125.859,-68.291,-44
18.4998,5,91.055,-74.092,-43
18.5627,5,2.637,-50.186,-46
18.6355,5,-78.223,-22.588,-49
18.6989,5,-122.344,-21.182,-49
18.7683,5,-143.086,-15.908,-49
18.8599,5,-119.883,-1.143,49
18.9347,5,-80.332,3.428,49
19.0016,5,12.832,-27.158,49
19.0754,5,111.621,-48.252,47
19.1651,5,140.449,-47.725,47
19.2395,5,143.789,-56.865,46
19.3019,5,123.926,-68.818,-44
19.3632,5,83.32,-74.619,-43
19.435,5,-38.32,-33.135,-48
19.5207,5,-104.238,-22.588,-49
19.5941,5,-137.988,-23.467,-49
19.6569,5,-143.437,-18.018,-49
19.7163,5,-118.477,-3.076,49
19.7991,5,-66.797,-0.264,49
19.8736,5,48.867,-43.33,47
19.955,5,119.355,-50.361,47
20.0397,5,145.371,-56.689,46
20.1525,5,124.277,-69.346,-44
20.2324,5,75.762,-72.861,-44
20.2992,5,-8.438,-42.803,-47
20.3621,5,-84.375,-19.248,-49
20.4346,5,-135.527,-17.666,-49
20.5143,5,-140.273,-8.701,49
20.5982,5,-117.773,2.549,49
20.6774,5,-55.02,2.021,49
20.7448,5,50.625,-41.045,48
20.8236,5,114.258,-48.955,47
20.9173,5,145.02,-52.471,46
20.9831,5,129.375,-68.115,-44
21.0656,5,95.449,-75.85,-43
21.1315,5,-9.844,-46.494,-47
21.2215,5,-97.383,-24.17,-49
21.2978,5,-131.133,-24.873,-49
21.3585,5,-142.91,-20.127,-49
21.4369,5,-111.621,-3.955,49
21.5336,5,-50.977,-6.416,49
21.6015,5,52.734,-48.428,47
21.6709,5,111.094,-54.932,46
21.7477,5,143.437,-55.283,46
21.8219,5,138.867,-65.127,-45
21.8927,5,114.258,-74.795,-43
21.9521,5,68.555,-75.146,-43
