t_s,mode,alpha_deg,theta_deg,pwm
16.9684,5,136.406,-53.877,-49
17.0437,5,92.285,-66.533,-47
17.123,5,14.063,-50.01,-49
17.1927,5,-85.781,-18.018,-52
17.3054,5,-146.074,-18.896,-52
17.4156,5,-128.848,0.088,52
17.499,5,-89.473,5.537,52
17.5713,5,7.031,-26.279,52
17.6548,5,106.172,-54.053,49
17.7436,5,142.91,-55.986,49
17.8211,5,145.02,-70.4,-47
17.9081,5,111.445,-84.99,-44
17.9963,5,50.098,-79.717,-45
18.064,5,-56.777,-33.486,-51
18.1543,5,-130.254,-24.697,-52
18.2617,5,-143.437,-13.799,-52
18.3393,5,-100.898,7.471,52
18.457,5,1.055,-15.381,52
18.522,5,88.77,-41.045,50
18.5978,5,137.461,-40.869,50
18.6716,5,149.941,-47.021,50
18.7404,5,128.848,-65.83,-47
18.8377,5,52.207,-68.115,-47
18.934,5,-58.008,-23.994,-52
19.0284,5,-127.266,-18.193,-52
19.1225,5,-145.371,-10.459,-52
19.2307,5,-75.059,11.865,52
19.3565,5,58.008,-34.014,51
19.4568,5,144.844,-39.287,51
19.5875,5,145.898,-55.107,-49
19.6667,5,109.16,-72.158,-46
19.7635,5,13.008,-54.58,-49
19.8543,5,-90.527,-20.303,-52
19.9253,5,-131.484,-19.775,-52
19.9889,5,-146.953,-15.908,-52
