t_s,mode,alpha_deg,theta_deg,pwm
5.2898,5,-87.891,6.152,49
5.3671,5,-6.152,-15.117,49
5.4389,5,91.055,-44.824,47
5.5287,5,133.594,-44.824,47
5.5995,5,135.176,-54.844,46
5.6833,5,105.82,-65.742,-45
5.748,5,32.52,-57.656,-45
5.8308,5,-82.266,-17.578,-49
5.9155,5,-135.0,-17.402,-49
6.0153,5,-139.395,-10.723,-49
6.0836,5,-97.734,3.867,49
6.1774,5,-20.742,-10.898,49
6.2541,5,79.629,-46.758,47
6.3299,5,136.934,-47.637,47
6.4321,5,141.855,-54.844,46
6.5234,5,107.93,-68.906,-44
6.5975,5,38.672,-61.523,-45
6.675,5,-83.672,-17.227,-49
6.7697,5,-131.133,-15.996,-49
6.8415,5,-139.395,-6.855,-49
6.9283,5,-111.445,6.504,49
7.0011,5,-50.098,4.922,49
7.0769,5,47.285,-34.102,48
7.1441,5,108.809,-41.66,47
7.2162,5,141.68,-41.309,47
7.2926,5,140.977,-51.504,-30
7.3614,5,109.863,-64.687,-45
7.4432,5,41.836,-59.414,-45
7.519,5,-69.609,-17.227,-49
7.5978,5,-119.883,-14.941,-49
7.6756,5,-143.789,-12.129,-49
7.7484,5,-131.133,-0.352,49
7.8213,5,-87.363,7.734,49
7.8946,5,21.621,-28.125,49
7.9982,5,111.445,-46.23,47
8.1089,5,145.371,-51.855,46
8.1897,5,130.078,-64.336,-45
8.2681,5,81.738,-72.422,-44
8.339,5,-27.773,-34.629,-48
8.4168,5,-104.766,-19.687,-49
8.4996,5,-140.098,-19.687,-49
8.5744,5,-139.395,-10.195,49
8.6482,5,-108.457,2.285,49
8.732,5,-33.926,-5.977,49
8.8059,5,64.336,-45.176,47
8.8732,5,119.883,-48.867,47
8.955,5,144.844,-50.449,47
9.0208,5,134.648,-63.457,-45
9.1295,5,65.566,-72.07,-44
9.2124,5,-33.223,-33.398,-48
9.2862,5,-101.953,-20.566,-49
9.3511,5,-138.691,-20.566,-49
9.4275,5,-137.637,-9.492,49
9.5075,5,-108.457,1.406,49
9.5806,5,-2.285,-21.094,49
9.6823,5,87.363,-49.57,47
9.7519,5,131.836,-49.746,47
9.8331,5,145.195,-54.668,46
9.9035,5,122.695,-69.961,-44
9.9819,5,77.871,-74.355,-43
10.0554,5,-17.578,-40.781,-47
10.128,5,-130.078,-21.445,-49
10.2618,5,-140.977,-13.184,-49
10.3456,5,-106.523,1.934,49
10.4484,5,-29.883,-7.559,49
10.5232,5,74.355,-46.406,47
10.5944,5,122.695,-47.812,47
10.6642,5,145.371,-52.91,46
10.7599,5,127.617,-65.918,-45
10.8312,5,77.871,-72.422,-44
10.9034,5,-8.086,-43.594,-46
10.9692,5,-88.945,-20.566,-49
11.0426,5,-134.648,-20.391,-49
11.1298,5,-142.031,-13.535,-49
11.1976,5,-118.828,-1.23,49
11.2739,5,-34.453,-7.91,49
11.3687,5,58.184,-46.758,47
11.4346,5,114.434,-52.207,46
11.5033,5,142.734,-53.086,46
11.5757,5,136.23,-65.039,-45
11.6554,5,108.809,-73.828,-44
11.7222,5,45.176,-68.027,-44
11.7951,5,-52.559,-26.543,-49
11.86,5,-119.004,-18.984,-49
11.9458,5,-140.449,-17.227,-49
12.0066,5,-137.109,-7.734,49
12.0714,5,-109.512,3.691,49
12.1422,5,-52.383,1.582,49
12.2066,5,37.969,-35.684,48
12.2715,5,103.887,-46.582,47
12.3412,5,142.383,-46.934,47
12.4233,5,141.328,-56.074,-46
12.494,5,105.469,-69.609,-44
12.5807,5,-2.637,-43.594,-46
12.6872,5,-86.66,-17.578,-49
12.7502,5,-129.199,-17.051,-49
12.8195,5,-139.043,-7.91,-49
12.9136,5,-118.125,2.988,49
12.9735,5,-68.73,6.152,49
13.0423,5,29.355,-30.586,48
13.1291,5,109.688,-44.648,47
13.1989,5,140.273,-44.473,47
13.2677,5,143.437,-52.734,46
13.3386,5,108.633,-69.609,-44
13.422,5,53.262,-67.852,-44
13.4934,5,-52.559,-26.719,-49
13.5632,5,-110.391,-20.918,-49
13.6316,5,-141.504,-21.27,-49
13.7113,5,-134.121,-9.141,49
13.7921,5,-94.746,0.176,49
13.8721,5,16.699,-33.75,48
13.9634,5,143.437,-55.195,46
14.141,5,136.582,-66.445,-45
14.2138,5,106.172,-75.41,-43
14.2836,5,41.484,-67.5,-44
14.3614,5,-54.492,-26.191,-49
14.4212,5,-110.039,-18.984,-49
14.4876,5,-141.68,-13.887,-49
14.5903,5,-128.145,-1.406,49
14.6561,5,-75.059,6.504,49
14.7459,5,12.129,-22.852,49
14.8178,5,97.734,-43.945,47
14.8867,5,135.352,-43.594,47
14.9585,5,143.789,-51.152,47
15.0328,5,120.234,-65.391,-45
15.1233,5,47.285,-64.687,-45
15.2019,5,-50.977,-25.137,-49
15.2682,5,-121.113,-19.336,-49
15.3709,5,-142.91,-15.82,-49
15.4477,5,-126.211,-3.34,49
15.5116,5,-90.0,3.691,49
15.5794,5,-5.977,-17.754,49
15.6472,5,84.023,-46.934,47
15.7275,5,132.539,-46.934,47
15.8013,5,146.25,-50.625,47
15.8621,5,135.0,-62.402,-45
15.928,5,99.668,-72.422,-44
15.9918,5,18.457,-56.953,-46
16.0726,5,-72.07,-23.379,-49
16.1444,5,-126.035,-21.621,-49
16.2137,5,-143.789,-17.93,-49
16.3048,5,-126.211,-4.219,49
16.3733,5,-84.551,2.461,49
16.4386,5,-5.273,-19.687,49
16.5054,5,92.285,-49.219,47
16.5822,5,132.012,-48.867,47
16.6568,5,146.25,-53.437,46
16.7287,5,121.289,-69.609,-44
16.8234,5,68.906,-72.422,-44
16.8892,5,-37.09,-31.465,-48
16.969,5,-105.645,-19.687,-49
17.0418,5,-138.34,-19.512,-49
17.1106,5,-139.395,-10.195,-49
17.1875,5,-113.203,2.637,49
17.2503,5,-61.875,4.043,49
17.3162,5,36.387,-33.574,49
17.384,5,103.711,-44.473,47
17.4568,5,139.922,-43.418,47
17.5247,5,145.547,-51.152,46
17.5935,5,125.684,-64.863,-45
17.6643,5,82.793,-71.543,-44
17.7271,5,-0.703,-46.934,-47
17.8,5,-95.801,-20.742,-49
17.8972,5,-141.68,-21.27,-49
17.9756,5,-136.934,-10.02,49
18.056,5,-109.16,-0.527,49
18.1276,5,-46.055,-5.625,49
18.1934,5,53.437,-47.285,47
18.2607,5,107.578,-54.141,46
18.3288,5,141.152,-54.141,46
18.4024,5,139.922,-65.215,-45
18.4923,5,107.578,-77.168,-43
18.5677,5,37.793,-69.082,-44
18.6316,5,-50.977,-30.937,-48
18.6984,5,-111.973,-23.555,-49
18.7733,5,-142.559,-21.094,-49
18.855,5,-122.871,-4.219,49
18.9558,5,-65.039,0.0,49
19.0286,5,24.258,-34.277,49
19.0987,5,97.207,-50.273,47
19.1697,5,137.637,-49.57,47
19.245,5,143.437,-57.656,46
19.3194,5,106.523,-72.949,-44
19.4092,5,38.496,-65.215,-44
19.488,5,-52.91,-26.719,-49
19.5678,5,-124.453,-20.215,-49
19.6406,5,-142.207,-17.93,-49
19.7062,5,-131.836,-5.801,49
19.782,5,-92.637,3.691,49
19.8538,5,-22.324,-10.371,49
19.9176,5,72.773,-46.055,47
19.9865,5,127.441,-47.812,47
20.0652,5,145.371,-50.273,47
20.1332,5,135.352,-62.93,-45
20.2035,5,105.645,-72.422,-44
20.2643,5,44.297,-67.324,-44
20.3322,5,-51.504,-27.949,-48
20.401,5,-110.918,-21.27,-49
20.4688,5,-140.977,-20.918,-49
20.5546,5,-135.352,-9.668,49
20.6234,5,-104.941,0.0,49
20.688,5,-49.922,-4.395,49
20.7552,5,46.758,-45.0,47
20.8236,5,114.961,-53.789,46
20.9003,5,140.801,-53.965,46
20.9652,5,141.152,-63.105,45
21.0319,5,117.422,-74.531,-44
21.1062,5,45.703,-71.543,-44
21.1851,5,-46.758,-32.695,-48
21.2529,5,-110.566,-24.258,-49
21.3357,5,-140.449,-23.555,-49
21.4129,5,-134.648,-11.777,49
21.4778,5,-102.832,-0.879,49
21.5436,5,-38.848,-7.207,49
21.6134,5,56.25,-45.352,47
21.6827,5,115.312,-50.273,47
21.7495,5,145.371,-51.504,46
21.8412,5,134.648,-64.16,-45
21.912,5,86.484,-74.883,-43
21.9946,5,-15.469,-42.891,-47
