t_s,mode,alpha_deg,theta_deg,pwm
8.9961,5,-44.824,41.045,-57
9.0579,5,-114.609,48.076,-56
9.1297,5,-146.25,46.143,-56
9.1943,5,-153.809,56.338,-39
9.276,5,-135.527,72.158,53
9.3419,5,-99.316,81.299,51
9.4107,5,-30.059,69.17,53
9.4815,5,71.719,28.037,58
9.5444,5,131.484,22.412,59
9.6242,5,153.105,13.447,59
9.6904,5,143.437,-9.404,-59
9.7583,5,107.754,-32.783,-58
9.8241,5,49.57,-36.65,-57
9.8909,5,-53.262,-3.428,-59
9.9642,5,-129.551,-3.779,-59
10.0461,5,-157.148,-6.943,-59
10.1106,5,-155.918,6.592,-59
10.1874,5,-127.969,26.631,59
10.2611,5,-88.594,33.135,58
10.3214,5,-20.918,17.314,59
10.3823,5,82.441,-21.357,59
10.4572,5,133.77,-24.697,59
10.5225,5,158.203,-30.674,58
10.5856,5,158.906,-49.307,-56
10.6526,5,143.437,-70.928,-53
10.7164,5,118.301,-82.705,-51
10.7793,5,57.656,-80.771,-51
10.8551,5,-62.402,-29.443,-58
10.9448,5,-118.477,-20.83,-59
11.0189,5,-148.359,-12.744,-59
11.0837,5,-139.746,9.404,59
11.1585,5,-111.621,26.104,59
11.2184,5,-62.227,30.146,58
11.2802,5,31.113,-3.076,59
11.357,5,110.742,-14.854,59
11.4224,5,152.93,-15.205,59
11.5107,5,155.742,-31.729,58
11.5864,5,116.016,-62.49,-54
11.6772,5,68.555,-66.182,-53
11.755,5,-45.703,-24.873,-58
11.8213,5,-107.93,-16.26,-59
11.8861,5,-145.547,-16.611,-59
11.9525,5,-152.402,-1.143,-59
12.0412,5,-129.199,18.193,59
12.109,5,-83.32,26.104,58
12.1804,5,-3.691,2.197,59
12.2492,5,89.824,-28.916,58
12.318,5,139.746,-31.904,58
12.3939,5,158.906,-43.506,57
12.4755,5,140.977,-74.443,-52
12.5763,5,101.25,-87.451,-50
12.6422,5,30.586,-74.443,-52
12.7229,5,-89.824,-27.686,-58
12.8067,5,-143.437,-21.357,-59
12.906,5,-146.25,-4.307,-59
12.9738,5,-112.676,19.424,59
13.0565,5,-54.141,21.357,59
13.1303,5,70.488,-22.061,59
13.2241,5,129.375,-24.697,59
13.2914,5,156.27,-29.268,58
13.3593,5,150.117,-51.768,-56
13.4351,5,126.211,-69.873,-53
13.5059,5,57.129,-74.092,-52
13.6007,5,-41.133,-33.838,-58
13.664,5,-108.984,-22.236,-59
13.7394,5,-151.172,-17.49,-59
13.8291,5,-138.164,6.943,59
13.9301,5,-99.668,19.951,59
14.0009,5,1.758,-6.592,59
14.0887,5,93.516,-35.771,58
14.1914,5,153.984,-43.506,57
14.274,5,140.801,-77.432,-52
14.5457,0,-81.387,-54.932,0
