t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.036,-2.29,-6.33,-6.33,54,5,14.48,56.2,812.0
0.116,-18.28,-21.09,-21.09,53,5,14.5,52.3,756.0
0.203,-43.77,-31.82,-31.82,-23,5,14.62,15.8,232.0
0.275,-54.67,-14.06,-14.06,-45,5,14.664,9.4,138.0
0.352,-52.73,22.5,22.5,-46,5,14.664,10.4,154.0
0.428,-55.72,37.97,37.97,-45,5,14.664,10.8,158.0
0.525,-76.11,10.02,10.02,39,5,14.648,16.3,240.0
0.607,-88.94,-17.58,-17.58,-35,5,14.696,4.3,62.0
0.68,-69.26,-3.87,-3.87,-40,5,14.688,5.1,76.0
0.758,-45.35,13.01,13.01,-48,5,14.664,12.0,176.0
0.845,-27.95,11.78,11.78,52,5,14.444,60.0,866.0
0.932,-38.32,-27.25,-27.25,49,5,14.508,44.9,652.0
1.007,-47.81,-48.52,-48.52,47,5,14.536,39.7,576.0
1.08,-50.98,-40.08,-40.08,-46,5,14.656,11.1,164.0
1.16,-33.57,9.67,9.67,-50,5,14.64,17.3,246.0
1.269,-19.16,50.8,50.8,-53,5,14.604,24.6,360.0
1.345,-21.62,35.16,35.16,53,5,14.48,51.8,750.0
1.446,-56.6,-29.18,-29.18,44,5,14.588,29.3,426.0
1.52,-79.63,-73.12,-73.12,38,5,14.652,14.2,206.0
1.601,-86.31,-63.63,-63.63,-36,5,14.692,5.3,78.0
1.676,-71.37,-0.35,-0.35,-39,5,14.684,4.7,68.0
1.752,-57.83,55.55,55.55,-44,5,14.68,8.2,122.0
1.823,-58.71,70.84,70.84,-19,5,14.672,7.3,108.0
1.9,-65.22,50.62,50.62,42,5,14.608,23.9,350.0
1.988,-90.7,-15.47,-15.47,34,5,14.664,10.9,160.0
2.063,-72.25,-22.85,-22.85,40,5,14.632,20.0,292.0
2.137,-50.1,-17.4,-17.4,-46,5,14.672,8.4,124.0
2.224,-16.88,5.45,5.45,-53,5,14.62,20.9,304.0
2.314,17.23,24.61,24.61,-53,5,14.612,22.6,330.0
2.409,39.55,7.38,7.38,49,5,14.516,43.9,636.0
2.484,29.88,-38.67,-38.67,51,5,14.48,50.2,728.0
2.576,22.5,-63.81,-63.81,53,5,14.48,55.2,800.0
2.673,25.66,-31.11,-31.11,-52,5,14.624,21.2,312.0
2.748,50.62,31.29,31.29,-46,5,14.672,5.4,78.0
2.821,55.9,58.01,58.01,-45,5,14.672,11.1,164.0
2.905,50.27,46.76,46.76,46,5,14.564,32.9,478.0
2.993,1.58,-33.93,-33.93,54,5,14.488,50.3,684.0
3.07,-26.19,-80.51,-80.51,52,5,14.476,56.0,812.0
3.152,-47.81,-88.24,-88.24,-47,5,14.648,16.6,242.0
3.227,-61.88,-54.84,-54.84,-43,5,14.68,7.2,104.0
3.31,-48.69,30.94,30.94,-47,5,14.664,12.4,180.0
3.404,-54.67,86.84,86.84,-45,5,14.668,10.5,154.0
3.482,-63.1,83.85,83.85,43,5,14.604,24.6,360.0
3.557,-78.93,40.25,40.25,38,5,14.648,12.4,180.0
3.632,-88.07,-5.8,-5.8,35,5,14.66,10.7,158.0
3.715,-74.18,-27.25,-27.25,39,5,14.636,17.5,256.0
3.791,-56.78,-31.46,-31.46,-44,5,14.68,7.5,112.0
3.881,-22.68,-2.29,-2.29,-52,5,14.644,18.3,268.0
3.958,10.55,27.6,27.6,-54,5,14.612,23.3,340.0
4.046,36.03,34.1,34.1,50,5,14.492,49.9,724.0
4.12,36.56,-2.99,-2.99,50,5,14.5,47.4,688.0
4.19,22.85,-51.5,-51.5,53,5,14.48,54.4,786.0
4.265,16.17,-71.54,-71.54,54,5,14.48,53.3,774.0
4.342,13.01,-54.49,-54.49,-54,5,14.592,29.0,422.0
4.419,34.98,6.5,6.5,-50,5,14.64,17.6,212.0
4.501,51.68,61.88,61.88,-46,5,14.676,11.0,160.0
4.6,50.45,62.4,62.4,46,5,14.56,35.2,512.0
4.69,11.43,-13.71,-13.71,54,5,14.5,49.2,714.0
4.762,-22.15,-75.23,-75.23,53,5,14.492,49.3,714.0
4.843,-40.96,-99.67,-99.67,-49,5,14.636,19.2,282.0
4.94,-59.77,-68.91,-68.91,-44,5,14.664,8.8,128.0
5.016,-49.57,5.8,5.8,-46,5,14.68,9.3,138.0
5.112,-45.35,84.9,84.9,-48,5,14.648,16.1,236.0
5.194,-56.07,99.14,99.14,-45,5,14.66,12.1,176.0
5.302,-70.49,54.49,54.49,40,5,14.628,19.8,288.0
5.376,-87.19,-9.14,-9.14,35,5,14.66,14.2,210.0
5.461,-69.26,-26.72,-26.72,41,5,14.624,21.9,322.0
5.54,-51.33,-29.53,-29.53,-46,5,14.68,11.2,150.0
5.624,-22.15,-7.03,-7.03,-53,5,14.636,18.7,276.0
5.695,14.59,25.14,25.14,-54,5,14.604,26.5,350.0
5.777,38.5,34.63,34.63,-38,5,14.704,6.9,102.0
5.861,48.34,1.93,1.93,47,5,14.548,36.0,524.0
5.955,36.74,-50.27,-50.27,50,5,14.504,47.4,688.0
6.033,31.46,-67.5,-67.5,-51,5,14.624,21.5,314.0
6.115,37.09,-34.63,-34.63,-50,5,14.644,16.6,242.0
6.194,63.63,31.46,31.46,-43,5,14.684,7.3,108.0
6.289,66.27,57.83,57.83,42,5,14.692,6.5,96.0
6.362,53.97,33.93,33.93,45,5,14.584,30.2,440.0
6.439,9.67,-35.51,-35.51,54,5,14.484,52.5,760.0
6.521,-16.7,-78.4,-78.4,53,5,14.484,53.4,774.0
6.598,-40.78,-85.25,-85.25,-49,5,14.636,19.3,282.0
6.682,-55.55,-40.08,-40.08,-45,5,14.664,7.9,114.0
6.752,-43.77,34.98,34.98,-48,5,14.664,13.9,204.0
6.843,-50.8,86.31,86.31,-46,5,14.532,8.2,118.0
6.919,-58.53,85.08,85.08,44,5,14.592,27.9,406.0
6.996,-74.36,41.13,41.13,39,5,14.656,14.2,206.0
7.069,-87.54,-7.91,-7.91,35,5,14.672,12.9,190.0
7.154,-69.08,-23.2,-23.2,41,5,14.616,23.8,348.0
7.249,-50.62,-24.26,-24.26,-46,5,14.672,10.1,148.0
7.324,-20.92,-0.53,-0.53,-53,5,14.624,20.7,302.0
7.406,11.78,25.49,25.49,-54,5,14.616,23.9,350.0
