t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.022,0.0,0.18,0.18,28,5,14.748,15.3,226.0
0.098,0.0,0.53,0.53,-28,5,14.784,4.1,58.0
0.166,0.0,0.53,0.53,-28,5,14.788,5.0,76.0
0.24,-0.18,0.0,0.0,-27,5,14.656,36.2,534.0
0.319,-3.52,-3.52,-3.52,49,5,14.648,46.6,682.0
0.408,-19.16,-15.29,-15.29,50,5,14.624,50.0,730.0
0.48,-32.87,-17.23,-17.23,29,5,14.792,4.1,62.0
0.565,-34.28,5.98,5.98,-37,5,14.716,9.3,138.0
0.637,-31.99,27.07,27.07,-37,5,14.788,7.8,114.0
0.712,-36.56,25.84,25.84,-17,5,14.664,41.0,602.0
0.796,-56.43,-6.15,-6.15,40,5,14.732,19.9,292.0
0.877,-67.5,-24.61,-24.61,36,5,14.764,11.9,176.0
0.951,-58.89,-8.96,-8.96,-24,5,14.788,5.1,76.0
1.022,-39.9,22.15,22.15,-33,5,14.784,5.3,78.0
1.093,-30.41,33.05,33.05,29,5,14.792,6.8,102.0
1.167,-35.16,13.71,13.71,47,5,14.676,37.0,544.0
1.237,-53.79,-25.84,-25.84,41,5,14.724,21.4,314.0
1.307,-59.59,-39.9,-39.9,-10,5,14.784,4.5,66.0
1.388,-50.1,-19.34,-19.34,-28,5,14.784,6.0,88.0
1.458,-25.49,26.37,26.37,-39,5,14.788,4.8,72.0
1.534,-15.29,44.12,44.12,29,5,14.772,8.9,132.0
1.621,-22.15,20.92,20.92,50,5,14.64,47.8,702.0
1.7,-51.5,-33.93,-33.93,42,5,14.72,22.4,330.0
1.788,-62.05,-52.56,-52.56,-9,5,14.788,4.8,72.0
1.864,-54.32,-26.02,-26.02,-25,5,14.788,-6.4,96.0
1.941,-25.49,36.74,36.74,-40,5,14.784,5.7,86.0
2.009,-18.11,58.01,58.01,-44,5,14.772,10.8,160.0
2.086,-20.39,45.7,45.7,50,5,14.636,47.5,666.0
2.16,-48.87,-9.67,-9.67,44,5,14.716,24.6,360.0
2.254,-71.89,-59.94,-59.94,35,5,14.772,9.1,134.0
2.324,-70.14,-50.8,-50.8,-20,5,14.788,4.1,62.0
2.396,-49.4,-3.34,-3.34,-29,5,14.788,4.7,68.0
