t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.039,0.0,0.0,0.0,-35,5,14.764,5.2,76.0
0.12,0.0,0.0,0.0,-35,5,14.76,4.7,68.0
0.2,-2.81,-2.99,-2.99,54,5,14.544,60.4,878.0
0.281,-20.04,-17.75,-17.75,53,5,14.572,52.5,764.0
0.36,-41.66,-25.49,-25.49,38,5,14.724,14.1,206.0
0.443,-49.04,-1.76,-1.76,-47,5,14.708,-9.3,138.0
0.561,-43.42,38.32,38.32,-48,5,14.716,14.1,206.0
0.664,-54.84,21.8,21.8,45,5,14.664,29.5,432.0
0.756,-84.02,-29.18,-29.18,0,5,14.756,2.5,36.0
0.856,-86.48,-33.22,-33.22,0,5,14.756,4.9,72.0
0.937,-61.52,16.17,16.17,-28,5,14.752,5.1,56.0
1.015,-48.69,42.54,42.54,-47,5,14.728,12.5,184.0
1.095,-47.28,33.75,33.75,47,5,14.624,40.9,600.0
1.185,-73.65,-22.15,-22.15,40,5,14.712,18.0,266.0
1.286,-82.44,-47.11,-47.11,0,5,14.756,4.9,72.0
1.379,-70.31,-20.21,-20.21,-8,5,14.756,4.2,62.0
1.457,-38.85,41.66,41.66,-49,5,14.716,14.5,212.0
1.552,-28.65,50.27,50.27,52,5,14.564,55.3,806.0
1.644,-50.45,-6.86,-6.86,46,5,14.652,33.3,488.0
1.723,-71.72,-55.55,-55.55,40,5,14.704,17.3,256.0
1.796,-77.34,-64.51,-64.51,2,5,14.76,4.2,62.0
1.87,-71.54,-33.75,-33.75,-6,5,14.76,4.6,68.0
1.957,-40.96,42.89,42.89,-49,5,14.724,12.5,184.0
2.039,-33.75,70.49,70.49,-50,5,14.704,18.2,268.0
2.135,-36.03,49.22,49.22,50,5,14.592,49.4,720.0
2.223,-78.22,-35.86,-35.86,3,5,14.764,5.9,88.0
2.302,-90.0,-71.54,-71.54,0,5,14.76,1.8,26.0
2.396,-89.47,-64.16,-64.16,0,5,14.76,3.8,56.0
2.48,-61.35,8.26,8.26,-27,5,14.756,4.3,62.0
2.566,-39.02,69.96,69.96,-49,5,14.712,16.1,236.0
2.656,-33.93,71.72,71.72,50,5,14.58,51.7,754.0
2.729,-47.28,24.43,24.43,48,5,14.624,38.4,560.0
2.815,-85.43,-58.53,-58.53,0,5,14.76,5.7,86.0
2.911,-89.3,-78.4,-78.4,0,5,14.756,1.2,16.0
3.006,-78.22,-35.51,-35.51,4,5,14.756,5.3,78.0
3.09,-41.66,46.58,46.58,-49,5,14.724,13.5,164.0
3.18,-30.23,82.44,82.44,-51,5,14.7,20.5,302.0
3.292,-32.34,47.46,47.46,51,5,14.58,51.9,756.0
3.386,-78.05,-49.57,-49.57,3,5,14.756,5.1,76.0
3.474,-86.84,-85.96,-85.96,0,5,14.76,3.4,50.0
3.548,-87.19,-76.64,-76.64,0,5,14.76,2.4,36.0
3.65,-59.59,4.39,4.39,-32,5,14.756,4.5,66.0
3.737,-34.98,79.1,79.1,-50,5,14.7,18.4,272.0
3.81,-30.59,91.23,91.23,-51,5,14.716,14.6,216.0
3.881,-31.46,67.15,67.15,51,5,14.576,52.2,760.0
3.975,-73.48,-24.79,-24.79,40,5,14.716,14.9,220.0
4.047,-91.93,-80.68,-80.68,0,5,14.76,3.3,50.0
4.127,-94.04,-91.41,-91.41,0,5,14.688,14.6,216.0
4.208,-90.0,-57.66,-57.66,0,5,14.752,5.6,50.0
4.296,-56.43,23.03,23.03,-39,5,14.76,4.7,68.0
4.395,-38.15,91.23,91.23,49,5,14.628,38.9,566.0
4.471,-36.91,87.54,87.54,50,5,14.588,49.4,720.0
4.556,-53.09,28.65,28.65,46,5,14.66,31.2,458.0
4.63,-92.81,-52.38,-52.38,0,5,14.76,5.7,86.0
4.706,-99.84,-87.54,-87.54,0,5,14.76,5.5,82.0
4.784,-99.14,-81.03,-81.03,0,5,14.772,2.4,36.0
4.873,-79.98,-16.52,-16.52,0,5,14.764,3.5,52.0
4.96,-47.28,63.46,63.46,-47,5,14.728,12.6,186.0
5.053,-40.08,90.53,90.53,-24,5,14.684,18.6,276.0
5.125,-40.25,67.32,67.32,49,5,14.604,46.5,678.0
5.228,-84.38,-33.57,-33.57,0,5,14.764,5.2,76.0
5.328,-97.03,-87.01,-87.01,0,5,14.764,5.4,78.0
5.438,-91.93,-59.06,-59.06,0,5,14.764,3.5,52.0
5.519,-60.65,14.59,14.59,-30,5,14.756,4.1,58.0
5.596,-40.6,75.06,75.06,-49,5,14.708,16.7,246.0
5.667,-34.98,88.42,88.42,50,5,14.592,50.3,734.0
5.772,-41.31,44.12,44.12,49,5,14.564,51.7,754.0
5.861,-84.55,-46.23,-46.23,0,5,14.76,4.7,68.0
5.932,-93.87,-87.36,-87.36,0,5,14.76,2.8,42.0
6.005,-93.87,-83.67,-83.67,0,5,14.752,4.2,62.0
6.076,-85.61,-42.54,-42.54,0,5,14.756,6.0,88.0
6.181,-45.0,56.07,56.07,-48,5,14.728,11.8,174.0
6.266,-37.09,91.06,91.06,50,5,14.58,49.1,714.0
6.364,-37.27,68.56,68.56,50,5,14.588,49.9,728.0
6.434,-72.25,-11.07,-11.07,43,5,14.692,18.5,272.0
6.51,-95.62,-72.6,-72.6,0,5,14.756,3.5,52.0
6.607,-98.26,-87.19,-87.19,0,5,14.76,4.1,58.0
6.689,-90.88,-46.05,-46.05,0,5,14.74,6.7,98.0
6.782,-52.03,44.82,44.82,-46,5,14.744,7.9,118.0
6.871,-41.84,89.3,89.3,-49,5,14.72,14.9,220.0
6.954,-39.55,79.28,79.28,49,5,14.6,46.6,682.0
7.063,-72.6,-6.5,-6.5,40,5,14.716,15.6,230.0
7.135,-97.91,-76.11,-76.11,0,5,14.76,1.7,26.0
7.237,-98.26,-81.91,-81.91,0,5,14.756,3.2,46.0
7.329,-80.51,-20.57,-20.57,0,5,14.772,1.8,26.0
7.442,-45.18,66.8,66.8,-48,5,14.72,13.7,204.0
7.523,-37.44,85.78,85.78,50,5,14.588,50.5,738.0
7.598,-41.13,54.49,54.49,49,5,14.604,44.2,646.0
7.67,-77.87,-23.73,-23.73,2,5,14.724,13.1,194.0
7.776,-95.1,-82.79,-82.79,0,5,14.756,3.2,46.0
7.853,-94.57,-77.87,-77.87,0,5,14.764,5.8,86.0
7.938,-77.69,-20.57,-20.57,0,5,14.76,3.1,46.0
8.037,-42.19,69.43,69.43,-48,5,14.724,14.5,212.0
8.119,-36.03,88.42,88.42,50,5,14.752,5.7,86.0
8.206,-38.85,54.67,54.67,49,5,14.596,45.7,668.0
8.289,-77.87,-27.6,-27.6,2,5,14.74,8.3,62.0
8.379,-94.39,-85.43,-85.43,0,5,14.76,3.0,46.0
8.478,-93.69,-75.41,-75.41,0,5,14.76,3.6,52.0
8.55,-76.29,-17.23,-17.23,2,5,14.756,3.1,46.0
8.654,-42.19,72.77,72.77,-48,5,14.72,14.7,216.0
8.813,-36.56,80.51,80.51,50,5,14.592,50.2,730.0
8.919,-90.88,-45.7,-45.7,0,5,14.768,2.8,42.0
9.055,-101.25,-87.19,-87.19,0,5,14.768,3.2,46.0
9.282,-48.52,79.28,79.28,-47,5,14.732,11.6,170.0
9.368,-45.0,85.25,85.25,48,5,14.6,48.9,714.0
9.55,-86.31,-21.97,-21.97,0,5,14.756,4.3,62.0
9.645,-102.66,-81.03,-81.03,0,5,14.76,4.2,62.0
9.718,-96.5,-53.44,-53.44,0,5,14.76,3.4,50.0
9.816,-58.01,33.4,33.4,-36,5,14.752,5.1,76.0
9.901,-44.82,79.1,79.1,-48,5,14.72,14.9,220.0
9.984,-40.96,72.42,72.42,49,5,14.604,45.9,672.0
10.072,-68.91,-3.16,-3.16,41,5,14.704,18.7,276.0
10.148,-93.34,-66.8,-66.8,0,5,14.768,3.2,46.0
10.243,-94.04,-78.22,-78.22,0,5,14.76,2.0,30.0
10.314,-86.13,-45.18,-45.18,0,5,14.772,1.2,16.0
10.395,-51.15,31.99,31.99,-46,5,14.748,8.2,122.0
10.501,-36.21,81.39,81.39,-50,5,14.704,17.3,256.0
10.592,-35.33,59.06,59.06,50,5,14.592,47.9,698.0
10.699,-82.27,-43.59,-43.59,0,5,14.756,3.8,56.0
10.771,-91.93,-81.03,-81.03,0,5,14.76,2.5,36.0
10.859,-92.28,-75.76,-75.76,0,5,14.764,3.4,50.0
10.948,-71.37,-8.79,-8.79,-5,5,14.76,4.7,68.0
11.023,-44.47,60.82,60.82,-48,5,14.716,14.8,216.0
11.108,-39.02,85.96,85.96,-49,5,14.712,17.6,258.0
11.233,-44.12,46.41,46.41,48,5,14.62,42.0,612.0
11.318,-92.11,-55.9,-55.9,0,5,14.76,4.6,68.0
11.41,-98.09,-85.61,-85.61,0,5,14.756,3.2,46.0
11.489,-94.92,-61.7,-61.7,0,5,14.76,4.8,72.0
11.564,-68.2,6.33,6.33,-12,5,14.752,4.8,72.0
11.638,-47.11,66.09,66.09,-47,5,14.724,14.8,220.0
11.719,-41.84,86.13,86.13,-49,5,14.724,14.9,220.0
11.821,-43.42,60.12,60.12,48,5,14.616,41.8,610.0
11.899,-90.18,-43.24,-43.24,0,5,14.76,3.8,56.0
