t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.046,19.16,37.27,37.27,-53,5,14.6,24.9,364.0
0.139,11.07,21.8,21.8,54,5,14.476,53.7,776.0
0.214,-12.66,-8.61,-8.61,54,5,14.492,54.0,784.0
0.291,-32.87,-20.21,-20.21,51,5,14.516,46.4,672.0
0.378,-42.89,3.87,3.87,-48,5,14.644,16.4,240.0
0.451,-33.22,56.43,56.43,-51,5,14.632,16.6,242.0
0.529,-32.52,80.51,80.51,-51,5,14.624,19.9,292.0
0.603,-38.5,69.78,69.78,50,5,14.512,45.3,658.0
0.685,-74.18,8.26,8.26,39,5,14.656,13.7,200.0
0.755,-95.98,-31.64,-31.64,33,5,14.684,8.1,118.0
0.836,-102.31,-34.1,-34.1,-31,5,14.696,4.1,58.0
0.923,-93.69,5.45,5.45,-33,5,14.684,4.8,72.0
1.024,-68.38,82.79,82.79,-41,5,14.68,7.1,104.0
1.098,-69.08,84.55,84.55,41,5,14.636,22.2,324.0
1.169,-81.91,48.34,48.34,37,5,14.664,12.0,176.0
1.242,-110.39,-11.78,-11.78,29,5,14.688,5.6,82.0
1.318,-115.66,-34.1,-34.1,28,5,14.68,6.2,92.0
1.402,-107.75,-16.17,-16.17,-30,5,14.688,5.8,86.0
1.488,-74.36,48.16,48.16,-39,5,14.692,6.0,88.0
1.566,-59.06,81.74,81.74,-44,5,14.676,8.6,128.0
1.654,-58.18,67.5,67.5,44,5,14.588,28.5,416.0
1.727,-83.5,7.38,7.38,37,5,14.668,10.2,150.0
1.798,-97.21,-32.34,-32.34,33,5,14.672,11.5,170.0
1.871,-97.03,-34.8,-34.8,-33,5,14.7,2.6,40.0
1.941,-84.73,-1.05,-1.05,-36,5,14.696,3.2,46.0
2.021,-54.84,62.58,62.58,-45,5,14.684,9.7,140.0
2.127,-45.0,86.66,86.66,38,5,14.64,16.4,240.0
2.206,-52.56,54.49,54.49,46,5,14.564,34.0,494.0
2.286,-88.59,-19.69,-19.69,35,5,14.672,8.9,132.0
2.357,-97.03,-44.3,-44.3,33,5,14.692,8.8,128.0
2.431,-96.68,-32.17,-32.17,-33,5,14.704,6.4,96.0
2.52,-71.02,35.86,35.86,-40,5,14.56,-1.8,26.0
2.589,-56.07,82.44,82.44,-45,5,14.676,9.3,138.0
2.671,-54.84,91.23,91.23,-45,5,14.672,9.1,134.0
2.759,-66.27,55.37,55.37,42,5,14.62,21.2,312.0
2.851,-106.35,-27.95,-27.95,30,5,14.688,5.1,76.0
2.927,-110.92,-43.59,-43.59,-29,5,14.688,5.9,86.0
3.022,-100.37,-6.68,-6.68,-32,5,14.696,4.3,62.0
3.106,-68.91,63.28,63.28,-40,5,14.688,7.0,102.0
3.205,-60.47,91.58,91.58,43,5,14.6,28.5,416.0
3.293,-70.49,58.36,58.36,41,5,14.632,19.1,278.0
3.365,-104.59,-11.43,-11.43,31,5,14.692,4.3,62.0
3.454,-113.73,-41.66,-41.66,28,5,14.7,6.8,102.0
3.528,-108.81,-23.91,-23.91,-30,5,14.692,5.5,82.0
3.599,-83.14,33.22,33.22,-36,5,14.692,3.9,56.0
3.674,-64.69,79.45,79.45,-42,5,14.684,6.7,98.0
3.753,-60.65,87.36,87.36,43,5,14.592,27.9,406.0
3.825,-69.61,53.79,53.79,41,5,14.624,19.1,278.0
3.904,-100.02,-11.25,-11.25,33,5,14.684,5.8,86.0
3.976,-107.93,-40.6,-40.6,30,5,14.692,6.4,96.0
4.066,-104.59,-30.06,-30.06,-31,5,14.636,14.5,212.0
4.144,-74.71,36.91,36.91,-39,5,14.692,5.4,78.0
