t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.075,11.07,11.78,11.78,-54,5,14.592,25.8,376.0
0.172,25.14,19.86,19.86,-52,5,14.616,21.6,314.0
0.279,18.81,-15.47,-15.47,53,5,14.476,52.1,754.0
0.37,0.0,-42.01,-42.01,54,5,14.468,53.5,774.0
0.443,-9.32,-32.87,-32.87,-54,5,14.604,24.8,360.0
0.514,3.16,14.59,14.59,-54,5,14.6,26.2,384.0
0.591,15.47,58.18,58.18,-54,5,14.584,29.9,436.0
0.684,17.93,61.17,61.17,53,5,14.472,54.4,786.0
0.76,-3.34,13.89,13.89,54,5,14.484,50.8,714.0
0.835,-41.48,-52.91,-52.91,49,5,14.524,42.1,612.0
0.923,-61.88,-80.51,-80.51,37,5,14.604,24.6,360.0
1.019,-74.53,-51.68,-51.68,-39,5,14.672,7.7,112.0
1.093,-57.13,27.77,27.77,-44,5,14.68,7.4,108.0
1.19,-54.49,89.3,89.3,-45,5,14.668,9.5,140.0
1.261,-60.12,91.23,91.23,-44,5,14.692,4.2,62.0
1.357,-75.76,38.32,38.32,39,5,14.64,15.8,232.0
1.5,-68.03,-43.95,-43.95,41,5,14.6,23.6,344.0
1.589,-50.98,-48.69,-48.69,-46,5,14.668,9.5,140.0
1.719,4.57,21.09,21.09,-54,5,14.616,20.9,304.0
1.791,40.96,65.22,65.22,-49,5,14.648,13.3,194.0
1.864,57.3,63.1,63.1,45,5,14.564,33.2,484.0
1.96,55.2,16.88,16.88,45,5,14.596,29.6,432.0
2.043,32.7,-65.57,-65.57,51,5,14.48,53.4,774.0
2.12,26.72,-82.27,-82.27,-52,5,14.464,55.2,800.0
2.206,23.38,-57.13,-57.13,-53,5,14.6,24.6,360.0
2.305,56.95,39.9,39.9,-44,5,14.676,8.2,122.0
2.389,63.28,89.3,89.3,-42,5,14.684,8.4,112.0
2.465,59.41,83.5,83.5,44,5,14.588,31.9,466.0
2.541,38.67,31.46,31.46,49,5,14.536,36.8,534.0
2.619,-10.37,-51.68,-51.68,54,5,14.484,51.9,750.0
2.717,-36.56,-102.48,-102.48,-50,5,14.624,19.9,292.0
2.789,-52.73,-97.73,-97.73,46,5,14.572,31.6,458.0
2.882,-64.34,-35.16,-35.16,-42,5,14.688,6.5,96.0
2.983,-44.3,81.39,81.39,-48,5,14.604,20.1,294.0
3.056,-55.2,117.42,117.42,45,5,14.508,40.6,590.0
3.135,-67.5,116.89,116.89,-41,5,14.68,6.5,96.0
3.214,-75.41,77.52,77.52,39,5,14.652,16.4,240.0
3.314,-74.53,-19.86,-19.86,39,5,14.632,18.1,266.0
3.394,-57.66,-73.48,-73.48,44,5,14.572,31.8,462.0
3.482,-38.85,-82.09,-82.09,-49,5,14.628,16.5,242.0
3.562,-9.67,-39.73,-39.73,-54,5,14.604,23.8,348.0
3.637,49.57,38.5,38.5,-47,5,14.672,8.0,118.0
3.712,79.81,85.25,85.25,-38,5,14.692,4.6,68.0
3.79,96.68,88.77,88.77,33,5,14.692,4.2,62.0
3.9,101.6,36.03,36.03,31,5,14.676,6.7,98.0
3.975,78.75,-60.47,-60.47,38,5,14.628,16.3,240.0
4.051,81.39,-92.11,-92.11,-37,5,14.688,5.6,82.0
4.129,83.67,-82.79,-82.79,-37,5,14.7,1.7,26.0
4.223,98.61,-16.52,-16.52,-32,5,14.7,5.1,76.0
4.299,123.75,61.0,61.0,-26,5,14.688,5.0,72.0
4.374,119.53,84.02,84.02,-27,5,14.684,2.9,42.0
4.46,107.75,67.85,67.85,30,5,14.684,6.5,96.0
4.536,67.32,-4.75,-4.75,41,5,14.656,16.6,242.0
4.611,35.33,-62.75,-62.75,50,5,14.5,47.6,692.0
4.694,16.35,-83.85,-83.85,53,5,14.48,53.1,770.0
4.767,0.35,-62.23,-62.23,-54,5,14.576,30.6,446.0
4.86,20.04,32.34,32.34,-53,5,14.624,25.2,368.0
4.941,25.84,91.58,91.58,52,5,14.62,23.5,344.0
5.021,18.98,106.17,106.17,-53,5,14.572,29.9,436.0
5.122,5.98,57.66,57.66,54,5,14.468,54.0,784.0
5.201,-40.78,-28.65,-28.65,49,5,14.532,41.2,600.0
5.276,-65.39,-92.64,-92.64,43,5,14.588,24.7,360.0
5.377,-74.71,-115.14,-115.14,39,5,14.664,9.4,138.0
5.465,-74.53,-83.14,-83.14,-39,5,14.688,5.2,76.0
5.581,-30.06,40.96,40.96,-51,5,14.604,15.1,220.0
5.657,-17.23,105.12,105.12,53,5,14.46,56.8,822.0
5.746,-20.92,129.38,129.38,53,5,14.468,54.1,784.0
5.83,-22.68,109.51,109.51,-53,5,14.592,28.7,420.0
5.931,-44.82,10.37,10.37,48,5,14.532,40.0,580.0
6.007,-74.18,-79.98,-79.98,39,5,14.64,17.7,258.0
6.098,-57.66,-120.94,-120.94,-44,5,14.676,7.7,112.0
6.189,-46.76,-104.41,-104.41,47,5,14.532,39.8,580.0
6.266,-36.39,-44.82,-44.82,-49,5,14.66,15.4,226.0
6.366,10.37,53.97,53.97,-54,5,14.6,24.0,350.0
6.454,20.74,134.47,134.47,53,5,14.48,57.3,830.0
6.538,12.3,151.17,151.17,54,5,14.468,56.4,816.0
6.633,6.33,135.18,135.18,-54,5,14.592,27.5,400.0
6.707,8.09,77.52,77.52,54,5,14.456,57.8,836.0
6.783,-32.87,-25.31,-25.31,51,5,14.516,43.9,638.0
6.859,-51.68,-111.27,-111.27,-46,5,14.656,11.7,170.0
6.941,-43.95,-163.48,-163.48,-48,5,14.648,13.8,204.0
7.045,-19.86,-59.06,-248.56,53,5,14.476,54.8,792.0
7.122,-45.18,-153.28,-342.77,-48,5,14.612,25.1,368.0
7.199,-72.07,-59.06,-433.83,40,5,14.628,20.5,298.0
7.3,-53.79,-95.1,-469.86,-45,5,14.68,8.1,118.0
7.388,-38.5,-66.8,-441.56,-49,5,14.648,15.9,232.0
7.467,-4.04,7.21,-367.56,-54,5,14.624,19.8,288.0
7.542,42.36,93.16,-281.6,48,5,14.648,23.2,338.0
7.619,53.26,133.94,-240.82,45,5,14.548,37.2,540.0
7.695,57.13,137.46,-237.31,-44,5,14.68,7.9,114.0
7.801,60.29,79.63,-295.14,43,5,14.608,25.9,376.0
7.903,13.71,-49.57,-424.34,54,5,14.464,58.1,842.0
7.986,6.68,-106.0,-480.76,-54,5,14.596,27.6,404.0
8.078,7.21,-132.01,-506.78,-54,5,14.592,20.8,304.0
8.166,1.05,-120.23,-495.0,54,5,14.48,57.4,832.0
8.244,-13.18,-71.72,-446.48,-54,5,14.6,28.9,422.0
8.345,21.97,63.63,-311.13,-53,5,14.62,21.9,322.0
8.439,18.28,151.88,-222.89,53,5,14.492,51.2,740.0
8.514,-17.23,21.62,-170.33,-53,5,14.584,32.2,468.0
8.615,-45.7,82.09,-109.86,-48,5,14.648,16.5,242.0
15.1,106.88,84.73,84.73,0,0,14.696,1.8,26.0
15.436,106.88,83.85,83.85,0,0,14.672,6.2,92.0
15.506,106.88,84.02,84.02,0,0,14.692,4.2,62.0
15.579,106.88,84.38,84.38,0,0,14.704,2.9,42.0
15.653,106.88,84.73,84.73,0,0,14.696,4.0,58.0
15.73,106.88,84.73,84.73,0,0,14.692,4.2,62.0
15.835,106.88,84.38,84.38,0,0,14.688,4.8,72.0
15.915,106.88,84.02,84.02,0,0,14.696,2.7,40.0
15.989,106.88,83.85,83.85,0,0,14.696,2.2,32.0
16.06,106.88,84.02,84.02,0,0,14.696,3.9,56.0
16.146,106.88,84.38,84.38,0,0,14.692,3.0,42.0
16.222,106.88,84.55,84.55,0,0,14.692,4.0,58.0
16.301,106.88,84.73,84.73,0,0,14.7,3.8,56.0
16.376,106.88,84.55,84.55,0,0,14.692,1.0,14.0
