t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.04,-1.23,-1.41,-1.41,54,5,14.464,57.9,838.0
0.122,-15.29,-14.24,-14.24,54,5,14.472,53.8,780.0
0.214,-38.85,-24.96,-24.96,49,5,14.508,48.8,708.0
0.286,-49.4,-9.67,-9.67,-47,5,14.66,15.1,222.0
0.36,-44.82,25.49,25.49,-48,5,14.652,14.3,210.0
0.433,-44.12,42.01,42.01,-48,5,14.648,14.9,220.0
0.52,-52.38,27.25,27.25,46,5,14.564,33.8,492.0
0.592,-81.03,-21.8,-21.8,37,5,14.672,14.7,216.0
0.663,-92.99,-42.19,-42.19,34,5,14.668,8.5,124.0
0.757,-86.84,-17.58,-17.58,-35,5,14.692,3.9,56.0
0.827,-67.15,27.42,27.42,-41,5,14.688,5.5,82.0
0.914,-58.71,49.04,49.04,37,5,14.68,9.3,138.0
0.991,-63.98,30.59,30.59,42,5,14.604,23.9,350.0
1.084,-90.88,-26.72,-26.72,35,5,14.676,7.5,112.0
1.162,-97.56,-46.76,-46.76,-33,5,14.688,4.3,62.0
1.244,-84.55,-16.88,-16.88,-35,5,14.692,3.6,56.0
1.318,-59.24,32.34,32.34,-44,5,14.684,7.0,102.0
1.391,-49.22,52.03,52.03,-47,5,14.668,10.8,158.0
1.472,-51.68,32.87,32.87,46,5,14.564,33.9,494.0
1.546,-77.87,-22.68,-22.68,40,5,14.628,15.4,226.0
1.63,-90.53,-56.25,-56.25,35,5,14.668,8.5,124.0
1.712,-88.59,-43.95,-43.95,-35,5,14.692,6.5,72.0
1.801,-59.06,24.96,24.96,-44,5,14.684,6.6,98.0
1.889,-46.41,60.82,60.82,-47,5,14.66,12.2,180.0
1.967,-47.11,48.52,48.52,47,5,14.552,37.3,544.0
2.058,-80.68,-22.5,-22.5,37,5,14.656,12.1,176.0
2.135,-95.8,-61.52,-61.52,33,5,14.68,6.6,98.0
2.215,-96.86,-57.3,-57.3,-33,5,14.692,5.1,76.0
2.286,-82.27,-13.01,-13.01,-37,5,14.7,3.4,50.0
2.361,-57.3,46.23,46.23,-44,5,14.68,7.0,102.0
2.452,-50.45,68.2,68.2,46,5,14.568,34.1,498.0
2.523,-55.72,43.42,43.42,45,5,14.572,31.9,466.0
2.596,-87.19,-22.15,-22.15,36,5,14.676,8.5,124.0
2.672,-101.78,-63.63,-63.63,31,5,14.684,6.5,96.0
2.752,-102.13,-61.52,-61.52,-31,5,14.696,4.5,66.0
2.824,-88.07,-19.16,-19.16,-35,5,14.692,3.6,52.0
2.913,-57.13,52.38,52.38,-44,5,14.676,8.7,128.0
2.991,-50.8,71.72,71.72,-46,5,14.664,10.9,160.0
3.074,-53.61,48.52,48.52,45,5,14.56,35.2,512.0
3.167,-92.11,-36.74,-36.74,34,5,14.676,8.9,132.0
3.24,-101.43,-70.14,-70.14,32,5,14.68,9.2,134.0
3.315,-100.55,-61.88,-61.88,-32,5,14.692,5.5,82.0
3.386,-83.85,-13.54,-13.54,-36,5,14.692,4.7,68.0
3.462,-56.43,50.27,50.27,-45,5,14.628,-12.5,184.0
3.541,-49.04,75.23,75.23,-46,5,14.664,9.8,144.0
3.613,-49.57,59.24,59.24,47,5,14.544,38.5,560.0
3.692,-78.93,-9.49,-9.49,38,5,14.66,11.5,168.0
3.766,-99.67,-63.46,-63.46,32,5,14.668,12.8,186.0
3.865,-102.13,-71.02,-71.02,-31,5,14.7,3.8,56.0
3.937,-92.28,-31.29,-31.29,-34,5,14.696,5.9,86.0
4.028,-57.13,51.5,51.5,-44,5,14.68,7.9,114.0
4.128,-49.57,78.22,78.22,46,5,14.696,4.9,72.0
4.202,-52.73,53.26,53.26,46,5,14.548,36.1,524.0
4.305,-93.69,-37.97,-37.97,34,5,14.68,8.7,128.0
4.401,-104.24,-78.4,-78.4,31,5,14.684,6.6,98.0
4.476,-101.6,-59.06,-59.06,-31,5,14.7,3.8,56.0
4.552,-77.52,3.16,3.16,-38,5,14.692,3.4,50.0
4.629,-54.49,66.8,66.8,-45,5,14.668,10.4,154.0
4.741,-49.92,77.69,77.69,46,5,14.552,35.7,522.0
4.811,-62.23,29.71,29.71,43,5,14.612,23.4,340.0
4.903,-100.72,-54.49,-54.49,32,5,14.68,5.2,76.0
4.975,-106.17,-79.81,-79.81,30,5,14.688,5.5,82.0
5.049,-104.59,-65.04,-65.04,-31,5,14.692,4.1,58.0
5.119,-86.66,-11.78,-11.78,-35,5,14.692,4.7,68.0
5.195,-58.71,56.6,56.6,-44,5,14.68,8.2,122.0
5.269,-53.09,82.27,82.27,-45,5,14.668,11.0,160.0
5.36,-54.49,60.47,60.47,45,5,14.568,31.5,458.0
5.445,-91.41,-21.97,-21.97,37,5,14.672,8.0,118.0
5.533,-107.93,-72.95,-72.95,30,5,14.688,6.8,98.0
5.609,-109.34,-76.82,-76.82,-30,5,14.704,3.9,56.0
5.679,-100.72,-38.32,-38.32,-32,5,14.696,4.7,68.0
5.758,-65.74,41.48,41.48,-42,5,14.688,6.4,96.0
5.84,-56.43,80.51,80.51,-44,5,14.684,9.1,134.0
5.923,-55.2,73.65,73.65,45,5,14.484,42.8,622.0
5.999,-73.48,17.4,17.4,40,5,14.644,16.1,236.0
6.078,-106.35,-56.78,-56.78,30,5,14.688,5.8,86.0
6.152,-110.39,-79.45,-79.45,29,5,14.68,4.8,68.0
6.233,-107.23,-60.65,-60.65,-30,5,14.688,5.7,86.0
6.307,-81.39,4.57,4.57,-37,5,14.696,3.8,56.0
6.391,-58.01,68.38,68.38,-44,5,14.672,8.7,128.0
6.472,-53.79,80.33,80.33,45,5,14.56,35.5,518.0
6.559,-62.23,40.08,40.08,43,5,14.608,24.3,354.0
6.641,-98.97,-37.44,-37.44,32,5,14.576,7.1,104.0
6.721,-109.34,-77.69,-77.69,30,5,14.684,6.5,96.0
6.801,-108.11,-67.15,-67.15,-30,5,14.692,3.7,56.0
6.88,-89.65,-11.95,-11.95,-35,5,14.692,4.7,68.0
6.955,-60.82,58.71,58.71,-43,5,14.68,6.9,102.0
7.028,-55.9,81.21,81.21,-45,5,14.672,9.1,134.0
7.101,-55.37,66.62,66.62,45,5,14.576,31.8,462.0
7.177,-77.87,5.27,5.27,39,5,14.652,13.7,200.0
7.265,-105.47,-64.86,-64.86,31,5,14.684,6.1,88.0
7.359,-107.05,-75.59,-75.59,-30,5,14.696,5.0,72.0
7.437,-98.44,-38.85,-38.85,-32,5,14.696,4.2,62.0
7.514,-62.75,42.19,42.19,-43,5,14.688,6.1,88.0
7.587,-53.97,77.69,77.69,-45,5,14.672,9.5,140.0
7.67,-51.68,74.36,74.36,46,5,14.556,37.5,548.0
7.754,-65.22,27.6,27.6,43,5,14.616,23.7,348.0
7.829,-103.36,-56.07,-56.07,31,5,14.684,6.8,98.0
7.911,-108.63,-80.16,-80.16,30,5,14.688,6.0,88.0
7.984,-106.35,-60.82,-60.82,-30,5,14.696,5.3,78.0
8.061,-82.27,2.99,2.99,-37,5,14.7,4.6,68.0
8.135,-60.12,64.69,64.69,-43,5,14.68,7.8,114.0
8.224,-55.9,81.21,81.21,45,5,14.576,34.5,504.0
8.3,-61.17,50.62,50.62,43,5,14.604,24.8,360.0
8.375,-96.5,-25.49,-25.49,33,5,14.58,6.4,96.0
8.455,-110.92,-73.3,-73.3,29,5,14.692,5.4,78.0
8.54,-110.74,-71.72,-71.72,-29,5,14.696,5.9,86.0
8.623,-94.39,-18.63,-18.63,-33,5,14.696,5.0,72.0
8.71,-62.4,57.48,57.48,-43,5,14.68,5.3,78.0
8.791,-56.6,80.86,80.86,37,5,14.676,8.9,132.0
8.868,-58.53,59.59,59.59,44,5,14.592,27.7,404.0
8.954,-94.39,-22.5,-22.5,34,5,14.692,7.2,104.0
9.034,-109.34,-69.43,-69.43,30,5,14.688,6.2,92.0
9.113,-110.22,-74.53,-74.53,-29,5,14.696,5.1,76.0
9.208,-91.06,-13.89,-13.89,-34,5,14.696,5.1,76.0
9.281,-62.4,53.26,53.26,-43,5,14.688,5.9,86.0
9.357,-56.25,79.45,79.45,-45,5,14.66,10.1,148.0
9.431,-56.07,67.5,67.5,45,5,14.572,32.3,472.0
9.516,-81.74,1.41,1.41,37,5,14.66,12.1,176.0
9.61,-108.98,-70.31,-70.31,30,5,14.684,5.9,86.0
9.709,-109.86,-73.83,-73.83,-29,5,14.696,4.2,62.0
9.814,-78.57,11.6,11.6,-38,5,14.636,-16.1,236.0
9.895,-58.71,70.31,70.31,-44,5,14.672,8.6,128.0
9.978,-55.72,76.47,76.47,45,5,14.568,32.0,466.0
10.059,-64.86,37.79,37.79,43,5,14.608,23.4,340.0
10.138,-103.89,-46.76,-46.76,31,5,14.684,7.3,108.0
10.231,-110.39,-74.88,-74.88,29,5,14.692,7.1,104.0
10.307,-107.05,-55.72,-55.72,-30,5,14.692,4.5,66.0
10.396,-73.3,24.43,24.43,-39,5,14.704,3.3,50.0
10.471,-59.41,70.31,70.31,-44,5,14.676,8.9,132.0
10.554,-56.43,74.36,74.36,45,5,14.588,28.8,420.0
10.63,-66.09,35.86,35.86,42,5,14.556,26.0,380.0
10.714,-104.24,-47.46,-47.46,31,5,14.688,5.7,86.0
10.8,-110.39,-75.23,-75.23,29,5,14.692,4.9,72.0
10.896,-104.77,-47.99,-47.99,-31,5,14.692,5.4,78.0
10.978,-70.66,29.71,29.71,-40,5,14.692,5.9,86.0
11.058,-58.18,73.3,73.3,-44,5,14.68,9.8,144.0
11.132,-56.07,73.3,73.3,45,5,14.576,32.4,472.0
11.216,-71.02,23.55,23.55,40,5,14.52,11.3,164.0
11.293,-105.47,-51.85,-51.85,31,5,14.692,7.2,104.0
11.371,-110.57,-75.41,-75.41,29,5,14.692,6.2,92.0
11.452,-107.05,-54.67,-54.67,-30,5,14.692,3.3,50.0
11.523,-81.91,6.86,6.86,-37,5,14.7,3.8,56.0
11.605,-61.35,63.1,63.1,-43,5,14.688,7.6,112.0
11.695,-57.3,74.88,74.88,44,5,14.592,29.6,432.0
11.773,-68.38,32.34,32.34,41,5,14.62,21.4,314.0
11.865,-106.17,-50.62,-50.62,30,5,14.688,6.8,98.0
11.944,-111.09,-74.53,-74.53,29,5,14.684,4.3,62.0
12.016,-107.93,-56.6,-56.6,-30,5,14.692,5.6,82.0
12.091,-82.44,6.33,6.33,-37,5,14.624,15.6,230.0
12.19,-60.12,68.91,68.91,-43,5,14.68,8.3,122.0
12.274,-57.48,70.14,70.14,44,5,14.584,29.5,430.0
12.374,-84.2,-2.81,-2.81,37,5,14.664,9.7,140.0
12.456,-107.23,-63.63,-63.63,30,5,14.688,5.1,76.0
12.539,-108.28,-71.54,-71.54,-30,5,14.692,5.7,86.0
12.618,-99.84,-38.32,-38.32,-32,5,14.696,4.7,68.0
12.707,-62.23,47.99,47.99,-43,5,14.68,6.8,98.0
12.802,-55.02,75.76,75.76,-45,5,14.672,9.2,134.0
12.89,-60.12,45.18,45.18,44,5,14.588,28.9,384.0
12.963,-94.04,-25.84,-25.84,34,5,14.68,7.7,114.0
13.037,-107.75,-67.5,-67.5,30,5,14.688,6.9,86.0
13.131,-108.46,-65.39,-65.39,-30,5,14.696,5.2,76.0
13.205,-93.87,-18.46,-18.46,-33,5,14.692,5.4,78.0
13.276,-65.04,49.04,49.04,-42,5,14.688,5.4,78.0
13.348,-59.24,76.11,76.11,-44,5,14.676,7.3,108.0
13.423,-59.77,66.27,66.27,44,5,14.584,28.5,416.0
13.503,-82.62,7.21,7.21,37,5,14.66,12.6,150.0
13.59,-111.27,-60.65,-60.65,29,5,14.692,6.9,102.0
13.665,-113.73,-72.07,-72.07,-28,5,14.692,5.1,76.0
13.743,-106.88,-43.07,-43.07,-30,5,14.688,5.9,86.0
13.824,-71.89,36.03,36.03,-40,5,14.692,4.3,62.0
13.897,-62.23,71.02,71.02,-43,5,14.68,8.8,128.0
13.972,-60.65,69.08,69.08,43,5,14.596,26.6,390.0
14.06,-74.18,24.96,24.96,40,5,14.644,18.1,266.0
14.135,-108.63,-53.44,-53.44,30,5,14.684,7.2,82.0
14.23,-111.97,-71.02,-71.02,-29,5,14.692,4.8,72.0
14.308,-102.48,-36.39,-36.39,-31,5,14.688,5.9,86.0
14.385,-70.14,33.57,33.57,-40,5,14.688,6.5,96.0
14.474,-58.53,72.25,72.25,-44,5,14.684,8.2,122.0
14.55,-58.71,59.59,59.59,44,5,14.584,27.3,400.0
14.629,-84.2,-1.76,-1.76,37,5,14.672,10.1,148.0
14.703,-107.05,-58.01,-58.01,30,5,14.688,6.0,66.0
14.786,-109.51,-70.31,-70.31,-30,5,14.688,4.9,72.0
14.861,-101.6,-38.15,-38.15,-31,5,14.692,3.9,56.0
14.936,-70.49,30.94,30.94,-40,5,14.692,5.6,82.0
15.01,-59.41,68.91,68.91,-44,5,14.68,8.4,124.0
15.088,-57.66,67.32,67.32,44,5,14.584,28.8,420.0
15.171,-72.42,21.8,21.8,40,5,14.636,15.6,230.0
15.258,-107.05,-56.95,-56.95,30,5,14.688,5.0,72.0
15.342,-109.86,-70.31,-70.31,-29,5,14.704,5.6,82.0
15.415,-102.66,-40.43,-40.43,-31,5,14.704,2.7,40.0
15.495,-70.84,30.23,30.23,-40,5,14.696,5.0,72.0
15.57,-59.41,69.26,69.26,-44,5,14.676,9.0,132.0
15.677,-59.41,58.89,58.89,44,5,14.588,28.7,420.0
15.755,-90.88,-13.71,-13.71,37,5,14.664,9.0,132.0
15.843,-108.81,-62.4,-62.4,30,5,14.688,6.6,72.0
15.93,-108.98,-61.35,-61.35,-30,5,14.696,4.0,58.0
16.02,-83.67,4.22,4.22,-36,5,14.696,4.0,58.0
16.112,-61.7,63.63,63.63,-43,5,14.684,7.0,102.0
16.19,-58.89,69.96,69.96,44,5,14.58,30.0,440.0
16.269,-71.37,27.77,27.77,40,5,14.636,18.7,276.0
16.347,-105.29,-44.3,-44.3,31,5,14.684,6.7,98.0
16.426,-111.62,-69.78,-69.78,29,5,14.692,5.4,78.0
16.512,-106.88,-48.16,-48.16,-30,5,14.692,5.4,78.0
16.588,-79.81,14.06,14.06,-37,5,14.696,4.9,72.0
16.663,-62.58,63.1,63.1,-43,5,14.688,6.3,92.0
16.737,-59.59,70.14,70.14,44,5,14.58,30.0,440.0
16.823,-70.84,30.06,30.06,40,5,14.632,18.8,276.0
16.896,-104.24,-40.78,-40.78,31,5,14.688,4.3,62.0
16.989,-111.44,-69.08,-69.08,30,5,14.696,5.6,82.0
17.064,-106.35,-47.11,-47.11,-30,5,14.692,4.8,72.0
17.136,-79.28,14.41,14.41,-38,5,14.696,4.2,62.0
17.222,-61.88,64.16,64.16,-43,5,14.676,11.2,164.0
