t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.057,-2.81,-2.99,-2.99,54,5,14.48,58.4,846.0
0.135,-24.08,-20.74,-20.74,52,5,14.488,52.4,760.0
0.291,-52.91,-1.76,-1.76,-46,5,14.672,9.1,134.0
0.367,-50.27,32.34,32.34,-46,5,14.68,11.1,164.0
0.441,-53.44,41.66,41.66,45,5,14.664,16.9,250.0
0.523,-71.72,13.54,13.54,40,5,14.64,17.3,252.0
0.625,-102.83,-35.16,-35.16,31,5,14.696,5.8,86.0
0.7,-105.12,-31.11,-31.11,-31,5,14.696,5.9,86.0
0.785,-88.42,11.43,11.43,-35,5,14.7,4.1,58.0
0.867,-77.34,41.48,41.48,-38,5,14.7,2.9,42.0
0.941,-79.45,34.8,34.8,38,5,14.668,15.7,230.0
1.028,-100.02,-10.2,-10.2,32,5,14.692,6.8,98.0
1.112,-109.16,-37.09,-37.09,30,5,14.684,5.7,86.0
1.189,-98.97,-20.21,-20.21,-32,5,14.7,4.3,62.0
1.262,-76.29,18.98,18.98,-39,5,14.704,4.6,68.0
1.372,-61.35,40.25,40.25,43,5,14.496,42.4,616.0
1.451,-71.54,7.91,7.91,40,5,14.648,17.7,258.0
1.525,-89.65,-34.45,-34.45,35,5,14.676,8.6,128.0
1.613,-91.76,-42.01,-42.01,-34,5,14.7,5.3,78.0
1.686,-77.17,-8.26,-8.26,-38,5,14.7,6.1,88.0
1.76,-56.25,35.33,35.33,-44,5,14.68,5.8,86.0
1.833,-49.75,47.64,47.64,37,5,14.66,14.0,206.0
1.925,-64.16,10.37,10.37,42,5,14.62,22.1,324.0
2.039,-93.69,-50.45,-50.45,34,5,14.56,22.3,328.0
2.111,-94.39,-44.3,-44.3,-33,5,14.704,4.7,68.0
2.184,-78.57,-1.23,-1.23,-38,5,14.692,6.1,88.0
2.273,-59.59,49.92,49.92,-44,5,14.688,10.8,158.0
2.359,-59.06,51.5,51.5,44,5,14.6,30.7,448.0
2.431,-78.4,8.26,8.26,38,5,14.656,13.8,204.0
2.507,-103.71,-42.89,-42.89,31,5,14.6,-9.0,132.0
2.579,-107.93,-53.09,-53.09,-30,5,14.696,6.7,72.0
2.661,-100.37,-28.3,-28.3,-31,5,14.704,6.2,92.0
2.737,-71.89,35.51,35.51,-40,5,14.692,1.4,20.0
2.817,-64.86,57.13,57.13,-42,5,14.688,6.8,98.0
2.899,-70.49,36.03,36.03,40,5,14.628,21.2,312.0
2.975,-99.14,-23.73,-23.73,32,5,14.696,6.6,98.0
3.076,-109.16,-53.79,-53.79,-30,5,14.696,6.0,88.0
3.149,-101.6,-32.7,-32.7,-31,5,14.696,5.2,76.0
3.225,-74.0,24.61,24.61,-39,5,14.596,-3.4,50.0
3.336,-60.65,56.43,56.43,43,5,14.644,20.0,292.0
3.411,-68.2,29.36,29.36,41,5,14.636,20.6,302.0
3.484,-95.98,-28.65,-28.65,33,5,14.688,9.1,134.0
3.555,-104.59,-54.84,-54.84,31,5,14.684,5.8,86.0
3.634,-101.78,-44.47,-44.47,-31,5,14.704,5.4,78.0
3.72,-74.0,17.58,17.58,-39,5,14.704,5.4,78.0
3.81,-59.59,55.72,55.72,-44,5,14.672,9.5,140.0
3.883,-59.41,49.75,49.75,44,5,14.592,27.9,406.0
3.954,-79.98,2.64,2.64,39,5,14.656,16.7,246.0
4.037,-103.18,-48.69,-48.69,31,5,14.7,6.6,98.0
4.11,-106.0,-55.9,-55.9,-30,5,14.7,5.2,76.0
4.187,-95.1,-21.62,-21.62,-33,5,14.7,5.4,78.0
4.259,-68.91,36.74,36.74,-40,5,14.7,4.8,72.0
4.341,-61.7,60.65,60.65,-43,5,14.7,8.9,132.0
