t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.023,0.53,-1.23,-1.23,54,5,14.464,57.2,830.0
0.12,-18.81,-17.93,-17.93,53,5,14.48,52.3,756.0
0.2,-41.48,-26.72,-26.72,-24,5,14.528,42.2,612.0
0.278,-54.32,-11.95,-11.95,-45,5,14.672,11.7,170.0
0.356,-52.73,26.37,26.37,-46,5,14.66,10.8,158.0
0.43,-55.72,43.24,43.24,-45,5,14.66,9.6,140.0
0.528,-72.25,19.86,19.86,40,5,14.636,15.7,230.0
0.617,-85.25,-11.25,-11.25,-36,5,14.7,5.3,78.0
0.731,-51.5,11.25,11.25,-46,5,14.672,7.8,114.0
0.814,-26.37,20.57,20.57,38,5,14.64,15.6,230.0
0.909,-24.79,-8.96,-8.96,52,5,14.448,59.5,858.0
0.986,-36.74,-41.13,-41.13,50,5,14.504,49.1,712.0
1.056,-43.59,-45.18,-45.18,-48,5,14.644,15.0,220.0
1.148,-34.1,-4.57,-4.57,-50,5,14.652,13.6,200.0
1.235,-13.54,51.68,51.68,-54,5,14.58,29.8,436.0
1.325,-8.61,55.72,55.72,54,5,14.46,55.8,806.0
1.429,-43.95,-17.75,-17.75,48,5,14.54,38.4,560.0
1.506,-67.32,-65.04,-65.04,41,5,14.616,23.0,338.0
1.584,-78.93,-75.06,-75.06,-38,5,14.688,6.8,98.0
1.666,-81.03,-39.02,-39.02,-37,5,14.688,6.0,88.0
1.762,-55.02,55.2,55.2,-45,5,14.672,9.1,134.0
1.835,-55.2,82.09,82.09,-45,5,14.664,8.9,132.0
1.943,-62.75,59.59,59.59,43,5,14.592,28.6,416.0
2.022,-91.23,-6.68,-6.68,34,5,14.672,10.1,148.0
2.097,-71.02,-18.63,-18.63,40,5,14.616,21.3,312.0
2.181,-48.34,-16.35,-16.35,-47,5,14.672,9.7,140.0
2.279,-10.2,12.48,12.48,-54,5,14.608,24.4,358.0
2.377,24.96,33.05,33.05,-52,5,14.608,21.5,314.0
2.453,43.07,19.16,19.16,48,5,14.504,46.6,676.0
2.542,31.11,-38.15,-38.15,51,5,14.488,49.4,714.0
2.625,24.26,-60.47,-60.47,52,5,14.464,56.3,816.0
2.713,22.15,-42.36,-42.36,-53,5,14.604,25.2,368.0
2.791,47.81,27.25,27.25,-47,5,14.664,10.4,154.0
2.87,55.72,63.46,63.46,-45,5,14.672,10.1,148.0
2.947,51.85,57.13,57.13,45,5,14.584,31.1,452.0
3.033,12.48,-11.95,-11.95,53,5,14.504,45.2,656.0
3.103,-19.16,-65.92,-65.92,53,5,14.48,52.2,756.0
3.19,-40.43,-87.19,-87.19,49,5,14.528,43.1,626.0
3.272,-61.88,-60.65,-60.65,-43,5,14.676,10.0,148.0
3.343,-55.72,8.79,8.79,-43,5,14.688,5.7,86.0
3.46,-51.85,72.95,72.95,-46,5,14.656,13.0,190.0
3.531,-67.15,94.04,94.04,-41,5,14.676,8.7,128.0
3.618,-80.33,57.3,57.3,38,5,14.652,12.2,180.0
3.707,-89.65,-10.55,-10.55,35,5,14.676,10.5,154.0
3.781,-79.81,-41.84,-41.84,38,5,14.64,16.0,236.0
3.875,-56.95,-37.09,-37.09,-44,5,14.676,6.1,88.0
3.968,-17.4,6.5,6.5,-53,5,14.62,19.1,278.0
4.043,21.97,49.04,49.04,-53,5,14.612,21.0,308.0
4.116,44.12,54.49,54.49,48,5,14.504,47.0,682.0
4.195,47.64,17.58,17.58,47,5,14.548,37.6,548.0
