t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.033,-0.35,-0.53,-0.53,34,5,14.764,7.3,108.0
0.134,-1.93,-1.76,-1.76,-34,5,14.78,3.9,58.0
0.211,-1.41,-0.18,-0.18,-34,5,14.768,8.2,122.0
0.296,-1.41,0.7,0.7,-34,5,14.776,5.8,86.0
0.387,-1.76,-0.18,-0.18,34,5,14.748,11.5,170.0
0.49,-3.34,-2.46,-2.46,34,5,14.768,9.3,138.0
0.579,-4.75,-2.64,-2.64,34,5,14.76,8.3,122.0
0.682,-4.04,1.58,1.58,34,5,14.768,9.1,134.0
0.804,-4.22,2.29,2.29,-34,5,14.72,15.4,226.0
0.964,-4.39,-0.53,-0.53,34,5,14.772,-19.8,292.0
1.044,-4.57,-3.34,-3.34,34,5,14.756,8.5,124.0
1.118,-3.69,-1.05,-1.05,-34,5,14.78,5.8,86.0
1.206,-2.81,1.58,1.58,-34,5,14.772,7.2,86.0
1.278,-3.34,1.23,1.23,-34,5,14.776,5.5,76.0
1.36,-3.69,0.0,0.0,34,5,14.756,9.3,138.0
1.446,-4.04,-1.76,-1.76,34,5,14.772,9.8,144.0
1.524,-4.57,-2.46,-2.46,34,5,14.76,8.6,128.0
1.623,-4.22,-0.53,-0.53,-34,5,14.78,7.5,112.0
1.692,-3.52,1.41,1.41,-34,5,14.776,5.4,78.0
1.762,-3.52,1.58,1.58,-34,5,14.784,5.2,76.0
1.835,-3.52,0.35,0.35,-34,5,14.784,5.4,78.0
1.908,-3.69,-1.58,-1.58,-34,5,14.764,9.5,140.0
2.007,-4.04,-2.99,-2.99,-34,5,14.764,8.4,124.0
2.076,-4.04,-2.11,-2.11,34,5,14.772,5.3,6.0
2.149,-3.52,0.0,0.0,34,5,14.78,5.3,78.0
2.236,-3.69,1.41,1.41,-34,5,14.776,5.5,82.0
2.338,-3.69,1.05,1.05,11,5,14.768,7.3,108.0
2.411,-4.04,-0.88,-0.88,-34,5,14.76,9.2,134.0
2.489,-4.75,-2.99,-2.99,-34,5,14.76,10.0,148.0
2.567,-4.75,-2.46,-2.46,34,5,14.784,4.3,62.0
2.647,-4.04,0.0,0.0,-34,5,14.764,8.2,122.0
2.724,-4.04,1.41,1.41,-34,5,14.784,4.7,68.0
2.843,-4.04,0.88,0.88,16,5,14.716,17.5,160.0
2.958,-4.57,-1.76,-1.76,-34,5,14.756,7.9,118.0
3.108,-5.1,-2.64,-2.64,1,5,14.764,7.8,114.0
3.192,-3.69,1.41,1.41,-34,5,14.772,5.9,88.0
3.29,-3.69,1.41,1.41,34,5,14.78,6.1,92.0
3.384,-3.87,-0.7,-0.7,34,5,14.772,5.9,88.0
3.463,-4.57,-2.99,-2.99,-34,5,14.756,9.1,134.0
3.541,-4.75,-3.16,-3.16,34,5,14.768,10.0,148.0
3.632,-4.22,-0.18,-0.18,34,5,14.768,8.5,124.0
3.71,-4.22,1.58,1.58,-34,5,14.78,5.7,86.0
3.783,-4.22,1.93,1.93,-34,5,14.784,5.8,86.0
3.866,-4.22,0.53,0.53,-34,5,14.768,9.5,140.0
3.945,-4.75,-2.29,-2.29,34,5,14.772,6.9,102.0
4.016,-4.92,-3.16,-3.16,34,5,14.764,9.0,134.0
4.114,-4.22,-1.23,-1.23,34,5,14.768,6.5,96.0
4.189,-3.52,1.23,1.23,-34,5,14.788,5.5,82.0
4.282,-3.52,1.58,1.58,-34,5,14.784,4.8,72.0
4.365,-3.69,0.35,0.35,-34,5,14.768,8.7,128.0
4.438,-4.22,-2.11,-2.11,34,5,14.768,9.6,140.0
4.524,-4.92,-3.34,-3.34,34,5,14.764,9.9,148.0
4.597,-4.57,-1.58,-1.58,34,5,14.772,6.1,88.0
4.686,-3.69,1.76,1.76,-34,5,14.768,7.3,108.0
4.786,-3.87,1.93,1.93,-34,5,14.78,5.1,76.0
4.89,-4.04,-0.7,-0.7,34,5,14.764,8.7,128.0
4.987,-4.75,-3.34,-3.34,34,5,14.764,9.0,134.0
5.059,-4.75,-2.99,-2.99,34,5,14.78,5.3,78.0
5.14,-4.04,0.0,0.0,-34,5,14.78,6.2,92.0
5.222,-3.87,1.76,1.76,34,5,14.772,7.8,114.0
5.32,-4.57,1.05,1.05,-34,5,14.78,4.1,58.0
5.415,-4.75,-0.88,-0.88,34,5,14.764,7.9,118.0
5.503,-5.45,-2.64,-2.64,34,5,14.756,9.8,144.0
5.579,-5.27,-1.93,-1.93,-34,5,14.772,5.2,76.0
5.655,-4.22,0.35,0.35,34,5,14.776,6.0,88.0
5.743,-4.22,1.23,1.23,-34,5,14.788,5.2,76.0
5.816,-4.22,0.88,0.88,-17,5,14.708,17.0,252.0
5.893,-4.57,-0.88,-0.88,34,5,14.764,6.9,102.0
5.993,-5.45,-2.81,-2.81,34,5,14.76,9.5,140.0
6.082,-5.27,-1.58,-1.58,34,5,14.772,5.9,88.0
6.167,-4.57,1.23,1.23,-34,5,14.772,5.9,88.0
6.255,-4.75,1.58,1.58,-34,5,14.78,5.4,78.0
6.342,-5.1,0.35,0.35,-17,5,14.784,2.8,42.0
6.426,-5.1,-1.76,-1.76,-34,5,14.712,17.7,262.0
6.525,-5.1,-2.46,-2.46,34,5,14.768,9.5,140.0
6.594,-4.92,-1.58,-1.58,-34,5,14.784,5.5,82.0
6.69,-4.22,0.88,0.88,-34,5,14.776,9.4,138.0
6.782,-4.22,1.23,1.23,-34,5,14.78,4.9,72.0
6.859,-4.22,0.35,0.35,34,5,14.784,6.0,88.0
6.943,-4.92,-2.11,-2.11,34,5,14.764,-1.4,20.0
7.089,-5.27,-1.93,-1.93,34,5,14.756,8.7,128.0
7.446,-4.92,-1.93,-1.93,34,5,14.78,6.6,98.0
7.524,-5.1,-2.81,-2.81,34,5,14.76,9.6,140.0
7.621,-4.39,-0.35,-0.35,-34,5,14.76,8.4,124.0
7.697,-3.87,1.41,1.41,-34,5,14.772,5.0,76.0
7.775,-3.87,1.58,1.58,-34,5,14.78,5.4,78.0
7.881,-4.04,-0.53,-0.53,34,5,14.772,5.1,76.0
7.997,-4.75,-3.16,-3.16,34,5,14.768,9.4,138.0
8.079,-4.92,-2.29,-2.29,34,5,14.788,4.1,58.0
8.178,-4.04,1.23,1.23,34,5,14.776,6.1,92.0
8.266,-4.22,1.93,1.93,-34,5,14.784,4.2,62.0
8.387,-4.22,0.35,0.35,-34,5,14.768,10.2,150.0
8.459,-4.75,-2.46,-2.46,34,5,14.78,6.4,96.0
8.569,-4.75,-2.64,-2.64,-10,5,14.78,6.4,96.0
8.669,-3.52,0.0,0.0,-34,5,14.78,5.3,78.0
8.744,-3.34,1.41,1.41,-34,5,14.716,12.4,184.0
8.818,-4.04,0.18,0.18,-34,5,14.78,6.1,92.0
8.899,-4.22,-1.05,-1.05,34,5,14.768,9.1,134.0
8.982,-4.75,-2.11,-2.11,34,5,14.776,5.5,82.0
9.081,-5.27,-1.93,-1.93,-2,5,14.776,5.0,76.0
9.175,-4.75,0.88,0.88,-34,5,14.776,5.9,88.0
9.284,-4.57,1.41,1.41,-34,5,14.776,4.6,68.0
9.36,-4.75,-0.18,-0.18,-34,5,14.776,5.9,88.0
9.449,-5.1,-2.11,-2.11,34,5,14.764,8.9,108.0
9.528,-5.45,-2.81,-2.81,34,5,14.764,10.2,150.0
9.622,-4.92,-0.35,-0.35,34,5,14.76,10.5,122.0
9.719,-4.39,1.76,1.76,-34,5,14.784,5.0,76.0
9.819,-4.39,1.05,1.05,-15,5,14.772,7.7,114.0
9.921,-4.75,-1.76,-1.76,34,5,14.776,6.4,96.0
10.015,-5.1,-3.16,-3.16,34,5,14.768,9.4,138.0
10.104,-4.75,-1.93,-1.93,34,5,14.764,9.4,138.0
10.181,-4.22,0.88,0.88,-34,5,14.772,8.8,132.0
10.26,-4.57,1.58,1.58,-34,5,14.776,5.1,76.0
10.334,-4.57,1.05,1.05,-3,5,14.788,4.5,66.0
10.428,-5.1,-1.41,-1.41,-34,5,14.76,10.8,160.0
10.514,-5.1,-2.64,-2.64,34,5,14.768,9.1,134.0
10.587,-4.92,-1.93,-1.93,-34,5,14.768,8.1,122.0
10.662,-4.04,0.18,0.18,-34,5,14.768,9.5,140.0
10.741,-4.04,1.05,1.05,-34,5,14.792,5.1,76.0
10.814,-4.04,0.88,0.88,-26,5,14.788,5.4,78.0
10.889,-4.22,-0.53,-0.53,-34,5,14.772,9.7,144.0
10.965,-4.75,-2.29,-2.29,-34,5,14.764,9.7,144.0
11.048,-5.1,-2.46,-2.46,16,5,14.72,14.0,206.0
11.148,-4.39,0.18,0.18,-34,5,14.764,9.5,140.0
11.24,-4.39,1.23,1.23,-34,5,14.784,5.4,78.0
11.333,-4.39,0.7,0.7,0,5,14.78,5.3,78.0
11.427,-4.57,-1.05,-1.05,34,5,14.76,7.2,104.0
11.514,-5.45,-3.16,-3.16,-34,5,14.764,9.5,140.0
11.593,-5.27,-1.58,-1.58,-34,5,14.768,8.3,122.0
11.688,-4.04,1.76,1.76,-34,5,14.78,5.2,76.0
11.786,-4.04,1.58,1.58,-34,5,14.78,5.2,76.0
11.875,-4.22,-0.53,-0.53,34,5,14.78,5.4,78.0
11.961,-4.75,-2.99,-2.99,34,5,14.776,6.6,98.0
12.049,-4.92,-2.99,-2.99,34,5,14.788,5.4,78.0
12.129,-4.39,-0.53,-0.53,34,5,14.78,5.2,76.0
12.26,-4.39,1.76,1.76,34,5,14.76,9.9,148.0
12.599,-5.27,-1.58,-1.58,-34,5,14.772,5.4,78.0
12.69,-3.87,1.41,1.41,34,5,14.768,6.6,66.0
12.778,-3.87,1.05,1.05,-34,5,14.776,6.6,98.0
12.874,-4.04,-0.53,-0.53,34,5,14.772,7.6,112.0
12.957,-4.57,-2.81,-2.81,-34,5,14.756,8.7,128.0
13.029,-4.92,-2.99,-2.99,34,5,14.752,10.6,150.0
13.112,-4.39,-0.35,-0.35,34,5,14.768,9.0,134.0
13.197,-4.39,1.58,1.58,-34,5,14.78,5.6,82.0
13.276,-4.39,1.76,1.76,-34,5,14.784,4.9,72.0
13.357,-4.57,0.35,0.35,-34,5,14.78,5.5,82.0
13.443,-4.75,-1.93,-1.93,34,5,14.78,5.7,86.0
13.537,-5.1,-3.16,-3.16,34,5,14.772,7.3,108.0
13.612,-4.75,-1.23,-1.23,-34,5,14.772,6.2,92.0
13.692,-3.87,1.41,1.41,34,5,14.776,3.7,56.0
13.777,-3.87,1.76,1.76,-34,5,14.776,5.2,76.0
13.882,-4.04,-0.35,-0.35,34,5,14.764,8.4,124.0
13.955,-4.75,-2.64,-2.64,-34,5,14.776,6.1,92.0
14.032,-4.92,-3.16,-3.16,34,5,14.768,10.0,148.0
14.11,-4.57,-1.23,-1.23,-34,5,14.772,6.2,92.0
14.18,-3.87,1.23,1.23,34,5,14.772,5.2,76.0
14.264,-4.04,1.93,1.93,-34,5,14.78,4.7,68.0
14.36,-4.04,0.53,0.53,34,5,14.772,6.6,98.0
14.459,-4.57,-2.29,-2.29,34,5,14.772,6.2,92.0
14.532,-4.57,-2.99,-2.99,34,5,14.76,10.2,150.0
