t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.023,0.0,0.0,0.0,28,5,14.944,0.0,0.0
0.099,0.0,0.0,0.0,28,5,14.944,1.0,16.0
0.173,0.0,-0.18,-0.18,50,5,14.944,-1.0,16.0
0.249,0.0,0.0,0.0,-28,5,14.944,1.4,20.0
0.337,0.0,0.0,0.0,-28,5,14.952,-3.0,46.0
0.415,0.0,0.0,0.0,-28,5,14.948,0.2,4.0
0.517,0.0,0.0,0.0,28,5,14.944,0.7,10.0
0.606,0.0,0.0,0.0,28,5,14.948,0.1,0.0
0.676,0.0,0.0,0.0,28,5,14.948,1.0,16.0
0.755,0.0,0.0,0.0,-28,5,14.952,0.1,0.0
0.855,0.0,0.0,0.0,-28,5,14.944,0.0,0.0
0.938,0.0,0.0,0.0,28,5,14.944,-0.3,4.0
1.023,0.0,0.0,0.0,28,5,14.948,-0.6,10.0
1.104,0.0,0.0,0.0,28,5,14.944,-0.2,4.0
1.2,0.0,0.0,0.0,-28,5,14.948,0.6,10.0
1.274,0.0,0.0,0.0,-28,5,14.948,-0.6,10.0
1.377,0.0,0.0,0.0,-28,5,14.936,2.0,30.0
1.449,0.0,0.0,0.0,28,5,14.948,0.9,14.0
1.537,0.0,-0.18,-0.18,28,5,14.944,0.3,4.0
1.95,0.0,0.0,0.0,-50,5,14.94,-0.5,6.0
2.037,0.0,0.0,0.0,28,5,14.944,0.1,0.0
2.122,0.0,0.0,0.0,28,5,14.948,0.1,0.0
2.198,0.0,0.0,0.0,-28,5,14.948,0.0,0.0
2.289,0.0,0.0,0.0,-28,5,14.948,0.1,0.0
2.368,0.0,0.0,0.0,-28,5,14.948,-0.1,0.0
2.439,0.0,0.0,0.0,28,5,14.944,1.2,14.0
2.515,0.0,0.0,0.0,28,5,14.948,-0.9,14.0
2.601,0.0,0.0,0.0,28,5,14.948,1.0,16.0
2.673,0.0,0.0,0.0,28,5,14.948,-0.4,6.0
2.749,0.0,0.0,0.0,-28,5,14.948,-0.6,10.0
2.829,0.0,0.0,0.0,-28,5,14.936,2.3,32.0
2.908,0.0,0.0,0.0,-28,5,14.948,-0.1,0.0
2.992,0.0,0.0,0.0,28,5,14.948,0.0,0.0
3.061,0.0,0.0,0.0,28,5,14.952,-0.9,14.0
3.141,0.0,0.0,0.0,28,5,14.944,0.7,10.0
3.217,0.0,0.0,0.0,-28,5,14.944,1.0,16.0
3.314,0.0,0.0,0.0,-28,5,14.948,1.0,16.0
3.388,0.0,0.0,0.0,-28,5,14.948,-0.5,6.0
3.467,0.0,0.0,0.0,28,5,14.948,-0.4,6.0
3.563,0.0,0.0,0.0,28,5,14.948,0.1,0.0
3.636,0.0,0.0,0.0,28,5,14.948,0.4,6.0
3.719,0.0,0.0,0.0,-28,5,14.956,0.2,4.0
3.794,0.0,0.0,0.0,-28,5,14.956,1.0,16.0
3.873,0.0,0.0,0.0,-28,5,14.948,0.2,4.0
3.945,0.0,0.0,0.0,28,5,14.952,0.1,0.0
4.037,0.0,0.0,0.0,28,5,14.948,1.0,16.0
4.113,0.0,0.0,0.0,28,5,14.944,1.2,16.0
4.197,0.0,0.0,0.0,-28,5,14.948,-0.5,6.0
4.274,0.0,0.0,0.0,-28,5,14.888,12.0,180.0
4.345,0.0,0.0,0.0,-28,5,14.948,-0.3,4.0
4.421,0.0,0.0,0.0,-28,5,14.948,0.5,6.0
4.492,0.0,0.0,0.0,28,5,14.948,0.6,10.0
4.568,0.0,0.0,0.0,28,5,14.928,3.9,58.0
4.659,0.0,0.0,0.0,28,5,14.948,0.4,6.0
4.744,0.0,0.0,0.0,-28,5,14.948,-0.4,6.0
4.828,0.0,0.0,0.0,-28,5,14.952,-0.3,4.0
4.897,0.0,0.0,0.0,-28,5,14.948,0.3,4.0
4.977,0.0,0.0,0.0,28,5,14.948,0.7,10.0
5.065,0.0,0.0,0.0,28,5,14.936,-1.2,16.0
5.137,0.0,0.0,0.0,28,5,14.948,0.6,10.0
5.228,0.0,0.0,0.0,-28,5,14.944,-0.7,10.0
5.304,0.0,0.0,0.0,-28,5,14.944,0.9,14.0
5.39,0.0,0.0,0.0,-28,5,14.94,1.6,22.0
5.476,0.0,0.0,0.0,28,5,14.948,0.7,10.0
5.574,0.0,0.0,0.0,28,5,14.952,0.2,4.0
5.649,0.0,0.0,0.0,28,5,14.948,0.5,6.0
5.736,0.0,0.0,0.0,-28,5,14.948,1.9,30.0
5.834,0.0,0.0,0.0,-28,5,14.948,0.9,14.0
5.906,0.0,0.0,0.0,-28,5,14.944,1.2,16.0
5.982,0.0,0.0,0.0,28,5,14.948,0.6,10.0
6.063,0.0,0.0,0.0,28,5,14.948,0.1,0.0
6.135,0.0,0.0,0.0,28,5,14.948,0.5,6.0
6.207,0.0,0.0,0.0,-28,5,14.948,-0.5,6.0
6.297,0.0,0.0,0.0,-28,5,14.952,-0.2,4.0
6.37,0.0,0.0,0.0,-28,5,14.948,-0.4,6.0
6.441,0.0,0.0,0.0,28,5,14.944,1.2,16.0
6.517,0.0,0.0,0.0,28,5,14.948,-0.2,4.0
6.589,0.0,0.0,0.0,28,5,14.948,0.4,6.0
6.669,0.0,0.0,0.0,28,5,14.952,-1.1,16.0
6.756,0.0,0.0,0.0,-28,5,14.952,1.0,16.0
