t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.034,0.0,0.0,0.0,-35,5,14.796,4.7,68.0
0.122,-1.76,-1.93,-1.93,59,5,14.556,73.1,1064.0
0.197,-17.23,-16.17,-16.17,57,5,14.568,69.4,1012.0
0.294,-42.54,-28.3,-28.3,33,5,14.692,35.9,528.0
0.366,-52.38,-7.56,-7.56,-41,5,14.8,8.4,124.0
0.443,-48.34,29.0,29.0,-43,5,14.792,8.3,122.0
0.521,-50.62,43.07,43.07,-17,5,14.796,10.0,148.0
0.621,-69.08,9.32,9.32,34,5,14.792,8.2,122.0
0.702,-85.61,-25.49,-25.49,28,5,14.796,5.0,76.0
0.786,-79.98,-23.03,-23.03,-15,5,14.8,3.3,50.0
0.864,-56.78,11.78,11.78,-39,5,14.8,5.2,76.0
0.939,-39.2,34.8,34.8,-48,5,14.768,13.3,196.0
1.021,-34.45,24.08,24.08,50,5,14.632,54.0,790.0
1.093,-52.91,-18.81,-18.81,41,5,14.732,23.3,344.0
1.179,-63.63,-47.11,-47.11,28,5,14.776,11.3,168.0
1.25,-58.53,-32.52,-32.52,-38,5,14.8,5.5,82.0
1.329,-35.68,13.71,13.71,-49,5,14.736,20.3,298.0
1.399,-16.88,51.68,51.68,-57,5,14.688,37.3,548.0
1.492,-8.09,47.28,47.28,59,5,14.548,75.9,1104.0
1.586,-36.39,-17.23,-17.23,49,5,14.644,47.8,702.0
1.656,-58.18,-68.38,-68.38,39,5,14.76,16.0,236.0
1.759,-65.04,-65.04,-65.04,-36,5,14.796,6.3,92.0
1.835,-52.91,-15.82,-15.82,-41,5,14.748,14.2,210.0
1.914,-25.66,60.12,60.12,-54,5,14.72,27.2,400.0
1.993,-20.04,83.14,83.14,-56,5,14.7,33.0,484.0
2.066,-17.93,67.5,67.5,57,5,14.58,67.3,980.0
2.147,-49.57,-5.1,-5.1,44,5,14.728,24.8,364.0
2.231,-77.69,-71.72,-71.72,30,5,14.796,4.8,72.0
2.303,-81.74,-87.72,-87.72,24,5,14.8,3.9,58.0
2.376,-79.81,-64.51,-64.51,-15,5,14.8,5.5,82.0
2.458,-54.32,2.29,2.29,-40,5,14.796,5.1,76.0
2.548,-26.72,80.51,80.51,-53,5,14.616,19.5,286.0
2.641,-19.34,88.24,88.24,56,5,14.604,62.7,914.0
2.743,-33.22,26.02,26.02,51,5,14.636,48.9,718.0
2.826,-74.71,-65.22,-65.22,32,5,14.792,7.2,108.0
2.897,-79.63,-95.45,-95.45,-5,5,14.8,5.2,76.0
2.987,-79.28,-80.68,-80.68,-16,5,14.8,4.9,72.0
3.059,-64.51,-26.37,-26.37,-35,5,14.8,4.8,72.0
3.139,-26.89,61.7,61.7,-53,5,14.732,25.3,374.0
3.219,-18.63,98.79,98.79,56,5,14.584,66.1,964.0
3.294,-17.05,95.1,95.1,-57,5,14.68,37.1,544.0
3.371,-22.5,46.93,46.93,56,5,14.6,61.1,892.0
3.454,-68.73,-53.44,-53.44,34,5,14.788,7.2,104.0
3.527,-76.82,-98.26,-98.26,-20,5,14.792,4.3,62.0
3.606,-77.52,-106.0,-106.0,30,5,14.796,5.9,88.0
3.677,-76.47,-77.34,-77.34,-20,5,14.796,4.8,72.0
3.757,-46.58,5.62,5.62,-44,5,14.8,6.0,88.0
3.834,-20.39,80.86,80.86,-56,5,14.704,32.4,476.0
3.909,-17.05,111.44,111.44,57,5,14.572,68.1,992.0
3.995,-17.23,100.72,100.72,-57,5,14.684,39.2,576.0
4.071,-21.97,47.11,47.11,55,5,14.6,60.7,888.0
4.146,-65.22,-50.27,-50.27,36,5,14.78,12.0,176.0
4.216,-73.12,-102.66,-102.66,-27,5,14.8,3.6,52.0
4.301,-72.07,-121.99,-121.99,27,5,14.796,6.8,102.0
4.381,-73.65,-99.32,-99.32,32,5,14.784,7.7,114.0
4.463,-63.28,-39.02,-39.02,-36,5,14.812,4.1,62.0
4.55,-18.46,72.95,72.95,-56,5,14.708,30.9,456.0
4.63,-14.77,117.95,117.95,58,5,14.548,75.9,1104.0
4.702,-22.32,130.43,130.43,36,5,14.724,20.3,298.0
4.775,-23.55,106.52,106.52,-55,5,14.712,30.2,446.0
4.871,-43.77,14.77,14.77,48,5,14.688,37.1,544.0
4.946,-79.63,-80.51,-80.51,30,5,14.8,4.3,62.0
5.041,-77.34,-128.5,-128.5,-19,5,14.8,4.1,62.0
5.112,-75.06,-132.36,-132.36,31,5,14.796,7.2,108.0
5.183,-76.64,-106.52,-106.52,31,5,14.792,7.8,114.0
5.259,-68.38,-49.4,-49.4,-34,5,14.796,5.3,78.0
5.343,-20.57,62.93,62.93,-56,5,14.712,29.2,432.0
5.428,-14.59,120.59,120.59,58,5,14.552,75.8,1104.0
5.5,-24.96,145.72,145.72,54,5,14.608,58.7,858.0
5.582,-34.1,143.97,143.97,-50,5,14.74,23.3,344.0
5.654,-32.34,102.13,102.13,-51,5,14.744,20.1,294.0
5.735,-54.32,12.83,12.83,41,5,14.748,18.1,268.0
5.82,-88.42,-89.82,-89.82,27,5,14.796,5.2,76.0
5.918,-80.68,-139.04,-139.04,-13,5,14.8,4.5,66.0
6.008,-76.82,-141.5,-141.5,31,5,14.8,2.1,30.0
6.077,-78.22,-107.75,-107.75,30,5,14.792,5.7,86.0
6.166,-63.46,-34.1,-34.1,-36,5,14.8,4.3,62.0
6.239,-17.75,72.6,72.6,-57,5,14.696,34.9,514.0
6.321,-14.77,130.43,130.43,58,5,14.556,75.3,1094.0
6.395,-27.6,156.97,156.97,61,5,14.212,155.4,2228.0
6.472,-59.41,4.22,185.27,-39,5,14.788,7.2,108.0
6.562,-100.55,52.03,233.09,5,5,14.8,3.2,46.0
6.656,-111.27,118.3,299.36,10,5,14.8,4.2,62.0
6.732,-76.64,61.0,428.38,-20,5,14.8,4.0,58.0
6.808,-84.38,121.82,489.2,28,5,14.796,5.0,76.0
6.917,-98.26,154.69,522.07,4,5,14.796,5.9,58.0
7.002,-88.94,138.69,506.07,0,5,14.8,3.4,50.0
7.086,-75.76,82.97,450.35,31,5,14.796,6.6,98.0
7.186,-108.28,-48.52,318.87,9,5,14.8,4.3,62.0
7.264,-106.0,-110.92,256.46,8,5,14.784,7.6,112.0
7.339,-89.65,-137.81,229.57,0,5,14.796,4.4,66.0
7.43,-77.34,-120.06,247.32,30,5,14.796,5.2,76.0
7.51,-63.1,-60.65,306.74,-36,5,14.796,4.5,66.0
7.586,-9.84,43.77,411.15,-59,5,14.692,34.7,512.0
7.659,6.5,102.83,470.21,59,5,14.524,82.0,1190.0
7.752,4.57,136.41,503.79,59,5,14.54,77.8,1130.0
7.826,-5.98,142.73,510.12,-33,5,14.78,10.5,154.0
7.899,-6.86,119.71,487.09,-59,5,14.66,42.9,630.0
7.972,-5.27,65.57,432.95,59,5,14.56,71.9,1046.0
8.046,-52.38,-45.7,321.68,42,5,14.736,19.6,288.0
8.122,-66.44,-124.81,242.58,-35,5,14.796,4.9,72.0
8.213,-54.84,-178.07,189.32,-67,5,14.556,74.8,1088.0
8.293,-36.56,-54.32,131.31,49,5,14.644,48.1,704.0
8.383,-48.16,-136.41,49.22,-44,5,14.768,12.2,180.0
8.455,-93.16,-56.78,-55.9,1,5,14.804,3.0,46.0
8.533,-95.62,-111.09,-110.22,3,5,14.804,3.1,46.0
8.61,-89.82,-127.09,-126.21,0,5,14.804,3.5,52.0
8.704,-87.19,-96.5,-95.62,27,5,14.792,6.0,88.0
8.778,-69.26,-29.0,-28.12,-32,5,14.796,4.8,72.0
8.85,-28.3,61.17,62.05,-53,5,14.74,21.0,308.0
8.929,-20.39,114.26,115.14,56,5,14.588,66.5,970.0
9.003,-24.61,129.2,130.08,-28,5,14.768,24.8,364.0
9.088,-23.73,104.77,105.64,-55,5,14.708,31.2,458.0
9.167,-29.53,43.59,44.47,52,5,14.632,53.2,780.0
9.237,-72.95,-59.41,-58.53,32,5,14.796,5.0,76.0
9.31,-76.64,-114.26,-113.38,-20,5,14.792,6.4,96.0
9.387,-72.07,-137.46,-136.58,-29,5,14.8,4.7,68.0
9.467,-72.77,-128.5,-127.62,32,5,14.788,7.8,114.0
9.541,-74.18,-84.9,-84.02,-25,5,14.8,4.6,68.0
9.622,-36.74,19.34,20.21,-49,5,14.784,8.2,122.0
9.697,-16.7,97.21,98.09,57,5,14.572,70.6,1028.0
9.787,-23.55,139.4,140.27,55,5,14.604,59.6,872.0
9.866,-38.15,149.94,150.82,-49,5,14.8,6.5,96.0
9.942,-41.48,127.62,128.5,-47,5,14.772,11.0,164.0
10.015,-42.89,74.18,75.06,46,5,14.688,36.2,530.0
10.104,-91.58,-47.28,-46.41,0,5,14.796,3.6,46.0
10.183,-97.91,-110.39,-109.51,4,5,14.8,4.7,68.0
10.26,-91.41,-136.23,-135.35,0,5,14.804,3.6,52.0
10.339,-88.94,-129.02,-128.15,26,5,14.796,5.2,76.0
10.414,-87.36,-85.96,-85.08,-3,5,14.796,3.3,50.0
10.505,-43.42,24.79,25.66,-46,5,14.796,6.3,92.0
