t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.031,0.0,0.0,0.0,35,5,14.672,11.4,168.0
0.14,-0.18,0.0,0.0,34,5,14.636,16.6,0.0
0.213,-0.18,0.0,0.0,-34,5,14.692,5.4,78.0
0.324,0.0,0.0,0.0,-35,5,14.696,5.7,86.0
0.401,0.0,0.0,0.0,-35,5,14.708,5.9,86.0
0.505,-0.18,0.0,0.0,34,5,14.66,8.2,122.0
0.604,-0.18,0.0,0.0,34,5,14.676,10.7,158.0
0.692,-0.18,0.0,0.0,34,5,14.676,9.4,138.0
0.768,0.0,0.0,0.0,-35,5,14.696,5.0,72.0
0.841,0.0,0.0,0.0,-35,5,14.7,3.8,56.0
0.924,0.0,0.0,0.0,-35,5,14.696,5.8,86.0
1.007,-0.18,0.0,0.0,34,5,14.676,8.0,118.0
1.082,-0.18,0.0,0.0,34,5,14.672,10.2,150.0
1.165,-0.18,0.0,0.0,34,5,14.672,10.4,154.0
1.249,0.0,0.0,0.0,-35,5,14.696,5.2,76.0
1.351,0.0,0.0,0.0,-35,5,14.692,5.0,72.0
1.46,0.0,0.0,0.0,35,5,14.672,11.0,160.0
1.555,-0.18,0.0,0.0,34,5,14.64,12.4,180.0
1.658,-0.18,0.0,0.0,34,5,14.672,9.6,140.0
1.742,-0.18,0.0,0.0,-34,5,14.692,5.1,76.0
1.839,-0.18,0.0,0.0,-34,5,14.704,3.2,46.0
1.92,-0.18,0.0,0.0,-34,5,14.696,4.8,72.0
1.998,-0.18,0.0,0.0,34,5,14.672,10.0,148.0
2.075,-0.18,0.0,0.0,34,5,14.684,9.5,140.0
2.18,-0.18,0.0,0.0,34,5,14.656,11.9,174.0
2.254,-0.18,0.0,0.0,-34,5,14.696,5.1,76.0
2.354,-0.18,0.0,0.0,-34,5,14.7,4.5,66.0
2.451,-0.18,0.0,0.0,34,5,14.684,9.8,144.0
2.539,-0.18,0.0,0.0,34,5,14.672,10.8,158.0
2.61,-0.18,0.0,0.0,34,5,14.672,9.4,138.0
2.686,-0.18,0.0,0.0,34,5,14.676,10.1,148.0
2.768,-0.18,0.0,0.0,-34,5,14.696,5.9,86.0
2.843,-0.18,0.0,0.0,-34,5,14.7,5.3,78.0
2.917,-0.18,0.0,0.0,-34,5,14.692,4.4,66.0
3.009,-0.18,0.0,0.0,34,5,14.676,9.6,140.0
3.108,-0.18,0.0,0.0,34,5,14.672,8.9,132.0
3.226,-0.18,0.0,0.0,34,5,14.676,9.5,140.0
3.3,-0.18,0.0,0.0,-34,5,14.692,4.9,72.0
3.383,-0.18,0.0,0.0,-34,5,14.696,5.4,56.0
3.458,-0.18,0.0,0.0,34,5,14.672,8.3,122.0
3.538,-0.18,0.0,0.0,34,5,14.672,7.9,114.0
3.62,-0.18,0.0,0.0,34,5,14.656,13.0,190.0
3.704,-0.18,0.0,0.0,-34,5,14.676,8.2,122.0
3.795,-0.18,0.0,0.0,-34,5,14.692,5.7,86.0
3.877,-0.18,0.0,0.0,-34,5,14.696,5.1,76.0
3.957,-0.18,0.0,0.0,34,5,14.676,9.0,132.0
4.036,-0.18,0.0,0.0,34,5,14.672,11.2,164.0
4.111,-0.18,0.0,0.0,34,5,14.672,9.0,132.0
4.259,-0.18,0.0,0.0,-34,5,14.696,4.1,58.0
4.332,-0.18,0.0,0.0,-34,5,14.684,9.0,132.0
4.42,-0.18,0.0,0.0,-34,5,14.692,4.9,72.0
4.496,-0.18,0.0,0.0,34,5,14.676,10.6,154.0
4.601,-0.18,0.0,0.0,34,5,14.676,9.2,134.0
4.676,-0.18,0.0,0.0,34,5,14.688,7.4,108.0
4.82,-0.18,0.0,0.0,-34,5,14.692,5.1,76.0
4.939,-0.18,0.0,0.0,-34,5,14.688,6.1,88.0
5.017,-0.18,0.0,0.0,34,5,14.676,8.8,128.0
5.107,-0.18,0.0,0.0,34,5,14.672,10.6,134.0
5.177,-0.18,0.0,0.0,34,5,14.68,9.5,140.0
5.253,-0.18,0.0,0.0,-34,5,14.588,16.6,242.0
5.354,-0.18,0.0,0.0,-34,5,14.664,9.2,134.0
5.456,-0.18,0.0,0.0,34,5,14.676,10.3,150.0
5.557,-0.18,0.0,0.0,34,5,14.68,9.7,140.0
5.637,-0.18,0.0,0.0,34,5,14.676,8.4,124.0
5.726,-0.18,0.0,0.0,-34,5,14.692,4.8,72.0
5.816,-0.18,0.0,0.0,-34,5,14.696,4.6,68.0
5.894,-0.18,0.0,0.0,-34,5,14.692,5.2,76.0
5.976,-0.18,0.0,0.0,34,5,14.676,9.0,132.0
6.055,-0.18,0.0,0.0,34,5,14.676,10.0,148.0
6.157,-0.18,0.0,0.0,34,5,14.672,9.8,144.0
6.241,-0.18,0.0,0.0,-34,5,14.704,4.1,58.0
6.335,-0.18,0.0,0.0,-34,5,14.7,2.9,42.0
6.42,-0.18,0.0,0.0,-34,5,14.7,5.8,86.0
6.496,-0.18,0.0,0.0,34,5,14.672,9.7,140.0
6.575,-0.18,0.0,0.0,34,5,14.672,9.5,140.0
6.656,-0.18,0.0,0.0,34,5,14.672,11.0,160.0
6.744,-0.18,0.0,0.0,-34,5,14.704,4.8,50.0
6.822,-0.18,0.0,0.0,-34,5,14.696,5.2,76.0
6.903,-0.18,0.0,0.0,-34,5,14.696,5.3,78.0
6.981,-0.18,0.0,0.0,34,5,14.676,9.1,134.0
7.058,-0.18,0.0,0.0,34,5,14.68,9.5,140.0
7.155,-0.18,0.0,0.0,34,5,14.676,8.3,122.0
7.239,-0.18,0.0,0.0,-34,5,14.692,3.8,56.0
7.327,-0.18,0.0,0.0,-34,5,14.7,4.6,68.0
7.412,-0.18,0.0,0.0,-34,5,14.684,6.6,98.0
7.487,-0.18,0.0,0.0,34,5,14.672,8.2,122.0
7.574,-0.18,0.0,0.0,34,5,14.684,10.3,112.0
7.658,-0.18,0.0,0.0,34,5,14.676,9.4,138.0
7.734,-0.18,0.0,0.0,-34,5,14.692,4.9,72.0
7.816,-0.18,0.0,0.0,-34,5,14.696,4.3,62.0
7.895,-0.18,0.0,0.0,-34,5,14.692,5.8,86.0
7.978,-0.18,0.0,0.0,34,5,14.68,9.9,144.0
8.058,-0.18,0.0,0.0,34,5,14.672,9.1,134.0
8.146,-0.18,0.0,0.0,34,5,14.676,11.2,164.0
8.219,-0.18,0.0,0.0,-34,5,14.664,10.9,160.0
8.297,-0.18,0.0,0.0,-34,5,14.696,4.5,66.0
8.393,-0.18,0.0,0.0,-34,5,14.696,4.7,68.0
8.491,-0.18,0.0,0.0,34,5,14.672,10.1,148.0
8.58,-0.18,0.0,0.0,34,5,14.676,9.2,134.0
8.681,-0.18,0.0,0.0,34,5,14.668,10.3,150.0
8.775,-0.18,0.0,0.0,-34,5,14.688,5.6,82.0
8.856,-0.18,0.0,0.0,-34,5,14.696,5.1,76.0
8.961,-0.18,0.0,0.0,34,5,14.672,9.1,134.0
9.052,-0.18,0.0,0.0,34,5,14.668,10.7,132.0
9.134,-0.18,0.0,0.0,34,5,14.672,11.0,160.0
9.217,-0.18,0.0,0.0,-34,5,14.7,4.2,62.0
9.304,-0.18,0.0,0.0,-34,5,14.696,4.7,68.0
9.376,-0.18,0.0,0.0,-34,5,14.7,6.2,92.0
9.474,-0.18,0.0,0.0,34,5,14.672,9.5,140.0
9.556,-0.18,0.0,0.0,34,5,14.66,-11.4,168.0
9.634,-0.18,0.0,0.0,34,5,14.676,11.6,170.0
9.736,-0.18,0.0,0.0,-34,5,14.692,5.2,76.0
9.825,-0.18,0.0,0.0,-34,5,14.7,5.5,82.0
9.911,-0.18,0.0,0.0,-34,5,14.688,6.0,88.0
9.983,-0.18,0.0,0.0,34,5,14.676,9.2,134.0
10.059,-0.18,0.0,0.0,34,5,14.672,-13.5,196.0
10.135,-0.18,0.0,0.0,34,5,14.672,8.0,118.0
10.238,-0.18,0.0,0.0,-34,5,14.696,3.9,56.0
10.32,-0.18,0.0,0.0,-34,5,14.696,5.2,76.0
10.393,-0.18,0.0,0.0,-34,5,14.688,6.5,56.0
10.497,-0.18,0.0,0.0,34,5,14.676,9.7,140.0
10.575,-0.18,0.0,0.0,34,5,14.676,9.3,138.0
10.655,-0.18,0.0,0.0,34,5,14.676,9.2,134.0
10.744,-0.18,0.0,0.0,-34,5,14.692,5.7,86.0
10.851,-0.18,0.0,0.0,-34,5,14.696,4.8,72.0
10.933,-0.18,0.0,0.0,-34,5,14.688,7.0,102.0
11.012,-0.18,0.0,0.0,34,5,14.672,8.4,124.0
11.093,-0.18,0.0,0.0,34,5,14.592,-6.8,98.0
11.171,-0.18,0.0,0.0,34,5,14.676,9.7,140.0
11.256,-0.18,0.0,0.0,-34,5,14.7,5.1,62.0
11.332,-0.18,0.0,0.0,-34,5,14.696,5.1,76.0
11.416,-0.18,0.0,0.0,-34,5,14.696,4.6,68.0
11.501,-0.18,0.0,0.0,34,5,14.668,10.6,134.0
11.59,-0.18,0.0,0.0,34,5,14.672,9.3,138.0
11.674,-0.18,0.0,0.0,34,5,14.684,9.2,134.0
11.752,-0.18,0.0,0.0,-34,5,14.696,4.8,72.0
11.855,-0.18,0.0,0.0,-34,5,14.7,5.2,76.0
11.932,-0.18,0.0,0.0,-34,5,14.692,6.8,102.0
12.036,-0.18,0.0,0.0,34,5,14.672,10.6,154.0
12.117,-0.18,0.0,0.0,34,5,14.672,10.8,158.0
12.201,-0.18,0.0,0.0,-34,5,14.688,6.1,56.0
12.291,-0.18,0.0,0.0,-34,5,14.696,4.1,58.0
12.368,-0.18,0.0,0.0,-34,5,14.692,5.3,78.0
12.458,-0.18,0.0,0.0,-34,5,14.696,3.7,56.0
12.532,-0.18,0.0,0.0,34,5,14.68,11.3,168.0
12.609,-0.18,0.0,0.0,34,5,14.676,9.5,140.0
12.701,-0.18,0.0,0.0,-34,5,14.696,3.6,52.0
12.775,-0.18,0.0,0.0,-34,5,14.688,5.2,76.0
12.856,-0.18,0.0,0.0,-34,5,14.7,6.0,88.0
12.939,-0.18,0.0,0.0,-34,5,14.696,3.4,50.0
13.018,-0.18,0.0,0.0,34,5,14.68,9.1,134.0
13.099,-0.18,0.0,0.0,34,5,14.676,8.6,128.0
13.173,-0.18,0.0,0.0,34,5,14.68,9.4,138.0
13.252,-0.18,0.0,0.0,-34,5,14.696,5.9,86.0
13.331,-0.18,0.0,0.0,-34,5,14.692,5.1,76.0
13.415,-0.18,0.0,0.0,-34,5,14.692,5.4,78.0
13.49,-0.18,0.0,0.0,34,5,14.676,10.0,148.0
13.575,-0.18,0.0,0.0,34,5,14.672,10.1,128.0
13.671,-0.18,0.0,0.0,34,5,14.672,9.0,132.0
13.747,-0.18,0.0,0.0,-34,5,14.692,4.2,62.0
13.832,-0.18,0.0,0.0,-34,5,14.7,3.9,56.0
13.912,-0.18,0.0,0.0,-34,5,14.7,7.2,104.0
