t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.033,0.0,-0.18,-0.18,35,5,14.66,13.3,196.0
0.115,-12.48,-12.48,-12.48,54,5,14.476,54.0,780.0
0.205,-36.21,-27.42,-27.42,50,5,14.52,46.4,676.0
0.295,-55.2,-19.51,-19.51,-45,5,14.664,10.3,150.0
0.38,-54.67,17.93,17.93,-45,5,14.668,10.0,148.0
0.462,-56.78,41.48,41.48,-44,5,14.612,20.4,298.0
0.568,-77.87,12.83,12.83,38,5,14.652,14.6,212.0
0.668,-106.7,-34.1,-34.1,30,5,14.692,5.6,82.0
0.745,-104.41,-25.49,-25.49,-31,5,14.692,3.8,56.0
0.822,-84.9,14.06,14.06,-36,5,14.692,5.9,86.0
0.901,-72.77,39.02,39.02,-40,5,14.692,6.5,96.0
0.987,-75.23,24.61,24.61,39,5,14.656,16.1,236.0
1.074,-95.27,-23.03,-23.03,33,5,14.676,9.3,124.0
1.167,-96.86,-36.56,-36.56,-33,5,14.692,3.6,52.0
1.254,-76.99,-2.64,-2.64,-38,5,14.676,9.1,114.0
1.33,-55.72,33.75,33.75,-45,5,14.684,7.1,104.0
1.403,-48.69,37.97,37.97,47,5,14.54,40.0,584.0
1.486,-62.58,0.53,0.53,43,5,14.612,23.5,344.0
1.56,-82.09,-41.84,-41.84,37,5,14.64,16.0,236.0
1.64,-85.96,-46.93,-46.93,-36,5,14.696,4.9,72.0
1.717,-74.0,-12.13,-12.13,-39,5,14.696,6.2,92.0
1.813,-50.8,45.18,45.18,-46,5,14.672,10.3,150.0
1.918,-48.52,48.16,48.16,47,5,14.552,38.3,558.0
2.005,-80.51,-17.4,-17.4,38,5,14.66,12.7,186.0
2.085,-97.38,-53.61,-53.61,33,5,14.684,8.2,122.0
2.167,-97.21,-44.65,-44.65,-33,5,14.688,3.2,46.0
2.25,-75.59,8.61,8.61,-39,5,14.696,6.6,82.0
2.326,-59.59,53.26,53.26,-44,5,14.68,7.1,104.0
2.419,-59.06,51.15,51.15,44,5,14.588,29.8,436.0
2.518,-93.34,-23.2,-23.2,34,5,14.684,6.9,102.0
2.604,-105.29,-56.6,-56.6,31,5,14.692,7.8,114.0
2.697,-98.61,-37.27,-37.27,-32,5,14.696,3.6,52.0
2.773,-69.61,22.5,22.5,-40,5,14.692,6.5,96.0
2.871,-55.37,57.83,57.83,-45,5,14.676,9.4,138.0
2.955,-58.89,36.74,36.74,44,5,14.6,28.8,420.0
3.034,-89.82,-29.53,-29.53,35,5,14.684,10.7,158.0
3.125,-100.02,-60.47,-60.47,32,5,14.684,5.8,86.0
3.198,-95.27,-43.42,-43.42,-33,5,14.692,4.6,68.0
3.291,-63.63,26.54,26.54,-42,5,14.692,4.9,72.0
3.387,-52.03,59.59,59.59,-46,5,14.688,11.3,168.0
3.458,-52.91,46.05,46.05,46,5,14.568,34.8,508.0
3.546,-81.91,-15.47,-15.47,37,5,14.66,12.3,180.0
3.626,-99.49,-59.94,-59.94,32,5,14.688,5.5,82.0
3.719,-97.91,-48.52,-48.52,-33,5,14.688,5.7,86.0
3.797,-73.48,9.32,9.32,-39,5,14.696,5.4,78.0
3.896,-55.02,61.35,61.35,-45,5,14.672,9.2,134.0
3.971,-54.14,56.95,56.95,45,5,14.576,32.9,478.0
4.049,-74.36,7.21,7.21,39,5,14.644,15.9,232.0
4.123,-101.43,-51.85,-51.85,32,5,14.684,6.5,96.0
4.218,-104.59,-61.7,-61.7,-31,5,14.648,11.4,168.0
4.293,-92.46,-25.14,-25.14,-34,5,14.704,6.0,16.0
4.374,-62.75,39.9,39.9,-43,5,14.688,7.1,104.0
4.449,-54.84,65.74,65.74,-45,5,14.684,9.8,144.0
4.528,-57.3,47.64,47.64,44,5,14.568,32.2,468.0
4.621,-92.99,-29.53,-29.53,34,5,14.628,7.0,102.0
4.71,-104.77,-65.92,-65.92,31,5,14.684,5.9,86.0
4.783,-101.95,-53.97,-53.97,-31,5,14.696,5.4,78.0
4.861,-77.87,3.52,3.52,-38,5,14.7,4.1,58.0
4.936,-57.66,53.61,53.61,-44,5,14.676,1.4,20.0
5.025,-52.73,65.04,65.04,46,5,14.552,29.7,432.0
5.116,-66.27,21.09,21.09,42,5,14.628,22.0,322.0
5.199,-100.55,-54.32,-54.32,32,5,14.692,5.1,76.0
5.284,-103.89,-67.15,-67.15,-31,5,14.692,5.1,76.0
5.386,-86.31,-14.94,-14.94,-36,5,14.696,2.9,42.0
5.469,-58.71,49.04,49.04,-44,5,14.684,6.7,98.0
5.548,-52.73,68.73,68.73,37,5,14.672,10.3,150.0
5.623,-57.83,43.77,43.77,44,5,14.604,26.9,394.0
5.719,-97.56,-40.6,-40.6,33,5,14.668,6.5,96.0
5.823,-106.0,-69.08,-69.08,-7,5,14.688,6.4,96.0
5.909,-99.14,-40.96,-40.96,-32,5,14.692,4.3,62.0
5.98,-66.97,30.59,30.59,-41,5,14.692,5.5,82.0
6.072,-55.72,68.2,68.2,-45,5,14.668,10.4,154.0
6.151,-56.43,55.55,55.55,45,5,14.572,31.6,462.0
6.225,-81.39,-2.46,-2.46,37,5,14.664,11.7,170.0
6.319,-106.17,-64.69,-64.69,30,5,14.636,11.3,164.0
6.445,-106.35,-65.39,-65.39,-30,5,14.7,4.5,66.0
6.517,-70.31,22.5,22.5,-39,5,14.7,4.5,66.0
6.591,-56.6,63.28,63.28,-44,5,14.676,8.6,128.0
6.686,-54.67,61.0,61.0,45,5,14.572,32.9,478.0
6.766,-77.87,2.64,2.64,38,5,14.652,10.6,140.0
6.858,-104.94,-62.05,-62.05,31,5,14.688,6.5,96.0
6.966,-103.89,-56.43,-56.43,-31,5,14.696,4.2,62.0
7.049,-77.69,6.33,6.33,-38,5,14.696,5.6,82.0
7.131,-57.13,61.17,61.17,-44,5,14.684,10.8,158.0
7.201,-53.97,68.2,68.2,45,5,14.568,32.3,472.0
7.283,-62.4,34.98,34.98,43,5,14.596,23.5,344.0
7.37,-100.37,-45.7,-45.7,32,5,14.684,7.1,104.0
7.473,-106.7,-68.73,-68.73,-30,5,14.692,4.6,68.0
7.553,-96.86,-33.75,-33.75,-33,5,14.696,5.6,82.0
7.651,-61.0,48.52,48.52,-43,5,14.684,6.4,96.0
7.729,-55.02,69.78,69.78,-45,5,14.68,3.3,50.0
7.801,-57.3,52.73,52.73,44,5,14.588,28.8,420.0
7.888,-90.7,-19.69,-19.69,35,5,14.684,7.7,114.0
7.96,-106.7,-63.46,-63.46,30,5,14.692,5.3,78.0
8.031,-107.58,-66.44,-66.44,-30,5,14.7,5.7,86.0
8.122,-94.39,-24.43,-24.43,-33,5,14.68,9.2,134.0
8.213,-61.17,53.44,53.44,-43,5,14.684,-0.3,4.0
8.295,-56.25,68.56,68.56,45,5,14.576,32.3,472.0
8.374,-63.98,37.27,37.27,42,5,14.604,26.5,386.0
8.483,-105.29,-53.61,-53.61,31,5,14.696,6.5,96.0
8.559,-108.81,-68.91,-68.91,-30,5,14.688,5.6,82.0
8.64,-101.95,-43.42,-43.42,-31,5,14.696,4.9,72.0
8.738,-63.81,43.42,43.42,-42,5,14.688,7.2,104.0
8.81,-56.6,68.03,68.03,-44,5,14.676,9.8,144.0
8.91,-60.12,44.82,44.82,44,5,14.596,27.5,400.0
8.983,-92.28,-23.2,-23.2,34,5,14.68,7.6,112.0
9.075,-106.88,-66.62,-66.62,30,5,14.692,5.7,86.0
9.155,-105.12,-58.53,-58.53,-31,5,14.692,4.6,62.0
9.237,-81.21,0.7,0.7,-37,5,14.696,3.9,56.0
9.316,-58.53,58.36,58.36,-44,5,14.676,6.8,98.0
9.399,-54.84,67.32,67.32,45,5,14.576,32.4,472.0
9.476,-65.22,30.23,30.23,42,5,14.616,22.0,322.0
