t,pend,servo,mode,pwm,v
18.82,-25.84,-43.07,5,-11,14.76
18.898,1.23,-30.06,5,-18,14.76
18.968,27.95,-17.23,5,-28,14.76
19.05,26.37,-17.4,5,38,14.72
19.129,-3.52,-31.99,5,35,14.74
19.204,-27.6,-43.24,5,32,14.75
19.287,-15.64,-37.97,5,-14,14.76
19.361,15.12,-23.03,5,-25,14.76
19.448,30.94,-15.64,5,37,14.76
19.521,13.71,-23.38,5,36,14.73
19.595,-18.46,-39.55,5,33,14.75
19.68,-27.25,-43.24,5,-10,14.77
19.765,1.93,-29.53,5,-20,14.76
19.842,28.3,-17.23,5,-27,14.77
19.916,24.79,-18.46,5,37,14.72
19.986,-3.69,-32.7,5,35,14.75
20.083,-27.42,-43.77,5,33,14.75
20.159,-11.95,-36.56,5,-14,14.76
20.238,19.69,-20.74,5,-25,14.76
20.324,30.23,-15.64,5,37,14.73
20.426,-8.61,-34.63,5,34,14.75
20.521,-27.95,-43.59,5,-23,14.76
20.596,-8.09,-34.45,5,-16,14.76
20.692,22.5,-19.34,5,-27,14.76
20.787,21.8,-18.98,5,37,14.74
20.873,-13.89,-36.91,5,34,14.75
20.949,-27.95,-43.42,5,-23,14.75
21.02,-10.72,-35.51,5,-16,14.76
21.096,21.09,-19.69,5,-27,14.76
21.175,30.06,-15.29,5,37,14.73
21.281,-1.23,-30.41,5,35,14.74
21.388,-27.95,-43.59,5,-10,14.76
21.468,-3.52,-32.17,5,-18,14.76
21.547,26.89,-17.58,5,-28,14.76
21.621,27.6,-16.88,5,38,14.72
21.705,0.0,-30.23,5,35,14.74
21.776,-26.54,-43.07,5,32,14.72
21.851,-20.74,-40.6,5,-12,14.76
21.926,8.61,-26.37,5,-22,14.76
22.004,30.41,-16.52,5,-29,14.77
22.084,18.81,-21.45,5,36,14.73
22.157,-13.18,-37.62,5,34,14.75
22.229,-27.77,-44.12,5,33,14.75
22.32,-11.43,-36.91,5,-14,14.76
22.397,23.38,-20.04,5,-26,14.77
22.475,29.0,-17.05,5,38,14.72
22.552,4.75,-28.65,5,35,14.74
22.652,-26.89,-43.77,5,37,14.74
22.735,-13.54,-37.97,5,-13,14.77
22.815,18.98,-22.15,5,-25,14.76
22.888,30.23,-17.05,5,38,14.76
22.958,13.54,-24.43,5,36,14.73
23.041,-19.34,-40.78,5,33,14.75
23.119,-25.14,-43.24,5,-11,14.74
23.197,-0.88,-31.29,5,-18,14.76
23.271,26.54,-17.75,5,-28,14.76
23.367,21.09,-19.34,5,37,14.73
23.447,-13.89,-36.91,5,34,14.75
23.528,-27.42,-43.07,5,32,14.74
23.599,-10.72,-35.51,5,-16,14.76
23.716,28.83,-16.35,5,-29,14.76
23.785,23.38,-18.28,5,37,14.72
23.874,-10.37,-35.16,5,35,14.74
23.962,-26.89,-43.07,5,-11,14.77
24.061,3.52,-28.48,5,-20,14.76
24.134,27.6,-17.05,5,-28,14.74
24.215,23.2,-18.63,5,37,14.72
24.309,-14.24,-37.79,5,34,14.75
24.412,-23.73,-42.72,5,-11,14.76
24.514,12.48,-25.49,5,-22,14.76
24.595,30.59,-17.23,5,-31,14.76
24.697,3.87,-29.71,5,35,14.74
24.776,-24.96,-43.77,5,33,14.75
24.854,-20.74,-41.84,5,-11,14.76
24.925,6.86,-28.3,5,-20,14.76
24.998,28.65,-17.93,5,-27,14.76
25.084,22.85,-19.69,5,37,14.74
25.19,-18.28,-39.38,5,33,14.74
25.264,-25.66,-42.01,5,-11,14.76
25.345,-0.7,-29.88,5,-18,14.76
25.424,27.95,-15.82,5,-29,14.76
25.518,19.86,-18.81,5,37,14.72
25.611,-19.86,-38.67,5,34,14.75
25.702,-23.91,-40.96,5,-12,14.77
25.778,3.87,-27.95,5,-20,14.76
25.853,28.12,-17.05,5,-28,14.76
25.927,24.96,-18.28,5,37,14.72
26.016,-8.79,-35.51,5,35,14.75
26.107,-27.25,-44.3,5,-10,14.76
26.178,-8.26,-35.68,5,-16,14.72
26.25,21.09,-21.27,5,-25,14.77
26.32,30.23,-17.05,5,37,14.72
26.398,10.02,-26.72,5,36,14.74
26.486,-23.03,-43.24,5,32,14.76
26.561,-23.03,-43.24,5,-11,14.77
26.643,7.21,-28.48,5,-18,14.76
26.721,29.53,-17.75,5,-28,14.76
26.801,19.34,-21.97,5,36,14.73
26.88,-12.13,-37.62,5,34,14.76
26.965,-26.89,-44.3,5,-10,14.76
27.04,-4.92,-33.57,5,-15,14.76
27.118,23.03,-19.69,5,-27,14.76
27.192,27.95,-16.7,5,38,14.74
27.268,2.11,-29.18,5,35,14.74
27.345,-23.73,-41.84,5,34,14.75
27.418,-23.2,-41.84,5,-12,14.76
27.494,3.87,-28.65,5,-20,14.76
27.595,30.41,-16.35,5,-31,14.76
27.674,14.06,-23.55,5,37,14.74
27.759,-21.62,-41.31,5,33,14.75
27.847,-23.91,-42.54,5,-10,14.76
27.948,8.26,-27.25,5,-20,14.76
28.031,30.41,-17.23,5,-28,14.76
28.123,4.92,-29.18,5,35,14.72
28.211,-23.2,-43.24,5,32,14.76
28.284,-20.74,-42.01,5,-11,14.77
28.356,7.73,-28.12,5,-20,14.76
28.445,29.18,-18.11,5,-27,14.76
28.521,17.23,-23.03,5,36,14.75
28.592,-13.36,-38.32,5,34,14.75
28.675,-26.89,-44.3,5,37,14.75
28.753,-7.91,-35.51,5,-16,14.76
28.828,21.8,-20.74,5,-26,14.76
28.905,28.83,-17.4,5,38,14.72
28.98,5.98,-28.12,5,36,14.73
29.061,-24.08,-42.89,5,32,14.76
29.142,-21.97,-41.84,5,-11,14.75
29.221,9.67,-26.19,5,-22,14.76
29.309,29.53,-16.7,5,37,14.77
29.386,12.48,-24.43,5,36,14.74
29.462,-18.11,-39.9,5,33,14.75
29.547,-25.84,-43.59,5,-10,14.77
29.621,-1.41,-31.99,5,-18,14.76
29.695,26.19,-18.81,5,-27,14.76
29.775,26.72,-18.11,5,38,14.71
29.849,-2.81,-32.34,5,35,14.74
29.941,-26.72,-43.59,5,33,14.75
30.017,-14.06,-37.79,5,-14,14.76
30.103,18.81,-21.62,5,-25,14.76
30.182,28.65,-16.88,5,38,14.73
30.268,2.99,-29.53,5,35,14.75
30.341,-24.08,-43.07,5,32,14.75
30.415,-20.92,-41.84,5,-11,14.76
30.496,7.73,-27.95,5,-20,14.76
30.575,28.65,-18.28,5,-27,14.76
30.651,18.46,-22.5,5,36,14.74
30.736,-16.35,-39.73,5,33,14.75
30.817,-26.02,-43.95,5,-10,14.76
30.911,0.0,-31.11,5,-18,14.76
30.991,28.12,-17.4,5,-28,14.7
31.062,22.32,-19.51,5,37,14.73
31.153,-8.26,-34.8,5,35,14.75
31.231,-26.54,-43.59,5,37,14.75
31.307,-9.14,-35.86,5,-15,14.76
31.401,21.09,-21.45,5,-25,14.76
31.495,25.84,-19.16,5,37,14.73
31.579,-11.07,-37.62,5,34,14.75
31.651,-26.37,-44.82,5,37,14.73
31.73,-10.37,-37.79,5,-14,14.76
31.8,18.11,-24.08,5,-23,14.77
31.873,29.53,-18.98,5,-31,14.77
31.951,12.83,-26.37,5,37,14.73
32.024,-17.58,-41.66,5,33,14.74
32.11,-24.96,-44.65,5,-10,14.77
32.187,2.29,-30.94,5,-18,14.76
32.272,27.25,-18.63,5,-27,14.77
32.363,16.0,-22.85,5,36,14.74
32.458,-19.69,-40.6,5,34,14.76
32.539,-23.91,-42.54,5,-11,14.76
32.614,3.34,-29.18,5,-20,14.76
32.685,26.37,-18.11,5,-27,14.77
32.777,23.38,-19.16,5,37,14.74
32.872,-17.75,-40.08,5,33,14.75
32.992,-18.11,-40.6,5,-12,14.76
33.09,22.32,-20.92,5,-26,14.76
33.178,26.72,-18.81,5,37,14.73
33.251,0.35,-31.64,5,36,14.73
33.332,-24.61,-43.95,5,33,14.74
33.411,-17.58,-41.13,5,-12,14.76
33.482,10.55,-27.42,5,-20,14.76
33.551,28.48,-19.34,5,-26,14.7
33.627,21.62,-22.15,5,36,14.73
33.702,-9.32,-37.62,5,34,14.75
33.793,-26.02,-45.18,5,32,14.72
33.873,-5.45,-35.51,5,-16,14.75
33.944,21.62,-22.15,5,-25,14.76
34.025,27.77,-18.98,5,37,14.74
34.108,-1.93,-33.22,5,34,14.74
34.188,-24.79,-43.95,5,33,14.74
34.275,-14.06,-39.02,5,-13,14.76
34.352,15.12,-24.61,5,-20,14.76
34.43,28.65,-18.28,5,-31,14.76
34.528,2.11,-30.59,5,35,14.75
34.617,-24.08,-43.07,5,32,14.75
34.713,-14.06,-38.32,5,-14,14.76
34.84,20.39,-21.27,5,-25,14.77
34.915,16.7,-22.85,5,36,14.74
35.009,-16.35,-39.9,5,33,14.76
35.095,-22.68,-43.24,5,-11,14.75
35.178,8.26,-28.3,5,-20,14.76
35.254,27.6,-19.16,5,-26,14.77
35.327,20.21,-22.5,5,36,14.74
35.407,-11.43,-38.5,5,34,14.75
35.491,-25.14,-45.18,5,-22,14.76
35.569,-6.5,-36.21,5,-15,14.76
35.645,22.68,-21.62,5,-25,14.76
35.735,25.84,-19.69,5,37,14.73
35.821,-6.5,-35.68,5,34,14.74
35.897,-25.31,-44.47,5,33,14.75
35.971,-13.18,-38.67,5,-13,14.76
36.055,18.46,-22.85,5,-25,14.76
36.152,25.66,-18.81,5,37,14.73
36.224,0.53,-30.94,5,35,14.74
36.3,-23.73,-42.72,5,32,14.75
36.375,-20.74,-41.84,5,-12,14.76
36.455,6.15,-29.53,5,-18,14.76
36.554,28.48,-19.86,5,-27,14.75
36.638,7.56,-29.88,5,35,14.74
36.718,-20.39,-43.77,5,33,14.76
36.789,-21.97,-44.47,5,-10,14.77
36.868,2.29,-32.52,5,-18,14.76
36.962,27.42,-20.39,5,-26,14.76
37.042,14.94,-25.49,5,36,14.74
37.131,-14.94,-40.08,5,34,14.75
37.225,-20.57,-42.19,5,-11,14.76
37.3,6.33,-28.65,5,-20,14.76
37.371,26.37,-18.81,5,-27,14.76
37.444,21.8,-20.21,5,37,14.73
37.528,-6.15,-33.75,5,35,14.74
37.599,-25.31,-42.89,5,32,14.75
37.687,-7.21,-34.28,5,-16,14.76
37.758,19.69,-20.92,5,-26,14.76
37.835,27.25,-17.23,5,38,14.72
37.93,-2.99,-32.34,5,35,14.74
38.01,-24.79,-43.24,5,32,14.74
38.084,-16.17,-39.73,5,-13,14.76
38.169,14.41,-24.79,5,-23,14.69
38.287,28.3,-18.46,5,-27,14.76
38.392,-15.29,-39.2,5,33,14.74
38.474,-24.61,-43.24,5,-11,14.75
38.552,-2.81,-32.52,5,-16,14.75
38.628,23.91,-19.16,5,-27,14.76
38.726,17.93,-21.45,5,36,14.59
38.801,-12.48,-37.09,5,34,14.75
38.874,-25.84,-43.59,5,33,14.75
38.948,-10.9,-37.09,5,-13,14.76
39.018,17.05,-23.55,5,-24,14.76
39.101,28.83,-18.28,5,-31,14.78
39.181,8.09,-27.77,5,36,14.74
39.257,-21.27,-42.36,5,32,14.75
39.334,-23.03,-43.24,5,-11,14.76
39.425,8.79,-27.6,5,-20,14.76
39.499,27.95,-18.63,5,-27,14.76
39.581,19.51,-21.97,5,36,14.74
39.664,-14.59,-38.85,5,34,14.75
39.742,-25.49,-43.77,5,-10,14.72
39.831,-2.11,-32.87,5,-17,14.76
39.921,26.37,-19.51,5,-27,14.76
40.003,18.98,-22.5,5,36,14.64
40.074,-9.67,-36.91,5,34,14.75
40.143,-25.49,-44.3,5,33,14.75
40.222,-13.54,-38.85,5,-14,14.77
40.337,25.31,-20.04,5,-26,14.76
40.419,21.45,-21.27,5,36,14.72
40.491,-5.8,-34.98,5,35,14.74
40.564,-25.31,-44.12,5,33,14.75
40.638,-15.64,-39.73,5,-12,14.76
40.718,14.59,-24.79,5,-23,14.76
40.793,28.65,-18.11,5,-27,14.76
40.87,13.54,-24.61,5,36,14.73
40.958,-20.39,-41.48,5,33,14.75
41.048,-23.38,-42.89,5,-11,14.76
41.139,8.26,-27.25,5,-20,14.76
41.214,28.3,-17.75,5,-28,14.76
41.291,14.94,-23.73,5,37,14.74
41.371,-17.23,-40.25,5,34,14.76
41.454,-24.08,-43.77,5,-10,14.78
41.526,-1.05,-32.87,5,-17,14.76
41.599,24.79,-20.74,5,-26,14.77
41.672,26.37,-19.69,5,37,14.73
41.76,-1.41,-33.05,5,35,14.74
41.833,-24.96,-44.3,5,33,14.76
41.909,-17.23,-40.78,5,-12,14.76
41.996,15.47,-24.61,5,-23,14.76
42.086,28.48,-18.46,5,37,14.75
42.189,-0.7,-32.17,5,35,14.75
42.283,-25.49,-44.12,5,37,14.72
42.369,-7.21,-35.68,5,-16,14.75
42.448,22.85,-21.09,5,-25,14.76
42.525,25.84,-19.51,5,37,14.72
42.611,-4.04,-34.28,5,35,14.75
42.689,-25.14,-44.12,5,33,14.75
42.783,-12.48,-38.67,5,-14,14.76
42.854,18.46,-23.55,5,-22,14.76
42.925,28.3,-18.98,5,-31,14.76
43.006,9.32,-27.6,5,36,14.73
43.082,-20.21,-42.19,5,32,14.75
43.164,-21.97,-43.07,5,-11,14.76
43.262,11.43,-26.72,5,-21,14.74
43.344,28.3,-18.98,5,-27,14.76
43.453,2.81,-30.59,5,35,14.74
43.545,-24.79,-43.77,5,33,14.59
43.629,-11.07,-37.09,5,-14,14.76
43.733,23.91,-19.51,5,-27,14.76
43.832,21.97,-20.04,5,36,14.73
43.925,-16.35,-39.38,5,33,14.75
44.003,-23.91,-43.24,5,-11,14.73
44.105,10.2,-26.89,5,-20,14.75
44.188,28.12,-18.63,5,-27,14.76
44.264,13.36,-25.31,5,36,14.74
44.335,-14.59,-39.73,5,33,14.75
44.407,-25.14,-44.65,5,-10,14.73
44.486,-7.38,-36.39,5,-14,14.76
44.567,21.45,-22.32,5,-25,14.76
44.638,26.54,-19.69,5,37,14.74
44.726,0.88,-32.17,5,35,14.74
44.799,-23.73,-44.12,5,33,14.75
44.875,-18.46,-41.66,5,-12,14.77
44.951,10.2,-27.42,5,-20,14.76
45.027,27.6,-19.16,5,-27,14.75
45.114,14.41,-24.43,5,36,14.73
45.222,-20.92,-41.31,5,34,14.74
45.292,-19.69,-40.43,5,-12,14.76
45.375,9.67,-25.84,5,-22,14.76
45.467,27.77,-17.05,5,-28,14.76
45.541,11.95,-24.08,5,37,14.74
45.625,-18.81,-39.73,5,33,14.76
45.703,-23.03,-42.01,5,-11,14.76
45.786,2.99,-30.06,5,-18,14.76
45.874,27.77,-18.81,5,-27,14.76
45.955,19.16,-22.85,5,36,14.74
46.041,-13.36,-39.38,5,33,14.74
46.119,-24.43,-44.65,5,-10,14.76
46.194,-1.93,-33.93,5,-16,14.75
46.279,25.31,-20.57,5,-26,14.76
46.362,21.45,-21.97,5,36,14.74
46.448,-12.3,-38.85,5,34,14.75
46.542,-24.96,-44.65,5,-23,14.76
46.622,0.53,-32.17,5,-18,14.76
46.697,24.79,-20.21,5,-26,14.76
46.77,24.61,-19.86,5,37,14.73
46.846,-0.18,-31.99,5,35,14.74
46.924,-23.91,-43.42,5,33,14.75
47.004,-16.0,-39.9,5,-12,14.75
47.085,14.59,-24.96,5,-23,14.76
47.17,27.77,-18.63,5,37,14.73
47.247,9.14,-27.77,5,36,14.74
47.332,-22.15,-43.59,5,33,14.75
47.409,-20.21,-42.89,5,-11,14.76
47.507,13.89,-26.19,5,-22,14.76
47.588,27.95,-19.51,5,-31,14.76
47.661,12.13,-26.37,5,37,14.73
47.733,-16.88,-40.78,5,34,14.74
47.818,-24.26,-43.95,5,-10,14.77
47.919,7.21,-28.48,5,-20,14.76
47.998,27.77,-18.63,5,-27,14.77
48.077,16.17,-23.55,5,36,14.74
48.157,-15.29,-39.2,5,34,14.75
48.241,-24.61,-43.42,5,-10,14.75
48.327,3.34,-29.88,5,-18,14.76
48.417,27.25,-18.63,5,-27,14.76
48.501,14.94,-23.91,5,37,14.74
48.582,-16.52,-39.73,5,33,14.75
48.663,-23.73,-43.42,5,-10,14.73
48.748,1.58,-31.99,5,-18,14.76
48.821,25.31,-21.27,5,-25,14.76
48.9,23.38,-22.32,5,36,14.74
48.983,-3.52,-36.21,5,34,14.75
49.068,-24.26,-46.23,5,-22,14.75
49.151,-5.62,-37.09,5,-14,14.77
49.239,21.09,-23.55,5,-24,14.76
49.341,20.92,-22.85,5,36,14.73
49.425,-14.94,-40.43,5,34,14.75
49.497,-23.73,-43.95,5,-10,14.77
49.569,-5.8,-34.98,5,-16,14.76
49.65,22.15,-20.92,5,-25,14.76
49.729,23.73,-19.51,5,37,14.69
49.808,-3.34,-33.22,5,34,14.74
49.889,-23.73,-43.24,5,32,14.74
49.983,-7.91,-35.86,5,-15,14.76
50.059,18.11,-23.03,5,-23,14.76
50.135,26.37,-18.98,5,37,14.74
50.219,2.46,-30.76,5,35,14.75
50.303,-23.38,-43.59,5,33,14.75
50.408,-13.36,-39.02,5,-13,14.76
50.48,19.86,-23.03,5,-25,14.76
50.572,26.54,-19.86,5,37,14.73
50.646,0.88,-32.34,5,35,14.76
50.716,-22.15,-43.59,5,33,14.76
50.789,-19.51,-42.36,5,-11,14.76
50.868,7.73,-29.18,5,-20,14.74
50.942,26.54,-20.21,5,-26,14.76
51.018,19.51,-23.03,5,36,14.73
51.09,-9.84,-37.79,5,34,14.75
51.181,-24.08,-44.3,5,37,14.72
51.263,-3.52,-34.8,5,-16,14.76
51.346,23.91,-21.8,5,-25,14.76
51.424,23.38,-21.8,5,36,14.74
51.504,-6.15,-36.39,5,33,14.75
51.599,-23.73,-44.65,5,33,14.74
51.691,-4.92,-35.33,5,-16,14.73
51.781,25.66,-20.04,5,-26,14.71
51.853,20.74,-21.8,5,36,14.73
51.935,-10.02,-36.91,5,34,14.75
52.019,-23.91,-43.24,5,-11,14.77
52.111,-1.41,-32.17,5,-18,14.76
52.198,24.79,-19.34,5,-27,14.74
52.286,16.17,-22.85,5,36,14.74
52.363,-12.66,-37.62,5,34,14.74
52.442,-24.08,-43.24,5,-11,14.76
52.536,1.23,-31.29,5,-18,14.77
52.637,26.19,-19.34,5,-27,14.76
52.737,10.02,-27.07,5,36,14.74
52.818,-20.57,-42.54,5,32,14.74
52.897,-19.86,-42.72,5,-11,14.76
52.972,8.44,-29.18,5,-20,14.76
53.053,27.25,-20.39,5,-26,14.76
53.144,14.59,-26.02,5,36,14.69
