t,pend,servo,mode,pwm,v
8.004,0.0,20.57,5,-37,14.76
8.104,0.35,20.74,5,-37,14.76
8.178,-0.35,20.57,5,30,14.76
8.253,-1.58,20.39,5,9,14.76
8.333,-1.93,20.21,5,30,14.76
8.415,-1.41,20.21,5,-37,14.76
8.523,0.18,20.74,5,-21,14.76
8.594,0.35,20.92,5,-37,14.76
8.689,-0.53,20.74,5,30,14.74
8.761,-1.76,20.57,5,30,14.76
8.839,-1.93,20.57,5,30,14.76
8.951,-0.88,20.74,5,-21,14.76
9.036,0.18,21.09,5,-37,14.77
9.113,0.18,21.09,5,-37,14.77
9.189,-0.53,21.09,5,9,14.67
9.27,-1.58,20.74,5,30,14.76
9.351,-1.93,20.74,5,30,14.76
9.427,-1.23,20.92,5,-21,14.76
9.52,0.0,21.27,5,-37,14.76
9.604,0.18,21.27,5,-37,14.76
9.684,-0.53,21.09,5,9,14.76
9.764,-1.41,20.92,5,30,14.76
9.841,-1.93,20.92,5,30,14.76
9.942,-1.41,20.92,5,-21,14.76
10.042,0.18,21.27,5,-21,14.77
10.125,0.18,21.27,5,-37,14.77
10.197,-0.7,21.09,5,9,14.77
10.278,-1.58,20.92,5,30,14.76
10.367,-1.76,20.92,5,30,14.74
10.444,-1.05,20.92,5,-21,14.77
10.534,0.0,21.27,5,-37,14.77
10.611,0.18,21.27,5,-37,14.77
10.691,-0.53,21.09,5,30,14.78
10.769,-1.76,20.74,5,30,14.76
10.853,-1.93,20.57,5,30,14.76
10.944,-1.05,20.74,5,-37,14.65
11.019,0.18,21.09,5,-37,14.77
11.093,0.35,21.09,5,-37,14.76
11.18,-0.53,21.09,5,9,14.76
11.266,-1.76,20.74,5,9,14.76
11.368,-1.93,20.74,5,30,14.76
11.447,-0.7,21.09,5,-37,14.77
11.528,0.18,21.27,5,-37,14.77
11.625,0.18,21.27,5,-37,14.76
11.725,-1.05,21.09,5,30,14.76
11.82,-1.93,20.92,5,30,14.77
11.906,-1.58,20.92,5,-21,14.76
12.003,0.0,21.27,5,-21,14.76
12.076,0.35,21.27,5,-37,14.76
12.152,0.0,21.27,5,30,14.76
12.23,-1.23,21.09,5,30,14.77
12.307,-1.93,20.92,5,30,14.77
12.404,-1.58,20.74,5,-37,14.72
12.502,0.0,21.27,5,-37,14.76
12.604,0.35,21.27,5,-37,14.77
12.689,-0.53,21.27,5,9,14.77
12.77,-1.58,21.09,5,30,14.76
12.862,-1.93,21.09,5,30,14.76
12.943,-1.23,21.27,5,-37,14.77
13.043,0.18,21.62,5,-37,14.76
13.143,0.18,21.62,5,-37,14.77
13.244,-1.23,21.09,5,30,14.77
13.323,-1.93,20.92,5,30,14.77
13.42,-1.41,20.92,5,-37,14.78
13.489,-0.18,21.27,5,-37,14.72
13.586,0.35,21.45,5,-37,14.76
13.675,-0.35,21.45,5,9,14.76
13.747,-1.41,21.27,5,9,14.77
13.825,-1.93,21.27,5,30,14.78
13.897,-1.76,21.27,5,30,14.76
13.975,-0.53,21.45,5,-37,14.76
14.063,0.18,21.62,5,-37,14.77
14.135,0.18,21.62,5,-37,14.77
14.227,-1.05,21.27,5,30,14.77
14.323,-1.93,21.09,5,30,14.76
14.415,-1.41,21.09,5,-21,14.73
14.501,-0.18,21.45,5,-37,14.76
14.59,0.35,21.62,5,-37,14.78
14.679,-0.35,21.45,5,30,14.76
14.75,-1.41,21.27,5,30,14.76
14.844,-1.93,21.27,5,30,14.76
14.932,-1.41,21.27,5,-37,14.76
15.023,0.0,21.62,5,-37,14.76
15.105,0.18,21.8,5,-37,14.75
15.178,-0.35,21.62,5,30,14.77
15.249,-1.41,21.27,5,30,14.77
15.356,-1.93,21.27,5,30,14.76
15.433,-1.05,21.27,5,-21,14.77
15.52,0.18,21.62,5,-21,14.77
15.598,0.18,21.62,5,-37,14.76
15.675,-0.35,21.62,5,30,14.76
15.752,-1.23,21.62,5,30,14.76
15.874,-1.76,21.45,5,30,14.76
15.946,-1.05,21.62,5,-21,14.7
16.025,0.0,21.8,5,-21,14.77
16.112,0.18,21.8,5,-37,14.79
16.185,-0.53,21.8,5,30,14.76
16.257,-1.58,21.27,5,9,14.74
16.336,-1.76,21.27,5,-21,14.76
16.421,-1.23,21.27,5,-37,14.77
16.525,0.18,21.62,5,-37,14.76
16.615,0.18,21.62,5,-37,14.77
16.701,-0.7,21.62,5,30,14.77
16.791,-1.93,21.27,5,30,14.77
16.883,-1.76,21.27,5,30,14.76
16.955,-0.7,21.45,5,-21,14.76
17.032,0.18,21.62,5,-37,14.77
17.122,0.35,21.62,5,-37,14.76
17.197,-0.7,21.62,5,9,14.77
17.273,-1.58,21.45,5,30,14.76
17.347,-1.93,21.45,5,30,14.76
17.423,-1.41,21.62,5,-37,14.77
17.506,-0.35,21.97,5,-37,14.77
17.593,0.18,21.97,5,-37,14.76
17.669,-0.35,21.97,5,29,14.76
17.748,-1.23,21.8,5,30,14.77
17.835,-1.93,21.62,5,30,14.76
17.911,-1.41,21.62,5,-37,14.77
18.006,-0.18,21.97,5,-37,14.76
18.085,0.18,21.97,5,-37,14.77
18.166,-0.18,21.97,5,29,14.76
18.246,-1.23,21.97,5,29,14.77
18.323,-1.76,21.8,5,30,14.77
18.396,-1.58,21.8,5,30,14.76
18.48,-0.53,22.15,5,-21,14.77
18.557,0.0,22.15,5,-37,14.76
18.647,0.0,22.15,5,-37,14.76
18.751,-1.05,22.15,5,29,14.76
18.826,-1.58,22.15,5,29,14.76
18.902,-1.58,22.15,5,-37,14.76
18.984,-0.7,22.32,5,-37,14.76
19.071,0.0,22.5,5,-37,14.77
19.161,-0.35,22.5,5,9,14.76
19.235,-1.05,22.32,5,29,14.76
19.309,-1.41,22.15,5,29,14.76
19.389,-1.41,22.15,5,29,14.76
19.461,-0.7,22.32,5,-21,14.76
19.532,-0.18,22.5,5,-37,14.73
19.621,-0.18,22.5,5,-37,14.77
19.702,-0.7,22.32,5,29,14.76
19.78,-1.41,22.15,5,29,14.76
19.858,-1.41,22.15,5,29,14.76
19.945,-0.7,22.15,5,-21,14.75
20.027,-0.18,22.32,5,-37,14.76
20.113,-0.18,22.32,5,-37,14.76
20.182,-0.7,22.32,5,29,14.77
20.252,-1.23,22.15,5,29,14.75
20.354,-1.41,22.15,5,29,14.76
20.443,-0.88,22.32,5,-37,14.76
20.521,-0.35,22.32,5,-37,14.76
20.591,-0.18,22.5,5,-37,14.76
20.666,-0.53,22.5,5,29,14.76
20.746,-1.23,22.32,5,29,14.77
20.836,-1.41,22.15,5,29,14.76
20.928,-1.05,22.15,5,-37,14.76
20.999,-0.35,22.32,5,-37,14.76
21.081,-0.18,22.32,5,-37,14.75
21.181,-0.7,22.32,5,9,14.77
21.26,-1.23,22.15,5,29,14.76
21.341,-1.41,22.15,5,29,14.76
21.411,-1.05,22.15,5,-21,14.76
21.495,-0.35,22.32,5,-37,14.65
21.569,-0.18,22.5,5,-37,14.76
21.65,-0.35,22.5,5,-37,14.77
21.732,-1.05,22.32,5,29,14.76
21.809,-1.41,22.15,5,29,14.74
21.89,-1.23,22.15,5,29,14.64
21.97,-0.53,22.32,5,-21,14.77
22.042,-0.18,22.5,5,-37,14.78
22.129,-0.35,22.5,5,-37,14.77
22.208,-0.88,22.32,5,29,14.72
22.284,-1.41,22.32,5,29,14.76
22.385,-1.41,22.32,5,29,14.76
22.468,-0.53,22.32,5,-37,14.76
22.563,-0.18,22.5,5,-37,14.77
22.638,-0.35,22.5,5,-37,14.77
22.717,-1.05,22.5,5,29,14.76
22.793,-1.41,22.32,5,29,14.77
22.873,-1.41,22.32,5,29,14.76
22.955,-0.7,22.5,5,-37,14.77
23.039,-0.18,22.68,5,-37,14.76
23.11,-0.18,22.68,5,-37,14.76
23.19,-0.7,22.68,5,29,14.76
23.262,-1.41,22.5,5,29,14.75
23.357,-1.41,22.5,5,29,14.77
23.432,-1.05,22.5,5,-37,14.76
23.512,-0.35,22.68,5,-37,14.76
23.595,-0.18,22.68,5,-37,14.76
23.673,-0.53,22.68,5,29,14.77
23.748,-1.23,22.5,5,29,14.76
23.819,-1.41,22.5,5,29,14.76
23.893,-1.23,22.5,5,29,14.77
23.995,-0.53,22.5,5,-37,14.77
24.069,-0.18,22.68,5,-37,14.76
24.15,-0.35,22.68,5,29,14.78
24.228,-1.23,22.5,5,29,14.77
24.317,-1.41,22.5,5,29,14.77
24.405,-1.23,22.5,5,-37,14.77
24.511,-0.35,22.68,5,-21,14.77
24.616,-0.18,22.68,5,-37,14.76
24.699,-0.7,22.68,5,29,14.76
24.772,-1.41,22.5,5,29,14.77
24.848,-1.41,22.5,5,29,14.77
24.92,-1.05,22.5,5,-37,14.76
25.009,-0.35,22.68,5,-37,14.77
25.088,-0.18,22.68,5,-37,14.76
25.185,-0.7,22.68,5,9,14.77
25.263,-1.41,22.5,5,29,14.78
25.339,-1.41,22.5,5,29,14.77
25.413,-1.05,22.5,5,-37,14.77
25.485,-0.35,22.68,5,-37,14.77
25.56,-0.18,22.68,5,-37,14.76
25.643,-0.35,22.68,5,-37,14.77
25.714,-1.05,22.68,5,29,14.76
25.791,-1.41,22.5,5,29,14.76
25.866,-1.41,22.5,5,29,14.77
25.963,-0.7,22.68,5,-37,14.76
26.049,-0.18,22.68,5,-37,14.76
26.129,-0.35,22.68,5,-37,14.76
26.24,-1.05,22.68,5,29,14.76
26.314,-1.41,22.68,5,29,14.78
26.392,-1.23,22.68,5,29,14.73
26.478,-0.53,22.85,5,-21,14.76
26.571,-0.35,22.85,5,-37,14.76
26.655,-0.53,22.85,5,9,14.77
26.736,-1.05,22.68,5,29,14.76
26.815,-1.41,22.68,5,29,14.76
26.892,-1.23,22.68,5,29,14.77
26.97,-0.7,22.68,5,-37,14.77
27.077,-0.35,22.85,5,-37,14.76
27.161,-0.53,22.85,5,9,14.76
27.235,-1.05,22.68,5,29,14.77
27.307,-1.41,22.68,5,29,14.76
27.391,-1.23,22.68,5,29,14.77
27.48,-0.53,22.68,5,-37,14.78
27.566,-0.35,22.85,5,-37,14.76
27.652,-0.53,22.85,5,29,14.76
27.752,-1.23,22.68,5,29,14.76
27.831,-1.41,22.68,5,29,14.73
27.903,-1.05,22.68,5,29,14.76
27.978,-0.53,22.68,5,-37,14.77
28.06,-0.35,22.68,5,-37,14.77
28.147,-0.35,22.68,5,-37,14.61
28.224,-1.05,22.68,5,29,14.76
28.309,-1.41,22.68,5,29,14.76
28.385,-1.23,22.68,5,29,14.76
28.458,-0.7,22.68,5,-21,14.76
28.534,-0.35,23.03,5,-37,14.76
28.626,-0.35,23.03,5,-37,14.76
28.718,-1.05,22.85,5,29,14.75
28.792,-1.41,22.68,5,29,14.76
28.868,-1.23,22.68,5,29,14.76
28.949,-0.7,22.85,5,-21,14.76
29.038,-0.35,23.03,5,-37,14.76
29.122,-0.35,23.03,5,-37,14.76
29.196,-0.88,22.85,5,29,14.76
29.269,-1.41,22.68,5,29,14.76
29.367,-1.23,22.68,5,29,14.76
29.446,-0.7,22.68,5,-37,14.76
29.543,-0.18,23.03,5,-37,14.77
29.635,-0.35,23.03,5,-37,14.78
29.722,-1.05,22.85,5,29,14.76
29.802,-1.41,22.68,5,29,14.76
29.875,-1.23,22.68,5,-21,14.71
29.962,-0.7,22.85,5,-37,14.76
30.044,-0.18,23.03,5,-37,14.76
30.13,-0.35,23.03,5,-37,14.76
30.205,-0.88,22.85,5,9,14.76
30.279,-1.41,22.85,5,29,14.77
30.356,-1.41,22.85,5,29,14.76
30.446,-0.88,22.85,5,-21,14.76
30.526,-0.35,23.03,5,-37,14.76
30.617,-0.35,23.03,5,9,14.77
30.7,-0.7,23.03,5,29,14.74
30.771,-1.23,22.85,5,29,14.76
30.846,-1.41,22.85,5,29,14.76
30.925,-1.05,22.85,5,-37,14.77
31.004,-0.35,23.03,5,-21,14.76
31.091,-0.35,23.03,5,-37,14.76
31.181,-0.7,23.03,5,29,14.76
31.266,-1.23,22.85,5,29,14.76
31.355,-1.41,22.85,5,29,14.76
31.445,-0.7,23.03,5,-21,14.76
31.517,-0.35,23.2,5,-37,14.76
31.597,-0.35,23.2,5,9,14.77
31.679,-0.7,23.2,5,29,14.78
31.761,-1.41,23.03,5,29,14.76
31.847,-1.41,23.03,5,29,14.76
31.929,-1.05,23.03,5,-37,14.76
32.004,-0.35,23.2,5,-37,14.77
32.096,-0.18,23.2,5,-37,14.77
32.175,-0.7,23.2,5,29,14.77
32.256,-1.23,23.03,5,29,14.77
32.341,-1.41,23.03,5,29,14.76
32.436,-1.05,23.03,5,-37,14.76
32.514,-0.35,23.2,5,-37,14.77
32.591,-0.18,23.2,5,-37,14.76
32.675,-0.53,23.2,5,29,14.77
32.772,-1.41,23.03,5,29,14.76
32.849,-1.41,23.03,5,29,14.71
32.959,-1.05,23.03,5,-37,14.77
33.036,-0.18,23.2,5,-21,14.77
33.171,-0.53,23.2,5,29,14.77
33.261,-1.23,23.03,5,29,14.76
33.337,-1.41,23.03,5,29,14.76
33.441,-0.88,23.03,5,-37,14.76
33.544,-0.18,23.2,5,-37,14.77
33.645,-0.53,23.2,5,-37,14.76
33.726,-1.23,23.2,5,9,14.77
33.825,-1.41,23.2,5,29,14.77
33.916,-1.05,23.2,5,-37,14.78
33.998,-0.35,23.38,5,-37,14.77
34.084,-0.18,23.38,5,-37,14.76
34.197,-0.7,23.2,5,29,14.76
34.294,-1.41,23.03,5,29,14.66
34.369,-1.41,23.03,5,29,14.76
34.451,-0.7,23.2,5,-21,14.77
34.53,-0.18,23.38,5,-37,14.76
34.613,-0.35,23.38,5,-37,14.76
34.689,-0.7,23.2,5,29,14.74
34.772,-1.41,23.03,5,29,14.77
34.851,-1.41,23.03,5,29,14.76
34.93,-1.05,23.03,5,-37,14.77
35.021,-0.35,23.38,5,-37,14.76
35.091,-0.18,23.38,5,-37,14.76
35.181,-0.7,23.38,5,29,14.76
35.275,-1.41,23.2,5,29,14.77
35.358,-1.41,23.2,5,29,14.77
35.459,-0.7,23.38,5,-37,14.77
35.551,-0.18,23.38,5,-37,14.76
35.635,-0.35,23.38,5,-37,14.76
35.715,-1.05,23.38,5,29,14.76
35.814,-1.41,23.2,5,29,14.77
35.895,-1.23,23.2,5,29,14.77
35.986,-0.53,23.38,5,-37,14.77
36.062,-0.18,23.38,5,-37,14.76
36.147,-0.35,23.38,5,-37,14.77
36.223,-1.05,23.38,5,29,14.68
36.305,-1.41,23.2,5,29,14.77
36.387,-1.23,23.2,5,-21,14.77
36.461,-0.7,23.38,5,-37,14.77
36.535,-0.18,23.38,5,-37,14.76
36.615,-0.35,23.38,5,-37,14.76
36.692,-0.88,23.38,5,8,14.76
36.77,-1.41,23.2,5,29,14.77
36.841,-1.41,23.2,5,29,14.76
36.923,-1.05,23.2,5,-37,14.77
37.007,-0.35,23.38,5,-37,14.76
37.089,-0.18,23.38,5,-37,14.76
37.169,-0.53,23.38,5,29,14.78
37.258,-1.23,23.38,5,29,14.74
37.33,-1.41,23.2,5,29,14.76
37.408,-1.23,23.2,5,-37,14.78
37.515,-0.35,23.38,5,-37,14.76
37.598,-0.18,23.55,5,-37,14.76
37.676,-0.53,23.55,5,29,14.76
37.746,-1.23,23.38,5,29,14.77
37.822,-1.41,23.38,5,29,14.77
37.909,-1.23,23.38,5,-37,14.76
37.992,-0.53,23.55,5,-37,14.76
38.065,-0.18,23.55,5,-37,14.76
38.143,-0.35,23.55,5,-37,14.76
38.238,-1.05,23.55,5,29,14.76
38.325,-1.41,23.38,5,29,14.76
38.433,-1.05,23.38,5,-37,14.76
38.506,-0.35,23.73,5,-37,14.76
38.582,-0.18,23.73,5,-37,14.73
38.692,-0.7,23.55,5,29,14.76
38.797,-1.41,23.38,5,29,14.76
38.878,-1.41,23.38,5,29,14.76
38.953,-0.7,23.55,5,-37,14.77
39.035,-0.18,23.73,5,-37,14.76
39.117,-0.35,23.73,5,-37,14.77
39.202,-0.88,23.55,5,29,14.76
39.282,-1.41,23.55,5,29,14.75
39.355,-1.41,23.55,5,29,14.76
39.465,-0.7,23.55,5,-22,14.76
39.554,-0.18,23.73,5,-37,14.76
39.641,-0.35,23.73,5,-37,14.76
39.784,-1.23,23.55,5,29,14.77
39.885,-1.41,23.55,5,29,14.76
39.963,-0.7,23.55,5,-37,14.76
40.047,-0.18,23.73,5,-37,14.76
40.138,-0.35,23.73,5,-37,14.76
40.209,-1.05,23.73,5,29,14.76
40.284,-1.41,23.55,5,29,14.76
40.373,-1.41,23.55,5,29,14.76
40.443,-0.88,23.55,5,-37,14.76
40.519,-0.35,23.73,5,-37,14.77
40.602,-0.18,23.73,5,-37,14.76
40.676,-0.7,23.73,5,8,14.77
40.773,-1.41,23.55,5,29,14.76
40.852,-1.41,23.55,5,29,14.76
40.922,-1.05,23.55,5,-37,14.76
41.0,-0.35,23.73,5,-22,14.77
41.09,-0.18,23.73,5,-37,14.76
41.177,-0.7,23.73,5,29,14.76
41.26,-1.23,23.55,5,29,14.77
41.417,-1.05,23.55,5,-22,14.77
41.501,-0.53,23.91,5,-37,14.78
41.594,-0.35,23.91,5,-37,14.77
41.671,-0.7,23.91,5,8,14.77
41.749,-1.23,23.73,5,29,14.76
41.831,-1.41,23.73,5,29,14.76
41.922,-1.05,23.73,5,-37,14.77
42.021,-0.35,23.91,5,-37,14.78
42.104,-0.35,23.91,5,-37,14.77
42.192,-0.7,23.91,5,29,14.77
42.27,-1.41,23.73,5,29,14.68
42.35,-1.41,23.73,5,29,14.76
42.428,-0.88,23.73,5,-37,14.77
42.507,-0.35,23.91,5,-37,14.77
42.592,-0.18,24.08,5,-37,14.76
42.699,-0.7,24.08,5,29,14.73
42.777,-1.41,23.91,5,29,14.64
42.852,-1.41,23.91,5,29,14.77
42.972,-0.7,23.91,5,-22,14.74
43.053,-0.35,24.08,5,-37,14.76
43.152,-0.53,24.08,5,-37,14.64
43.242,-1.23,23.91,5,29,14.76
43.335,-1.41,23.91,5,29,14.77
43.421,-1.05,23.91,5,-37,14.78
43.499,-0.35,24.08,5,-21,14.72
43.589,-0.35,24.08,5,-37,14.76
43.684,-0.7,24.08,5,29,14.72
43.762,-1.41,23.91,5,8,14.77
43.844,-1.41,23.91,5,29,14.77
43.93,-1.05,23.91,5,-37,14.76
44.001,-0.35,24.08,5,-37,14.77
44.083,-0.35,24.08,5,-37,14.76
44.183,-0.7,24.08,5,7,14.76
44.254,-1.23,24.08,5,29,14.76
44.333,-1.41,24.08,5,29,14.76
44.437,-1.05,24.08,5,-37,14.76
44.522,-0.35,24.08,5,-37,14.73
44.605,-0.35,24.26,5,-37,14.76
44.728,-1.05,24.08,5,29,14.71
44.808,-1.41,24.08,5,29,14.76
44.9,-1.23,24.08,5,-37,14.76
44.98,-0.53,24.08,5,-21,14.77
45.05,-0.35,24.26,5,-37,14.76
45.135,-0.35,24.26,5,-37,14.74
45.205,-0.88,24.08,5,29,14.76
45.283,-1.41,24.08,5,29,14.76
45.367,-1.23,24.08,5,-21,14.77
45.441,-0.88,24.08,5,-37,14.75
45.539,-0.35,24.26,5,-37,14.75
45.64,-0.53,24.26,5,-37,14.77
45.724,-1.05,24.26,5,29,14.76
45.8,-1.41,24.26,5,29,14.77
45.901,-1.23,24.26,5,29,14.77
45.975,-0.53,24.26,5,-21,14.76
46.051,-0.35,24.43,5,-37,14.76
46.135,-0.53,24.43,5,7,14.76
46.23,-1.23,24.26,5,29,14.76
46.328,-1.41,24.26,5,29,14.76
46.412,-1.05,24.08,5,-21,14.76
46.49,-0.53,24.26,5,-37,14.76
46.57,-0.35,24.26,5,-37,14.72
46.644,-0.53,24.26,5,-37,14.77
46.748,-1.05,24.26,5,29,14.76
46.823,-1.41,24.08,5,29,14.76
46.912,-1.23,24.08,5,29,14.77
46.987,-0.53,24.26,5,-37,14.77
47.075,-0.35,24.43,5,-37,14.76
47.151,-0.53,24.43,5,29,14.77
47.24,-1.23,24.43,5,29,14.76
47.328,-1.41,24.43,5,29,14.76
47.406,-1.23,24.26,5,-37,14.76
47.487,-0.53,24.43,5,-37,14.69
47.567,-0.35,24.43,5,-37,14.76
47.657,-0.53,24.43,5,-37,14.78
47.758,-1.23,24.43,5,29,14.77
47.85,-1.41,24.26,5,29,14.76
47.944,-0.88,24.26,5,-21,14.76
48.018,-0.35,24.43,5,-37,14.77
48.105,-0.35,24.43,5,-37,14.68
48.177,-0.7,24.43,5,29,14.76
48.265,-1.23,24.26,5,29,14.76
48.363,-1.41,24.26,5,29,14.76
48.447,-0.7,24.43,5,-37,14.77
48.532,-0.35,24.61,5,-37,14.77
48.608,-0.35,24.61,5,-37,14.76
48.683,-0.88,24.61,5,7,14.77
48.762,-1.23,24.43,5,29,14.77
48.84,-1.41,24.43,5,29,14.76
48.924,-1.05,24.43,5,-37,14.76
49.0,-0.35,24.61,5,-21,14.77
49.09,-0.35,24.61,5,-37,14.77
49.18,-0.7,24.61,5,29,14.77
49.254,-1.23,24.43,5,29,14.78
49.328,-1.41,24.43,5,29,14.76
49.405,-1.05,24.43,5,-21,14.77
49.486,-0.53,24.61,5,-37,14.78
49.562,-0.35,24.61,5,-37,14.77
49.634,-0.53,24.61,5,-37,14.78
49.711,-1.05,24.61,5,29,14.77
49.808,-1.41,24.43,5,29,14.76
49.892,-1.23,24.43,5,29,14.76
49.971,-0.53,24.61,5,-37,14.78
50.05,-0.35,24.61,5,-37,14.72
50.12,-0.35,24.61,5,-37,14.77
50.204,-1.05,24.61,5,7,14.76
50.297,-1.41,24.43,5,29,14.77
50.404,-1.23,24.43,5,29,14.77
50.504,-0.35,24.61,5,-37,14.77
50.58,-0.18,24.61,5,-37,14.76
50.661,-0.53,24.61,5,29,14.67
50.738,-1.23,24.61,5,29,14.77
50.814,-1.41,24.61,5,29,14.76
50.886,-1.41,24.61,5,29,14.76
50.963,-0.7,24.79,5,-37,14.77
51.046,-0.18,24.79,5,-21,14.77
51.127,-0.35,24.79,5,-37,14.77
51.217,-1.05,24.79,5,29,14.76
51.294,-1.41,24.79,5,29,14.76
51.367,-1.41,24.79,5,29,14.77
51.446,-0.88,24.79,5,-37,14.76
51.524,-0.35,24.96,5,-37,14.76
51.607,-0.35,24.96,5,-37,14.76
51.692,-0.7,24.96,5,29,14.74
51.785,-1.41,24.79,5,29,14.76
51.864,-1.41,24.79,5,29,14.76
51.95,-0.88,24.79,5,-37,14.76
52.021,-0.35,24.96,5,-37,14.76
52.105,-0.35,24.96,5,-37,14.75
52.182,-0.7,24.96,5,29,14.76
52.271,-1.23,24.79,5,29,14.77
52.344,-1.41,24.79,5,29,14.76
52.43,-1.05,24.79,5,-21,14.76
52.517,-0.35,24.79,5,-37,14.77
52.603,-0.35,24.79,5,-37,14.76
52.697,-0.88,24.79,5,29,14.76
52.772,-1.23,24.79,5,29,14.76
52.872,-1.23,24.61,5,29,14.77
52.959,-0.7,24.79,5,-37,14.76
53.065,-0.35,24.79,5,-37,14.77
53.147,-0.53,24.79,5,-37,14.77
53.231,-1.05,24.79,5,29,14.76
53.309,-1.41,24.79,5,29,14.76
53.402,-1.23,24.79,5,29,14.76
53.479,-0.53,24.79,5,-21,14.78
53.562,-0.35,24.96,5,-37,14.76
53.635,-0.53,24.96,5,-37,14.76
53.721,-1.05,24.79,5,29,14.77
53.795,-1.23,24.79,5,29,14.77
53.881,-1.23,24.79,5,29,14.76
53.956,-0.7,24.79,5,-37,14.77
54.029,-0.35,24.96,5,-37,14.77
54.118,-0.53,24.96,5,7,14.77
54.211,-1.05,24.96,5,7,14.76
54.313,-1.41,24.96,5,29,14.76
54.386,-1.23,24.96,5,29,14.77
54.459,-0.7,24.96,5,-37,14.76
54.537,-0.35,25.14,5,-38,14.76
54.621,-0.53,25.14,5,-38,14.76
54.694,-0.88,25.14,5,28,14.76
54.78,-1.23,24.96,5,29,14.76
54.869,-1.23,24.96,5,29,14.76
54.942,-0.88,25.14,5,-38,14.76
55.028,-0.35,25.31,5,-21,14.77
