t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
11106,2,39,-621,-32.871,-45.0,-12.129,0,2052,0.0,14.58,56.0,816.0
11308,2,40,-621,-32.871,-45.0,-12.129,0,2050,-0.352,14.576,56.9,830.0
11450,2,41,-621,-32.871,-45.0,-12.129,0,2057,0.879,14.576,58.2,848.0
11585,2,39,-624,-33.398,-45.0,-11.602,0,2057,0.879,14.58,57.6,838.0
11707,2,39,-625,-33.574,-45.0,-11.426,0,2055,0.527,14.576,56.5,822.0
11853,2,40,-625,-33.574,-45.0,-11.426,0,2053,0.176,14.576,57.6,838.0
11971,2,41,-625,-33.574,-45.0,-11.426,0,2054,0.352,14.568,59.8,872.0
12122,2,41,-626,-33.75,-45.0,-11.25,0,2054,0.352,14.568,58.3,848.0
12249,2,41,-627,-33.926,-45.0,-11.074,0,2055,0.527,14.564,59.7,868.0
12371,2,40,-629,-34.277,-45.0,-10.723,0,2054,0.352,14.572,57.2,832.0
12520,2,41,-629,-34.277,-45.0,-10.723,0,2054,0.352,14.568,59.1,862.0
12649,2,41,-630,-34.453,-45.0,-10.547,0,2054,0.352,14.568,59.3,866.0
12775,2,40,-632,-34.805,-45.0,-10.195,0,2054,0.352,14.564,60.4,878.0
12937,2,41,-633,-34.98,-45.0,-10.02,0,2054,0.352,14.568,59.4,866.0
13057,2,41,-633,-34.98,-45.0,-10.02,0,2055,0.527,14.564,58.9,858.0
13187,2,42,-633,-34.98,-45.0,-10.02,0,2055,0.527,14.56,60.3,878.0
13311,2,42,-634,-35.156,-45.0,-9.844,0,2054,0.352,14.572,61.7,898.0
13443,2,42,-635,-35.332,-45.0,-9.668,0,2054,0.352,14.56,62.1,878.0
13562,2,42,-636,-35.508,-45.0,-9.492,0,2055,0.527,14.552,60.3,872.0
13686,2,41,-638,-35.859,-45.0,-9.141,0,2055,0.527,14.576,59.0,858.0
13811,2,41,-639,-36.035,-45.0,-8.965,0,2055,0.527,14.568,56.6,822.0
13938,2,41,-640,-36.211,-45.0,-8.789,0,2055,0.527,14.564,58.6,852.0
14066,2,-84,-631,-34.629,90.0,124.629,0,2065,2.285,14.276,132.7,1894.0
14232,2,-99,-392,7.383,90.0,82.617,0,2254,35.508,14.132,169.2,2392.0
14372,2,-18,-81,62.051,90.0,27.949,0,2250,34.805,14.66,28.5,416.0
14496,2,0,47,84.551,90.0,5.449,0,1837,-37.793,14.692,28.2,412.0
14632,2,19,148,102.305,90.0,-12.305,0,1732,-56.25,14.672,33.4,492.0
14779,2,8,159,104.238,90.0,-14.238,0,2145,16.348,14.704,27.6,406.0
14932,2,-64,-98,59.062,90.0,30.937,0,2150,17.227,14.424,96.8,1396.0
15071,2,-82,-224,36.914,90.0,53.086,0,2121,12.129,14.252,139.1,1982.0
15200,2,-50,-110,56.953,90.0,33.047,0,2175,21.621,14.54,67.0,974.0
15338,2,-32,-43,68.73,90.0,21.27,0,1987,-11.426,14.612,47.7,698.0
15469,2,0,37,82.793,90.0,7.207,0,1908,-25.312,14.7,26.0,384.0
15594,2,14,133,99.668,90.0,-9.668,0,2054,0.352,14.688,28.6,420.0
15717,2,-15,50,85.078,90.0,4.922,0,2034,-3.164,14.616,13.4,196.0
15842,2,-38,-45,68.379,90.0,21.621,0,2064,2.109,14.588,51.8,756.0
16019,2,-46,-60,65.742,90.0,24.258,0,2120,11.953,14.564,59.8,872.0
16151,2,-41,-62,65.391,90.0,24.609,0,2046,-1.055,14.584,55.9,816.0
16291,2,-16,-5,75.41,90.0,14.59,0,2024,-4.922,14.692,28.3,416.0
16422,2,-13,23,80.332,90.0,9.668,0,2021,-5.449,14.696,27.7,406.0
16554,2,-19,12,78.398,90.0,11.602,0,2032,-3.516,14.68,31.5,462.0
16691,2,-28,-9,74.707,90.0,15.293,0,2061,1.582,14.632,43.5,636.0
16812,2,-35,-34,70.312,90.0,19.687,0,2064,2.109,14.612,50.1,730.0
16949,2,-33,-31,70.84,90.0,19.16,0,2052,0.0,14.624,47.8,698.0
17147,2,-28,-18,73.125,90.0,16.875,0,2039,-2.285,14.636,41.7,610.0
17303,2,-26,-8,74.883,90.0,15.117,0,2041,-1.934,14.64,41.6,610.0
17454,2,-27,-8,74.883,90.0,15.117,0,2050,-0.352,14.628,42.5,622.0
17610,2,-29,-12,74.18,90.0,15.82,0,2050,-0.352,14.624,45.4,666.0
17827,2,-30,-12,74.18,90.0,15.82,0,2045,-1.23,14.62,45.1,658.0
17971,2,-30,-11,74.355,90.0,15.645,0,2048,-0.703,14.62,44.6,652.0
18180,2,-31,-11,74.355,90.0,15.645,0,2050,-0.352,14.616,47.0,688.0
18303,2,-32,-11,74.355,90.0,15.645,0,2049,-0.527,14.62,46.5,678.0
18427,2,-32,-10,74.531,90.0,15.469,0,2047,-0.879,14.616,47.4,692.0
18560,2,-32,-9,74.707,90.0,15.293,0,2047,-0.879,14.612,47.0,688.0
18702,2,-33,-9,74.707,90.0,15.293,0,2048,-0.703,14.608,47.3,692.0
18839,2,-33,-9,74.707,90.0,15.293,0,2049,-0.527,14.616,47.7,698.0
18962,2,-34,-9,74.707,90.0,15.293,0,2048,-0.703,14.608,48.2,704.0
19092,2,-33,-7,75.059,90.0,14.941,0,2048,-0.703,14.572,53.2,776.0
19225,2,-33,-6,75.234,90.0,14.766,0,2048,-0.703,14.616,47.9,702.0
19399,2,-34,-6,75.234,90.0,14.766,0,2048,-0.703,14.612,50.0,730.0
19534,2,-34,-5,75.41,90.0,14.59,0,2048,-0.703,14.612,48.9,714.0
19670,2,-35,-5,75.41,90.0,14.59,0,2048,-0.703,14.608,49.7,724.0
19832,2,-35,-4,75.586,90.0,14.414,0,2048,-0.703,14.6,48.9,714.0
19986,2,-35,-3,75.762,90.0,14.238,0,2048,-0.703,14.604,51.4,718.0
20116,2,52,-4,75.586,0.0,-75.586,0,2046,-1.055,14.488,79.1,1146.0
20267,2,65,-105,57.832,0.0,-57.832,0,1965,-15.293,14.412,96.4,1390.0
20397,2,50,-261,30.41,0.0,-30.41,0,1961,-15.996,14.512,73.8,1072.0
20525,2,24,-363,12.48,0.0,-12.48,0,2122,12.305,14.644,38.8,566.0
20650,2,-30,-453,-3.34,0.0,3.34,0,2191,24.434,14.64,42.6,622.0
20770,2,-37,-515,-14.238,0.0,14.238,0,2064,2.109,14.6,50.1,730.0
20918,2,37,-403,5.449,0.0,-5.449,0,2062,1.758,14.596,54.5,796.0
21051,2,44,-349,14.941,0.0,-14.941,0,2001,-8.965,14.536,67.0,974.0
21181,2,50,-339,16.699,0.0,-16.699,0,1992,-10.547,14.504,75.6,1098.0
21343,2,29,-361,12.832,0.0,-12.832,0,2077,4.395,14.568,53.4,780.0
21475,2,6,-406,4.922,0.0,-4.922,0,2089,6.504,14.704,26.6,390.0
21604,2,10,-417,2.988,0.0,-2.988,0,2065,2.285,14.7,28.5,420.0
21753,2,33,-380,9.492,0.0,-9.492,0,2052,0.0,14.608,49.9,728.0
21902,2,38,-363,12.48,0.0,-12.48,0,2022,-5.273,14.588,56.0,816.0
22050,2,38,-361,12.832,0.0,-12.832,0,2046,-1.055,14.588,54.3,792.0
22218,2,30,-376,10.195,0.0,-10.195,0,2065,2.285,14.62,48.1,704.0
22340,2,23,-387,8.262,0.0,-8.262,0,2064,2.109,14.648,39.8,584.0
22471,2,26,-385,8.613,0.0,-8.613,0,2053,0.176,14.628,44.1,646.0
22601,2,32,-377,10.02,0.0,-10.02,0,2044,-1.406,14.608,49.3,720.0
22732,2,33,-373,10.723,0.0,-10.723,0,2044,-1.406,14.608,48.8,714.0
22854,2,34,-373,10.723,0.0,-10.723,0,2051,-0.176,14.596,49.7,724.0
22975,2,31,-376,10.195,0.0,-10.195,0,2055,0.527,14.612,47.7,698.0
23101,2,33,-377,10.02,0.0,-10.02,0,2053,0.176,14.612,48.8,714.0
23233,2,34,-377,10.02,0.0,-10.02,0,2049,-0.527,14.608,51.4,750.0
23363,2,34,-377,10.02,0.0,-10.02,0,2048,-0.703,14.608,49.4,720.0
23502,2,34,-378,9.844,0.0,-9.844,0,2052,0.0,14.604,51.6,754.0
23626,2,34,-379,9.668,0.0,-9.668,0,2053,0.176,14.612,51.4,750.0
23762,2,35,-380,9.492,0.0,-9.492,0,2051,-0.176,14.588,52.7,748.0
23899,2,35,-380,9.492,0.0,-9.492,0,2050,-0.352,14.604,50.6,738.0
24024,2,-46,-369,11.426,30.0,18.574,0,2062,1.758,14.548,65.3,950.0
24213,2,-13,-307,22.324,30.0,7.676,0,2091,6.855,14.692,26.3,386.0
24332,2,0,-279,27.246,30.0,2.754,0,2001,-8.965,14.7,27.5,404.0
24516,2,28,-215,38.496,30.0,-8.496,0,2056,0.703,14.624,46.0,672.0
24639,2,13,-226,36.563,30.0,-6.562,0,2030,-3.867,14.692,27.9,410.0
24840,2,16,-227,36.387,30.0,-6.387,0,2049,-0.527,14.688,29.8,440.0
24961,2,12,-234,35.156,30.0,-5.156,0,2062,1.758,14.692,28.2,412.0
25080,2,8,-245,33.223,30.0,-3.223,0,2052,0.0,14.696,27.1,400.0
25212,2,12,-242,33.75,30.0,-3.75,0,2049,-0.527,14.704,26.7,394.0
25347,2,11,-240,34.102,30.0,-4.102,0,2047,-0.879,14.688,26.8,394.0
25470,2,12,-239,34.277,30.0,-4.277,0,2048,-0.703,14.696,27.4,404.0
25611,2,12,-239,34.277,30.0,-4.277,0,2051,-0.176,14.692,28.2,412.0
25746,2,12,-239,34.277,30.0,-4.277,0,2052,0.0,14.688,27.2,400.0
25868,2,13,-239,34.277,30.0,-4.277,0,2048,-0.703,14.692,28.2,412.0
25998,2,13,-239,34.277,30.0,-4.277,0,2047,-0.879,14.692,27.8,410.0
26126,2,13,-239,34.277,30.0,-4.277,0,2049,-0.527,14.7,29.2,430.0
26256,2,14,-239,34.277,30.0,-4.277,0,2051,-0.176,14.688,26.9,394.0
26382,2,14,-239,34.277,30.0,-4.277,0,2050,-0.352,14.692,29.5,432.0
26511,2,14,-239,34.277,30.0,-4.277,0,2048,-0.703,14.692,30.3,446.0
26643,2,14,-239,34.277,30.0,-4.277,0,2049,-0.527,14.692,29.3,430.0
26818,2,15,-239,34.277,30.0,-4.277,0,2051,-0.176,14.684,29.7,422.0
26949,2,15,-239,34.277,30.0,-4.277,0,2050,-0.352,14.692,28.5,420.0
27073,2,15,-239,34.277,30.0,-4.277,0,2048,-0.703,14.688,28.6,420.0
27215,2,16,-239,34.277,30.0,-4.277,0,2049,-0.527,14.692,29.8,440.0
27368,2,16,-239,34.277,30.0,-4.277,0,2050,-0.352,14.684,31.3,458.0
27548,2,16,-239,34.277,30.0,-4.277,0,2049,-0.527,14.688,29.3,430.0
27669,2,16,-239,34.277,30.0,-4.277,0,2049,-0.527,14.676,28.1,412.0
27815,2,16,-239,34.277,30.0,-4.277,0,2049,-0.527,14.696,29.3,430.0
27933,2,16,-239,34.277,30.0,-4.277,0,2050,-0.352,14.684,31.1,456.0
28071,2,42,-300,23.555,0.0,-23.555,0,1991,-10.723,14.572,58.2,848.0
28290,2,39,-354,14.063,0.0,-14.063,0,2030,-3.867,14.58,57.8,842.0
28423,2,20,-378,9.844,0.0,-9.844,0,2129,13.535,14.684,36.5,538.0
28547,2,0,-438,-0.703,0.0,0.703,0,2065,2.285,14.696,26.5,390.0
28678,2,24,-410,4.219,0.0,-4.219,0,2054,0.352,14.644,40.8,596.0
28814,2,39,-365,12.129,0.0,-12.129,0,2061,1.582,14.584,57.6,838.0
28934,2,41,-360,13.008,0.0,-13.008,0,2014,-6.68,14.58,56.4,822.0
29104,2,39,-357,13.535,0.0,-13.535,0,2043,-1.582,14.576,51.1,744.0
29228,2,28,-376,10.195,0.0,-10.195,0,2067,2.637,14.62,46.5,678.0
29364,2,25,-389,7.91,0.0,-7.91,0,2066,2.461,14.636,42.7,626.0
29489,2,27,-388,8.086,0.0,-8.086,0,2054,0.352,14.62,44.8,656.0
29622,2,34,-380,9.492,0.0,-9.492,0,2043,-1.582,14.604,52.0,760.0
29746,2,35,-375,10.371,0.0,-10.371,0,2042,-1.758,14.536,61.6,898.0
29872,2,35,-375,10.371,0.0,-10.371,0,2051,-0.176,14.596,50.8,740.0
29993,2,33,-379,9.668,0.0,-9.668,0,2056,0.703,14.608,48.8,712.0
30127,2,33,-381,9.316,0.0,-9.316,0,2054,0.352,14.604,49.1,718.0
30265,2,34,-381,9.316,0.0,-9.316,0,2049,-0.527,14.604,51.8,756.0
30390,2,35,-381,9.316,0.0,-9.316,0,2048,-0.703,14.604,48.3,704.0
30514,2,35,-381,9.316,0.0,-9.316,0,2053,0.176,14.6,51.3,750.0
30662,2,35,-382,9.141,0.0,-9.141,0,2053,0.176,14.604,51.3,750.0
30784,2,35,-383,8.965,0.0,-8.965,0,2051,-0.176,14.596,50.7,740.0
30913,2,36,-383,8.965,0.0,-8.965,0,2049,-0.527,14.604,53.0,774.0
31038,2,37,-383,8.965,0.0,-8.965,0,2051,-0.176,14.588,53.4,780.0
31180,2,36,-385,8.613,0.0,-8.613,0,2051,-0.176,14.592,48.8,708.0
31300,2,36,-386,8.438,0.0,-8.438,0,2052,0.0,14.6,52.6,766.0
31437,2,36,-387,8.262,0.0,-8.262,0,2052,0.0,14.596,52.2,764.0
31579,2,35,-388,8.086,0.0,-8.086,0,2050,-0.352,14.604,50.7,740.0
31749,2,37,-388,8.086,0.0,-8.086,0,2050,-0.352,14.588,53.5,780.0
31867,2,37,-389,7.91,0.0,-7.91,0,2052,0.0,14.592,53.2,776.0
