time_s;mode;position_deg;setpoint_deg;pend_position_deg;pwm;voltage_v;current_mA;power_mW
52.1;4;-34.629;0;53.086;-100;;193.1;2768
52.2;4;-41.66;0;83.848;-100;;200.6;2870
52.3;4;-33.574;0;49.746;-100;;188.7;2710
52.4;4;-29.004;0;-32.871;0;;27.3;410
52.5;4;-18.281;0;-78.398;100;;206;2942
52.6;4;-21.621;0;-62.402;100;;214.3;3054
52.8;4;-26.719;0;10.898;0;;27.5;412
52.9;4;-34.98;0;71.543;-100;;192.7;2766
52.9;4;-34.805;0;71.895;-100;;189.2;2716
53.0;4;-26.895;0;11.777;0;;26.5;396
53.1;4;-21.27;0;-60.117;100;;218;3104
53.2;4;-18.809;0;-76.289;100;;202.9;2900
53.3;4;-29.004;0;-31.289;100;;201.9;2886
53.6;4;-34.453;0;47.109;-100;;192.4;2760
53.7;4;-41.133;0;79.453;-100;;190.5;2732
53.8;4;-33.926;0;49.043;-100;;188.3;2704
53.8;4;-29.004;0;-29.18;0;;27.5;412
53.9;4;-20.391;0;-75.41;100;;216.7;3084
54.0;4;-25.312;0;-61.523;100;;202;2890
54.0;4;-32.695;0;8.965;0;;27;404
54.1;4;-40.781;0;70.488;-100;;192.1;2756
54.2;4;-39.551;0;72.949;-100;;188.5;2706
54.3;4;-29.004;0;14.941;0;;27.2;406
54.4;4;-22.148;0;-58.711;100;;208.2;2972
54.6;4;-17.578;0;-77.344;100;;204.1;2916
54.6;4;-26.367;0;-34.453;100;;202.6;2896
54.7;4;-30.234;0;45;-100;;191.9;2752
54.8;4;-37.09;0;78.926;-100;;190.4;2732
54.9;4;-30.41;0;50.449;-100;;188.3;2704
55.1;4;-27.246;0;-28.125;0;;27.1;406
55.2;4;-19.512;0;-75.41;100;;216.6;3084
55.2;4;-25.488;0;-62.402;100;;201.5;2880
55.3;4;-33.926;0;7.559;0;;26.9;404
55.4;4;-42.891;0;70.312;-100;;202.5;2896
55.5;4;-43.066;0;73.652;-100;;188.1;2700
55.6;4;-33.223;0;16.523;0;;27.5;412
55.8;4;-26.543;0;-57.129;100;;207.8;2966
55.8;4;-21.621;0;-76.992;100;;215.4;3068
56.0;4;-29.883;0;-35.508;100;;202.3;2894
56.0;4;-33.926;0;43.594;-100;;192.7;2762
56.1;4;-40.254;0;78.75;-100;;190.9;2740
56.3;4;-33.047;0;51.68;-100;;187.8;2696
56.3;4;-27.773;0;-25.488;0;;27;404
56.4;4;-18.984;0;-74.531;100;;217.3;3094
56.5;4;-23.379;0;-63.633;100;;202.8;2900
56.6;4;-31.641;0;4.219;0;;27.1;406
56.8;4;-39.375;0;68.555;-100;;192;2752
56.8;4;-39.551;0;74.355;-100;;188;2700
56.9;4;-29.883;0;19.16;0;;27.3;410
57.1;4;-24.258;0;-56.074;100;;206.9;2956
57.2;4;-19.512;0;-77.344;100;;215.9;3076
57.2;4;-29.004;0;-37.441;100;;201.3;2878
57.3;4;-33.75;0;42.012;-100;;192.5;2760
57.4;4;-41.484;0;78.926;-100;;190.8;2736
57.5;4;-35.156;0;53.613;-100;;187.5;2694
57.7;4;-31.113;0;-23.906;0;;26.9;404
57.7;4;-21.973;0;-73.828;100;;206.7;2952
57.8;4;-25.312;0;-63.809;100;;202.5;2894
58.0;4;-32.168;0;3.691;0;;26.9;404
58.1;4;-39.551;0;67.5;-100;;192.6;2762
58.1;4;-39.727;0;72.773;-100;;189;2714
58.2;4;-30.059;0;18.105;0;;27.4;410
58.3;4;-23.906;0;-55.371;100;;207;2956
58.4;4;-19.336;0;-75.937;100;;215.3;3068
58.5;4;-28.828;0;-36.035;100;;202.3;2894
58.6;4;-34.453;0;41.66;-100;;191.7;2750
58.7;4;-42.012;0;77.52;-100;;200;2860
58.8;4;-35.332;0;52.207;-100;;187.5;2690
59.0;4;-30.059;0;-23.73;0;;26.9;404
59.0;4;-20.566;0;-72.598;100;;217.1;3090
59.1;4;-24.258;0;-62.754;100;;202;2890
59.2;4;-32.168;0;3.516;0;;27.1;406
59.3;4;-40.078;0;66.445;-100;;192.4;2760
59.4;4;-40.254;0;72.07;-100;;188.7;2710
59.5;4;-30.41;0;18.457;0;;27.2;406
59.6;4;-23.906;0;-54.492;100;;207.4;2962
59.7;4;-19.336;0;-75.586;100;;214.9;3060
59.8;4;-29.004;0;-36.387;100;;202.4;2896
59.9;4;-34.805;0;40.957;-100;;191.8;2752
60.0;4;-42.187;0;77.344;-100;;201.1;2880
60.1;4;-35.332;0;52.559;-100;;187.6;2694
60.2;4;-29.883;0;-23.203;0;;27.2;406
60.3;4;-20.566;0;-72.773;100;;216.8;3086
60.4;4;-24.258;0;-63.457;100;;202.1;2890
60.5;4;-32.168;0;2.813;0;;27;404
60.7;4;-39.902;0;66.797;-100;;191.8;2750
60.7;4;-40.254;0;72.949;-100;;188.4;2704
60.8;4;-30.234;0;19.16;0;;26.9;404
60.9;4;-24.258;0;-54.844;100;;207.7;2966
61.0;4;-19.863;0;-76.289;100;;214.6;3058
61.1;4;-29.531;0;-37.09;100;;201.4;2880
61.2;4;-34.805;0;41.133;-100;;192;2752
61.3;4;-42.187;0;78.223;-100;;199.7;2858
61.4;4;-35.156;0;53.437;-100;;190.3;2732
61.5;4;-30.059;0;-23.203;0;;26.7;400
61.7;4;-20.918;0;-73.477;100;;217.7;3100
61.7;4;-24.609;0;-64.336;100;;202.2;2890
61.8;4;-32.168;0;2.461;0;;27.1;406
61.9;4;-39.375;0;67.5;-100;;191.2;2742
62.0;4;-39.902;0;73.828;-100;;187.6;2694
62.3;4;-30.41;0;19.687;0;;27.2;406
62.4;4;-24.961;0;-55.371;100;;207.4;2962
62.5;4;-20.566;0;-76.992;100;;215.4;3068
62.5;4;-30.059;0;-37.09;100;;201.9;2886
62.6;4;-34.629;0;42.012;-100;;191.7;2750
62.6;4;-42.012;0;78.574;-100;;199.2;2850
62.7;4;-35.156;0;53.437;-100;;187.2;2688
62.8;4;-30.234;0;-23.555;0;;27;404
62.9;4;-21.094;0;-73.652;100;;217.4;3094
63.0;4;-24.609;0;-64.16;100;;202.1;2890
63.1;4;-31.992;0;2.988;0;;27.1;406
63.2;4;-39.375;0;67.5;-100;;192;2756
63.3;4;-39.902;0;73.477;-100;;188.1;2700
63.5;4;-30.586;0;18.984;0;;27.6;412
63.6;4;-25.312;0;-55.371;100;;206.6;2950
63.8;4;-20.742;0;-76.289;100;;215.4;3068
63.8;4;-29.883;0;-36.387;100;;202.1;2890
63.9;4;-34.805;0;41.836;-100;;191.5;2746
63.9;4;-42.187;0;77.871;-100;;199.2;2850
64.0;4;-35.332;0;52.207;-100;;186.5;2680
64.1;4;-30.059;0;-23.906;0;;26.9;404
64.3;4;-20.566;0;-72.949;100;;216.7;3086
64.3;4;-24.082;0;-62.93;100;;201.5;2880
64.4;4;-31.992;0;3.516;0;;27.2;406
64.6;4;-39.902;0;66.621;-100;;192.3;2760
64.7;4;-40.43;0;72.246;-100;;187.9;2696
64.7;4;-30.762;0;18.281;0;;27.2;406
64.8;4;-24.609;0;-54.668;100;;206.8;2952
64.9;4;-20.215;0;-75.234;100;;214.8;3060
65.0;4;-29.531;0;-35.684;100;;202.7;2900
65.1;4;-35.156;0;41.133;-100;;191.8;2752
65.2;4;-42.539;0;76.816;-100;;199.8;2860
65.4;4;-35.508;0;51.68;-100;;187.5;2694
65.5;4;-29.707;0;-23.555;0;;27;404
65.5;4;-20.215;0;-72.246;100;;216.6;3084
65.6;4;-23.906;0;-62.402;100;;201.9;2886
65.8;4;-31.992;0;3.34;0;;27.1;406
65.8;4;-39.902;0;66.094;-100;;191.2;2742
65.9;4;-40.43;0;71.895;-100;;187.5;2694
66.0;4;-30.937;0;18.281;0;;27.3;410
66.2;4;-24.785;0;-54.316;100;;206.9;2956
66.3;4;-20.391;0;-74.883;100;;214.6;3058
66.4;4;-29.707;0;-35.332;100;;202;2890
66.4;4;-35.332;0;41.133;-100;;191.7;2750
66.6;4;-42.715;0;76.641;-100;;199.5;2854
66.7;4;-35.508;0;51.504;-100;;187.7;2696
66.8;4;-29.707;0;-23.555;0;;27;404
66.8;4;-20.215;0;-72.246;100;;217.2;3094
67.0;4;-23.906;0;-62.578;100;;201.9;2886
67.1;4;-32.168;0;3.164;0;;27.2;406
67.1;4;-40.254;0;66.094;-100;;191.3;2742
67.2;4;-40.43;0;71.895;-100;;188.1;2700
67.3;4;-30.586;0;18.457;0;;27.2;406
67.4;4;-24.258;0;-54.316;100;;207;2956
67.5;4;-19.863;0;-75.234;100;;216;3076
67.6;4;-29.355;0;-36.211;100;;202.4;2894
67.7;4;-35.156;0;40.781;-100;;192.4;2760
67.8;4;-42.363;0;77.344;-100;;199.6;2858
67.9;4;-35.332;0;52.383;-100;;187.3;2690
68.0;4;-29.707;0;-23.027;0;;27;404
68.1;4;-20.391;0;-72.773;100;;217.6;3096
68.2;4;-24.082;0;-63.633;100;;201.6;2884
68.5;4;-32.168;0;2.461;0;;26.8;404
68.5;4;-39.902;0;66.797;-100;;192.1;2756
68.6;4;-40.254;0;73.125;-100;;187.7;2696
68.6;4;-30.762;0;19.512;0;;27.1;406
68.7;4;-25.312;0;-54.844;100;;206.8;2952
68.9;4;-20.742;0;-76.289;100;;214.8;3060
68.9;4;-30.059;0;-36.914;100;;201.7;2884
69.0;4;-34.629;0;41.484;-100;;191.5;2750
69.1;4;-41.836;0;78.047;-100;;200.2;2864
69.2;4;-34.98;0;52.734;-100;;186.6;2680
69.3;4;-30.059;0;-23.73;0;;26.9;404
69.4;4;-20.918;0;-73.125;100;;217.3;3094
69.5;4;-24.434;0;-63.457;100;;202.3;2894
69.6;4;-32.168;0;3.34;0;;26.6;400
69.7;4;-39.902;0;66.973;-100;;191.6;2750
69.9;4;-40.254;0;72.773;-100;;187.9;2696
70.0;0;-38.145;0;13.008;0;;27;404
70.0;0;-41.66;0;-60.645;0;;23.4;350
70.2;0;-21.797;0;-64.336;0;;27.4;410
70.3;0;21.445;0;-1.582;0;;26.9;404
70.5;0;56.777;0;52.559;0;;26.7;400
70.6;0;54.668;0;31.465;0;;26.8;404
70.7;0;23.379;0;-41.484;0;;27.1;406
70.7;0;18.809;0;-56.602;0;;26.9;404
70.8;0;35.508;0;-5.098;0;;26.8;404
70.8;0;48.867;0;46.055;0;;27.2;406
70.9;0;31.816;0;28.828;0;;26.8;404
71.0;0;-7.734;0;-31.465;0;;26.7;400
71.2;0;-19.863;0;-40.605;0;;27.1;406
71.2;0;-5.625;0;11.25;0;;26.9;404
71.3;0;-1.055;0;44.297;0;;27;404
71.4;0;-18.105;0;17.051;0;;26.8;400
71.5;0;-44.473;0;-31.992;0;;26.2;394
71.7;0;-41.133;0;-23.73;0;;26.8;400
71.7;0;-17.402;0;25.84;0;;26.5;396
71.8;0;-13.535;0;33.223;0;;26.7;400
72.0;0;-30.586;0;-9.844;0;;26.7;400
72.2;0;-35.332;0;-31.289;0;;27;404
72.4;0;-15.293;0;0.527;0;;27.2;406
72.4;0;1.582;0;29.18;0;;26.9;404
72.5;0;-5.801;0;6.68;0;;27;404
72.5;0;-17.93;0;-26.367;0;;27;404
72.6;0;-8.789;0;-13.008;0;;26.7;400
72.7;0;8.262;0;20.215;0;;27.1;406
72.7;0;3.691;0;13.008;0;;27.3;410
72.8;0;-12.305;0;-17.754;0;;30.2;452
72.9;0;-11.25;0;-14.238;0;;27.1;406
73.0;0;0.703;0;14.063;0;;26.7;400
73.1;0;-2.285;0;13.711;0;;27.1;406
73.2;0;-16.348;0;-10.898;0;;26.5;396
73.3;0;-17.578;0;-11.777;0;;26.8;400
73.4;0;-7.734;0;10.195;0;;26.8;404
73.5;0;-8.438;0;11.777;0;;26.9;404
73.7;0;-18.105;0;-7.031;0;;27.3;410
73.7;0;-17.754;0;-8.789;0;;27.1;406
73.8;0;-8.789;0;7.031;0;;27;404
74.0;0;-7.91;0;7.91;0;;27;404
74.2;0;-13.887;0;-5.625;0;;25.2;376
74.3;0;-12.48;0;-5.977;0;;27.6;412
74.3;0;-6.328;0;4.57;0;;27.7;412
74.4;0;-6.68;0;4.219;0;;26.8;400
74.5;0;-10.723;0;-3.867;0;;27.2;406
74.6;0;-9.844;0;-3.164;0;;27.2;406
74.7;0;-7.207;0;2.813;0;;26.9;404
74.7;0;-8.438;0;2.109;0;;26.6;400
74.9;0;-10.547;0;-1.406;0;;26.8;400
74.9;0;-10.02;0;-0.703;0;;26.8;400
75.0;0;-9.492;0;0.703;0;;26.8;404
75.2;0;-9.668;0;1.055;0;;26.7;400
75.3;0;-9.668;0;0.352;0;;27.1;406
75.4;0;-9.668;0;-0.527;0;;27;404
75.4;0;-9.668;0;-0.703;0;;26.9;404
75.5;0;-9.492;0;0;0;;27.2;406
75.6;0;-9.492;0;0.703;0;;27;404
75.7;0;-9.668;0;0.879;0;;27.3;410
75.8;0;-9.668;0;0.176;0;;26.5;396
75.9;0;-9.668;0;-0.527;0;;27.2;406
76.0;0;-9.668;0;-0.527;0;;26.8;404
76.1;0;-9.668;0;0.176;0;;27;404
76.2;0;-9.668;0;0.703;0;;26.7;400
76.3;0;-9.668;0;0.703;0;;26.9;404
76.4;0;-9.668;0;0;0;;26.9;404
76.5;0;-9.668;0;-0.352;0;;27.2;406
76.6;0;-9.668;0;-0.176;0;;27;404
76.7;0;-9.668;0;0.352;0;;26.8;400
76.8;0;-9.668;0;0.703;0;;26.8;404
76.9;0;-9.668;0;0.352;0;;26.8;404
77.0;0;-9.668;0;0;0;;25.3;380
77.1;0;-9.668;0;-0.352;0;;26.8;400
77.3;0;-9.668;0;0;0;;26.8;400
77.4;0;-9.668;0;0.352;0;;26.8;400
77.4;0;-9.668;0;0.527;0;;27;404
77.5;0;-9.668;0;0.176;0;;27.1;406
77.7;0;-9.668;0;0;0;;27;404
77.9;0;-9.668;0;-0.176;0;;26.7;400
77.9;0;-9.668;0;0;0;;26.9;404
78.0;0;-9.668;0;0.352;0;;27.1;404
78.1;0;-9.668;0;0.352;0;;27.1;406
78.1;0;-9.668;0;0.176;0;;27.1;406
78.2;0;-9.668;0;0;0;;27.2;406
78.3;0;-9.668;0;0;0;;27;404
78.5;0;-9.668;0;0.176;0;;26.9;404
78.6;0;-9.668;0;0.352;0;;27.6;412
78.6;0;-9.668;0;0.352;0;;26.8;400
78.7;0;-9.668;0;0.176;0;;26.8;404
78.8;0;-9.668;0;0;0;;26.9;404
79.0;0;-9.668;0;0;0;;27.1;406
79.1;0;-9.668;0;0.176;0;;26.8;400
79.2;0;-9.668;0;0.176;0;;27;404
79.2;0;-9.668;0;0.176;0;;26.8;404
79.3;0;-9.668;0;0.176;0;;27;404
79.4;0;-9.668;0;0.176;0;;27.1;406
79.5;0;-9.668;0;0.176;0;;27.2;406
79.6;0;-9.668;0;0.176;0;;27;404
79.7;0;-9.668;0;0.176;0;;27;404
79.8;0;-9.668;0;0.176;0;;27.1;406
79.9;0;-9.668;0;0.176;0;;27.1;406
80.0;0;-9.668;0;0.176;0;;27.1;406
80.1;0;-9.668;0;0.176;0;;26.1;390
80.3;0;-9.668;0;0.176;0;;27.1;406
80.3;0;-9.668;0;0.176;0;;27;404
80.4;0;-9.668;0;0.176;0;;26.9;404
80.5;0;-9.668;0;0.176;0;;27.1;406
80.6;0;-9.668;0;0.176;0;;27.1;406
80.7;0;-9.668;0;0.176;0;;26.9;404
80.8;0;-9.668;0;0.176;0;;27.2;406
80.9;0;-9.668;0;0.176;0;;27.1;406
81.0;0;-9.668;0;0.176;0;;26.9;404
81.2;0;-9.668;0;0.176;0;;26.7;400
81.2;0;-9.668;0;0.176;0;;27.1;406
81.4;0;-9.668;0;0.176;0;;26.8;400
81.4;0;-9.668;0;0.176;0;;26.8;404
81.5;0;-9.668;0;0.176;0;;26.7;400
81.7;0;-9.668;0;0.176;0;;26.9;404
81.7;0;-9.668;0;0.176;0;;27;404
81.9;0;-9.668;0;0.176;0;;26.9;404
82.0;0;-9.668;0;0.176;0;;26.7;400
82.1;0;-9.668;0;0.176;0;;27;404
82.2;0;-9.668;0;0.176;0;;26.9;404
82.2;0;-9.668;0;0.176;0;;26.8;404
82.4;0;-9.668;0;0.176;0;;26.9;404
82.6;0;-9.668;0;0.176;0;;27.2;406
82.7;0;-9.668;0;0.176;0;;28.4;426
82.7;0;-9.668;0;0.176;0;;27.3;410
82.8;0;-9.668;0;0.176;0;;28.8;432
82.8;0;-9.668;0;0.176;0;;24.7;370
83.0;0;-9.668;0;0.176;0;;27;404
83.1;0;-9.668;0;0.176;0;;26.3;394
83.1;5;-3.164;0;6.152;-50;;68.2;1012
83.3;5;-0.703;0;1.758;50;;74.7;1108
83.4;5;-15.469;0;-20.391;50;;74.3;1102
83.5;5;-16.172;0;-8.613;-50;;67.5;1002
83.5;5;1.23;0;28.828;-50;;67.3;1000
83.7;5;1.582;0;22.324;50;;73.9;1094
83.7;5;-26.016;0;-30.059;50;;73.3;1084
83.8;5;-37.617;0;-41.133;-50;;69.9;1036
84.0;5;-17.93;0;13.711;-50;;65.6;974
84.1;5;-2.285;0;54.316;-50;;68.6;1020
84.2;5;-5.977;0;30.059;50;;73.3;1084
84.3;5;-39.375;0;-44.297;50;;74;1098
84.3;5;-48.34;0;-60.645;-50;;69.7;1032
84.5;5;-29.004;0;-2.813;-50;;62.6;930
84.5;5;-1.23;0;65.391;-50;;69.6;1032
84.7;5;3.691;0;62.754;50;;75.7;1120
84.7;5;-26.895;0;-16.875;50;;68.4;1016
84.8;5;-47.637;0;-76.289;50;;75.1;1110
84.9;5;-50.625;0;-63.633;-50;;68.2;1012
85.0;5;-13.887;0;27.422;-50;;63.4;940
85.1;5;3.34;0;85.078;-50;;68.4;1016
85.2;5;6.504;0;71.367;50;;75.3;1114
85.3;5;-30.41;0;-21.797;50;;67.6;1002
85.4;5;-51.328;0;-87.891;50;;75.3;1114
85.5;5;-55.898;0;-81.562;-50;;69.8;1036
85.7;5;-28.828;0;3.867;-50;;60.6;902
85.7;5;-1.406;0;88.066;-50;;70.4;1042
85.8;5;0.879;0;97.734;-50;;69.3;1028
86.0;5;-8.086;0;36.387;50;;70.5;1046
86.0;5;-52.383;0;-73.125;50;;73.5;1088
86.1;5;-56.426;0;-106.875;-50;;69.3;1028
86.3;5;-56.602;0;-73.125;-50;;69.1;1026
86.3;5;-14.414;0;39.375;-50;;62.6;930
86.4;5;-2.637;0;106.875;50;;76.8;1138
86.5;5;-1.934;0;106.699;-50;;70.5;1046
86.6;5;-8.613;0;36.387;50;;71;1052
86.7;5;-51.328;0;-80.332;50;;74.6;1104
86.8;5;-50.977;0;-120.762;-50;;69.9;1036
87.1;5;-49.922;0;-99.141;50;;77.1;1140
87.1;5;-23.379;0;-1.055;-50;;54.6;810
87.3;5;6.504;0;100.195;50;;76.4;1130
87.5;5;2.637;0;130.254;50;;76;1124
87.7;5;3.34;0;100.547;-50;;69.1;1026
87.8;5;-26.016;0;-5.625;50;;63.8;948
87.9;5;-52.91;0;-106.523;-50;;69.2;1026
88.0;5;-47.109;0;-139.57;-50;;68.5;1016
88.1;5;-50.273;0;-116.719;50;;75.2;1114
88.2;5;-40.605;0;-27.773;-50;;62.6;930
88.3;5;-1.934;0;96.328;-50;;71;1052
88.3;5;-11.426;0;148.711;50;;73.8;1094
88.4;4;-19.863;0;158.203;-100;;197.1;2824
88.4;4;2.285;0;102.129;-35;;49.2;734
88.5;4;-11.777;0;-22.324;0;;26.9;404
88.6;4;-11.426;0;-120.762;100;;206.2;2946
88.6;4;-20.039;0;-143.437;100;;204.8;2926
88.7;4;-61.172;0;-83.672;100;;205.4;2936
88.9;4;-74.707;0;44.648;-100;;191.6;2750
88.9;4;-104.766;0;132.187;-100;;197.8;2834
89.0;4;-107.93;0;136.758;-100;;184;2644
89.0;4;-81.035;0;59.941;-100;;192.8;2766
89.2;4;-78.047;0;-69.785;100;;209.6;2992
89.2;4;-52.383;0;-135.176;100;;208.7;2978
89.3;4;-57.656;0;-121.816;100;;198.3;2838
89.4;4;-74.355;0;-34.629;100;;205.1;2930
89.5;4;-71.191;0;88.945;-100;;193.7;2776
89.6;4;-84.551;0;137.461;-100;;187.7;2696
89.7;4;-59.59;0;103.008;-100;;191.1;2742
89.9;4;-43.77;0;-6.855;0;;26.8;400
89.9;4;-25.664;0;-108.281;100;;211.2;3012
90.1;4;-11.777;0;-133.594;100;;202.9;2900
90.2;4;-31.465;0;-79.629;100;;200.3;2868
90.2;4;-30.41;0;43.77;-100;;189.4;2720
90.4;4;-48.691;0;121.113;-100;;194.1;2782
90.4;4;-46.406;0;121.289;-100;;184.9;2658
90.5;4;-26.016;0;45;-100;;188.6;2710
90.6;4;-25.664;0;-75.41;100;;208.7;2978
90.7;4;-9.492;0;-127.266;100;;205.4;2932
90.8;4;-24.434;0;-101.074;100;;198.3;2838
90.9;4;-36.914;0;-0.352;0;;27.4;410
91.0;4;-49.219;0;99.844;-100;;194.7;2792
91.1;4;-60.117;0;123.926;-100;;197.7;2832
91.2;4;-42.012;0;69.258;-100;;194.2;2782
91.3;4;-42.012;0;-48.164;100;;217.4;3094
91.4;4;-25.312;0;-114.785;100;;208.6;2978
91.5;4;-29.883;0;-106.523;100;;200.4;2868
91.6;4;-44.121;0;-24.609;100;;204.9;2930
91.7;4;-49.219;0;81.562;-100;;194.1;2782
91.8;4;-61.348;0;116.719;-100;;199.2;2850
91.9;4;-46.406;0;74.883;-100;;185.9;2670
92.0;4;-43.418;0;-33.398;0;;28.4;426
92.1;4;-27.07;0;-103.184;100;;209.1;2986
92.2;4;-26.895;0;-100.371;100;;201.5;2880
92.3;4;-37.441;0;-25.312;100;;205.1;2930
92.4;4;-40.605;0;74.883;-100;;193.2;2768
92.6;4;-50.449;0;106.699;-100;;189.2;2716
92.7;4;-38.848;0;65.039;-100;;187;2688
92.8;4;-38.672;0;-38.672;100;;203.3;2906
92.9;4;-27.598;0;-99.492;100;;206.5;2950
92.9;4;-32.695;0;-89.648;100;;201;2874
93.0;4;-42.539;0;-9.492;0;;27.5;412
93.1;4;-47.812;0;81.562;-100;;193.2;2768
93.2;4;-53.086;0;103.008;-100;;187.9;2696
93.3;4;-39.727;0;52.031;-100;;187.4;2690
93.5;4;-37.617;0;-49.922;100;;207.5;2962
93.5;4;-25.137;0;-99.668;100;;207.1;2960
93.6;4;-31.113;0;-78.75;100;;201.8;2886
93.7;4;-35.156;0;10.547;0;;27;404
93.8;4;-43.77;0;86.836;-100;;192;2752
93.9;4;-45.352;0;93.867;-100;;187.5;2694
94.0;4;-34.102;0;30.762;-100;;189.5;2720
94.1;4;-31.816;0;-63.809;100;;208.2;2972
94.2;4;-23.379;0;-96.504;100;;204.7;2926
94.3;4;-33.223;0;-59.59;100;;202.3;2894
94.4;4;-34.453;0;35.684;0;;26.6;400
94.5;4;-46.582;0;91.23;-100;;192;2756
94.6;4;-43.77;0;78.223;-100;;187.9;2700
94.7;4;-38.848;0;-1.406;0;;27;404
94.8;4;-32.695;0;-77.168;100;;207.6;2966
95.0;4;-30.762;0;-87.012;100;;203.5;2910
95.1;4;-40.957;0;-29.707;100;;204;2916
95.4;4;-43.066;0;60.293;-100;;196.1;2812
95.6;4;-49.395;0;92.109;-100;;189.6;2720
95.7;4;-39.375;0;55.547;-100;;187.1;2688
95.8;4;-35.332;0;-34.453;0;;27.2;406
95.9;4;-23.379;0;-85.781;100;;207.8;2968
96.0;4;-26.191;0;-71.367;100;;202.9;2900
96.1;4;-30.586;0;5.977;0;;27.1;406
96.2;4;-37.793;0;75.762;-100;;192.2;2756
96.3;4;-38.848;0;81.562;-100;;188.5;2706
96.4;4;-30.586;0;21.973;0;;28.1;420
96.5;4;-28.652;0;-61.348;100;;207.9;2968
96.5;4;-24.785;0;-85.43;100;;204;2916
96.6;4;-35.332;0;-43.945;100;;202.5;2896
96.6;4;-39.902;0;42.363;-100;;191.8;2750
96.7;4;-49.219;0;85.781;-100;;190.7;2736
96.7;4;-43.418;0;63.105;-100;;187.4;2690
96.8;4;-39.199;0;-18.105;0;;28.6;430
96.9;4;-29.707;0;-77.168;100;;207.6;2966
96.9;4;-30.762;0;-73.652;100;;203;2904
97.0;4;-37.793;0;-7.559;0;;27.2;406
97.1;4;-42.187;0;67.5;-100;;201.6;2884
97.3;4;-43.945;0;81.914;-100;;188;2700
97.4;4;-33.75;0;31.816;-100;;189;2714
97.4;4;-29.355;0;-51.328;100;;207.1;2960
97.5;4;-22.324;0;-83.32;100;;204.9;2930
97.6;4;-30.41;0;-50.977;100;;203.2;2906
97.7;4;-34.277;0;32.168;0;;26.8;404
97.9;4;-44.824;0;79.98;-100;;191.2;2742
97.9;4;-41.66;0;64.863;-100;;198;2838
98.1;4;-37.969;0;-9.668;0;;26.9;404
98.1;4;-30.937;0;-71.543;100;;206.9;2956
98.3;4;-31.816;0;-72.422;100;;203.6;2914
98.3;4;-40.43;0;-12.656;0;;27.2;406
98.4;4;-45.352;0;62.051;-100;;191.5;2750
98.5;4;-48.34;0;79.453;-100;;188.8;2710
98.6;4;-38.496;0;34.102;-100;;188;2700
98.7;4;-33.75;0;-46.406;100;;207;2956
98.9;4;-26.543;0;-79.98;100;;204.9;2926
99.0;4;-33.574;0;-50.625;100;;203.3;2906
99.0;4;-36.914;0;29.531;0;;26.7;400
99.1;4;-45.176;0;77.871;-100;;190.6;2736
99.3;4;-40.957;0;64.16;-100;;188.3;2704
99.4;4;-35.332;0;-8.086;0;;26.8;404
99.5;4;-28.125;0;-70.488;100;;206.6;2952
99.5;4;-29.004;0;-72.949;100;;203.3;2906
99.6;4;-38.145;0;-14.59;0;;27.1;406
99.8;4;-42.891;0;60.996;-100;;198.5;2844
99.8;4;-46.23;0;80.156;-100;;190.7;2740
100.0;4;-36.563;0;35.859;-100;;188;2696
100.1;4;-31.289;0;-44.648;100;;207;2956
100.2;4;-23.379;0;-79.453;100;;205.8;2940
100.3;4;-29.707;0;-51.855;100;;203.4;2910
100.3;4;-34.102;0;26.543;0;;27;404
100.5;4;-42.539;0;76.816;-100;;201.5;2884
100.5;4;-38.496;0;65.391;-100;;188.5;2706
100.6;4;-31.992;0;-4.746;0;;26.4;396
100.7;4;-24.785;0;-68.73;100;;207.2;2960
100.8;4;-24.785;0;-73.477;100;;203.7;2914
100.9;4;-34.629;0;-17.754;0;;23.9;358
101.0;4;-40.254;0;58.008;-100;;192.7;2762
101.1;4;-44.648;0;79.453;-100;;188.9;2714
101.3;4;-35.859;0;37.969;-100;;188.1;2700
101.3;4;-32.344;0;-43.066;100;;206.8;2952
101.5;4;-26.016;0;-79.102;100;;205.7;2940
101.6;4;-33.223;0;-53.262;100;;203.1;2904
101.7;4;-37.969;0;25.312;0;;26.9;404
101.8;4;-46.055;0;77.344;-100;;190.8;2736
101.9;4;-42.187;0;67.324;-100;;196.6;2814
101.9;4;-34.277;0;-1.758;0;;26.8;400
102.0;4;-25.84;0;-67.5;100;;207.6;2962
102.2;4;-24.258;0;-74.531;100;;204.4;2922
102.2;4;-33.047;0;-20.742;0;;28.1;420
102.3;4;-37.969;0;55.723;-100;;193;2766
102.4;4;-42.891;0;78.926;-100;;189.6;2720
102.5;4;-34.453;0;39.551;-100;;188.6;2706
102.6;4;-30.234;0;-39.902;100;;206.1;2942
102.8;4;-23.203;0;-77.871;100;;205.8;2940
102.8;4;-30.059;0;-54.141;100;;202.5;2894
102.9;4;-35.859;0;21.797;0;;26.8;400
103.1;4;-45;0;74.707;-100;;191.2;2742
103.2;4;-42.363;0;67.148;-100;;196.3;2812
103.2;4;-35.156;0;0.703;0;;26.7;400
103.4;4;-28.477;0;-65.742;100;;207.7;2966
103.4;4;-27.598;0;-74.18;100;;203.6;2910
103.7;4;-37.266;0;-21.973;0;;28.3;422
103.8;4;-41.836;0;55.02;-100;;201.1;2878
103.9;0;-47.461;0;79.453;0;;27.9;416
