attempt,t,pend_deg,mode,pwm,v_bus
6,1.157,-81.39,5,59,0.000
6,1.396,-13.71,5,-57,0.000
6,1.631,116.89,5,59,0.000
6,1.861,-86.84,5,-20,0.000
6,2.180,-31.11,5,-55,0.000
6,2.407,140.98,5,58,0.000
6,2.632,47.28,5,59,0.000
6,2.858,-141.50,5,-49,0.000
6,3.087,-74.71,5,-45,0.000
6,3.311,139.40,5,-57,0.000
6,3.546,46.05,5,59,0.000
6,3.800,-164.71,4,23,0.000
6,4.022,-205.14,4,23,0.000
6,4.253,-59.94,5,-52,0.000
6,4.477,-119.71,5,-57,0.000
6,4.703,84.38,5,-8,0.000
6,4.938,-25.31,5,-52,0.000
6,5.160,-31.29,5,-39,0.000
6,5.455,48.34,5,-40,0.000
6,5.684,-58.01,5,-36,0.000
6,5.911,73.65,5,-53,0.000
6,6.170,-63.63,5,24,0.000
6,6.423,40.60,5,55,0.000
6,6.650,-70.14,5,-11,0.000
6,6.903,78.22,5,-53,0.000
6,7.144,-1.41,5,-50,0.000
6,7.377,-22.15,5,-58,0.000
6,7.607,53.97,5,56,0.000
6,7.833,-100.19,5,-27,0.000
6,8.061,70.84,5,-55,0.000
6,8.313,59.06,5,45,0.000
6,8.552,-103.18,5,-55,0.000
6,8.774,78.40,5,-11,0.000
6,9.002,38.32,5,59,0.000
6,9.249,-107.75,5,-47,0.000
6,9.476,91.93,5,-53,0.000
6,9.708,70.66,5,22,0.000
6,9.935,-112.15,5,-56,0.000
6,10.167,53.61,5,7,0.000
6,10.408,-29.00,5,-52,0.000
6,10.678,42.36,5,-42,0.000
6,10.904,20.92,5,-37,0.000
6,11.128,-28.30,5,-37,0.000
6,11.358,55.37,5,-51,0.000
6,11.599,-45.53,5,57,0.000
6,11.831,16.00,5,56,0.000
6,12.058,-60.29,5,-57,0.000
6,12.296,93.34,5,-58,0.000
6,12.516,-52.56,5,-50,0.000
6,12.750,10.02,5,-58,0.000
6,12.969,79.81,5,58,0.000
6,13.238,-120.23,5,-57,0.000
6,13.477,68.91,5,-59,0.000
6,13.754,102.83,5,59,0.000
6,13.991,-122.34,5,-51,0.000
6,14.213,-96.33,5,-52,0.000
6,14.455,137.64,5,-58,0.000
6,14.770,86.31,5,59,0.000
6,14.991,-116.54,5,-44,0.000
6,15.220,-0.53,5,-39,0.000
6,15.450,126.74,5,-43,0.000
6,15.670,-68.91,5,-39,0.000
6,15.905,-47.46,5,-49,0.000
6,16.132,117.60,5,59,0.000
6,16.373,-83.14,5,59,0.000
6,16.641,-94.75,5,-51,0.000
6,16.873,138.16,5,-58,0.000
6,17.103,79.98,4,-24,0.000
7,0.074,1.05,5,-59,0.000
7,0.320,-25.31,5,-57,0.000
7,0.575,37.97,5,59,0.000
7,0.822,-40.43,5,-56,0.000
7,1.043,81.39,5,58,0.000
7,1.297,-101.07,5,58,0.000
7,1.520,15.12,5,-58,0.000
7,1.747,124.81,5,59,0.000
7,1.980,-74.53,5,-27,0.000
7,2.209,-118.65,5,-52,0.000
7,2.455,119.18,5,-59,0.000
7,2.705,121.99,5,57,0.000
7,2.938,-101.25,5,-49,0.000
7,3.239,-14.94,5,-43,0.000
7,3.461,137.64,5,-51,0.000
7,3.706,-71.89,5,-52,0.000
7,3.937,-73.30,5,-59,0.000
7,4.268,-55.02,5,-48,0.000
7,4.510,50.27,5,-49,0.000
7,4.783,-32.52,5,-44,0.000
7,5.033,32.70,5,-59,0.000
7,5.274,-18.11,5,59,0.000
7,5.502,-84.90,5,-59,0.000
7,5.761,115.84,5,-59,0.000
7,6.007,-52.56,5,30,0.000
7,6.236,-126.56,5,-51,0.000
7,6.494,108.63,5,-59,0.000
7,6.729,104.77,5,58,0.000
7,6.961,-125.16,5,-10,0.000
7,7.240,-233.79,4,22,0.000
7,7.468,-6.86,5,-46,0.000
7,7.714,8.09,5,-53,0.000
7,7.967,247.32,4,-23,0.000
7,8.196,266.66,4,-24,0.000
7,8.462,46.58,4,66,0.000
7,8.711,-31.11,4,17,0.000
8,0.045,12.83,5,-59,0.000
8,0.287,-50.10,5,59,0.000
8,0.594,70.84,5,59,0.000
8,0.836,-83.14,5,-22,0.000
8,1.078,80.16,5,-59,0.000
8,1.345,-27.42,5,59,0.000
8,1.566,-121.64,5,-54,0.000
8,1.823,110.39,5,-59,0.000
8,2.052,100.37,5,59,0.000
8,2.284,-130.78,5,-14,0.000
8,2.512,-172.97,4,22,0.000
8,2.746,-219.02,4,65,0.000
8,2.998,-92.11,5,-48,0.000
8,3.242,-30.06,5,-57,0.000
8,3.462,129.20,5,-2,0.000
8,3.690,1.05,5,59,0.000
8,3.914,-136.58,5,-47,0.000
8,4.166,56.43,5,-52,0.000
8,4.405,120.41,5,58,0.000
8,4.637,-108.98,5,-53,0.000
8,4.866,-89.30,5,-56,0.000
8,5.118,134.82,5,-14,0.000
8,5.407,27.95,5,59,0.000
8,5.647,-126.03,5,-43,0.000
8,5.873,64.69,5,-48,0.000
8,6.116,100.90,5,-40,0.000
8,6.368,-107.75,5,-27,0.000
8,6.592,33.57,5,18,0.000
8,6.812,-53.09,5,-17,0.000
8,7.036,40.96,5,-50,0.000
8,7.277,23.73,5,-49,0.000
8,7.506,-40.25,5,-53,0.000
8,7.762,68.38,5,55,0.000
8,7.995,-101.78,5,59,0.000
8,8.271,104.77,5,-59,0.000
8,8.506,44.65,5,59,0.000
8,8.767,-123.57,5,-52,0.000
8,8.991,75.23,5,-59,0.000
8,9.226,119.18,5,55,0.000
8,9.449,-100.02,5,0,0.000
8,9.680,-142.21,4,19,0.000
8,9.930,93.87,4,21,0.000
8,10.223,130.96,4,51,0.000
8,10.478,-78.57,4,36,0.000
8,10.705,49.75,4,0,0.000
8,10.929,-23.03,4,51,0.000
8,11.156,-57.83,4,40,0.000
9,0.046,-21.09,5,59,0.000
9,0.364,53.09,5,59,0.000
9,0.599,-54.84,5,-54,0.000
9,0.857,75.76,5,-59,0.000
9,1.107,-98.61,5,58,0.000
9,1.328,12.13,5,-58,0.000
9,1.552,118.48,5,59,0.000
9,1.787,-97.38,5,-9,0.000
9,2.017,-125.33,5,-53,0.000
9,2.246,102.48,5,-59,0.000
9,2.483,137.46,5,55,0.000
9,2.733,-79.98,5,-34,0.000
9,2.971,-143.09,5,-45,0.000
9,3.209,78.75,5,-52,0.000
9,3.429,124.81,5,49,0.000
9,3.654,-100.90,5,-38,0.000
9,3.908,-99.49,5,-57,0.000
9,4.140,126.03,5,4,0.000
9,4.414,76.47,5,59,0.000
9,4.642,-130.08,5,-47,0.000
9,4.886,-34.10,5,-42,0.000
9,5.125,137.64,5,-51,0.000
9,5.356,-70.31,5,-52,0.000
9,5.578,-87.54,5,-59,0.000
9,5.804,39.38,5,57,0.000
9,6.058,-54.84,5,-45,0.000
9,6.286,76.99,5,-44,0.000
9,6.535,-52.38,5,-37,0.000
9,6.759,44.65,5,-51,0.000
9,7.009,-17.75,5,21,0.000
9,7.250,-12.66,5,-59,0.000
9,7.489,5.45,5,57,0.000
9,7.754,-49.57,5,-54,0.000
9,7.992,108.11,5,51,0.000
9,8.218,-63.46,5,-50,0.000
9,8.442,-8.09,5,-58,0.000
9,8.681,90.53,5,55,0.000
9,8.900,-114.08,5,59,0.000
9,9.154,0.88,5,-56,0.000
9,9.473,114.61,5,59,0.000
9,9.730,-126.03,5,-52,0.000
9,9.958,-120.94,5,-55,0.000
9,10.185,113.20,5,-13,0.000
9,10.438,213.75,4,-24,0.000
9,10.692,3.69,5,9,0.000
9,10.943,-88.07,5,58,0.000
9,11.191,-178.07,4,16,0.000
9,11.412,5.62,4,21,0.000
10,0.023,10.20,5,-59,0.000
10,0.374,-32.70,5,-58,0.000
10,0.617,65.57,5,59,0.000
10,0.842,-87.89,5,-18,0.000
10,1.102,79.45,5,-59,0.000
10,1.335,23.91,5,59,0.000
10,1.558,-131.31,5,-55,0.000
10,1.785,42.72,5,-59,0.000
10,2.020,132.01,5,58,0.000
10,2.246,-80.33,5,36,0.000
10,2.489,-198.81,4,22,0.000
10,2.719,-426.80,4,19,0.000
10,3.007,6.86,5,-52,0.000
10,3.233,238.71,4,-24,0.000
10,3.467,285.29,4,-23,0.000
10,3.705,170.86,4,52,0.000
10,3.958,-38.67,4,23,0.000
11,0.030,-7.38,5,59,0.000
11,0.275,21.80,5,-57,0.000
11,0.498,6.15,5,56,0.000
11,0.719,-29.88,5,-56,0.000
11,0.945,73.65,5,58,0.000
11,1.244,-103.18,5,-57,0.000
11,1.494,101.60,5,-59,0.000
11,1.735,47.11,5,59,0.000
11,1.956,-131.84,5,-51,0.000
11,2.264,84.20,5,-59,0.000
11,2.504,129.38,5,55,0.000
11,2.755,-82.44,5,-39,0.000
11,2.980,-132.19,5,-44,0.000
11,3.204,84.38,5,-53,0.000
11,3.440,112.50,5,58,0.000
11,3.688,-123.57,5,-34,0.000
11,3.920,-68.56,5,-57,0.000
11,4.147,138.16,5,-11,0.000
11,4.398,95.45,5,59,0.000
11,4.628,-120.59,5,-44,0.000
11,4.864,-23.38,5,-39,0.000
11,5.094,133.59,5,-45,0.000
11,5.344,-79.45,5,-44,0.000
11,5.597,-25.84,5,-58,0.000
11,5.820,115.14,5,54,0.000
11,6.056,-66.44,5,7,0.000
11,6.314,-95.27,5,-44,0.000
11,6.564,135.35,5,-51,0.000
11,6.789,10.72,5,-16,0.000
11,7.018,-109.51,5,-57,0.000
11,7.242,54.67,5,55,0.000
11,7.480,-56.95,5,-47,0.000
11,7.702,50.45,5,-43,0.000
11,7.935,4.39,5,-37,0.000
11,8.176,-7.56,5,-40,0.000
11,8.447,18.11,5,-47,0.000
11,8.688,-31.29,5,-59,0.000
11,8.921,-16.17,5,58,0.000
11,9.160,-45.35,5,-57,0.000
11,9.392,99.32,5,59,0.000
11,9.614,-71.89,5,-51,0.000
11,9.846,8.96,5,-58,0.000
11,10.071,95.45,5,57,0.000
11,10.294,-113.56,5,58,0.000
11,10.539,-47.11,5,-52,0.000
11,10.759,144.49,5,-58,0.000
11,11.003,-14.06,5,11,0.000
11,11.224,-131.13,5,-52,0.000
11,11.489,94.39,5,-58,0.000
11,11.721,139.75,5,55,0.000
11,11.946,-36.56,5,-36,0.000
11,12.190,-122.34,5,-41,0.000
11,12.425,102.13,5,-46,0.000
11,12.660,92.11,5,-48,0.000
11,12.886,-113.20,5,-48,0.000
11,13.154,53.79,5,-57,0.000
11,13.400,66.80,5,59,0.000
11,13.629,-118.30,5,-46,0.000
11,13.877,60.29,5,-47,0.000
11,14.128,86.13,5,-50,0.000
11,14.359,-103.89,5,-50,0.000
11,14.661,89.82,5,32,0.000
11,14.884,-35.51,5,-30,0.000
11,15.115,-57.48,5,-40,0.000
11,15.351,105.12,5,-42,0.000
11,15.574,-60.47,5,-36,0.000
11,15.800,-10.20,5,-45,0.000
11,16.046,70.49,5,58,0.000
11,16.270,-104.06,5,-55,0.000
11,16.506,55.37,5,-58,0.000
11,16.745,77.69,5,57,0.000
11,16.972,-125.51,5,-52,0.000
11,17.208,-50.27,5,-47,0.000
11,17.446,141.68,5,-57,0.000
11,17.691,-31.82,5,-53,0.000
11,17.923,-110.92,5,-53,0.000
11,18.162,104.94,5,-58,0.000
11,18.397,88.24,5,56,0.000
11,18.646,-142.38,5,-51,0.000
11,18.904,-96.86,4,17,0.000
11,19.163,144.49,4,56,0.000
11,19.384,120.23,4,46,0.000
11,19.607,-34.98,4,16,0.000
11,19.839,31.99,4,61,0.000
11,20.072,-59.77,4,55,0.000
11,20.294,58.36,4,54,0.000
11,20.533,-31.29,4,14,0.000
11,20.795,30.41,4,47,0.000
11,21.034,-32.34,4,18,0.000
11,21.260,36.03,4,49,0.000
11,21.489,-41.31,4,16,0.000
11,21.763,43.07,4,40,0.000
11,21.988,-0.70,4,17,0.000
11,22.220,-20.74,4,45,0.000
11,22.453,26.02,4,21,0.000
11,22.712,-36.74,4,39,0.000
11,22.939,44.65,4,17,0.000
11,23.158,-16.00,4,14,0.000
11,23.407,8.79,4,46,0.000
11,23.641,-4.57,4,19,0.000
11,23.899,-26.54,4,41,0.000
11,24.128,34.28,4,17,0.000
11,24.367,-21.97,4,14,0.000
11,24.620,22.32,4,43,0.000
11,24.841,-15.47,4,17,0.000
11,25.065,12.13,4,42,0.000
11,25.294,-2.64,4,16,0.000
11,25.521,9.32,4,38,0.000
11,25.763,15.82,4,17,0.000
11,25.994,-21.80,4,37,0.000
11,26.219,28.30,4,18,0.000
11,26.444,-28.12,4,36,0.000
11,26.718,40.25,4,41,0.000
11,26.943,-33.22,4,14,0.000
11,27.183,36.74,4,41,0.000
11,27.416,-28.65,4,15,0.000
11,27.644,30.76,4,41,0.000
11,27.867,-25.49,4,15,0.000
11,28.089,31.64,4,41,0.000
11,28.328,-17.23,4,15,0.000
11,28.572,14.24,4,38,0.000
11,28.812,0.35,4,16,0.000
11,29.039,-3.52,4,37,0.000
11,29.287,23.55,4,16,0.000
11,29.519,-23.55,4,35,0.000
11,29.757,31.82,4,17,0.000
11,29.998,-31.82,4,14,0.000
12,0.028,6.50,5,-59,0.000
12,0.255,2.46,5,57,0.000
12,0.505,-5.45,5,-59,0.000
12,0.750,44.82,5,57,0.000
12,1.004,9.49,5,0,0.000
12,1.234,-27.25,5,55,0.000
12,1.482,37.97,5,-3,0.000
12,1.710,2.29,5,59,0.000
12,1.935,29.88,5,52,0.000
12,2.172,-48.16,5,56,0.000
12,2.401,55.72,5,11,0.000
12,2.627,5.27,5,-59,0.000
12,2.857,-9.32,5,54,0.000
12,3.088,-16.35,5,-34,0.000
12,3.328,37.79,5,57,0.000
12,3.599,34.80,5,51,0.000
12,3.845,-51.15,5,55,0.000
12,4.095,60.65,5,17,0.000
12,4.318,-1.93,5,-59,0.000
12,4.554,-8.96,5,53,0.000
12,4.780,-20.92,5,-20,0.000
12,5.023,41.84,5,57,0.000
12,5.246,29.00,5,12,0.000
12,5.477,-45.88,5,55,0.000
12,5.706,38.15,5,20,0.000
12,5.943,-16.17,5,59,0.000
12,6.182,30.94,5,51,0.000
12,6.419,-46.93,5,-23,0.000
12,6.678,57.13,5,55,0.000
12,6.934,24.43,5,-4,0.000
12,7.157,-41.84,5,55,0.000
12,7.404,46.41,5,53,0.000
12,7.625,2.64,5,-59,0.000
12,7.876,2.11,5,55,0.000
12,8.184,20.21,5,27,0.000
12,8.454,-17.93,5,-59,0.000
12,8.682,22.15,5,51,0.000
12,8.951,-24.79,5,-57,0.000
12,9.187,40.96,5,57,0.000
12,9.437,39.73,5,54,0.000
12,9.668,-58.01,5,57,0.000
12,9.887,63.10,5,53,0.000
12,10.134,15.29,5,-59,0.000
12,10.357,-14.24,5,55,0.000
12,10.592,-4.57,5,-27,0.000
12,10.821,28.30,5,58,0.000
12,11.064,40.96,5,54,0.000
12,11.308,-58.18,5,-58,0.000
12,11.541,64.86,5,53,0.000
12,11.765,3.34,5,-59,0.000
12,11.995,-7.56,5,54,0.000
12,12.220,-22.68,5,-57,0.000
12,12.469,29.71,5,58,0.000
12,12.692,40.43,5,42,0.000
12,12.911,-54.49,5,57,0.000
12,13.149,56.43,5,53,0.000
12,13.457,32.52,5,-57,0.000
12,13.677,-38.32,5,56,0.000
12,13.900,17.40,5,7,0.000
12,14.132,17.58,5,59,0.000
12,14.370,35.16,5,53,0.000
12,14.590,-56.43,5,0,0.000
12,14.814,58.89,5,53,0.000
12,15.059,14.41,5,-58,0.000
12,15.285,-20.04,5,55,0.000
12,15.525,-6.86,0,0,0.000
12,15.752,70.14,0,0,0.000
12,16.010,-58.71,0,0,0.000
12,16.241,7.56,0,0,0.000
12,16.533,17.05,0,0,0.000
12,16.753,4.22,0,0,0.000
12,17.054,-7.03,0,0,0.000
12,17.284,14.59,0,0,0.000
12,17.513,0.53,0,0,0.000
12,17.746,-4.57,0,0,0.000
12,17.968,19.86,0,0,0.000
12,18.191,-9.67,0,0,0.000
12,18.421,1.76,0,0,0.000
12,18.642,14.41,0,0,0.000
12,18.870,-7.03,0,0,0.000
12,19.093,2.64,0,0,0.000
12,19.319,11.43,0,0,0.000
12,19.592,-6.33,0,0,0.000
12,19.849,13.36,0,0,0.000
12,20.123,-6.15,0,0,0.000
12,20.397,11.60,0,0,0.000
12,20.620,1.23,0,0,0.000
12,20.899,5.10,0,0,0.000
12,21.130,6.15,0,0,0.000
12,21.399,-3.16,0,0,0.000
12,21.639,12.13,0,0,0.000
12,21.910,-1.76,0,0,0.000
12,22.152,20.21,0,0,0.000
12,22.392,-10.20,0,0,0.000
12,22.624,-11.07,0,0,0.000
12,22.846,17.58,0,0,0.000
12,23.091,1.05,0,0,0.000
12,23.322,-4.92,0,0,0.000
12,23.546,10.20,0,0,0.000
12,23.797,-0.35,0,0,0.000
12,24.019,0.53,0,0,0.000
12,24.245,6.68,0,0,0.000
12,24.509,0.18,0,0,0.000
12,24.734,4.57,0,0,0.000
12,24.987,0.88,0,0,0.000
12,25.207,7.03,0,0,0.000
12,25.443,1.41,0,0,0.000
12,25.683,0.53,0,0,0.000
12,25.913,10.02,0,0,0.000
12,26.166,-1.41,0,0,0.000
12,26.408,2.99,0,0,0.000
12,26.632,-3.87,0,0,0.000
12,26.861,-21.45,0,0,0.000
12,27.103,41.31,0,0,0.000
12,27.364,-7.56,0,0,0.000
12,27.617,1.23,0,0,0.000
12,27.842,3.34,0,0,0.000
12,28.061,5.98,0,0,0.000
12,28.286,1.93,0,0,0.000
12,28.509,0.53,0,0,0.000
12,28.749,7.56,0,0,0.000
12,29.024,-0.53,0,0,0.000
12,29.247,5.80,0,0,0.000
12,29.507,5.80,0,0,0.000
12,29.737,12.48,0,0,0.000
12,29.972,13.01,0,0,0.000
13,0.032,2.64,5,-59,0.000
13,0.301,-29.18,5,-57,0.000
13,0.575,38.15,5,59,0.000
13,0.799,-53.09,5,-54,0.000
13,1.064,77.17,5,58,0.000
13,1.295,-101.78,5,59,0.000
13,1.520,3.69,5,-59,0.000
13,1.768,121.82,5,59,0.000
13,2.027,-115.49,5,-21,0.000
13,2.249,-127.09,5,-51,0.000
13,2.487,109.34,5,-59,0.000
13,2.713,135.53,5,56,0.000
13,2.957,-75.94,5,-27,0.000
13,3.190,-146.43,4,18,0.000
13,3.423,53.09,4,20,0.000
14,0.023,-0.18,5,60,0.000
14,0.248,7.73,5,-59,0.000
14,0.475,-20.74,5,58,0.000
14,0.708,-11.25,5,-59,0.000
14,0.927,63.98,5,56,0.000
14,1.183,-28.83,5,-59,0.000
14,1.409,-0.70,5,53,0.000
14,1.641,-33.57,5,59,0.000
14,1.879,59.06,5,57,0.000
14,2.109,5.45,5,-24,0.000
14,2.339,-36.21,5,53,0.000
14,2.561,21.80,5,38,0.000
14,2.799,-21.45,5,-59,0.000
14,3.071,3.16,5,53,0.000
14,3.294,-49.92,5,-58,0.000
14,3.520,63.81,5,54,0.000
14,3.793,-16.00,5,-44,0.000
14,4.021,-3.52,5,50,0.000
14,4.259,-31.64,5,-17,0.000
14,4.489,43.24,5,57,0.000
14,4.818,7.91,5,53,0.000
14,5.162,37.62,5,13,0.000
14,5.416,-23.20,5,59,0.000
14,5.643,21.09,5,51,0.000
14,5.867,-54.32,5,-35,0.000
14,6.110,56.95,5,56,0.000
14,6.342,17.23,5,-49,0.000
14,6.570,-42.72,5,55,0.000
14,6.810,28.83,5,21,0.000
14,7.032,-10.90,5,59,0.000
14,7.265,27.42,5,53,0.000
14,7.517,-52.91,5,-57,0.000
14,7.745,50.80,5,55,0.000
14,7.984,26.72,5,-53,0.000
14,8.203,-46.58,5,56,0.000
14,8.449,35.16,5,54,0.000
14,8.679,-14.77,5,59,0.000
14,8.907,26.89,5,52,0.000
14,9.159,-51.15,5,-57,0.000
14,9.445,27.60,5,58,0.000
14,9.680,35.51,5,54,0.000
14,9.920,-63.10,5,-58,0.000
14,10.166,62.58,0,0,0.000
14,10.410,-11.07,0,0,0.000
14,10.628,-1.05,0,0,0.000
14,10.854,11.25,0,0,0.000
14,11.077,-18.11,0,0,0.000
14,11.304,14.06,0,0,0.000
14,11.534,-8.61,0,0,0.000
14,11.771,-3.16,0,0,0.000
14,12.000,19.51,0,0,0.000
14,12.225,-11.60,0,0,0.000
14,12.500,-4.92,0,0,0.000
14,12.750,-6.86,0,0,0.000
14,12.974,0.00,0,0,0.000
14,13.213,-11.78,0,0,0.000
14,13.464,4.92,0,0,0.000
14,13.696,-3.16,0,0,0.000
14,13.920,-7.21,0,0,0.000
14,14.163,6.15,0,0,0.000
14,14.406,-11.07,0,0,0.000
14,14.631,4.92,0,0,0.000
14,14.852,-3.69,0,0,0.000
14,15.078,-7.21,0,0,0.000
14,15.326,5.27,0,0,0.000
14,15.558,-10.90,0,0,0.000
14,15.779,3.34,0,0,0.000
14,16.021,-3.52,0,0,0.000
14,16.279,-1.58,0,0,0.000
14,16.512,1.76,0,0,0.000
14,16.743,-7.73,0,0,0.000
14,16.979,4.22,0,0,0.000
14,17.222,-7.21,0,0,0.000
14,17.461,0.35,0,0,0.000
14,17.689,-0.88,0,0,0.000
14,17.913,-6.68,0,0,0.000
14,18.130,4.04,0,0,0.000
14,18.356,-6.50,0,0,0.000
14,18.596,-0.18,0,0,0.000
14,18.818,0.00,0,0,0.000
14,19.036,-27.60,0,0,0.000
14,19.256,-2.11,0,0,0.000
14,19.539,50.10,0,0,0.000
14,19.767,-47.46,0,0,0.000
14,20.008,20.04,0,0,0.000
14,20.226,8.79,0,0,0.000
14,20.450,-27.95,0,0,0.000
14,20.694,29.88,0,0,0.000
14,20.925,-25.66,0,0,0.000
