attempt,t,pend_deg,mode,pwm,v_bus
1,24.062,0.18,5,-80,0.000
1,24.285,0.18,5,50,0.000
1,24.512,0.18,5,-18,0.000
1,24.756,0.18,5,5,0.000
1,24.983,0.18,5,21,0.000
1,25.270,0.18,5,34,0.000
1,25.564,0.18,5,-17,0.000
1,25.787,0.18,5,51,0.000
1,26.027,0.18,5,-37,0.000
1,26.263,0.18,5,17,0.000
1,26.486,0.18,5,19,0.000
1,26.715,0.18,5,-52,0.000
1,26.941,0.18,5,80,0.000
1,27.173,0.18,5,-80,0.000
1,27.408,0.18,5,80,0.000
1,27.636,0.18,5,-80,0.000
1,27.887,0.18,5,80,0.000
1,28.125,0.18,5,-80,0.000
1,28.355,0.18,5,80,0.000
1,28.574,0.18,5,-80,0.000
1,28.803,0.18,5,63,0.000
1,29.031,0.18,5,-38,0.000
1,29.274,0.18,5,27,0.000
1,29.707,0.18,5,-64,0.000
1,29.932,0.18,5,80,0.000
2,0.026,0.00,5,80,0.000
2,0.269,0.00,5,-80,0.000
2,0.505,0.00,5,80,0.000
2,0.739,0.00,5,-71,0.000
2,1.070,0.00,5,80,0.000
2,1.309,0.00,5,-80,0.000
2,1.550,0.00,5,80,0.000
2,1.776,0.00,5,-80,0.000
2,2.010,0.00,5,80,0.000
2,2.251,0.00,5,-80,0.000
2,2.486,0.00,5,64,0.000
2,2.747,0.00,5,-80,0.000
2,2.971,0.00,5,46,0.000
2,3.193,0.00,5,-8,0.000
2,3.432,0.00,5,-8,0.000
2,3.675,0.00,5,20,0.000
2,3.931,0.00,5,-25,0.000
2,4.156,0.00,5,48,0.000
2,4.388,0.00,5,-78,0.000
2,4.616,0.00,5,80,0.000
2,4.841,0.00,5,-80,0.000
2,5.185,0.00,5,5,0.000
2,5.444,0.00,5,3,0.000
2,5.672,0.00,5,26,0.000
2,5.897,0.00,5,-61,0.000
2,6.131,0.00,5,78,0.000
2,6.355,0.00,5,-80,0.000
2,6.580,0.00,5,80,0.000
2,6.827,0.00,5,-80,0.000
2,7.051,0.00,5,80,0.000
2,7.285,0.00,5,-80,0.000
2,7.561,0.00,5,80,0.000
2,7.797,0.00,5,-80,0.000
2,8.029,0.00,5,80,0.000
2,8.251,0.00,5,-80,0.000
2,8.493,0.00,5,73,0.000
2,8.716,0.00,5,-35,0.000
2,9.159,0.00,5,42,0.000
2,9.390,0.00,5,-80,0.000
2,9.615,0.00,5,80,0.000
2,9.839,0.00,5,-80,0.000
2,10.063,0.00,5,80,0.000
2,10.286,0.00,5,-80,0.000
2,10.524,0.00,5,80,0.000
2,10.749,0.00,5,-80,0.000
2,10.968,0.00,5,42,0.000
2,11.188,0.00,5,3,0.000
2,11.457,0.00,5,26,0.000
2,11.681,0.00,5,14,0.000
2,11.904,0.00,5,-48,0.000
2,12.162,0.00,5,43,0.000
2,12.496,0.00,5,73,0.000
2,12.794,0.00,5,-80,0.000
2,13.019,0.00,5,80,0.000
2,13.241,0.00,5,-74,0.000
2,13.476,0.00,5,50,0.000
2,13.701,0.00,5,-18,0.000
2,13.943,0.00,5,3,0.000
2,14.176,0.00,5,28,0.000
2,14.401,0.00,5,-56,0.000
2,14.636,0.00,5,75,0.000
2,14.865,0.00,5,-80,0.000
2,15.091,0.00,5,80,0.000
2,15.346,0.00,5,-80,0.000
2,15.593,0.00,5,80,0.000
2,16.063,0.00,5,-57,0.000
2,16.290,0.00,5,-80,0.000
2,16.524,0.00,5,80,0.000
2,16.758,0.00,5,-80,0.000
2,17.004,0.00,5,80,0.000
2,17.249,0.00,5,-68,0.000
2,17.487,0.00,5,62,0.000
2,17.706,0.00,5,-23,0.000
2,17.939,0.00,5,-17,0.000
2,18.187,0.00,5,6,0.000
2,18.418,0.00,5,-37,0.000
2,18.686,0.00,5,28,0.000
2,18.921,0.00,5,-34,0.000
2,19.158,0.00,5,48,0.000
2,19.379,0.00,5,-79,0.000
2,19.646,0.00,5,71,0.000
2,19.870,0.00,5,-80,0.000
2,20.158,0.00,5,80,0.000
2,20.491,0.00,5,73,0.000
2,20.718,0.00,5,-40,0.000
2,20.957,0.00,5,5,0.000
2,21.189,0.00,5,2,0.000
2,21.414,0.00,5,-37,0.000
2,21.657,0.00,5,51,0.000
2,21.877,0.00,5,-80,0.000
2,22.102,0.00,5,80,0.000
2,22.352,0.00,5,-80,0.000
2,22.589,0.00,5,80,0.000
2,22.811,0.00,5,-80,0.000
2,23.032,0.00,5,80,0.000
2,23.259,0.00,5,-80,0.000
2,23.502,0.00,5,80,0.000
2,23.972,0.00,5,17,0.000
2,24.203,0.00,5,-9,0.000
2,24.456,0.00,5,24,0.000
2,24.680,0.00,5,16,0.000
2,24.901,0.00,5,-55,0.000
2,25.168,0.00,5,31,0.000
2,25.389,0.00,5,-73,0.000
2,25.610,0.00,5,80,0.000
2,25.847,0.00,5,-80,0.000
2,26.094,0.00,5,80,0.000
2,26.317,0.00,5,-80,0.000
2,26.539,0.00,5,80,0.000
2,26.761,0.00,5,-80,0.000
2,26.994,0.00,5,66,0.000
2,27.226,0.00,5,-33,0.000
2,27.452,0.00,5,17,0.000
2,27.676,0.00,5,18,0.000
2,27.899,0.00,5,-57,0.000
2,28.144,0.00,5,66,0.000
2,28.364,0.00,5,-80,0.000
2,28.589,0.00,5,80,0.000
2,28.862,0.00,5,-80,0.000
2,29.086,0.00,5,80,0.000
2,29.328,0.00,5,-80,0.000
2,29.551,0.00,5,80,0.000
2,29.790,0.00,5,-80,0.000
2,30.037,0.00,5,80,0.000
3,0.045,0.00,5,-38,0.000
3,0.304,0.00,5,45,0.000
3,0.532,0.00,5,-68,0.000
3,0.767,0.00,5,74,0.000
3,1.010,0.00,5,-80,0.000
3,1.286,0.00,5,50,0.000
3,1.513,0.00,5,-80,0.000
3,1.747,0.00,5,80,0.000
3,2.387,0.00,5,80,0.000
3,2.649,0.00,5,80,0.000
3,2.882,0.00,5,-80,0.000
3,3.126,0.00,5,78,0.000
3,3.348,0.00,5,-37,0.000
3,3.573,0.00,5,-2,0.000
3,3.793,0.00,5,39,0.000
3,4.035,0.00,5,-56,0.000
3,4.254,0.00,5,80,0.000
3,4.492,0.00,5,-80,0.000
3,4.729,0.00,5,80,0.000
3,4.978,0.00,5,-80,0.000
3,5.225,0.00,5,80,0.000
3,5.471,0.00,5,-80,0.000
3,5.695,0.00,5,80,0.000
3,6.011,0.00,5,-80,0.000
3,6.274,0.00,5,68,0.000
3,6.548,0.00,5,-76,0.000
3,6.800,0.00,5,32,0.000
3,7.041,0.00,5,-46,0.000
3,7.282,0.00,5,64,0.000
3,7.512,0.00,5,-80,0.000
3,7.736,0.00,5,80,0.000
3,7.966,0.00,5,-80,0.000
3,8.195,0.00,5,80,0.000
3,8.441,0.00,5,-80,0.000
3,8.683,0.00,5,80,0.000
3,8.909,0.00,5,-80,0.000
3,9.138,0.00,5,80,0.000
3,9.375,0.00,5,-68,0.000
3,9.622,0.00,5,50,0.000
3,9.861,0.00,5,-54,0.000
3,10.214,0.00,5,80,0.000
3,10.447,0.00,5,-80,0.000
3,10.696,0.00,5,80,0.000
3,10.953,0.00,5,-80,0.000
3,11.186,0.00,5,80,0.000
3,11.423,0.00,5,-80,0.000
3,11.723,0.00,5,80,0.000
3,11.955,0.00,5,-80,0.000
3,12.180,0.00,5,80,0.000
3,12.421,0.00,5,-80,0.000
3,12.645,0.00,5,80,0.000
3,12.884,0.00,5,-80,0.000
3,13.112,0.00,5,54,0.000
3,13.336,0.18,5,-20,0.000
3,13.568,0.00,5,-20,0.000
3,13.817,0.00,5,50,0.000
3,14.043,0.00,5,-49,0.000
3,14.284,0.00,5,61,0.000
3,14.601,0.00,5,-31,0.000
3,14.823,0.00,5,0,0.000
3,15.092,0.00,5,23,0.000
3,15.329,0.00,5,-14,0.000
3,15.609,0.00,5,46,0.000
3,15.831,0.00,5,-8,0.000
3,16.120,0.00,5,70,0.000
3,16.342,0.00,5,-28,0.000
3,16.568,0.00,5,-12,0.000
3,16.797,0.00,5,38,0.000
3,17.051,0.00,5,-31,0.000
3,17.272,0.00,5,80,0.000
3,17.515,0.00,5,-80,0.000
3,17.748,0.00,5,80,0.000
3,17.995,0.00,5,-80,0.000
3,18.224,0.00,5,80,0.000
3,18.490,0.00,5,-80,0.000
3,18.737,0.00,5,80,0.000
3,19.001,0.00,5,-80,0.000
3,19.226,0.00,5,80,0.000
3,19.491,0.00,5,-80,0.000
3,19.725,0.00,5,80,0.000
3,19.948,0.00,5,-80,0.000
3,20.187,0.00,5,80,0.000
3,20.432,0.00,5,-80,0.000
3,20.660,0.00,5,80,0.000
3,20.962,0.00,5,-80,0.000
3,21.218,0.00,5,80,0.000
3,21.443,0.00,5,-80,0.000
3,21.802,0.00,5,80,0.000
3,22.029,0.00,5,-67,0.000
3,22.254,0.00,5,80,0.000
3,22.489,0.00,5,-80,0.000
3,22.726,0.00,5,80,0.000
3,22.967,0.00,5,-80,0.000
3,23.192,0.00,5,80,0.000
3,23.418,0.00,5,-80,0.000
3,23.684,0.00,5,80,0.000
3,23.904,0.00,5,-80,0.000
3,24.125,0.00,5,76,0.000
3,24.416,0.00,5,-80,0.000
3,24.638,0.00,5,80,0.000
3,24.917,0.00,5,-80,0.000
3,25.141,0.00,5,80,0.000
3,25.377,0.00,5,-67,0.000
3,25.636,0.00,5,76,0.000
3,25.860,0.00,5,-55,0.000
3,26.108,0.00,5,40,0.000
3,26.367,0.00,5,-63,0.000
3,26.619,0.00,5,57,0.000
3,26.861,0.00,5,-52,0.000
3,27.086,0.00,5,14,0.000
3,27.332,0.00,5,6,0.000
3,27.601,0.00,5,39,0.000
3,27.853,0.00,5,-41,0.000
3,28.110,0.00,5,51,0.000
3,28.341,0.00,5,-21,0.000
3,28.593,0.00,5,28,0.000
3,28.823,0.00,5,0,0.000
3,29.047,0.00,5,-43,0.000
3,29.291,0.00,5,48,0.000
3,29.539,0.00,5,-49,0.000
3,29.785,0.00,5,55,0.000
3,30.034,0.00,5,-60,0.000
4,0.028,0.00,5,80,0.000
4,0.322,0.00,5,-64,0.000
4,0.561,0.00,5,66,0.000
4,0.792,0.00,5,-80,0.000
4,1.015,0.00,5,80,0.000
4,1.273,0.00,5,-80,0.000
4,1.539,0.00,5,80,0.000
4,1.782,0.00,5,-80,0.000
4,2.033,0.00,5,80,0.000
4,2.550,0.00,5,80,0.000
4,2.870,0.00,5,-76,0.000
4,3.093,0.00,5,22,0.000
4,3.327,0.00,5,-42,0.000
4,3.547,0.00,5,80,0.000
4,3.785,0.00,5,-80,0.000
4,4.017,0.00,5,80,0.000
4,4.240,0.00,5,-80,0.000
4,4.475,0.00,5,80,0.000
4,4.706,0.00,5,-80,0.000
4,4.931,0.00,5,80,0.000
4,5.164,0.00,5,-73,0.000
4,5.406,0.00,5,64,0.000
4,5.650,0.00,5,-35,0.000
4,5.897,0.00,5,54,0.000
4,6.145,0.00,5,-50,0.000
4,6.420,0.00,5,80,0.000
4,6.645,0.00,5,-48,0.000
4,6.888,0.00,5,38,0.000
4,7.118,0.00,5,-18,0.000
4,7.349,0.00,5,-21,0.000
4,7.659,0.00,5,-71,0.000
4,7.902,0.00,5,64,0.000
4,8.155,0.00,5,-66,0.000
4,8.384,0.00,5,37,0.000
4,8.630,0.00,5,-17,0.000
4,8.855,0.00,5,-8,0.000
4,9.078,0.00,5,39,0.000
4,9.302,0.00,5,-80,0.000
4,9.534,0.00,5,80,0.000
4,9.805,0.00,5,-76,0.000
4,10.025,0.00,5,80,0.000
4,10.268,0.00,5,-80,0.000
4,10.504,0.00,5,80,0.000
4,10.724,0.00,5,-80,0.000
4,10.951,0.00,5,80,0.000
4,11.189,0.00,5,-80,0.000
4,11.424,0.00,5,80,0.000
4,11.658,0.00,5,-71,0.000
4,11.890,0.00,5,19,0.000
4,12.111,0.00,5,-2,0.000
4,12.339,0.00,5,-32,0.000
4,12.559,0.00,5,71,0.000
4,12.783,0.00,5,-80,0.000
4,13.023,0.00,5,80,0.000
4,13.253,0.00,5,-80,0.000
4,13.476,0.00,5,80,0.000
4,13.707,0.00,5,-80,0.000
4,13.928,0.00,5,80,0.000
4,14.175,0.00,5,-80,0.000
4,14.402,0.00,5,63,0.000
4,14.747,0.00,5,-80,0.000
4,14.996,0.00,5,80,0.000
4,15.248,0.00,5,-80,0.000
4,15.517,0.00,5,80,0.000
4,15.760,0.00,5,-80,0.000
4,15.992,0.00,5,80,0.000
4,16.215,0.00,5,-80,0.000
4,16.435,0.00,5,80,0.000
4,16.666,0.00,5,-69,0.000
4,16.891,0.00,5,41,0.000
4,17.114,0.00,5,-6,0.000
4,17.365,0.00,5,7,0.000
4,17.597,0.00,5,18,0.000
4,17.845,0.00,5,-20,0.000
4,18.078,0.00,5,50,0.000
4,18.306,0.00,5,-79,0.000
4,18.546,0.00,5,80,0.000
4,18.796,0.00,5,-80,0.000
4,19.041,0.00,5,80,0.000
4,19.301,0.00,5,-80,0.000
4,19.548,0.00,5,80,0.000
4,19.791,0.00,5,-80,0.000
4,20.028,0.00,5,80,0.000
4,20.278,0.00,5,-80,0.000
4,20.508,0.00,5,80,0.000
4,20.757,0.00,5,-80,0.000
4,20.983,0.00,5,80,0.000
4,21.213,0.00,5,-80,0.000
4,21.436,0.00,5,80,0.000
4,21.661,0.00,5,-71,0.000
4,21.894,0.00,5,35,0.000
4,22.130,0.00,5,-9,0.000
4,22.405,0.00,5,54,0.000
4,22.661,0.00,5,-55,0.000
4,22.931,0.00,5,80,0.000
4,23.204,0.00,5,-80,0.000
4,23.426,0.00,5,80,0.000
4,23.712,0.00,5,-80,0.000
4,23.937,0.00,5,80,0.000
4,24.160,0.00,5,-71,0.000
4,24.462,0.00,5,80,0.000
4,24.699,0.00,5,-80,0.000
4,24.927,0.00,5,80,0.000
4,25.181,0.00,5,-80,0.000
4,25.423,0.00,5,80,0.000
4,25.650,0.00,5,-56,0.000
4,25.868,0.00,5,11,0.000
4,26.115,0.00,5,-9,0.000
4,26.335,0.00,5,-35,0.000
4,26.566,0.00,5,68,0.000
4,26.784,0.00,5,-80,0.000
4,27.012,0.00,5,80,0.000
4,27.250,0.00,5,-80,0.000
4,27.559,0.00,5,73,0.000
4,27.832,0.00,5,-56,0.000
4,28.145,0.00,5,-32,0.000
4,28.380,0.00,5,23,0.000
4,28.629,0.00,5,-23,0.000
4,28.855,0.00,5,-3,0.000
4,29.094,0.00,5,51,0.000
4,29.314,0.00,5,-66,0.000
4,29.552,0.00,5,80,0.000
4,29.780,0.00,5,-80,0.000
4,30.017,0.00,5,80,0.000
5,0.038,0.00,5,50,0.000
5,0.271,0.00,5,-18,0.000
5,0.531,0.00,5,32,0.000
5,0.763,0.00,5,-17,0.000
5,0.999,0.00,5,-23,0.000
5,1.242,0.00,5,17,0.000
5,1.464,0.00,5,-51,0.000
5,1.732,0.00,5,56,0.000
5,1.958,0.00,5,-61,0.000
5,2.180,0.00,5,80,0.000
5,2.480,0.00,5,-29,0.000
5,2.701,0.00,5,71,0.000
5,2.937,0.00,5,-80,0.000
5,3.182,0.00,5,80,0.000
5,3.433,0.00,5,-80,0.000
5,3.662,0.00,5,80,0.000
5,3.906,0.00,5,-80,0.000
5,4.146,0.00,5,80,0.000
5,4.385,0.00,5,-80,0.000
5,4.637,0.00,5,80,0.000
5,4.867,0.00,5,-80,0.000
5,5.098,0.00,5,80,0.000
5,5.322,0.00,5,-80,0.000
5,5.679,0.00,5,80,0.000
5,5.923,0.00,5,-80,0.000
5,6.147,0.00,5,80,0.000
5,6.374,0.00,5,-80,0.000
5,6.665,0.00,5,80,0.000
5,6.888,0.00,5,-80,0.000
5,7.143,0.00,5,80,0.000
5,7.379,0.00,5,-80,0.000
5,7.621,0.00,5,80,0.000
5,7.886,0.00,5,-80,0.000
5,8.105,0.00,5,80,0.000
5,8.355,0.00,5,-80,0.000
5,8.603,0.00,5,80,0.000
5,8.823,0.00,5,-80,0.000
5,9.061,0.00,5,80,0.000
5,9.311,0.00,5,-73,0.000
5,9.562,0.00,5,78,0.000
5,9.788,0.00,5,-48,0.000
5,10.027,0.00,5,32,0.000
5,10.260,0.00,5,0,0.000
5,10.482,0.00,5,-25,0.000
5,10.722,0.00,5,48,0.000
5,11.010,0.00,5,11,0.000
5,11.252,0.00,5,0,0.000
5,11.478,0.00,5,-35,0.000
5,11.703,0.18,5,71,0.000
5,11.925,0.00,5,-80,0.000
5,12.148,0.00,5,80,0.000
5,12.372,0.00,5,-80,0.000
5,12.622,0.00,5,80,0.000
5,12.846,0.00,5,-80,0.000
5,13.071,0.00,5,80,0.000
5,13.315,0.00,5,-80,0.000
5,13.546,0.00,5,61,0.000
5,13.787,0.00,5,-53,0.000
5,14.032,0.00,5,42,0.000
5,14.255,0.00,5,-2,0.000
5,14.494,0.00,5,-9,0.000
5,14.948,0.00,5,-68,0.000
5,15.168,0.00,5,80,0.000
5,15.420,0.00,5,-80,0.000
5,15.649,0.00,5,80,0.000
5,15.877,0.00,5,-80,0.000
5,16.109,0.00,5,80,0.000
5,16.358,0.00,5,-80,0.000
5,16.579,0.00,5,80,0.000
5,16.806,0.00,5,-79,0.000
5,17.035,0.00,5,43,0.000
5,17.259,0.00,5,-12,0.000
5,17.489,0.00,5,-19,0.000
5,17.721,0.00,5,43,0.000
5,17.962,0.00,5,-53,0.000
5,18.205,0.00,5,66,0.000
5,18.435,0.00,5,-80,0.000
5,18.677,0.00,5,80,0.000
5,18.918,0.00,5,-80,0.000
5,19.179,0.00,5,80,0.000
5,19.400,0.00,5,-80,0.000
5,19.625,0.00,5,80,0.000
5,19.903,0.00,5,-80,0.000
5,20.145,0.00,5,80,0.000
5,20.379,0.00,5,-80,0.000
5,20.603,0.00,5,80,0.000
5,20.824,0.00,5,-80,0.000
5,21.060,0.00,5,80,0.000
5,21.309,0.00,5,-80,0.000
5,21.548,0.00,5,42,0.000
5,21.775,0.00,5,-23,0.000
5,22.006,0.00,5,6,0.000
5,22.244,0.00,5,29,0.000
5,22.492,0.00,5,-14,0.000
5,22.741,0.00,5,20,0.000
5,22.965,-0.18,5,-55,0.000
5,23.191,0.00,5,80,0.000
5,23.475,0.00,5,-54,0.000
5,23.699,0.00,5,73,0.000
5,23.943,0.00,5,-80,0.000
5,24.203,0.00,5,76,0.000
5,24.439,0.00,5,-80,0.000
5,24.694,0.00,5,80,0.000
5,24.960,0.00,5,-80,0.000
5,25.200,0.00,5,70,0.000
5,25.423,0.00,5,-80,0.000
5,25.655,0.00,5,80,0.000
5,25.887,0.00,5,-80,0.000
5,26.126,0.00,5,80,0.000
5,26.352,0.00,5,-80,0.000
5,27.048,0.00,5,80,0.000
5,27.495,0.00,5,-15,0.000
5,27.715,0.00,5,51,0.000
5,27.982,0.00,5,-29,0.000
5,28.209,0.00,5,56,0.000
5,28.446,0.00,5,-80,0.000
5,28.683,0.00,5,80,0.000
5,28.923,0.00,5,-80,0.000
5,29.148,0.00,5,80,0.000
5,29.390,0.00,5,-80,0.000
5,29.611,0.00,5,80,0.000
5,29.830,0.00,5,-80,0.000
6,0.057,0.00,5,80,0.000
6,0.296,0.00,5,-80,0.000
6,0.540,0.00,5,80,0.000
6,0.771,0.00,5,-80,0.000
6,1.001,0.00,5,80,0.000
6,1.220,0.00,5,-80,0.000
6,1.463,0.00,5,80,0.000
6,1.704,0.00,5,-80,0.000
6,1.974,0.00,5,80,0.000
6,2.281,0.00,5,-80,0.000
6,2.562,0.00,5,56,0.000
6,2.840,0.00,5,-12,0.000
6,3.063,0.00,5,45,0.000
6,3.290,0.00,5,-80,0.000
6,3.512,0.00,5,80,0.000
6,3.746,0.00,5,-80,0.000
6,3.968,0.00,5,80,0.000
6,4.208,0.00,5,-80,0.000
6,4.430,0.00,5,80,0.000
6,4.656,0.00,5,-80,0.000
6,4.916,0.00,5,80,0.000
6,5.135,0.00,5,-57,0.000
6,5.398,0.00,5,71,0.000
6,5.641,0.00,5,-61,0.000
6,5.875,0.00,5,38,0.000
6,6.106,0.00,5,-6,0.000
6,6.338,0.00,5,-14,0.000
6,6.599,0.00,5,17,0.000
6,6.846,0.00,5,-3,0.000
6,7.080,0.00,5,25,0.000
6,7.311,0.00,5,-66,0.000
6,7.534,0.00,5,80,0.000
6,7.761,0.00,5,-80,0.000
6,7.981,0.00,5,80,0.000
6,8.208,0.00,5,-80,0.000
6,8.434,0.00,5,80,0.000
6,8.826,0.00,5,-80,0.000
6,9.188,0.00,5,-80,0.000
6,9.445,0.00,5,80,0.000
6,9.726,0.00,5,-80,0.000
6,9.948,0.00,5,80,0.000
6,10.180,0.00,5,-80,0.000
6,10.421,0.00,5,80,0.000
6,10.656,0.00,5,-73,0.000
6,10.920,0.00,5,80,0.000
6,11.140,0.00,5,-61,0.000
6,11.376,0.00,5,31,0.000
6,11.615,0.00,5,-26,0.000
6,11.863,0.00,5,11,0.000
6,12.103,0.18,5,-5,0.000
6,12.333,0.00,5,-24,0.000
6,12.586,0.00,5,16,0.000
6,12.839,0.00,5,-15,0.000
6,13.083,0.00,5,22,0.000
6,13.329,0.00,5,-26,0.000
6,13.558,0.00,5,64,0.000
6,13.803,0.00,5,-80,0.000
6,14.057,0.00,5,66,0.000
6,14.334,0.18,5,-21,0.000
6,14.559,0.00,5,56,0.000
6,14.785,0.00,5,-80,0.000
6,15.030,0.00,5,80,0.000
6,15.258,0.00,5,-80,0.000
6,15.490,0.00,5,80,0.000
6,15.720,0.00,5,-80,0.000
6,15.966,0.00,5,80,0.000
6,16.222,0.00,5,-80,0.000
6,16.453,0.00,5,80,0.000
6,16.685,0.00,5,-80,0.000
6,16.908,0.00,5,80,0.000
6,17.139,0.00,5,-57,0.000
6,17.360,0.00,5,14,0.000
6,17.585,0.00,5,22,0.000
6,17.826,0.00,5,-32,0.000
6,18.114,0.00,5,-14,0.000
6,18.360,0.00,5,12,0.000
6,18.614,0.00,5,-17,0.000
6,18.837,0.00,5,-17,0.000
6,19.070,0.00,5,45,0.000
6,19.322,0.00,5,-45,0.000
6,19.559,0.00,5,62,0.000
6,19.801,0.00,5,-80,0.000
6,20.023,0.00,5,80,0.000
6,20.264,0.00,5,-80,0.000
6,20.490,0.00,5,80,0.000
6,20.721,0.00,5,-80,0.000
6,20.963,0.00,5,80,0.000
6,21.189,0.00,5,-80,0.000
6,21.415,0.00,5,80,0.000
6,21.636,0.00,5,-48,0.000
6,21.881,0.00,5,45,0.000
6,22.121,0.00,5,-32,0.000
6,22.362,0.00,5,17,0.000
6,22.615,0.00,5,-23,0.000
6,22.851,0.00,5,2,0.000
6,23.128,0.00,5,-37,0.000
6,23.350,0.00,5,0,0.000
6,23.582,0.00,5,32,0.000
6,23.852,0.00,5,5,0.000
6,24.074,0.00,5,34,0.000
6,24.298,0.00,5,-73,0.000
6,24.538,0.00,5,80,0.000
6,24.799,0.00,5,-73,0.000
6,25.201,0.00,5,-48,0.000
6,25.433,0.00,5,80,0.000
6,25.655,0.00,5,-78,0.000
6,25.889,0.00,5,51,0.000
6,26.112,0.00,5,-19,0.000
6,26.331,0.00,5,-26,0.000
6,26.576,0.00,5,34,0.000
6,26.821,0.00,5,-43,0.000
6,27.043,0.00,5,79,0.000
6,27.266,0.00,5,-80,0.000
6,27.547,0.00,5,75,0.000
6,27.766,0.00,5,-80,0.000
6,28.000,0.00,5,80,0.000
6,28.240,0.00,5,-80,0.000
6,28.469,0.00,5,80,0.000
6,28.991,0.00,5,-80,0.000
6,29.240,0.00,5,-80,0.000
6,29.462,0.00,5,80,0.000
6,29.685,0.00,5,-80,0.000
6,29.918,0.00,5,80,0.000
7,0.051,0.00,5,-3,0.000
7,0.355,0.00,5,-2,0.000
7,0.629,0.00,5,80,0.000
7,0.944,0.00,5,-80,0.000
7,1.188,0.00,5,80,0.000
7,1.420,0.00,5,-80,0.000
7,1.646,0.00,5,80,0.000
7,1.904,0.00,5,-80,0.000
7,2.143,0.00,5,80,0.000
7,2.394,0.00,5,-80,0.000
7,2.638,0.00,5,80,0.000
7,2.864,0.00,5,-80,0.000
7,3.111,0.00,5,78,0.000
7,3.342,0.00,5,-64,0.000
7,3.566,0.00,5,26,0.000
7,3.808,0.00,5,-8,0.000
