attempt,t,pend_deg,mode,pwm,v_bus
1,19.775,-130.25,5,-53,0.000
1,20.024,-112.85,5,-51,0.000
1,20.270,131.13,5,-59,0.000
1,20.504,133.07,5,56,0.000
1,20.728,-76.29,5,-52,0.000
1,21.057,-55.55,5,-41,0.000
1,21.308,141.85,5,-50,0.000
1,21.559,-68.73,5,-52,0.000
1,21.793,-82.79,5,-59,0.000
1,22.063,-6.68,5,59,0.000
1,22.393,52.38,5,-47,0.000
1,22.615,16.17,5,-43,0.000
1,22.868,-10.55,5,-47,0.000
1,23.095,54.49,5,59,0.000
1,23.314,-86.84,5,-57,0.000
1,23.550,73.83,5,-40,0.000
1,23.785,-8.61,5,59,0.000
1,24.030,-101.25,5,-50,0.000
1,24.279,120.76,5,-56,0.000
1,24.533,-0.88,5,0,0.000
1,24.758,-105.12,5,-53,0.000
1,24.999,103.01,5,-50,0.000
1,25.260,44.12,5,58,0.000
1,25.505,-141.85,5,-50,0.000
1,25.782,58.71,5,-53,0.000
1,26.070,114.08,5,58,0.000
1,26.370,-124.63,5,-52,0.000
1,26.598,57.48,5,-59,0.000
1,26.824,129.02,5,54,0.000
1,27.061,-60.82,5,2,0.000
1,27.306,-142.91,4,18,0.000
1,27.530,55.72,4,20,0.000
1,27.760,143.44,4,54,0.000
1,27.991,-48.16,4,36,0.000
1,28.229,-89.82,4,38,0.000
1,28.455,108.11,4,50,0.000
1,28.683,-6.68,4,38,0.000
1,28.928,-11.60,4,20,0.000
1,29.160,4.75,4,57,0.000
2,0.032,-7.56,5,59,0.000
2,0.275,11.43,5,-56,0.000
2,0.506,12.30,5,40,0.000
2,0.732,-21.97,5,-56,0.000
2,0.953,61.35,5,58,0.000
2,1.181,-99.84,5,59,0.000
2,1.422,68.38,5,-59,0.000
2,1.654,85.61,5,58,0.000
2,1.878,-131.66,5,-2,0.000
2,2.114,-86.84,5,-52,0.000
2,2.424,144.49,5,58,0.000
2,2.739,-106.17,5,54,0.000
2,2.965,-159.96,4,13,0.000
2,3.189,-20.04,4,17,0.000
3,0.029,2.64,5,-12,0.000
3,0.267,-30.59,5,-57,0.000
3,0.487,57.13,5,-59,0.000
3,0.737,-64.86,5,-17,0.000
3,0.962,70.84,5,-59,0.000
3,1.251,-79.98,5,59,0.000
3,1.474,-43.77,5,-55,0.000
3,1.703,129.55,5,-59,0.000
3,1.937,-49.57,5,1,0.000
3,2.193,-123.40,5,-52,0.000
3,2.419,94.92,5,-59,0.000
3,2.681,119.88,5,56,0.000
3,2.901,-96.33,5,-35,0.000
3,3.133,-144.14,4,18,0.000
3,3.375,76.64,4,20,0.000
3,3.619,147.66,4,51,0.000
3,3.843,-35.86,4,35,0.000
3,4.085,19.51,4,23,0.000
3,4.321,-37.27,4,58,0.000
3,4.570,4.22,4,22,0.000
3,4.812,36.03,4,41,0.000
3,5.032,7.38,4,39,0.000
3,5.314,10.02,4,45,0.000
3,5.553,-6.50,4,18,0.000
3,5.773,-5.62,4,41,0.000
3,6.004,19.69,4,17,0.000
3,6.239,-17.05,4,15,0.000
3,6.471,18.11,4,39,0.000
3,6.693,-5.80,4,16,0.000
3,6.981,-18.98,4,37,0.000
3,7.207,27.07,4,42,0.000
3,7.452,-21.09,4,15,0.000
3,7.680,20.21,4,40,0.000
3,7.908,-7.21,4,16,0.000
3,8.151,-3.69,4,37,0.000
3,8.384,13.89,4,16,0.000
3,8.620,-21.27,4,36,0.000
3,8.850,30.23,4,17,0.000
3,9.074,-29.18,4,15,0.000
3,9.298,34.28,4,41,0.000
3,9.526,-29.36,4,15,0.000
3,9.773,28.12,4,41,0.000
3,9.998,-20.21,4,15,0.000
3,10.242,12.66,4,39,0.000
3,10.471,-2.29,4,16,0.000
3,10.720,-10.90,4,36,0.000
3,10.968,27.95,4,17,0.000
3,11.214,-30.59,4,15,0.000
3,11.436,35.16,4,41,0.000
3,11.686,-28.30,4,15,0.000
3,11.907,29.36,4,42,0.000
3,12.138,-24.79,4,15,0.000
3,12.360,25.84,4,40,0.000
3,12.586,-12.30,4,15,0.000
3,12.816,8.44,4,40,0.000
3,13.067,12.66,4,17,0.000
3,13.297,-14.94,4,36,0.000
3,13.543,31.11,4,18,0.000
3,13.767,-32.87,4,15,0.000
3,13.989,36.56,4,42,0.000
3,14.226,-30.41,4,15,0.000
3,14.454,31.46,4,43,0.000
3,14.696,-23.03,4,15,0.000
3,14.922,22.50,4,40,0.000
3,15.149,-6.68,4,16,0.000
3,15.371,0.88,4,40,0.000
3,15.644,23.73,4,17,0.000
3,15.875,-27.42,4,35,0.000
3,16.104,33.57,4,42,0.000
3,16.328,-33.57,4,15,0.000
3,16.548,37.27,4,41,0.000
3,16.768,-28.83,4,15,0.000
3,16.996,28.83,4,43,0.000
3,17.223,-28.48,4,15,0.000
3,17.462,23.73,4,40,0.000
3,17.705,-2.46,4,16,0.000
3,17.934,-10.02,4,39,0.000
3,18.155,15.12,4,17,0.000
3,18.376,-12.30,4,36,0.000
3,18.601,24.96,4,17,0.000
3,18.860,-33.05,4,36,0.000
3,19.082,37.27,4,42,0.000
3,19.323,-26.89,4,15,0.000
3,19.544,27.60,4,43,0.000
3,19.775,-24.26,4,15,0.000
3,19.994,27.42,4,41,0.000
3,20.215,-9.84,4,16,0.000
3,20.452,-3.69,4,40,0.000
3,20.687,7.91,4,17,0.000
3,20.923,-18.46,4,35,0.000
3,21.148,27.95,4,18,0.000
3,21.366,-30.59,4,15,0.000
3,21.641,32.17,4,41,0.000
3,21.878,-19.16,4,15,0.000
3,22.116,6.33,4,40,0.000
3,22.389,20.04,4,17,0.000
3,22.638,-27.42,4,14,0.000
3,22.889,24.26,4,42,0.000
3,23.131,-14.77,4,16,0.000
3,23.359,13.18,4,39,0.000
3,23.584,6.33,4,16,0.000
3,23.894,-31.11,4,15,0.000
3,24.116,34.80,4,41,0.000
3,24.348,-23.03,4,15,0.000
3,24.581,17.23,4,41,0.000
3,24.805,-11.78,4,16,0.000
3,25.039,7.38,4,38,0.000
3,25.262,13.01,4,17,0.000
3,25.506,-26.02,4,37,0.000
3,25.737,31.99,4,41,0.000
3,25.955,-26.19,4,14,0.000
3,26.180,27.07,4,41,0.000
3,26.422,-18.11,4,15,0.000
3,26.667,8.79,4,38,0.000
3,26.894,11.95,4,16,0.000
3,27.144,-23.20,4,36,0.000
3,27.462,18.81,4,39,0.000
3,27.702,7.56,4,16,0.000
3,27.927,-10.90,4,37,0.000
3,28.189,30.76,4,17,0.000
3,28.408,-27.42,4,14,0.000
3,28.633,30.06,4,41,0.000
3,28.893,-17.05,4,15,0.000
3,29.117,18.46,4,39,0.000
3,29.339,3.34,4,16,0.000
3,29.557,-10.20,4,38,0.000
3,29.775,15.64,4,17,0.000
3,30.012,-19.34,4,35,0.000
4,0.066,-26.37,5,58,0.000
4,0.311,53.44,5,-58,0.000
4,0.542,-47.28,5,-39,0.000
4,0.763,50.10,5,-59,0.000
4,0.990,-5.62,5,59,0.000
4,1.226,-89.82,5,-59,0.000
4,1.446,111.09,5,-51,0.000
4,1.670,33.40,5,57,0.000
4,1.898,-139.92,5,-56,0.000
4,2.123,17.93,5,-54,0.000
4,2.371,140.10,5,58,0.000
4,2.623,-82.27,5,-50,0.000
4,2.848,-97.03,5,-52,0.000
4,3.085,126.39,5,-58,0.000
4,3.306,52.73,5,51,0.000
4,3.596,-149.06,4,24,0.000
4,3.816,52.03,4,24,0.000
4,4.064,139.92,4,63,0.000
4,4.293,-17.58,4,54,0.000
4,4.516,-26.54,4,0,0.000
4,4.816,-16.70,4,54,0.000
4,5.061,17.05,4,67,0.000
5,0.026,5.62,5,-59,0.000
5,0.276,-36.91,5,59,0.000
5,0.515,36.56,5,-59,0.000
5,0.760,-30.76,5,58,0.000
5,0.981,-62.23,5,-55,0.000
5,1.226,111.27,5,59,0.000
5,1.471,-88.07,5,48,0.000
5,1.691,-122.87,5,-53,0.000
5,1.915,97.21,5,-59,0.000
5,2.172,114.26,5,56,0.000
5,2.401,-116.37,5,45,0.000
5,2.623,-174.38,4,20,0.000
5,2.868,-274.92,4,18,0.000
5,3.097,-129.73,5,-37,0.000
5,3.330,-11.78,5,-43,0.000
5,3.551,137.11,5,-12,0.000
5,3.776,-61.88,5,-30,0.000
5,4.003,-115.31,5,-57,0.000
5,4.250,114.26,5,27,0.000
5,4.542,58.53,5,57,0.000
5,4.768,-142.56,5,-50,0.000
5,4.990,-101.43,4,16,0.000
5,5.220,131.66,4,51,0.000
5,5.445,126.91,4,43,0.000
5,5.669,-63.98,4,43,0.000
5,5.895,4.92,4,0,0.000
6,0.031,4.22,5,59,0.000
6,0.260,-34.28,5,49,0.000
6,0.503,60.29,5,-58,0.000
6,0.729,-55.72,5,-44,0.000
6,0.972,67.15,5,-59,0.000
6,1.203,-37.79,5,59,0.000
6,1.433,-80.33,5,-57,0.000
6,1.659,122.17,5,-59,0.000
6,1.881,14.24,5,59,0.000
6,2.111,-145.72,5,-53,0.000
6,2.337,-40.25,5,-54,0.000
6,2.586,149.24,5,58,0.000
6,2.810,52.91,5,57,0.000
6,3.040,-156.80,4,22,0.000
6,3.266,-184.75,4,18,0.000
6,3.492,-361.41,4,0,0.000
6,3.717,-128.67,5,-37,0.000
6,3.941,59.77,5,-49,0.000
6,4.175,120.06,5,24,0.000
6,4.404,-104.06,5,-10,0.000
6,4.629,-65.04,5,-59,0.000
6,4.875,133.94,5,42,0.000
6,5.121,-19.16,5,59,0.000
6,5.374,-132.36,5,-45,0.000
6,5.600,72.77,5,-48,0.000
6,5.850,130.25,4,-21,0.000
6,6.093,-91.41,4,-19,0.000
6,6.427,88.59,4,-39,0.000
6,6.648,84.20,4,58,0.000
6,6.888,-75.06,4,44,0.000
6,7.123,81.91,4,60,0.000
6,7.370,-59.94,4,40,0.000
6,7.605,39.02,4,22,0.000
6,7.834,25.66,4,47,0.000
6,8.055,-0.53,4,21,0.000
6,8.284,10.72,4,59,0.000
6,8.518,-37.27,4,20,0.000
7,0.038,2.11,5,-59,0.000
7,0.259,-21.62,5,59,0.000
7,0.518,40.08,5,-59,0.000
7,0.749,-19.51,5,32,0.000
7,0.987,-5.80,5,-57,0.000
7,1.215,73.12,5,59,0.000
7,1.455,-113.38,5,53,0.000
7,1.688,36.39,5,-59,0.000
7,1.914,121.82,5,59,0.000
7,2.137,-95.45,5,-3,0.000
7,2.357,-150.65,4,21,0.000
7,2.599,51.50,4,23,0.000
7,2.824,136.93,4,66,0.000
7,3.054,-58.71,4,46,0.000
7,3.315,-177.54,4,40,0.000
7,3.546,-278.26,4,0,0.000
7,3.783,-93.16,5,-43,0.000
7,4.038,71.89,5,-28,0.000
7,4.264,37.27,5,52,0.000
7,4.495,-122.69,5,-59,0.000
7,4.727,83.67,5,-58,0.000
7,4.962,123.93,5,59,0.000
7,5.197,-95.27,5,-49,0.000
7,5.417,-60.29,5,-50,0.000
7,5.650,131.48,5,-59,0.000
7,5.880,-37.09,5,59,0.000
7,6.119,-143.44,5,-54,0.000
7,6.351,47.64,5,-56,0.000
7,6.609,139.57,4,-24,0.000
7,6.834,-89.12,4,-24,0.000
7,7.091,-91.06,4,-67,0.000
7,7.394,-6.33,4,54,0.000
8,0.032,2.81,5,-59,0.000
8,0.257,-25.31,5,59,0.000
8,0.510,50.45,5,-59,0.000
8,0.758,-59.77,5,-4,0.000
8,0.980,31.11,5,-59,0.000
8,1.200,59.59,5,58,0.000
8,1.433,-116.37,5,21,0.000
8,1.696,89.12,5,-59,0.000
8,1.948,86.48,5,59,0.000
8,2.191,-134.12,5,-50,0.000
8,2.442,-70.66,5,-54,0.000
8,2.674,144.49,5,-53,0.000
8,2.917,107.75,5,57,0.000
8,3.170,-125.16,5,-46,0.000
8,3.412,-36.56,5,-39,0.000
8,3.631,139.57,5,-43,0.000
8,3.851,-15.82,5,-42,0.000
8,4.106,-92.64,5,-47,0.000
8,4.347,120.59,5,-59,0.000
8,4.600,-36.74,5,59,0.000
8,4.830,-133.24,5,-52,0.000
8,5.075,98.79,5,-54,0.000
8,5.308,128.67,4,-23,0.000
8,5.554,-117.42,4,-23,0.000
8,5.806,-21.27,4,-63,0.000
9,0.021,5.10,5,59,0.000
9,0.240,-29.36,5,59,0.000
9,0.477,47.99,5,-59,0.000
9,0.716,-45.35,5,-11,0.000
9,0.963,39.02,5,-59,0.000
9,1.195,35.68,5,59,0.000
9,1.417,-110.22,5,-56,0.000
9,1.640,79.10,5,-59,0.000
9,1.931,53.09,5,59,0.000
9,2.248,-132.54,5,-52,0.000
9,2.470,70.84,5,-59,0.000
9,2.692,138.87,5,57,0.000
9,2.914,-37.62,5,58,0.000
9,3.179,-161.72,4,20,0.000
9,3.405,-90.18,4,17,0.000
9,3.627,130.25,4,59,0.000
9,3.847,101.60,4,47,0.000
9,4.095,-2.81,4,19,0.000
9,4.332,-27.77,4,56,0.000
9,4.562,25.31,4,-3,0.000
9,4.784,-25.14,4,48,0.000
9,5.032,13.89,4,16,0.000
9,5.278,40.25,4,34,0.000
9,5.513,-27.95,4,17,0.000
9,5.751,24.08,4,57,0.000
10,0.054,2.64,5,-59,0.000
10,0.308,-36.39,5,58,0.000
10,0.535,59.41,5,-58,0.000
10,0.780,-55.90,5,-45,0.000
10,0.999,52.03,5,-59,0.000
10,1.242,-12.83,5,59,0.000
10,1.468,-93.69,5,-57,0.000
10,1.709,117.42,5,-59,0.000
10,1.941,33.75,5,59,0.000
10,2.173,-152.05,5,-20,0.000
10,2.417,-62.40,4,20,0.000
10,2.639,141.15,4,-30,0.000
10,2.880,46.93,4,57,0.000
10,3.102,-126.03,4,45,0.000
10,3.397,105.29,4,55,0.000
10,3.630,27.42,4,40,0.000
10,3.852,-36.39,4,20,0.000
10,4.089,33.75,4,63,0.000
11,0.035,-16.00,5,59,0.000
11,0.258,23.73,5,-57,0.000
11,0.511,-22.85,5,-19,0.000
11,0.742,20.74,5,-59,0.000
11,0.970,26.72,5,59,0.000
11,1.308,-16.52,5,-59,0.000
11,1.560,101.60,5,58,0.000
11,1.792,-111.09,5,19,0.000
11,2.030,-106.70,5,-51,0.000
11,2.255,125.68,5,-59,0.000
11,2.474,117.60,5,56,0.000
11,2.724,-125.68,5,28,0.000
11,2.953,-210.41,4,21,0.000
11,3.175,-452.81,4,16,0.000
11,3.416,-9.32,5,-40,0.000
11,3.669,223.77,4,-22,0.000
11,3.915,187.21,4,-24,0.000
11,4.135,-22.68,4,62,0.000
12,0.029,1.05,5,59,0.000
12,0.263,-25.84,5,-56,0.000
12,0.486,54.84,5,59,0.000
12,0.709,-58.01,5,-53,0.000
12,0.941,69.08,5,-59,0.000
12,1.174,-62.58,5,59,0.000
12,1.421,-43.07,5,-56,0.000
12,1.654,124.28,5,59,0.000
12,1.880,-52.73,5,12,0.000
12,2.132,-126.56,5,-51,0.000
12,2.374,103.71,5,-59,0.000
12,2.622,115.66,5,56,0.000
12,2.851,-123.05,5,31,0.000
12,3.072,-195.12,4,20,0.000
12,3.315,-433.48,4,15,0.000
12,3.586,-14.06,5,-39,0.000
12,3.820,223.07,4,-22,0.000
12,4.053,184.75,4,-23,0.000
12,4.281,-27.95,4,62,0.000
13,0.032,2.29,5,23,0.000
13,0.272,-30.23,5,-56,0.000
13,0.583,19.34,5,50,0.000
13,0.819,-30.23,5,-55,0.000
13,1.083,60.12,5,58,0.000
13,1.308,-107.58,5,58,0.000
13,1.533,65.39,5,-59,0.000
13,1.799,77.17,5,59,0.000
13,2.020,-132.19,5,-40,0.000
13,2.239,-73.83,5,-52,0.000
13,2.480,143.44,5,-59,0.000
13,2.713,61.17,5,57,0.000
13,2.938,-156.27,5,-5,0.000
13,3.192,-147.31,4,17,0.000
13,3.444,97.38,4,53,0.000
13,3.672,125.86,4,41,0.000
13,3.908,-72.60,4,41,0.000
13,4.130,-5.10,4,0,0.000
14,0.024,4.39,5,-59,0.000
14,0.245,-33.75,5,59,0.000
14,0.471,51.33,5,-59,0.000
14,0.702,-43.59,5,-24,0.000
14,0.929,22.85,5,-58,0.000
14,1.180,35.68,5,59,0.000
14,1.423,-104.94,5,-56,0.000
14,1.659,103.71,5,-59,0.000
14,1.891,82.09,5,59,0.000
14,2.147,-139.57,5,-51,0.000
14,2.466,75.94,5,-59,0.000
14,2.773,107.40,5,55,0.000
14,3.002,-123.05,5,29,0.000
14,3.269,-145.37,4,17,0.000
14,3.593,144.14,4,47,0.000
14,3.826,99.84,4,39,0.000
14,4.046,-102.13,4,46,0.000
14,4.287,41.13,4,-41,0.000
15,0.034,7.21,5,-59,0.000
15,0.257,-44.47,5,59,0.000
15,0.488,37.97,5,-59,0.000
15,0.734,-25.49,5,58,0.000
15,1.068,41.84,5,-59,0.000
15,1.287,75.59,5,59,0.000
15,1.523,-133.07,5,17,0.000
15,1.758,-44.12,5,-54,0.000
15,1.984,142.73,5,-59,0.000
15,2.210,39.20,5,58,0.000
15,2.454,-167.17,4,22,0.000
15,2.681,-263.14,4,21,0.000
15,2.936,-47.11,5,-40,0.000
15,3.164,40.25,5,-43,0.000
15,3.408,236.78,4,-23,0.000
15,3.634,88.59,4,-23,0.000
15,3.858,-41.31,4,-34,0.000
16,0.024,5.45,5,8,0.000
16,0.247,-29.53,5,-57,0.000
16,0.479,60.47,5,-58,0.000
16,0.715,-52.38,5,-39,0.000
16,0.947,69.61,5,-59,0.000
16,1.194,-47.99,5,59,0.000
16,1.414,-69.78,5,-56,0.000
16,1.671,128.50,5,-59,0.000
16,1.978,-110.57,5,-13,0.000
16,2.259,-96.15,5,-52,0.000
16,2.494,139.40,5,-59,0.000
16,2.733,90.18,4,-21,0.000
16,2.959,-127.79,4,45,0.000
16,3.183,-22.15,4,-64,0.000
16,3.411,0.35,4,62,0.000
17,0.032,-13.36,5,59,0.000
17,0.319,47.99,5,-58,0.000
17,0.543,-43.95,5,-26,0.000
17,0.790,53.26,5,-59,0.000
17,1.046,-45.88,5,59,0.000
17,1.278,-68.38,5,-56,0.000
17,1.510,120.41,5,-59,0.000
17,1.733,-21.97,5,58,0.000
17,2.072,-88.42,5,-51,0.000
17,2.302,136.06,5,-59,0.000
17,2.522,82.97,5,57,0.000
17,2.784,-155.57,5,-21,0.000
17,3.018,-254.35,4,21,0.000
17,3.252,-34.28,5,-41,0.000
17,3.475,8.96,5,-44,0.000
17,3.743,243.63,4,-24,0.000
17,3.979,130.60,4,-24,0.000
17,4.209,-54.49,4,-42,0.000
17,4.429,80.86,4,61,0.000
17,4.651,221.31,4,59,0.000
17,4.875,42.54,4,35,0.000
18,0.021,-11.25,5,59,0.000
18,0.248,17.58,5,-57,0.000
18,0.474,2.29,5,18,0.000
18,0.716,3.87,5,-57,0.000
18,0.961,29.71,5,59,0.000
18,1.210,-87.19,5,-57,0.000
18,1.449,110.74,5,-59,0.000
18,1.672,7.56,5,59,0.000
18,1.924,-142.21,5,-54,0.000
18,2.153,20.92,5,-59,0.000
18,2.404,141.50,5,55,0.000
18,2.622,-29.53,5,59,0.000
18,2.878,-149.24,4,21,0.000
18,3.189,138.87,4,17,0.000
18,3.412,108.46,4,41,0.000
18,3.649,-93.34,4,46,0.000
18,3.876,24.79,4,-24,0.000
19,0.025,2.81,5,-59,0.000
19,0.254,-18.81,5,59,0.000
19,0.484,29.53,5,-58,0.000
19,0.717,-16.00,5,34,0.000
19,0.973,10.90,5,-58,0.000
19,1.200,62.75,5,58,0.000
19,1.557,-65.39,5,-55,0.000
19,1.846,125.51,5,59,0.000
19,2.146,-124.45,5,-35,0.000
19,2.396,-86.13,5,-52,0.000
19,2.625,139.92,5,-59,0.000
19,2.855,88.59,5,55,0.000
19,3.099,-146.07,5,5,0.000
19,3.339,-116.89,4,17,0.000
19,3.588,132.01,4,51,0.000
19,3.833,128.67,4,39,0.000
19,4.055,-82.44,4,42,0.000
19,4.285,-27.77,4,0,0.000
20,0.020,6.86,5,-59,0.000
20,0.255,-34.63,5,59,0.000
20,0.532,61.00,5,-59,0.000
20,0.756,-32.70,5,58,0.000
20,1.010,-40.25,5,-55,0.000
20,1.249,106.70,5,59,0.000
20,1.510,-117.60,5,20,0.000
20,1.737,-96.86,5,-54,0.000
20,1.963,128.85,5,-59,0.000
20,2.209,100.55,5,54,0.000
20,2.538,-159.78,4,21,0.000
20,2.762,-65.92,4,16,0.000
20,3.058,163.30,4,43,0.000
20,3.281,51.85,4,39,0.000
20,3.506,-103.71,4,49,0.000
20,3.731,68.56,4,-42,0.000
20,3.983,2.64,4,61,0.000
21,0.040,-18.98,5,59,0.000
21,0.278,40.78,5,-58,0.000
21,0.525,-41.13,5,-21,0.000
21,0.780,54.49,5,-59,0.000
21,1.044,-57.66,5,59,0.000
21,1.301,-30.06,5,-57,0.000
21,1.530,122.34,5,59,0.000
21,1.756,-69.08,5,4,0.000
21,1.998,-126.21,5,-52,0.000
21,2.240,108.28,5,-59,0.000
21,2.467,119.18,5,56,0.000
21,2.691,-107.40,5,42,0.000
21,2.915,-187.21,4,21,0.000
21,3.140,-394.98,4,16,0.000
21,3.370,-36.39,5,-40,0.000
21,3.618,164.00,5,-51,0.000
21,3.873,230.27,4,-23,0.000
21,4.099,-6.15,4,62,0.000
21,4.330,34.45,4,0,0.000
22,0.036,-17.05,5,59,0.000
22,0.259,30.41,5,-57,0.000
22,0.480,-11.43,5,4,0.000
22,0.713,3.52,5,-57,0.000
22,0.941,42.72,5,59,0.000
22,1.165,-98.97,5,-57,0.000
22,1.388,81.91,5,-59,0.000
22,1.655,41.84,5,59,0.000
22,1.899,-135.18,5,-53,0.000
22,2.183,72.95,5,-59,0.000
22,2.411,124.45,5,57,0.000
22,2.629,-97.91,5,35,0.000
22,2.862,-203.73,4,22,0.000
22,3.179,-9.84,5,-42,0.000
22,3.405,32.52,5,-44,0.000
22,3.629,257.52,4,-23,0.000
22,3.853,221.48,4,-24,0.000
22,4.099,-33.57,4,66,0.000
22,4.322,-43.42,4,21,0.000
23,0.033,-4.04,5,-41,0.000
23,0.266,22.15,5,46,0.000
23,0.495,-54.67,5,-58,0.000
23,0.768,77.34,5,59,0.000
23,1.000,-87.89,5,-11,0.000
23,1.231,47.11,5,-59,0.000
23,1.472,87.72,5,58,0.000
23,1.696,-131.31,5,21,0.000
23,1.924,-76.99,5,-52,0.000
23,2.160,145.37,5,-59,0.000
23,2.396,69.08,5,58,0.000
23,2.724,-187.38,4,22,0.000
23,2.956,-406.06,4,18,0.000
23,3.223,-11.43,5,-45,0.000
23,3.449,203.20,4,-24,0.000
23,3.672,272.29,4,-24,0.000
23,3.907,46.41,4,68,0.000
23,4.155,-58.18,4,60,0.000
23,4.434,-203.38,4,39,0.000
23,4.671,-310.25,4,0,0.000
23,4.900,-157.68,4,-69,0.000
23,5.169,-303.57,4,0,0.000
23,5.399,-261.04,4,0,0.000
23,5.624,-174.02,4,42,0.000
23,5.865,-311.13,4,0,0.000
23,6.103,-157.50,4,-43,0.000
23,6.326,-266.48,4,0,0.000
23,6.580,-258.93,4,0,0.000
23,6.807,-166.64,4,44,0.000
23,7.029,-255.59,4,0,0.000
23,7.287,-230.80,4,48,0.000
23,7.511,-234.14,4,43,0.000
23,7.813,-222.89,4,38,0.000
23,8.047,-238.71,4,39,0.000
23,8.273,-235.37,4,39,0.000
23,8.508,-229.92,4,38,0.000
23,8.760,-233.09,4,38,0.000
23,8.988,-233.44,4,38,0.000
23,9.251,-230.45,4,38,0.000
23,9.476,-235.19,4,38,0.000
23,9.703,-229.57,4,38,0.000
23,9.942,-234.32,4,38,0.000
23,10.186,-231.50,4,38,0.000
23,10.409,-231.50,4,38,0.000
23,10.638,-234.32,4,38,0.000
23,10.876,-229.92,4,38,0.000
23,11.106,-234.49,4,38,0.000
23,11.336,-231.15,4,38,0.000
23,11.558,-232.03,4,38,0.000
23,11.803,-233.61,4,38,0.000
23,12.054,-230.45,4,38,0.000
23,12.283,-234.49,4,38,0.000
23,12.510,-230.80,4,38,0.000
23,12.747,-232.73,4,38,0.000
23,12.980,-232.91,4,38,0.000
23,13.206,-230.80,4,38,0.000
23,13.456,-234.14,4,38,0.000
23,13.677,-230.62,4,38,0.000
23,13.962,-233.97,4,38,0.000
23,14.191,-231.33,4,38,0.000
23,14.413,-232.21,4,38,0.000
23,14.640,-233.44,4,38,0.000
23,14.867,-230.80,4,38,0.000
23,15.108,-233.79,4,38,0.000
23,15.364,-231.33,4,38,0.000
23,15.595,-232.91,4,38,0.000
23,15.831,-232.56,4,38,0.000
23,16.109,-232.03,4,38,0.000
23,16.335,-233.44,4,38,0.000
23,16.562,-231.15,4,38,0.000
23,16.791,-233.26,4,38,0.000
23,17.027,-232.03,4,38,0.000
