alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-135.527,26.6,0,0,0.0,3.3057,59.766,15.016
-136.055,26.0,0,0,0.0,3.4004,62.754,15.02
-144.668,26.7,0,0,0.0,3.5039,68.027,15.02
-148.184,27.0,0,0,0.0,3.5687,70.137,15.02
-142.734,26.8,0,0,0.0,3.6624,67.676,15.024
-136.406,26.9,0,0,0.0,3.7586,65.039,15.02
-139.219,26.2,0,0,0.0,3.833,66.445,15.02
-143.965,26.2,0,0,0.0,3.9088,68.555,15.02
-146.25,27.2,0,0,0.0,3.9717,69.082,15.02
-143.262,27.0,0,0,0.0,4.0584,66.621,15.02
-139.57,27.3,0,0,0.0,4.1411,64.512,15.016
-139.922,27.3,0,0,0.0,4.2199,64.687,15.016
-142.559,24.6,0,0,0.0,4.2827,65.742,15.016
-144.141,27.1,0,0,0.0,4.3628,65.742,15.02
-143.437,27.1,0,0,0.0,4.4407,65.039,15.02
-142.031,27.1,0,0,0.0,4.5145,64.512,15.02
-141.504,27.5,0,0,0.0,4.5873,64.512,15.02
-141.504,26.9,0,0,0.0,4.6534,64.687,15.02
-141.855,27.2,0,0,0.0,4.7202,65.039,15.024
-142.383,27.2,0,0,0.0,4.8309,65.039,15.024
-142.559,26.6,0,0,0.0,4.8953,65.039,15.02
-142.559,26.9,0,0,0.0,4.9726,65.039,15.02
-142.207,26.7,0,0,0.0,5.0886,65.039,15.02
-141.855,27.4,0,0,0.0,5.1525,65.039,15.02
-141.855,27.4,0,0,0.0,5.2304,65.039,15.02
-141.855,26.7,0,0,0.0,5.3098,65.039,15.02
-142.383,26.8,0,0,0.0,5.3867,65.039,15.02
-142.559,27.2,0,0,0.0,5.4756,65.039,15.016
-142.559,27.7,0,0,0.0,5.5395,65.039,15.02
-142.207,26.9,0,0,0.0,5.6208,65.039,15.02
-141.855,27.3,0,0,0.0,5.7136,65.039,15.024
-142.031,23.4,0,0,0.0,5.8562,65.039,15.02
-142.207,27.3,0,0,0.0,5.9679,65.039,15.02
-142.383,27.3,0,0,0.0,6.0338,65.039,15.02
-142.559,30.6,0,0,0.0,6.1066,65.039,14.992
-142.383,27.1,0,0,0.0,6.1874,65.039,15.02
-142.031,27.1,0,0,0.0,6.265,65.039,15.016
-142.031,27.1,0,0,0.0,6.3308,65.039,15.016
-142.031,25.4,0,0,0.0,6.3979,65.039,15.02
-142.207,25.4,0,0,0.0,6.5215,65.039,15.02
-142.383,27.3,0,0,0.0,6.6442,65.039,15.02
-142.383,27.3,0,0,0.0,6.737,65.039,15.02
-142.031,26.9,0,0,0.0,6.8043,65.039,15.02
-142.031,26.9,0,0,0.0,6.9417,65.039,15.02
-142.031,26.5,0,0,0.0,7.0085,65.039,15.02
-142.207,26.9,0,0,0.0,7.0763,65.039,15.02
-142.383,27.2,0,0,0.0,7.1501,65.039,15.02
-142.383,27.4,0,0,0.0,7.2598,65.039,15.02
-142.207,26.7,0,0,0.0,7.3616,65.039,15.02
-142.031,26.8,0,0,0.0,7.4543,65.039,15.02
-142.031,26.8,0,0,0.0,7.5335,65.039,15.02
-142.207,24.1,0,0,0.0,7.6122,65.039,15.02
-142.207,24.1,0,0,0.0,7.7219,65.039,15.02
-142.207,27.2,0,0,0.0,7.7987,65.039,15.02
-142.207,27.2,0,0,0.0,7.8705,65.039,15.016
-142.031,26.9,0,0,0.0,8.0122,65.039,15.016
-142.031,27.0,0,0,0.0,8.0855,65.039,15.024
-142.207,24.5,0,0,0.0,8.1942,65.039,15.016
-142.207,26.7,0,0,0.0,8.2937,65.039,15.016
-142.207,27.2,0,0,0.0,8.3775,65.039,15.02
-142.207,27.2,0,0,0.0,8.4453,65.039,15.02
-142.207,27.0,0,0,0.0,8.5143,65.039,15.016
-142.207,23.5,0,0,0.0,8.585,65.039,15.02
-142.207,27.1,0,0,0.0,8.6747,65.039,15.016
-142.207,27.1,0,0,0.0,8.7481,65.039,15.016
-142.207,26.5,0,0,0.0,8.8169,65.039,15.02
-142.207,27.2,0,0,0.0,8.8878,65.039,15.02
-142.207,27.0,0,0,0.0,9.0004,65.039,15.016
-142.207,27.2,0,0,0.0,9.0902,65.039,15.02
-142.207,27.0,0,0,0.0,9.1771,65.039,15.02
-142.207,27.0,0,0,0.0,9.2764,65.039,15.016
-142.207,27.3,0,0,0.0,9.3642,65.039,15.02
-142.207,27.3,0,0,0.0,9.4419,65.039,15.02
-142.207,27.2,0,0,0.0,9.5133,65.039,15.016
-142.207,27.0,0,0,0.0,9.5961,65.039,15.016
-142.207,27.0,0,0,0.0,9.6699,65.039,15.016
-142.207,27.1,0,0,0.0,9.7507,65.039,15.016
-142.207,27.0,0,0,0.0,9.8584,65.039,15.016
-142.207,27.0,0,0,0.0,9.9432,65.039,15.016
