t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,-20.9180,88.7695,-991.2305,0,0
0.002064,-20.9180,88.7695,-991.2305,0,0
0.005613,-20.9180,88.7695,-991.2305,0,0
0.009680,-20.9180,88.7695,-991.2305,0,0
0.013646,-20.9180,88.7695,-991.2305,0,0
0.017614,-20.9180,88.9453,-991.0547,0,0
0.021680,-20.9180,88.9453,-991.0547,0,0
0.025646,-20.9180,88.9453,-991.0547,0,0
0.029675,-20.9180,88.9453,-991.0547,0,0
0.033621,-20.9180,88.9453,-991.0547,0,0
0.037671,-20.9180,88.9453,-991.0547,0,0
0.041679,-20.9180,88.9453,-991.0547,0,0
0.045646,-20.9180,88.9453,-991.0547,0,0
0.049614,-20.9180,89.1211,-990.8789,0,0
0.053624,-20.9180,89.1211,-990.8789,0,0
0.057609,-20.9180,89.1211,-990.8789,0,0
0.061674,-20.9180,89.1211,-990.8789,0,0
0.065641,-20.9180,89.2969,-990.7031,0,0
0.069596,-20.9180,89.2969,-990.7031,0,0
0.073680,-20.9180,89.2969,-990.7031,0,0
0.077646,-20.9180,89.2969,-990.7031,0,0
0.081614,-20.9180,89.2969,-990.7031,0,0
0.085680,-20.9180,89.2969,-990.7031,0,0
0.089646,-20.9180,89.4727,-990.5273,0,0
0.093673,-20.9180,89.4727,-990.5273,0,0
0.097656,-20.9180,89.4727,-990.5273,0,0
0.101624,-21.0938,89.4727,-990.5273,0,0
0.105592,-21.0938,89.6484,-990.3516,0,0
0.109656,-21.0938,89.6484,-990.3516,0,0
0.113624,-21.0938,89.6484,-990.3516,0,0
0.117592,-21.0938,89.6484,-990.3516,0,0
0.121656,-21.0938,89.8242,-990.1758,0,0
0.125624,-21.0938,89.8242,-990.1758,0,0
0.129592,-21.0938,89.8242,-990.1758,0,0
0.133656,-21.2695,90.0000,-990.0000,0,0
0.137624,-21.2695,90.0000,-990.0000,0,0
0.141683,-21.2695,90.0000,-990.0000,0,0
0.145593,-21.2695,90.0000,-990.0000,0,0
0.149656,-21.2695,90.0000,-990.0000,0,0
0.153638,-21.2695,90.0000,-990.0000,0,0
0.157610,-21.2695,90.0000,-990.0000,0,0
0.161598,-21.2695,90.0000,-990.0000,0,0
0.165656,-21.2695,90.0000,-990.0000,0,0
0.169624,-21.2695,90.0000,-990.0000,0,0
0.173592,-21.2695,90.1758,-989.8242,0,0
0.177656,-21.2695,90.1758,-989.8242,0,0
0.181624,-21.2695,90.1758,-989.8242,0,0
0.185592,-21.2695,90.1758,-989.8242,0,0
0.189656,-21.2695,90.1758,-989.8242,0,0
0.193637,-21.2695,90.1758,-989.8242,0,0
0.197621,-21.2695,90.1758,-989.8242,0,0
0.201592,-21.2695,90.1758,-989.8242,0,0
0.205656,-21.2695,90.1758,-989.8242,0,0
0.209624,-21.2695,90.1758,-989.8242,0,0
0.213592,-21.2695,90.1758,-989.8242,0,0
0.217656,-21.2695,90.1758,-989.8242,0,0
0.221624,-21.2695,90.1758,-989.8242,0,0
0.225592,-21.2695,90.1758,-989.8242,0,0
0.229656,-21.2695,90.1758,-989.8242,0,0
0.233624,-21.2695,90.1758,-989.8242,0,0
0.237592,-21.2695,90.1758,-989.8242,0,0
0.241656,-21.2695,90.1758,-989.8242,0,0
0.245671,-21.2695,90.1758,-989.8242,0,0
0.249668,-21.2695,90.0000,-990.0000,0,0
0.253648,-21.2695,90.0000,-990.0000,0,0
0.257621,-21.2695,90.0000,-990.0000,0,0
0.261618,-21.2695,90.0000,-990.0000,0,0
0.265644,-21.2695,90.0000,-990.0000,0,0
0.269614,-21.2695,90.0000,-990.0000,0,0
0.273680,-21.2695,90.0000,-990.0000,0,0
0.277646,-21.2695,90.0000,-990.0000,0,0
0.281604,-21.2695,89.8242,-990.1758,0,0
0.285635,-21.2695,89.8242,-990.1758,0,0
0.289610,-21.2695,89.8242,-990.1758,0,0
0.293683,-21.2695,89.8242,-990.1758,0,0
0.297794,-21.2695,89.8242,-990.1758,0,0
0.301881,-21.2695,89.6484,-990.3516,0,0
0.305647,-21.2695,89.6484,-990.3516,0,0
0.309632,-21.2695,89.6484,-990.3516,0,0
0.313664,-21.2695,89.6484,-990.3516,0,0
0.317602,-21.2695,89.6484,-990.3516,0,0
0.321638,-21.2695,89.6484,-990.3516,0,0
0.325674,-21.2695,89.6484,-990.3516,0,0
0.329608,-21.2695,89.4727,-990.5273,0,0
0.333641,-21.2695,89.4727,-990.5273,0,0
0.337598,-21.2695,89.4727,-990.5273,0,0
0.341657,-21.2695,89.4727,-990.5273,0,0
0.345683,-21.2695,89.4727,-990.5273,0,0
0.349623,-21.2695,89.4727,-990.5273,0,0
0.353643,-21.2695,89.2969,-990.7031,0,0
0.357600,-21.2695,89.2969,-990.7031,0,0
0.361640,-21.2695,89.2969,-990.7031,0,0
0.365676,-21.2695,89.2969,-990.7031,0,0
0.369608,-21.2695,89.2969,-990.7031,0,0
0.373641,-21.2695,89.2969,-990.7031,0,0
0.377680,-21.2695,89.1211,-990.8789,0,0
0.381615,-21.2695,89.1211,-990.8789,0,0
0.385647,-21.2695,89.1211,-990.8789,0,0
0.389682,-21.2695,89.1211,-990.8789,0,0
0.393632,-21.2695,89.1211,-990.8789,0,0
0.397597,-21.2695,88.9453,-991.0547,0,0
0.401631,-21.2695,88.9453,-991.0547,0,0
0.405664,-21.2695,88.9453,-991.0547,0,0
0.409602,-21.2695,88.9453,-991.0547,0,0
0.413654,-21.2695,88.9453,-991.0547,0,0
0.417591,-21.2695,88.9453,-991.0547,0,0
0.421629,-21.0938,88.9453,-991.0547,0,0
0.425659,-21.0938,88.7695,-991.2305,0,0
0.429595,-21.0938,88.7695,-991.2305,0,0
0.433629,-21.0938,88.7695,-991.2305,0,0
0.437659,-21.0938,88.7695,-991.2305,0,0
0.441629,-21.0938,88.7695,-991.2305,0,0
0.445628,-21.0938,88.7695,-991.2305,0,0
0.449615,-21.0938,88.7695,-991.2305,0,0
0.453599,-21.0938,88.7695,-991.2305,0,0
0.457595,-21.0938,88.7695,-991.2305,0,0
0.461677,-21.0938,88.7695,-991.2305,0,0
0.465646,-21.0938,88.7695,-991.2305,0,0
0.469619,-21.0938,88.7695,-991.2305,0,0
0.473614,-21.0938,88.7695,-991.2305,0,0
0.477680,-21.0938,88.7695,-991.2305,0,0
0.481646,-21.0938,88.7695,-991.2305,0,0
0.485614,-21.0938,88.7695,-991.2305,0,0
0.489680,-21.0938,88.7695,-991.2305,0,0
0.493617,-21.0938,88.7695,-991.2305,0,0
0.497606,-21.0938,88.7695,-991.2305,0,0
0.501674,-21.0938,88.7695,-991.2305,0,0
0.505641,-21.0938,88.7695,-991.2305,0,0
0.509610,-21.0938,88.7695,-991.2305,0,0
0.513674,-21.0938,88.7695,-991.2305,0,0
0.517641,-21.0938,88.7695,-991.2305,0,0
0.521610,-21.0938,88.7695,-991.2305,0,0
0.525674,-21.0938,88.7695,-991.2305,0,0
0.529641,-21.0938,88.7695,-991.2305,0,0
0.533616,-21.0938,88.7695,-991.2305,0,0
0.537680,-21.0938,88.7695,-991.2305,0,0
0.541646,-21.0938,88.7695,-991.2305,0,0
0.545614,-21.0938,88.9453,-991.0547,0,0
0.549680,-21.0938,88.9453,-991.0547,0,0
0.553631,-21.0938,88.9453,-991.0547,0,0
0.557606,-21.0938,88.9453,-991.0547,0,0
0.561674,-21.0938,88.9453,-991.0547,0,0
0.565641,-21.0938,88.9453,-991.0547,0,0
0.569610,-21.0938,88.9453,-991.0547,0,0
0.573674,-21.0938,88.9453,-991.0547,0,0
