t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,-20.2148,83.4961,-996.5039,0,0
0.001346,-20.2148,83.4961,-996.5039,0,0
0.005356,-20.2148,83.4961,-996.5039,0,0
0.009396,-20.2148,83.4961,-996.5039,0,0
0.013309,-20.2148,83.4961,-996.5039,0,0
0.017337,-20.2148,83.4961,-996.5039,0,0
0.021309,-20.2148,83.4961,-996.5039,0,0
0.026214,-20.2148,83.4961,-996.5039,0,0
0.029308,-20.2148,83.4961,-996.5039,0,0
0.033376,-20.2148,83.4961,-996.5039,0,0
0.037300,-20.2148,83.4961,-996.5039,0,0
0.041327,-20.2148,83.4961,-996.5039,0,0
0.045395,-20.2148,83.4961,-996.5039,0,0
0.049364,-20.2148,83.4961,-996.5039,0,0
0.053334,-20.2148,83.4961,-996.5039,0,0
0.057300,-20.2148,83.4961,-996.5039,0,0
0.061381,-20.2148,83.4961,-996.5039,0,0
0.065349,-20.2148,83.4961,-996.5039,0,0
0.069320,-20.2148,83.4961,-996.5039,0,0
0.073384,-20.2148,83.4961,-996.5039,0,0
0.077349,-20.2148,83.4961,-996.5039,0,0
0.081320,-20.2148,83.4961,-996.5039,0,0
0.085384,-20.2148,83.4961,-996.5039,0,0
0.089349,-20.2148,83.4961,-996.5039,0,0
0.093320,-20.2148,83.4961,-996.5039,0,0
0.097384,-20.2148,83.4961,-996.5039,0,0
0.101349,-20.2148,83.4961,-996.5039,0,0
0.105320,-20.2148,83.4961,-996.5039,0,0
0.109384,-20.2148,83.4961,-996.5039,0,0
0.113349,-20.2148,83.4961,-996.5039,0,0
0.117320,-20.2148,83.4961,-996.5039,0,0
0.121384,-20.2148,83.4961,-996.5039,0,0
0.125865,-20.2148,83.4961,-996.5039,0,0
0.129346,-20.2148,83.4961,-996.5039,0,0
0.133318,-20.2148,83.4961,-996.5039,0,0
0.137340,-20.2148,83.4961,-996.5039,0,0
0.141335,-20.2148,83.4961,-996.5039,0,0
0.145300,-20.2148,83.4961,-996.5039,0,0
0.149364,-20.2148,83.4961,-996.5039,0,0
0.153334,-20.2148,83.4961,-996.5039,0,0
0.157300,-20.2148,83.4961,-996.5039,0,0
0.161376,-20.2148,83.4961,-996.5039,0,0
0.165345,-20.2148,83.4961,-996.5039,0,0
0.169353,-20.2148,83.4961,-996.5039,0,0
0.173327,-20.2148,83.4961,-996.5039,0,0
0.177395,-20.2148,83.4961,-996.5039,0,0
0.181364,-20.2148,83.4961,-996.5039,0,0
0.185334,-20.2148,83.4961,-996.5039,0,0
0.189300,-20.2148,83.4961,-996.5039,0,0
0.193364,-20.2148,83.4961,-996.5039,0,0
0.197334,-20.2148,83.4961,-996.5039,0,0
0.201300,-20.2148,83.4961,-996.5039,0,0
0.205364,-20.2148,83.4961,-996.5039,0,0
0.209334,-20.2148,83.4961,-996.5039,0,0
0.213300,-20.2148,83.4961,-996.5039,0,0
0.217364,-20.2148,83.4961,-996.5039,0,0
0.221334,-20.2148,83.4961,-996.5039,0,0
0.225825,-20.2148,83.4961,-996.5039,0,0
0.229308,-20.2148,83.4961,-996.5039,0,0
0.233376,-20.2148,83.4961,-996.5039,0,0
