t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,-17.4023,83.4961,-996.5039,0,0
0.004128,-17.4023,83.4961,-996.5039,0,0
0.006488,-17.4023,83.4961,-996.5039,0,0
0.010373,-17.4023,83.4961,-996.5039,0,0
0.014437,-17.4023,83.4961,-996.5039,0,0
0.018406,-17.4023,83.4961,-996.5039,0,0
0.022437,-17.4023,83.4961,-996.5039,0,0
0.026437,-17.4023,83.4961,-996.5039,0,0
0.030374,-17.4023,83.4961,-996.5039,0,0
0.034456,-17.4023,83.4961,-996.5039,0,0
0.038432,-17.4023,83.4961,-996.5039,0,0
0.042402,-17.4023,83.4961,-996.5039,0,0
0.046373,-17.4023,83.4961,-996.5039,0,0
0.050437,-17.4023,83.4961,-996.5039,0,0
0.054408,-17.4023,83.4961,-996.5039,0,0
0.058373,-17.4023,83.4961,-996.5039,0,0
0.062437,-17.4023,83.4961,-996.5039,0,0
0.066408,-17.4023,83.4961,-996.5039,0,0
0.070373,-17.4023,83.4961,-996.5039,0,0
0.074457,-17.4023,83.4961,-996.5039,0,0
0.078373,-17.4023,83.4961,-996.5039,0,0
0.082437,-17.4023,83.4961,-996.5039,0,0
0.086408,-17.4023,83.4961,-996.5039,0,0
0.090373,-17.4023,83.4961,-996.5039,0,0
0.094437,-17.4023,83.4961,-996.5039,0,0
0.098408,-17.4023,83.4961,-996.5039,0,0
0.103445,-17.4023,83.4961,-996.5039,0,0
0.106437,-17.4023,83.4961,-996.5039,0,0
0.110408,-17.4023,83.4961,-996.5039,0,0
0.114373,-17.4023,83.4961,-996.5039,0,0
0.118437,-17.4023,83.4961,-996.5039,0,0
0.122408,-17.4023,83.4961,-996.5039,0,0
0.126373,-17.4023,83.4961,-996.5039,0,0
0.130452,-17.4023,83.4961,-996.5039,0,0
0.134423,-17.4023,83.4961,-996.5039,0,0
0.138395,-17.4023,83.4961,-996.5039,0,0
0.142369,-17.4023,83.4961,-996.5039,0,0
0.146432,-17.4023,83.4961,-996.5039,0,0
0.150402,-17.4023,83.4961,-996.5039,0,0
0.154373,-17.4023,83.4961,-996.5039,0,0
0.158437,-17.4023,83.4961,-996.5039,0,0
0.162408,-17.4023,83.4961,-996.5039,0,0
0.166373,-17.4023,83.4961,-996.5039,0,0
0.170437,-17.4023,83.4961,-996.5039,0,0
0.174408,-17.4023,83.4961,-996.5039,0,0
0.178432,-17.4023,83.4961,-996.5039,0,0
0.182437,-17.4023,83.4961,-996.5039,0,0
0.186408,-17.4023,83.4961,-996.5039,0,0
0.190373,-17.4023,83.4961,-996.5039,0,0
0.194459,-17.4023,83.4961,-996.5039,0,0
0.198432,-17.4023,83.4961,-996.5039,0,0
0.203112,-17.4023,83.4961,-996.5039,0,0
0.206384,-17.4023,83.4961,-996.5039,0,0
0.210459,-17.4023,83.4961,-996.5039,0,0
0.214432,-17.4023,83.4961,-996.5039,0,0
0.218402,-17.4023,83.4961,-996.5039,0,0
0.222373,-17.4023,83.4961,-996.5039,0,0
0.226437,-17.4023,83.4961,-996.5039,0,0
0.230423,-17.4023,83.4961,-996.5039,0,0
0.234395,-17.4023,83.4961,-996.5039,0,0
0.238369,-17.4023,83.4961,-996.5039,0,0
0.242432,-17.4023,83.4961,-996.5039,0,0
0.246402,-17.4023,83.4961,-996.5039,0,0
0.250373,-17.4023,83.4961,-996.5039,0,0
0.254437,-17.4023,83.4961,-996.5039,0,0
0.258384,-17.4023,83.4961,-996.5039,0,0
0.262430,-17.4023,83.4961,-996.5039,0,0
0.266423,-17.4023,83.4961,-996.5039,0,0
0.270395,-17.4023,83.4961,-996.5039,0,0
0.274369,-17.4023,83.4961,-996.5039,0,0
0.278461,-17.4023,83.4961,-996.5039,0,0
0.282416,-17.4023,83.4961,-996.5039,0,0
0.286393,-17.4023,83.4961,-996.5039,0,0
0.290408,-17.4023,83.4961,-996.5039,0,0
0.294389,-17.4023,83.4961,-996.5039,0,0
0.298402,-17.4023,83.4961,-996.5039,0,0
0.303184,-17.4023,83.4961,-996.5039,0,0
0.306459,-17.4023,83.4961,-996.5039,0,0
0.310432,-17.4023,83.4961,-996.5039,0,0
0.314402,-17.4023,83.4961,-996.5039,0,0
0.318373,-17.4023,83.4961,-996.5039,0,0
0.322437,-17.4023,83.4961,-996.5039,0,0
0.326408,-17.4023,83.4961,-996.5039,0,0
0.330381,-17.4023,83.4961,-996.5039,0,0
0.334446,-17.4023,83.4961,-996.5039,0,0
0.338429,-17.4023,83.4961,-996.5039,0,0
0.342459,-17.4023,83.4961,-996.5039,0,0
0.346371,-17.4023,83.4961,-996.5039,0,0
0.350373,-17.4023,83.4961,-996.5039,0,0
0.354452,-17.4023,83.4961,-996.5039,0,0
0.358423,-17.4023,83.4961,-996.5039,0,0
0.362395,-17.4023,83.4961,-996.5039,0,0
0.366407,-17.4023,83.4961,-996.5039,0,0
0.370373,-17.4023,83.4961,-996.5039,0,0
0.374437,-17.4023,83.4961,-996.5039,0,0
0.378423,-17.4023,83.4961,-996.5039,0,0
0.382373,-17.4023,83.4961,-996.5039,0,0
0.386462,-17.4023,83.4961,-996.5039,0,0
0.390407,-17.4023,83.4961,-996.5039,0,0
0.395648,-17.4023,83.4961,-996.5039,0,0
