t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,-17.9297,83.4961,-996.5039,0,0
0.001021,-17.9297,83.4961,-996.5039,0,0
0.005001,-17.9297,83.4961,-996.5039,0,0
0.009006,-17.9297,83.4961,-996.5039,0,0
0.012975,-17.9297,83.4961,-996.5039,0,0
0.016944,-17.9297,83.4961,-996.5039,0,0
0.021378,-17.7539,83.4961,-996.5039,0,0
0.025006,-17.7539,83.4961,-996.5039,0,0
0.028977,-17.7539,83.4961,-996.5039,0,0
0.032919,-17.7539,83.4961,-996.5039,0,0
0.036984,-17.7539,83.4961,-996.5039,0,0
0.040952,-17.7539,83.4961,-996.5039,0,0
0.044919,-17.7539,83.4961,-996.5039,0,0
0.048984,-17.7539,83.4961,-996.5039,0,0
0.052952,-17.7539,83.4961,-996.5039,0,0
0.056919,-17.7539,83.4961,-996.5039,0,0
0.060984,-17.7539,83.4961,-996.5039,0,0
0.064952,-17.7539,83.4961,-996.5039,0,0
0.068919,-17.7539,83.4961,-996.5039,0,0
0.073670,-17.7539,83.4961,-996.5039,0,0
0.076949,-17.7539,83.4961,-996.5039,0,0
0.080919,-17.7539,83.4961,-996.5039,0,0
0.084984,-17.7539,83.4961,-996.5039,0,0
0.088961,-17.7539,83.4961,-996.5039,0,0
0.092933,-17.7539,83.4961,-996.5039,0,0
0.096971,-17.7539,83.4961,-996.5039,0,0
0.100943,-17.7539,83.4961,-996.5039,0,0
0.105006,-17.7539,83.4961,-996.5039,0,0
0.108975,-17.7539,83.4961,-996.5039,0,0
0.112942,-17.7539,83.4961,-996.5039,0,0
0.117006,-17.7539,83.4961,-996.5039,0,0
0.120975,-17.7539,83.4961,-996.5039,0,0
0.124942,-17.7539,83.4961,-996.5039,0,0
0.129006,-17.7539,83.4961,-996.5039,0,0
0.132975,-17.7539,83.4961,-996.5039,0,0
0.136942,-17.7539,83.4961,-996.5039,0,0
0.141006,-17.7539,83.4961,-996.5039,0,0
0.144975,-17.7539,83.4961,-996.5039,0,0
0.148942,-17.7539,83.4961,-996.5039,0,0
0.153006,-17.7539,83.4961,-996.5039,0,0
0.156975,-17.7539,83.4961,-996.5039,0,0
0.160942,-17.7539,83.4961,-996.5039,0,0
0.165006,-17.7539,83.4961,-996.5039,0,0
0.168975,-17.9297,83.4961,-996.5039,0,0
0.173150,-17.9297,83.4961,-996.5039,0,0
0.176938,-17.9297,83.4961,-996.5039,0,0
0.180933,-17.9297,83.4961,-996.5039,0,0
0.185001,-17.9297,83.4961,-996.5039,0,0
0.188981,-17.9297,83.4961,-996.5039,0,0
0.192957,-17.9297,83.4961,-996.5039,0,0
0.196919,-17.9297,83.4961,-996.5039,0,0
0.200984,-17.9297,83.4961,-996.5039,0,0
0.204952,-17.9297,83.4961,-996.5039,0,0
0.208919,-17.9297,83.4961,-996.5039,0,0
0.212984,-17.9297,83.4961,-996.5039,0,0
0.216952,-17.9297,83.4961,-996.5039,0,0
0.220919,-17.9297,83.4961,-996.5039,0,0
0.224984,-17.9297,83.4961,-996.5039,0,0
0.228952,-17.9297,83.4961,-996.5039,0,0
0.232919,-17.9297,83.4961,-996.5039,0,0
0.236984,-17.9297,83.4961,-996.5039,0,0
0.240952,-17.9297,83.4961,-996.5039,0,0
0.244919,-17.9297,83.4961,-996.5039,0,0
0.248984,-17.9297,83.4961,-996.5039,0,0
0.252952,-17.9297,83.4961,-996.5039,0,0
0.256919,-17.9297,83.4961,-996.5039,0,0
0.260984,-17.9297,83.4961,-996.5039,0,0
0.264952,-17.9297,83.4961,-996.5039,0,0
0.268919,-17.9297,83.4961,-996.5039,0,0
0.273193,-17.9297,83.4961,-996.5039,0,0
0.276956,-17.9297,83.4961,-996.5039,0,0
0.280981,-17.9297,83.4961,-996.5039,0,0
0.284952,-17.9297,83.4961,-996.5039,0,0
0.288927,-17.9297,83.4961,-996.5039,0,0
0.292944,-17.9297,83.4961,-996.5039,0,0
0.296946,-17.9297,83.4961,-996.5039,0,0
0.301076,-17.9297,83.4961,-996.5039,0,0
