t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,-22.3242,83.4961,-996.5039,0,0
0.001023,-22.3242,83.4961,-996.5039,0,0
0.004987,-22.3242,83.4961,-996.5039,0,0
0.009050,-22.3242,83.4961,-996.5039,0,0
0.013040,-22.3242,83.4961,-996.5039,0,0
0.017046,-22.3242,83.4961,-996.5039,0,0
0.021011,-22.3242,83.4961,-996.5039,0,0
0.025044,-22.3242,83.4961,-996.5039,0,0
0.029010,-22.3242,83.4961,-996.5039,0,0
0.032982,-22.3242,83.4961,-996.5039,0,0
0.036989,-22.3242,83.4961,-996.5039,0,0
0.041010,-22.3242,83.4961,-996.5039,0,0
0.045012,-22.3242,83.4961,-996.5039,0,0
0.048998,-22.3242,83.4961,-996.5039,0,0
0.053006,-22.3242,83.4961,-996.5039,0,0
0.057051,-22.3242,83.4961,-996.5039,0,0
0.061022,-22.3242,83.4961,-996.5039,0,0
0.065032,-22.3242,83.4961,-996.5039,0,0
0.069085,-22.3242,83.4961,-996.5039,0,0
0.073038,-22.3242,83.4961,-996.5039,0,0
0.077066,-22.3242,83.4961,-996.5039,0,0
0.081037,-22.3242,83.4961,-996.5039,0,0
0.085004,-22.3242,83.4961,-996.5039,0,0
0.089730,-22.3242,83.4961,-996.5039,0,0
0.093018,-22.3242,83.4961,-996.5039,0,0
0.096988,-22.3242,83.4961,-996.5039,0,0
0.101056,-22.3242,83.4961,-996.5039,0,0
0.105028,-22.3242,83.4961,-996.5039,0,0
0.108996,-22.3242,83.4961,-996.5039,0,0
0.113060,-22.3242,83.4961,-996.5039,0,0
0.117030,-22.3242,83.4961,-996.5039,0,0
0.120996,-22.3242,83.4961,-996.5039,0,0
0.125074,-22.3242,83.4961,-996.5039,0,0
0.129044,-22.3242,83.4961,-996.5039,0,0
0.133010,-22.3242,83.4961,-996.5039,0,0
0.137075,-22.3242,83.4961,-996.5039,0,0
0.141045,-22.3242,83.4961,-996.5039,0,0
0.145010,-22.3242,83.4961,-996.5039,0,0
0.149075,-22.3242,83.4961,-996.5039,0,0
0.153045,-22.3242,83.4961,-996.5039,0,0
0.157010,-22.3242,83.4961,-996.5039,0,0
0.161075,-22.3242,83.4961,-996.5039,0,0
0.165045,-22.3242,83.4961,-996.5039,0,0
0.169010,-22.3242,83.4961,-996.5039,0,0
0.173040,-22.3242,83.4961,-996.5039,0,0
0.177024,-22.3242,83.4961,-996.5039,0,0
0.180996,-22.3242,83.4961,-996.5039,0,0
0.185060,-22.3242,83.4961,-996.5039,0,0
0.189340,-22.3242,83.4961,-996.5039,0,0
0.193018,-22.3242,83.4961,-996.5039,0,0
0.196988,-22.3242,83.4961,-996.5039,0,0
0.201056,-22.3242,83.4961,-996.5039,0,0
0.205028,-22.3242,83.4961,-996.5039,0,0
0.208996,-22.3242,83.4961,-996.5039,0,0
0.213060,-22.3242,83.4961,-996.5039,0,0
0.217030,-22.3242,83.4961,-996.5039,0,0
0.220996,-22.3242,83.4961,-996.5039,0,0
0.225075,-22.3242,83.4961,-996.5039,0,0
0.229044,-22.3242,83.4961,-996.5039,0,0
0.233018,-22.3242,83.4961,-996.5039,0,0
0.236988,-22.3242,83.4961,-996.5039,0,0
0.241056,-22.3242,83.4961,-996.5039,0,0
0.245028,-22.3242,83.4961,-996.5039,0,0
0.248996,-22.3242,83.4961,-996.5039,0,0
0.253060,-22.3242,83.4961,-996.5039,0,0
0.257030,-22.3242,83.4961,-996.5039,0,0
0.260996,-22.3242,83.4961,-996.5039,0,0
0.265060,-22.3242,83.4961,-996.5039,0,0
0.269030,-22.3242,83.4961,-996.5039,0,0
0.272996,-22.3242,83.4961,-996.5039,0,0
0.277035,-22.3242,83.4961,-996.5039,0,0
0.281008,-22.3242,83.4961,-996.5039,0,0
0.285026,-22.3242,83.4961,-996.5039,0,0
0.289666,-22.3242,83.4961,-996.5039,0,0
0.293127,-22.3242,83.4961,-996.5039,0,0
0.297259,-22.3242,83.4961,-996.5039,0,0
0.301057,-22.3242,83.4961,-996.5039,0,0
0.304989,-22.3242,83.4961,-996.5039,0,0
0.309044,-22.3242,83.4961,-996.5039,0,0
0.313077,-22.3242,83.4961,-996.5039,0,0
0.317061,-22.3242,83.4961,-996.5039,0,0
0.321012,-22.3242,83.4961,-996.5039,0,0
0.325056,-22.3242,83.4961,-996.5039,0,0
0.329044,-22.3242,83.4961,-996.5039,0,0
0.333010,-22.3242,83.4961,-996.5039,0,0
0.337075,-22.3242,83.4961,-996.5039,0,0
0.341045,-22.3242,83.4961,-996.5039,0,0
0.345010,-22.3242,83.4961,-996.5039,0,0
0.349075,-22.3242,83.4961,-996.5039,0,0
0.353045,-22.3242,83.4961,-996.5039,0,0
0.357010,-22.3242,83.4961,-996.5039,0,0
0.361075,-22.3242,83.4961,-996.5039,0,0
0.365045,-22.3242,83.4961,-996.5039,0,0
0.369010,-22.3242,83.4961,-996.5039,0,0
0.373075,-22.3242,83.4961,-996.5039,0,0
0.377085,-22.3242,83.4961,-996.5039,0,0
0.381018,-22.3242,83.4961,-996.5039,0,0
0.384988,-22.3242,83.4961,-996.5039,0,0
0.389658,-22.3242,83.4961,-996.5039,0,0
0.393045,-22.3242,83.4961,-996.5039,0,0
0.397010,-22.3242,83.4961,-996.5039,0,0
0.401075,-22.3242,83.4961,-996.5039,0,0
0.405045,-22.3242,83.4961,-996.5039,0,0
0.409010,-22.3242,83.4961,-996.5039,0,0
0.413075,-22.3242,83.4961,-996.5039,0,0
0.417045,-22.3242,83.4961,-996.5039,0,0
0.421010,-22.3242,83.4961,-996.5039,0,0
0.424988,-22.3242,83.4961,-996.5039,0,0
0.429056,-22.3242,83.4961,-996.5039,0,0
0.433028,-22.3242,83.4961,-996.5039,0,0
0.436996,-22.3242,83.4961,-996.5039,0,0
0.441060,-22.3242,83.4961,-996.5039,0,0
0.445030,-22.3242,83.4961,-996.5039,0,0
0.448996,-22.3242,83.4961,-996.5039,0,0
0.453060,-22.3242,83.4961,-996.5039,0,0
0.457030,-22.3242,83.4961,-996.5039,0,0
0.460996,-22.3242,83.4961,-996.5039,0,0
0.465060,-22.3242,83.4961,-996.5039,0,0
0.469030,-22.3242,83.4961,-996.5039,0,0
0.472996,-22.3242,83.4961,-996.5039,0,0
0.477060,-22.3242,83.4961,-996.5039,0,0
0.481066,-22.3242,83.4961,-996.5039,0,0
0.485059,-22.3242,83.4961,-996.5039,0,0
0.489340,-22.3242,83.4961,-996.5039,0,0
0.493018,-22.3242,83.4961,-996.5039,0,0
0.496988,-22.3242,83.4961,-996.5039,0,0
0.501056,-22.3242,83.4961,-996.5039,0,0
0.505028,-22.3242,83.4961,-996.5039,0,0
0.508996,-22.3242,83.4961,-996.5039,0,0
0.513060,-22.3242,83.4961,-996.5039,0,0
0.517030,-22.3242,83.4961,-996.5039,0,0
0.520996,-22.3242,83.4961,-996.5039,0,0
0.525075,-22.3242,83.4961,-996.5039,0,0
0.529044,-22.3242,83.4961,-996.5039,0,0
0.533029,-22.3242,83.4961,-996.5039,0,0
0.536996,-22.3242,83.4961,-996.5039,0,0
0.541060,-22.3242,83.4961,-996.5039,0,0
0.545030,-22.3242,83.4961,-996.5039,0,0
0.548996,-22.3242,83.4961,-996.5039,0,0
0.553060,-22.3242,83.4961,-996.5039,0,0
0.557030,-22.3242,83.4961,-996.5039,0,0
0.560996,-22.3242,83.4961,-996.5039,0,0
0.565044,-22.3242,83.4961,-996.5039,0,0
0.568986,-22.3242,83.4961,-996.5039,0,0
0.573010,-22.3242,83.4961,-996.5039,0,0
0.577075,-22.3242,83.4961,-996.5039,0,0
0.580987,-22.3242,83.4961,-996.5039,0,0
0.585051,-22.3242,83.4961,-996.5039,0,0
0.592889,-22.3242,83.4961,-996.5039,0,0
0.593252,-22.3242,83.4961,-996.5039,0,0
0.597026,-22.3242,83.4961,-996.5039,0,0
0.601056,-22.3242,83.4961,-996.5039,0,0
0.605089,-22.3242,83.4961,-996.5039,0,0
0.608989,-22.3242,83.4961,-996.5039,0,0
0.613004,-22.3242,83.4961,-996.5039,0,0
0.617070,-22.3242,83.4961,-996.5039,0,0
0.621070,-22.3242,83.4961,-996.5039,0,0
0.624985,-22.3242,83.4961,-996.5039,0,0
0.629074,-22.3242,83.4961,-996.5039,0,0
0.632983,-22.3242,83.4961,-996.5039,0,0
0.637075,-22.3242,83.4961,-996.5039,0,0
0.641044,-22.3242,83.4961,-996.5039,0,0
0.645010,-22.3242,83.4961,-996.5039,0,0
0.649046,-22.3242,83.4961,-996.5039,0,0
0.653066,-22.3242,83.4961,-996.5039,0,0
0.657037,-22.3242,83.4961,-996.5039,0,0
0.661004,-22.3242,83.4961,-996.5039,0,0
0.665070,-22.3242,83.4961,-996.5039,0,0
0.669038,-22.3242,83.4961,-996.5039,0,0
0.673008,-22.3242,83.4961,-996.5039,0,0
0.677075,-22.3242,83.4961,-996.5039,0,0
0.681044,-22.3242,83.4961,-996.5039,0,0
0.685015,-22.3242,83.4961,-996.5039,0,0
0.691179,-22.3242,83.4961,-996.5039,0,0
0.693075,-22.3242,83.4961,-996.5039,0,0
0.697044,-22.3242,83.4961,-996.5039,0,0
0.701010,-22.3242,83.4961,-996.5039,0,0
0.705075,-22.3242,83.4961,-996.5039,0,0
0.709045,-22.3242,83.4961,-996.5039,0,0
0.713010,-22.3242,83.4961,-996.5039,0,0
0.717075,-22.3242,83.4961,-996.5039,0,0
0.721045,-22.3242,83.4961,-996.5039,0,0
0.725023,-22.3242,83.4961,-996.5039,0,0
0.728996,-22.3242,83.4961,-996.5039,0,0
0.733060,-22.3242,83.4961,-996.5039,0,0
0.737030,-22.3242,83.4961,-996.5039,0,0
