t_s,th_deg,al_deg,pwm,mode
0.0000,12.129,-59.941,0,0
0.0007,12.129,-59.941,0,0
0.0016,12.129,-59.941,0,0
0.0038,12.129,-59.941,0,0
0.0057,12.129,-59.941,0,0
0.0076,12.129,-59.941,0,0
0.0096,12.129,-59.941,0,0
0.0138,12.129,-59.941,0,0
0.0141,12.129,-59.941,0,0
0.0156,12.129,-59.941,0,0
0.0176,12.129,-59.941,0,0
0.0197,12.129,-59.941,0,0
0.0217,12.129,-59.941,0,0
0.0237,12.129,-59.941,0,0
0.0257,12.129,-59.941,0,0
0.0277,12.129,-59.941,0,0
0.0296,12.129,-59.941,0,0
0.0316,12.129,-59.941,0,0
0.0336,12.129,-59.941,0,0
0.0356,12.129,-59.941,0,0
0.0376,12.129,-59.941,0,0
0.0396,12.129,-59.941,0,0
0.0416,12.129,-59.941,0,0
0.0436,12.129,-59.941,0,0
0.0456,12.129,-59.941,0,0
0.0476,12.129,-59.941,0,0
0.0496,12.129,-59.941,0,0
0.0516,12.129,-59.941,0,0
0.0536,12.129,-59.941,0,0
0.0556,12.129,-59.941,0,0
0.0576,12.129,-59.766,0,0
0.0596,12.129,-59.766,0,0
0.0616,12.129,-59.766,0,0
0.0636,12.129,-59.766,0,0
0.0656,12.129,-59.766,0,0
0.0676,12.129,-59.766,0,0
0.0696,12.129,-59.766,0,0
0.0716,12.129,-59.766,0,0
0.0736,12.129,-59.766,0,0
0.0756,12.129,-59.766,0,0
0.0776,12.129,-59.766,0,0
0.0797,12.129,-59.766,0,0
0.0816,12.129,-59.766,0,0
0.0836,12.129,-59.766,0,0
0.0857,12.129,-59.766,0,0
0.0877,12.129,-59.766,0,0
0.0897,12.129,-59.766,0,0
0.0917,12.129,-59.766,0,0
0.0937,12.129,-59.590,0,0
0.0956,12.129,-59.590,0,0
0.0977,12.129,-59.590,0,0
0.0997,12.129,-59.590,0,0
0.1016,12.129,-59.590,0,0
0.1036,12.129,-59.590,0,0
0.1056,12.129,-59.590,0,0
0.1077,12.129,-59.590,0,0
0.1096,12.129,-59.590,0,0
0.1133,12.129,-59.590,0,0
0.1136,12.129,-59.590,0,0
0.1157,12.129,-59.414,0,0
0.1176,12.129,-59.414,0,0
0.1197,12.129,-59.414,0,0
0.1217,12.129,-59.414,0,0
0.1237,12.129,-59.414,0,0
0.1256,12.129,-59.414,0,0
0.1276,12.129,-59.414,0,0
0.1296,12.129,-59.414,0,0
0.1316,12.129,-59.414,0,0
0.1336,12.129,-59.414,0,0
0.1356,12.129,-59.414,0,0
0.1376,12.129,-59.238,0,0
0.1397,12.129,-59.238,0,0
0.1417,12.129,-59.238,0,0
0.1437,12.129,-59.238,0,0
0.1457,12.129,-59.238,0,0
0.1476,12.129,-59.238,0,0
0.1496,12.129,-59.238,0,0
0.1516,12.129,-59.238,0,0
0.1536,12.129,-59.062,0,0
0.1556,12.129,-59.062,0,0
0.1576,12.129,-59.062,0,0
0.1596,12.129,-59.062,0,0
0.1617,12.129,-59.062,0,0
0.1636,12.129,-59.062,0,0
0.1661,12.129,-58.887,0,5
0.1827,12.129,-58.887,0,5
0.1847,12.129,-58.887,0,5
0.1868,12.129,-58.887,0,5
0.1887,12.129,-58.887,0,5
0.1908,12.129,-58.887,0,5
0.1928,12.129,-58.887,0,5
0.1947,12.129,-58.887,0,5
0.1968,12.129,-58.711,0,5
0.1988,12.129,-58.711,0,5
0.2008,12.129,-58.711,0,5
0.2027,12.129,-58.711,0,5
0.2048,12.129,-58.711,0,5
0.2068,12.129,-58.711,0,5
0.2088,12.129,-58.711,0,5
0.2142,12.129,-58.711,0,5
0.2145,12.129,-58.711,0,5
0.2148,12.129,-58.711,0,5
0.2167,12.129,-58.711,0,5
0.2187,12.129,-58.711,0,5
0.2208,12.129,-58.711,0,5
0.2228,12.129,-58.711,0,5
0.2248,12.129,-58.535,0,5
0.2268,12.129,-58.535,0,5
0.2287,12.129,-58.535,0,5
0.2308,12.129,-58.535,0,5
0.2328,12.129,-58.535,0,5
0.2348,12.129,-58.535,0,5
0.2367,12.129,-58.535,0,5
0.2388,12.129,-58.535,0,5
0.2408,12.129,-58.535,0,5
0.2428,12.129,-58.535,0,5
0.2448,12.129,-58.535,0,5
0.2467,12.129,-58.535,0,5
0.2488,12.129,-58.535,0,5
0.2508,12.129,-58.359,0,5
0.2528,12.129,-58.359,0,5
0.2549,12.129,-58.359,0,5
0.2568,12.129,-58.359,0,5
0.2588,12.129,-58.359,0,5
0.2607,12.129,-58.359,0,5
0.2629,12.129,-58.359,0,5
0.2648,12.129,-58.359,0,5
0.2668,12.129,-58.359,0,5
0.2688,12.129,-58.359,0,5
0.2708,12.129,-58.359,0,5
0.2728,12.129,-58.359,0,5
0.2748,12.129,-58.359,0,5
0.2768,12.129,-58.359,0,5
0.2788,12.129,-58.359,0,5
0.2808,12.129,-58.359,0,5
0.2828,12.129,-58.359,0,5
0.2848,12.129,-58.359,0,5
0.2868,12.129,-58.359,0,5
0.2887,12.129,-58.359,0,5
0.2907,12.129,-58.359,0,5
0.2927,12.129,-58.359,0,5
0.2947,12.129,-58.359,0,5
0.2967,12.129,-58.359,0,5
0.2988,12.129,-58.359,0,5
0.3008,12.129,-58.359,0,5
0.3028,12.129,-58.359,0,5
0.3048,12.129,-58.359,0,5
0.3068,12.129,-58.359,0,5
0.3088,12.129,-58.359,0,5
0.3134,12.129,-58.359,0,5
0.3137,12.129,-58.359,0,5
0.3148,12.129,-58.359,0,5
0.3168,12.129,-58.359,0,5
0.3225,12.129,-58.359,0,5
0.3232,12.129,-58.359,0,5
0.3234,12.129,-58.359,0,5
0.3248,12.129,-58.359,0,5
0.3268,12.129,-58.359,0,5
0.3428,12.129,-58.359,0,5
0.3449,12.129,-58.359,0,5
0.3476,12.129,-58.359,0,5
0.3488,12.129,-58.359,0,5
0.3508,12.129,-58.359,0,5
0.3529,12.129,-58.535,0,5
0.3549,12.129,-58.535,0,5
0.3568,12.129,-58.535,0,5
0.3589,12.129,-58.535,0,5
0.3609,12.129,-58.535,0,5
0.3629,12.129,-58.535,0,5
0.3649,12.129,-58.535,0,5
0.3669,12.129,-58.535,0,5
0.3689,12.129,-58.535,0,5
0.3844,12.129,-58.711,0,5
0.3864,12.129,-58.711,0,5
0.3884,12.129,-58.711,0,5
0.3905,12.129,-58.711,0,5
0.3924,12.129,-58.711,0,5
0.3944,12.129,-58.711,0,5
0.3964,12.129,-58.711,0,5
0.3984,12.129,-58.711,0,5
0.4004,12.129,-58.711,0,5
0.4024,12.129,-58.711,0,5
0.4044,12.129,-58.711,0,5
0.4064,12.129,-58.887,0,5
0.4084,12.129,-58.887,0,5
0.4139,12.129,-58.887,0,5
0.4142,12.129,-58.887,0,5
0.4144,12.129,-58.887,0,5
0.4164,12.129,-58.887,0,5
0.4184,12.129,-58.887,0,5
0.4205,12.129,-58.887,0,5
0.4224,12.129,-58.887,0,5
0.4244,12.129,-58.887,0,5
0.4264,12.129,-58.887,0,5
0.4285,12.129,-58.887,0,5
0.4304,12.129,-59.062,0,5
0.4324,12.129,-59.062,0,5
0.4344,12.129,-59.062,0,5
0.4364,12.129,-59.062,0,5
0.4385,12.129,-59.062,0,5
0.4404,12.129,-59.062,0,5
0.4424,12.129,-59.062,0,5
0.4444,12.129,-59.062,0,5
