t_s,th_deg,al_deg,pwm,mode
0.0000,11.777,17.402,0,0
0.0006,11.777,17.402,0,0
0.0009,11.777,17.402,0,0
0.0029,11.777,17.402,0,0
0.0050,11.777,17.402,0,0
0.0070,11.777,17.402,0,0
0.0090,11.777,17.402,0,0
0.0110,11.777,17.402,0,0
0.0130,11.777,17.402,0,0
0.0150,11.777,17.402,0,0
0.0170,11.777,17.402,0,0
0.0190,11.777,17.402,0,0
0.0210,11.777,17.402,0,0
0.0230,11.777,17.402,0,0
0.0250,11.777,17.402,0,0
0.0270,11.777,17.578,0,0
0.0290,11.777,17.578,0,0
0.0310,11.777,17.578,0,0
0.0330,11.777,17.578,0,0
0.0350,11.777,17.578,0,0
0.0370,11.777,17.578,0,0
0.0390,11.777,17.578,0,0
0.0409,11.777,17.578,0,0
0.0429,11.777,17.578,0,0
0.0450,11.777,17.578,0,0
0.0475,11.777,17.754,0,0
0.0490,11.777,17.754,0,0
0.0510,11.777,17.754,0,0
0.0529,11.777,17.754,0,0
0.0549,11.777,17.754,0,0
0.0570,11.777,17.754,0,0
0.0589,11.777,17.754,0,0
0.0609,11.777,17.754,0,0
0.0629,11.777,17.754,0,0
0.0650,11.777,17.754,0,0
0.0670,11.777,17.930,0,0
0.0690,11.777,17.930,0,0
0.0710,11.777,17.930,0,0
0.0730,11.777,17.930,0,0
0.0750,11.777,17.930,0,0
0.0770,11.777,17.930,0,0
0.0809,11.777,18.105,0,0
0.0813,11.777,18.105,0,0
0.0837,11.777,18.105,0,0
0.1009,11.777,18.105,0,5
0.1029,11.777,18.105,0,5
0.1049,11.777,18.105,0,5
0.1070,11.777,18.105,0,5
0.1090,11.777,18.105,0,5
0.1109,11.777,18.105,0,5
0.1129,11.777,18.105,0,5
0.1149,11.777,18.105,0,5
0.1169,11.777,18.281,0,5
0.1189,11.777,18.281,0,5
0.1209,11.777,18.281,0,5
0.1230,11.777,18.281,0,5
0.1250,11.777,18.281,0,5
0.1269,11.777,18.281,0,5
0.1289,11.777,18.281,0,5
0.1309,11.777,18.281,0,5
0.1337,11.777,18.281,0,5
0.1349,11.777,18.281,0,5
0.1369,11.777,18.281,0,5
0.1390,11.777,18.281,0,5
0.1410,11.777,18.281,0,5
0.1429,11.777,18.281,0,5
0.1449,11.953,18.281,0,5
0.1469,11.953,18.281,0,5
0.1489,11.953,18.281,0,5
0.1509,11.953,18.281,0,5
0.1530,11.953,18.281,0,5
0.1549,11.953,18.281,0,5
0.1570,11.953,18.281,0,5
0.1590,11.953,18.281,0,5
0.1615,11.953,18.457,0,5
0.1656,11.953,18.457,0,5
0.1659,11.953,18.457,0,5
0.1670,11.953,18.457,0,5
0.1689,11.953,18.457,0,5
0.1709,11.953,18.457,0,5
0.1729,11.953,18.457,0,5
0.1749,11.953,18.457,0,5
0.1770,11.953,18.457,0,5
0.1823,11.953,18.457,0,5
0.1827,11.953,18.457,0,5
0.1829,11.953,18.457,0,5
0.1850,11.953,18.457,0,5
0.1869,11.953,18.457,0,5
0.1889,11.953,18.457,0,5
0.1909,11.953,18.457,0,5
0.1929,11.953,18.457,0,5
0.1949,11.953,18.457,0,5
0.1970,11.953,18.457,0,5
0.1989,11.953,18.457,0,5
0.2010,11.953,18.633,0,5
0.2029,11.953,18.633,0,5
0.2049,11.953,18.633,0,5
0.2069,11.953,18.633,0,5
0.2089,11.953,18.633,0,5
0.2109,11.953,18.633,0,5
0.2129,11.953,18.633,0,5
0.2150,11.953,18.633,0,5
0.2169,11.953,18.633,0,5
0.2189,11.953,18.633,0,5
0.2210,11.953,18.633,0,5
0.2229,11.953,18.633,0,5
0.2249,11.953,18.633,0,5
0.2269,11.953,18.633,0,5
0.2290,11.953,18.633,0,5
0.2310,11.953,18.633,0,5
0.2329,11.953,18.633,0,5
0.2349,11.953,18.633,0,5
0.2369,11.953,18.633,0,5
0.2389,11.953,18.633,0,5
0.2409,11.953,18.633,0,5
0.2430,11.953,18.633,0,5
0.2449,11.953,18.633,0,5
0.2469,11.953,18.633,0,5
0.2489,11.953,18.633,0,5
0.2510,11.953,18.633,0,5
0.2529,11.953,18.633,0,5
0.2549,11.953,18.633,0,5
0.2569,12.129,18.633,0,5
0.2589,12.129,18.633,0,5
0.2609,12.129,18.457,0,5
0.2629,12.129,18.457,0,5
0.2650,12.129,18.457,0,5
0.2669,12.129,18.457,0,5
0.2689,12.129,18.457,0,5
0.2709,12.129,18.457,0,5
0.2729,12.129,18.457,0,5
0.2749,12.129,18.457,0,5
0.2769,12.129,18.457,0,5
0.2806,12.129,18.457,0,5
0.2809,12.129,18.457,0,5
0.2829,12.129,18.457,0,5
0.2849,12.129,18.457,0,5
0.2869,12.129,18.457,0,5
0.2889,12.305,18.457,0,5
0.2909,12.305,18.457,0,5
0.2930,12.305,18.457,0,5
0.2949,12.305,18.457,0,5
0.2969,12.305,18.457,0,5
0.2989,12.305,18.457,0,5
0.3010,12.305,18.457,0,5
0.3029,12.305,18.457,0,5
0.3054,12.305,18.281,0,5
0.3207,12.305,18.281,0,5
