t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode,t_pc_block_s,t_now_us
0.000000,-0.2637,-3.5156,-3.5156,0,0,0.278641,179765681
0.000770,-0.0879,-3.6914,-3.6914,0,0,0.278641,179765681
0.001323,-0.0879,-3.6914,-3.6914,0,0,0.278641,179765681
0.003344,0.0879,-3.8672,-3.8672,0,0,0.278641,179765681
0.005340,0.0879,-3.8672,-3.8672,0,0,0.278641,179765681
0.007319,0.2637,-4.0430,-4.0430,0,0,0.278641,179765681
0.009362,0.4395,-4.2188,-4.2188,0,0,0.278641,179765681
0.011374,0.6152,-4.3945,-4.3945,0,0,0.278641,179765681
0.013304,0.6152,-4.5703,-4.5703,0,0,0.278641,179765681
0.015808,0.7910,-4.5703,-4.5703,0,0,0.278641,179765681
0.017350,0.9668,-4.7461,-4.7461,0,0,0.278641,179765681
0.019374,1.1426,-4.9219,-4.9219,0,0,0.278641,179765681
0.021335,1.1426,-4.9219,-4.9219,0,0,0.278641,179765681
0.023397,1.3184,-5.0977,-5.0977,0,0,0.278641,179765681
0.025316,1.3184,-5.2734,-5.2734,0,0,0.278641,179765681
0.027319,1.4941,-5.2734,-5.2734,0,0,0.278641,179765681
0.029392,1.6699,-5.4492,-5.4492,0,0,0.278641,179765681
0.031356,1.6699,-5.6250,-5.6250,0,0,0.278641,179765681
0.033316,1.8457,-5.6250,-5.6250,0,0,0.278641,179765681
0.035373,1.8457,-5.6250,-5.6250,0,0,0.278641,179765681
0.037335,2.0215,-5.8008,-5.8008,0,0,0.278641,179765681
0.039397,2.1973,-5.8008,-5.8008,0,0,0.278641,179765681
0.041359,2.1973,-5.8008,-5.8008,0,0,0.278641,179765681
0.043323,2.3730,-5.9766,-5.9766,0,0,0.278641,179765681
0.045389,2.3730,-5.9766,-5.9766,0,0,0.278641,179765681
0.047350,2.5488,-5.9766,-5.9766,0,0,0.278641,179765681
0.049313,2.5488,-6.1523,-6.1523,0,0,0.278641,179765681
0.054356,2.7246,-6.1523,-6.1523,0,0,0.278641,179765681
0.054669,2.7246,-6.1523,-6.1523,0,0,0.278641,179765681
0.055372,2.9004,-6.1523,-6.1523,0,0,0.278641,179765681
0.057335,2.9004,-6.1523,-6.1523,0,0,0.278641,179765681
0.059397,2.9004,-6.1523,-6.1523,0,0,0.278641,179765681
0.061359,3.0762,-6.3281,-6.3281,0,0,0.278641,179765681
0.063323,3.0762,-6.3281,-6.3281,0,0,0.278641,179765681
0.065389,3.2520,-6.3281,-6.3281,0,0,0.278641,179765681
0.067350,3.2520,-6.3281,-6.3281,0,0,0.278641,179765681
0.069313,3.2520,-6.3281,-6.3281,0,0,0.278641,179765681
0.071374,3.4277,-6.1523,-6.1523,0,0,0.278641,179765681
0.073335,3.4277,-6.1523,-6.1523,0,0,0.278641,179765681
0.075397,3.4277,-6.1523,-6.1523,0,0,0.278641,179765681
0.077359,3.4277,-6.1523,-6.1523,0,0,0.278641,179765681
0.079340,3.6035,-5.9766,-5.9766,0,0,0.278641,179765681
0.081400,3.6035,-5.9766,-5.9766,0,0,0.278641,179765681
0.083367,3.6035,-5.9766,-5.9766,0,0,0.278641,179765681
0.085332,3.6035,-5.8008,-5.8008,0,0,0.278641,179765681
0.087395,3.7793,-5.8008,-5.8008,0,0,0.278641,179765681
0.089359,3.7793,-5.8008,-5.8008,0,0,0.278641,179765681
0.091323,3.7793,-5.6250,-5.6250,0,0,0.278641,179765681
0.093389,3.7793,-5.6250,-5.6250,0,0,0.278641,179765681
0.095350,3.7793,-5.4492,-5.4492,0,0,0.278641,179765681
0.097313,3.9551,-5.4492,-5.4492,0,0,0.278641,179765681
0.099374,3.9551,-5.2734,-5.2734,0,0,0.278641,179765681
0.101335,3.9551,-5.2734,-5.2734,0,0,0.278641,179765681
0.103397,3.9551,-5.0977,-5.0977,0,0,0.278641,179765681
0.105359,3.9551,-4.9219,-4.9219,0,0,0.278641,179765681
0.107323,3.9551,-4.9219,-4.9219,0,0,0.278641,179765681
0.109389,3.9551,-4.7461,-4.7461,0,0,0.278641,179765681
0.111398,3.9551,-4.5703,-4.5703,0,0,0.278641,179765681
0.113315,3.9551,-4.3945,-4.3945,0,0,0.278641,179765681
0.115373,3.9551,-4.3945,-4.3945,0,0,0.278641,179765681
0.117335,3.9551,-4.2188,-4.2188,0,0,0.278641,179765681
0.119397,3.9551,-4.0430,-4.0430,0,0,0.278641,179765681
0.121313,3.9551,-3.8672,-3.8672,0,0,0.278641,179765681
0.123374,3.9551,-3.6914,-3.6914,0,0,0.278641,179765681
0.125335,3.9551,-3.6914,-3.6914,0,0,0.278641,179765681
0.127397,3.9551,-3.5156,-3.5156,0,0,0.278641,179765681
0.129359,3.9551,-3.1641,-3.1641,0,0,0.278641,179765681
0.131323,3.9551,-3.1641,-3.1641,0,0,0.278641,179765681
0.133389,3.9551,-2.9883,-2.9883,0,0,0.278641,179765681
0.135350,3.9551,-2.8125,-2.8125,0,0,0.278641,179765681
0.137313,3.9551,-2.6367,-2.6367,0,0,0.278641,179765681
0.139374,3.9551,-2.4609,-2.4609,0,0,0.278641,179765681
0.141335,3.9551,-2.2852,-2.2852,0,0,0.278641,179765681
0.143397,3.9551,-2.1094,-2.1094,0,0,0.278641,179765681
0.145359,3.9551,-1.9336,-1.9336,0,0,0.278641,179765681
0.147323,3.9551,-1.7578,-1.7578,0,0,0.278641,179765681
0.149389,3.9551,-1.5820,-1.5820,0,0,0.278641,179765681
0.153788,3.9551,-1.0547,-1.0547,0,0,0.278641,179765681
0.154063,3.9551,-1.0547,-1.0547,0,0,0.278641,179765681
0.155340,3.9551,-1.0547,-1.0547,0,0,0.278641,179765681
0.157399,3.9551,-0.8789,-0.8789,0,0,0.278641,179765681
0.159363,3.9551,-0.7031,-0.7031,0,0,0.278641,179765681
0.161327,3.9551,-0.5273,-0.5273,0,0,0.278641,179765681
0.163389,3.9551,-0.3516,-0.3516,0,0,0.278641,179765681
0.165350,3.9551,-0.1758,-0.1758,0,0,0.278641,179765681
0.167313,3.9551,0.0000,0.0000,0,0,0.278641,179765681
0.169374,3.9551,0.1758,0.1758,0,0,0.278641,179765681
0.171335,3.9551,0.3516,0.3516,0,0,0.278641,179765681
0.173397,3.9551,0.5273,0.5273,0,0,0.278641,179765681
0.175359,3.9551,0.7031,0.7031,0,0,0.278641,179765681
0.177323,3.9551,0.8789,0.8789,0,0,0.278641,179765681
0.179397,3.9551,1.0547,1.0547,0,0,0.278641,179765681
0.181359,3.9551,1.2305,1.2305,0,0,0.278641,179765681
0.183323,3.9551,1.4062,1.4062,0,0,0.278641,179765681
