t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode,t_pc_block_s,t_now_us
0.000000,2.5488,26.0156,26.0156,0,0,0.235144,804445506
0.000714,2.5488,26.0156,26.0156,0,0,0.235144,804445506
0.001524,2.5488,26.0156,26.0156,0,0,0.235144,804445506
0.003465,2.5488,26.0156,26.0156,0,0,0.235144,804445506
0.005458,2.5488,26.0156,26.0156,0,0,0.235144,804445506
0.007520,2.7246,25.8398,25.8398,0,0,0.235144,804445506
0.009452,2.7246,25.8398,25.8398,0,0,0.235144,804445506
0.011542,2.7246,25.8398,25.8398,0,0,0.235144,804445506
0.013504,2.9004,25.8398,25.8398,0,0,0.235144,804445506
0.015458,2.9004,25.8398,25.8398,0,0,0.235144,804445506
0.017454,2.9004,25.8398,25.8398,0,0,0.235144,804445506
0.019522,2.9004,25.6641,25.6641,0,0,0.235144,804445506
0.021471,3.0762,25.6641,25.6641,0,0,0.235144,804445506
0.023471,3.0762,25.6641,25.6641,0,0,0.235144,804445506
0.025471,3.0762,25.6641,25.6641,0,0,0.235144,804445506
0.027471,3.2520,25.6641,25.6641,0,0,0.235144,804445506
0.029480,3.2520,25.4883,25.4883,0,0,0.235144,804445506
0.031479,3.2520,25.4883,25.4883,0,0,0.235144,804445506
0.036491,3.4277,25.3125,25.3125,0,0,0.235144,804445506
0.036841,3.4277,25.3125,25.3125,0,0,0.235144,804445506
0.037518,3.4277,25.3125,25.3125,0,0,0.235144,804445506
0.039509,3.4277,25.3125,25.3125,0,0,0.235144,804445506
0.041490,3.6035,25.3125,25.3125,0,0,0.235144,804445506
0.043479,3.6035,25.1367,25.1367,0,0,0.235144,804445506
0.045462,3.6035,25.1367,25.1367,0,0,0.235144,804445506
0.047450,3.7793,25.1367,25.1367,0,0,0.235144,804445506
0.049517,3.7793,25.1367,25.1367,0,0,0.235144,804445506
0.051509,3.9551,24.9609,24.9609,0,0,0.235144,804445506
0.053490,3.9551,24.9609,24.9609,0,0,0.235144,804445506
0.055479,3.9551,24.9609,24.9609,0,0,0.235144,804445506
0.057462,3.9551,24.9609,24.9609,0,0,0.235144,804445506
0.059450,4.1309,24.7852,24.7852,0,0,0.235144,804445506
0.061517,4.1309,24.7852,24.7852,0,0,0.235144,804445506
0.063509,4.1309,24.6094,24.6094,0,0,0.235144,804445506
0.065490,4.3066,24.6094,24.6094,0,0,0.235144,804445506
0.067479,4.3066,24.6094,24.6094,0,0,0.235144,804445506
0.069462,4.3066,24.6094,24.6094,0,0,0.235144,804445506
0.071450,4.4824,24.4336,24.4336,0,0,0.235144,804445506
0.073517,4.4824,24.4336,24.4336,0,0,0.235144,804445506
0.075509,4.4824,24.4336,24.4336,0,0,0.235144,804445506
0.077490,4.6582,24.4336,24.4336,0,0,0.235144,804445506
0.079489,4.6582,24.4336,24.4336,0,0,0.235144,804445506
0.081470,4.6582,24.2578,24.2578,0,0,0.235144,804445506
0.083500,4.6582,24.2578,24.2578,0,0,0.235144,804445506
0.085488,4.8340,24.2578,24.2578,0,0,0.235144,804445506
0.087480,4.8340,24.2578,24.2578,0,0,0.235144,804445506
0.089463,4.8340,24.0820,24.0820,0,0,0.235144,804445506
0.091473,5.0098,24.0820,24.0820,0,0,0.235144,804445506
0.093455,5.0098,24.0820,24.0820,0,0,0.235144,804445506
0.095446,5.0098,23.9062,23.9062,0,0,0.235144,804445506
0.097512,5.1855,23.9062,23.9062,0,0,0.235144,804445506
0.099501,5.1855,23.9062,23.9062,0,0,0.235144,804445506
0.101482,5.1855,23.9062,23.9062,0,0,0.235144,804445506
0.103470,5.3613,23.9062,23.9062,0,0,0.235144,804445506
0.105450,5.3613,23.7305,23.7305,0,0,0.235144,804445506
0.107527,5.3613,23.7305,23.7305,0,0,0.235144,804445506
0.109509,5.3613,23.7305,23.7305,0,0,0.235144,804445506
