t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode,t_pc_block_s,t_now_us
0.000000,10.8105,-28.6523,-28.6523,33,2,0.247874,2937749190
0.005515,10.6348,-28.4766,-28.4766,33,2,0.247874,2937749190
0.006231,10.6348,-28.4766,-28.4766,29,2,0.247874,2937749190
0.006923,10.6348,-28.4766,-28.4766,29,2,0.247874,2937749190
0.007718,10.6348,-28.4766,-28.4766,29,2,0.247874,2937749190
0.009754,10.6348,-28.3008,-28.3008,29,2,0.247874,2937749190
0.011703,10.6348,-28.3008,-28.3008,29,2,0.247874,2937749190
0.013782,10.4590,-28.1250,-28.1250,29,2,0.247874,2937749190
0.015744,10.4590,-28.1250,-28.1250,29,2,0.247874,2937749190
0.017751,10.4590,-27.9492,-27.9492,29,2,0.247874,2937749190
0.019789,10.4590,-27.7734,-27.7734,29,2,0.247874,2937749190
0.021694,10.2832,-27.7734,-27.7734,29,2,0.247874,2937749190
0.023769,10.2832,-27.5977,-27.5977,21,2,0.247874,2937749190
0.025748,10.2832,-27.5977,-27.5977,22,2,0.247874,2937749190
0.027728,10.2832,-27.4219,-27.4219,29,2,0.247874,2937749190
0.029706,10.1074,-27.2461,-27.2461,29,2,0.247874,2937749190
0.031778,10.1074,-27.2461,-27.2461,19,2,0.247874,2937749190
0.033758,10.1074,-27.0703,-27.0703,20,2,0.247874,2937749190
0.039536,9.9316,-26.7188,-26.7188,22,2,0.247874,2937749190
0.040099,9.9316,-26.7188,-26.7188,17,2,0.247874,2937749190
0.040507,9.9316,-26.7188,-26.7188,19,2,0.247874,2937749190
0.041704,9.7559,-26.7188,-26.7188,20,2,0.247874,2937749190
0.043685,9.7559,-26.5430,-26.5430,16,2,0.247874,2937749190
0.045758,9.7559,-26.3672,-26.3672,17,2,0.247874,2937749190
0.047736,9.5801,-26.3672,-26.3672,18,2,0.247874,2937749190
0.049717,9.5801,-26.1914,-26.1914,14,2,0.247874,2937749190
0.051694,9.5801,-26.0156,-26.0156,16,2,0.247874,2937749190
