t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
219,5,-49,-8,-1.406,7,1.23,1.23,True,14.52,63.7,924.0
539,5,28,-34,-5.977,-124,-21.797,-21.797,True,14.476,71.5,1036.0
849,5,48,41,7.207,36,6.328,6.328,True,14.496,62.2,956.0
1119,5,-50,51,8.965,151,26.543,26.543,True,14.52,63.2,918.0
1241,5,49,7,1.23,12,2.109,2.109,True,14.512,68.0,986.0
1384,5,29,-136,-23.906,-290,-50.977,-50.977,True,14.584,47.9,698.0
1528,5,-50,44,7.734,140,24.609,24.609,True,14.524,62.4,908.0
1693,5,44,108,18.984,226,39.727,39.727,True,14.528,62.0,902.0
1813,5,50,-109,-19.16,-267,-46.934,-46.934,True,14.484,73.1,1058.0
2021,5,-49,-12,-2.109,10,1.758,1.758,True,14.54,59.3,862.0
2148,5,-49,144,25.312,388,68.203,68.203,True,14.508,63.2,910.0
2291,5,49,-5,-0.879,-36,-6.328,-6.328,True,14.52,65.0,944.0
2438,5,-40,-150,-26.367,-406,-71.367,-71.367,True,14.564,52.2,760.0
2561,5,-49,-18,-3.164,-8,-1.406,-1.406,True,14.54,58.1,846.0
2681,5,-49,150,26.367,426,74.883,74.883,True,14.516,64.6,938.0
2847,5,48,28,4.922,31,5.449,5.449,True,14.528,62.9,914.0
2987,5,49,-154,-27.07,-452,-79.453,-79.453,True,14.492,71.4,1036.0
3134,5,-48,-45,-7.91,-42,-7.383,-7.383,True,14.532,59.3,862.0
3257,5,-49,142,24.961,457,80.332,80.332,True,14.516,64.7,940.0
3386,5,42,139,24.434,321,56.426,56.426,True,14.552,56.2,820.0
3514,5,50,-130,-22.852,-358,-62.93,-62.93,True,14.492,71.6,1038.0
3652,5,-39,-163,-28.652,-432,-75.937,-75.937,True,14.564,53.5,780.0
3777,5,-50,82,14.414,200,35.156,35.156,True,14.528,61.8,898.0
3902,5,20,169,29.707,521,91.582,91.582,True,14.636,38.2,560.0
4042,5,46,76,13.359,126,22.148,22.148,True,14.54,59.1,858.0
4174,5,49,-159,-27.949,-496,-87.187,-87.187,True,14.492,70.2,1016.0
4294,5,-39,-170,-29.883,-412,-72.422,-72.422,True,14.568,51.1,744.0
4506,5,40,152,26.719,538,94.57,94.57,True,14.54,61.0,888.0
4685,5,48,38,6.68,68,11.953,11.953,True,14.532,61.0,888.0
4805,5,49,-158,-27.773,-508,-89.297,-89.297,True,14.492,69.7,1010.0
4984,5,-40,-149,-26.191,-308,-54.141,-54.141,True,14.56,50.2,730.0
5112,5,-49,139,24.434,466,81.914,81.914,True,14.516,64.1,930.0
