t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,30,-12,-2.109,-12,-2.109,-2.109,True,14.62,47.2,692.0
201,5,-30,-109,-19.16,-49,-8.613,-8.613,True,14.564,56.6,826.0
409,5,-70,-83,-14.59,112,19.687,19.687,True,14.4,105.9,1524.0
612,5,30,-98,-17.227,-102,-17.93,-17.93,True,14.624,45.1,658.0
803,5,-30,0,0.0,76,13.359,13.359,True,14.624,46.4,678.0
1016,5,30,-22,-3.867,-58,-10.195,-10.195,True,14.624,47.0,688.0
1225,5,-30,13,2.285,9,1.582,1.582,True,14.632,44.8,656.0
1417,5,30,21,3.691,28,4.922,4.922,True,14.62,46.6,682.0
1638,5,-30,-43,-7.559,-63,-11.074,-11.074,True,14.636,46.6,682.0
1829,5,30,27,4.746,115,20.215,20.215,True,14.62,48.8,714.0
2032,5,-30,-92,-16.172,-138,-24.258,-24.258,True,14.628,46.8,684.0
2253,5,-70,51,8.965,167,29.355,29.355,True,14.624,47.1,688.0
2442,5,70,-70,-12.305,-181,-31.816,-31.816,True,14.376,111.1,1606.0
2651,5,70,96,16.875,175,30.762,30.762,True,14.624,46.5,802.0
2865,5,30,-108,-18.984,-176,-30.937,-30.937,True,14.624,44.8,656.0
3062,5,-30,52,9.141,181,31.816,31.816,True,14.636,44.2,646.0
3266,5,30,-121,-21.27,-158,-27.773,-27.773,True,14.624,47.1,688.0
3469,5,-30,42,7.383,154,27.07,27.07,True,14.632,44.7,656.0
3726,5,30,-112,-19.687,-201,-35.332,-35.332,True,14.624,47.8,698.0
3914,5,-30,33,5.801,75,13.184,13.184,True,14.632,46.1,676.0
4106,5,30,-43,-7.559,-99,-17.402,-17.402,True,14.624,47.3,692.0
4302,5,-30,-6,-1.055,-3,-0.527,-0.527,True,14.584,53.7,784.0
4528,5,30,74,13.008,138,24.258,24.258,True,14.628,45.6,668.0
4701,5,-30,-76,-13.359,-195,-34.277,-34.277,True,14.632,44.6,652.0
4898,5,-70,104,18.281,236,41.484,41.484,True,14.396,107.7,1166.0
5122,5,30,-94,-16.523,-243,-42.715,-42.715,True,14.608,69.9,1012.0
5313,5,-30,93,16.348,199,34.98,34.98,True,14.632,44.1,646.0
5697,5,-30,-65,-11.426,-148,-26.016,-26.016,True,14.64,44.3,648.0
5952,5,30,25,4.395,56,9.844,9.844,True,14.616,47.2,692.0
6133,5,-30,-104,-18.281,-212,-37.266,-37.266,True,14.632,43.9,642.0
6346,5,-70,94,16.523,258,45.352,45.352,True,14.556,30.5,442.0
6542,5,30,-108,-18.984,-253,-44.473,-44.473,True,14.62,47.3,692.0
6756,5,-30,76,13.359,184,32.344,32.344,True,14.624,46.4,652.0
6949,5,30,-32,-5.625,-61,-10.723,-10.723,True,14.624,46.7,682.0
7164,5,-30,-48,-8.438,-81,-14.238,-14.238,True,14.632,44.1,646.0
7378,5,30,68,11.953,167,29.355,29.355,True,14.624,46.2,676.0
7580,5,-30,-120,-21.094,-257,-45.176,-45.176,True,14.636,44.0,642.0
7815,5,30,89,15.645,278,48.867,48.867,True,14.608,49.1,718.0
7941,5,30,-56,-9.844,-84,-14.766,-14.766,True,14.624,47.0,668.0
8183,5,-30,13,2.285,57,10.02,10.02,True,14.632,44.1,646.0
8394,5,30,31,5.449,77,13.535,13.535,True,14.604,48.9,714.0
8629,5,-30,-110,-19.336,-245,-43.066,-43.066,True,14.628,45.0,658.0
8756,5,-30,101,17.754,269,47.285,47.285,True,14.636,46.4,678.0
9001,5,30,-120,-21.094,-270,-47.461,-47.461,True,14.624,59.7,866.0
9213,5,-30,71,12.48,206,36.211,36.211,True,14.608,48.8,714.0
9425,5,30,-6,-1.055,19,3.34,3.34,True,14.624,47.2,692.0
9610,5,-30,-102,-17.93,-187,-32.871,-32.871,True,14.632,45.0,658.0
9870,5,30,101,17.754,282,49.57,49.57,True,14.62,46.9,684.0
10021,5,30,-124,-21.797,-296,-52.031,-52.031,True,14.62,46.8,684.0
10224,5,-30,89,15.645,231,40.605,40.605,True,14.628,46.9,684.0
10474,5,30,-43,-7.559,-79,-13.887,-13.887,True,14.628,46.4,678.0
10603,5,-30,-108,-18.984,-229,-40.254,-40.254,True,14.628,45.9,652.0
10854,5,30,100,17.578,261,45.879,45.879,True,14.62,47.1,688.0
11087,5,70,-129,-22.676,-308,-54.141,-54.141,True,14.6,76.6,1108.0
11261,5,-30,100,17.578,273,47.988,47.988,True,14.636,45.6,668.0
11461,5,30,-69,-12.129,-129,-22.676,-22.676,True,14.62,45.4,666.0
11672,5,-30,-40,-7.031,-47,-8.262,-8.262,True,14.632,44.7,656.0
11889,5,30,72,12.656,203,35.684,35.684,True,14.624,46.8,684.0
12074,5,70,-139,-24.434,-313,-55.02,-55.02,True,14.36,116.7,1678.0
12293,5,-30,91,15.996,307,53.965,53.965,True,14.624,45.0,658.0
12478,5,30,-94,-16.523,-149,-26.191,-26.191,True,14.624,47.0,688.0
12617,5,-30,-142,-24.961,-280,-49.219,-49.219,True,14.628,44.2,646.0
12742,5,-30,53,9.316,179,31.465,31.465,True,14.632,45.2,662.0
12925,5,30,75,13.184,220,38.672,38.672,True,14.62,45.4,666.0
13092,5,70,-142,-24.961,-319,-56.074,-56.074,True,14.36,116.7,1652.0
13310,5,-30,92,16.172,301,52.91,52.91,True,14.628,45.3,662.0
13507,5,30,-87,-15.293,-142,-24.961,-24.961,True,14.624,45.9,672.0
13719,5,-30,-37,-6.504,-26,-4.57,-4.57,True,14.584,51.8,756.0
13912,5,30,86,15.117,262,46.055,46.055,True,14.62,47.3,692.0
14120,5,70,-145,-25.488,-323,-56.777,-56.777,True,14.364,118.3,1698.0
14338,5,-30,84,14.766,311,54.668,54.668,True,14.628,45.7,668.0
14537,5,30,-104,-18.281,-157,-27.598,-27.598,True,14.62,22.8,330.0
14773,5,-30,-81,-14.238,-113,-19.863,-19.863,True,14.632,45.8,668.0
14940,5,30,99,17.402,280,49.219,49.219,True,14.62,47.8,698.0
15169,5,-30,-134,-23.555,-320,-56.25,-56.25,True,14.628,45.0,658.0
15384,5,-30,105,18.457,284,49.922,49.922,True,14.624,44.8,656.0
15508,5,30,50,8.789,114,20.039,20.039,True,14.632,45.6,668.0
15687,5,-30,-133,-23.379,-321,-56.426,-56.426,True,14.628,44.6,652.0
15809,5,-30,27,4.746,83,14.59,14.59,True,14.632,45.1,658.0
15938,5,30,111,19.512,334,58.711,58.711,True,14.408,110.2,1094.0
16190,5,-70,-155,-27.246,-332,-58.359,-58.359,True,14.44,81.2,1174.0
16408,5,-30,95,16.699,245,43.066,43.066,True,14.628,43.8,638.0
16640,5,30,-136,-23.906,-278,-48.867,-48.867,True,14.624,47.0,688.0
16884,5,-30,92,16.172,243,42.715,42.715,True,14.628,45.8,668.0
17097,5,30,-62,-10.898,-93,-16.348,-16.348,True,14.56,55.8,816.0
17294,5,-30,-107,-18.809,-181,-31.816,-31.816,True,14.628,45.2,662.0
17507,5,30,111,19.512,303,53.262,53.262,True,14.624,47.1,688.0
17707,5,30,-154,-27.07,-329,-57.832,-57.832,True,14.62,47.8,698.0
