t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
34,5,-27,-15,-2.637,12,2.109,2.109,False,0.0,0.0,0.0
156,5,-27,-20,-3.516,7,1.23,1.23,False,0.0,0.0,0.0
281,5,27,-24,-4.219,8,1.406,1.406,False,0.0,0.0,0.0
437,5,-49,-18,-3.164,23,4.043,4.043,False,0.0,0.0,0.0
557,5,-27,-10,-1.758,16,2.813,2.813,False,0.0,0.0,0.0
695,5,-27,-5,-0.879,-1,-0.176,-0.176,False,0.0,0.0,0.0
850,5,-49,-4,-0.703,3,0.527,0.527,False,0.0,0.0,0.0
982,5,-49,-10,-1.758,18,3.164,3.164,False,0.0,0.0,0.0
1129,5,-27,-22,-3.867,15,2.637,2.637,False,0.0,0.0,0.0
1267,5,-27,-27,-4.746,8,1.406,1.406,False,0.0,0.0,0.0
1390,5,27,-20,-3.516,17,2.988,2.988,False,0.0,0.0,0.0
1527,5,-27,-10,-1.758,18,3.164,3.164,False,0.0,0.0,0.0
1680,5,49,-6,-1.055,0,0.0,0.0,False,0.0,0.0,0.0
1826,5,27,-6,-1.055,1,0.176,0.176,False,0.0,0.0,0.0
1973,5,27,-11,-1.934,17,2.988,2.988,False,0.0,0.0,0.0
2190,5,-27,-21,-3.691,8,1.406,1.406,False,0.0,0.0,0.0
2317,5,27,-20,-3.516,9,1.582,1.582,False,0.0,0.0,0.0
2480,5,27,-10,-1.758,20,3.516,3.516,False,0.0,0.0,0.0
2640,5,-27,-3,-0.527,3,0.527,0.527,False,0.0,0.0,0.0
2788,5,27,-5,-0.879,-4,-0.703,-0.703,False,0.0,0.0,0.0
2907,5,-49,-9,-1.582,13,2.285,2.285,False,0.0,0.0,0.0
3118,5,-27,-22,-3.867,17,2.988,2.988,False,0.0,0.0,0.0
3235,5,-27,-24,-4.219,8,1.406,1.406,False,0.0,0.0,0.0
3372,5,27,-14,-2.461,15,2.637,2.637,False,0.0,0.0,0.0
3494,5,27,-5,-0.879,16,2.813,2.813,False,0.0,0.0,0.0
3623,5,49,-2,-0.352,4,0.703,0.703,False,0.0,0.0,0.0
3762,5,-27,-3,-0.527,-3,-0.527,-0.527,False,0.0,0.0,0.0
3903,5,27,-8,-1.406,12,2.109,2.109,False,0.0,0.0,0.0
4024,5,27,-13,-2.285,24,4.219,4.219,False,0.0,0.0,0.0
4164,5,49,-19,-3.34,10,1.758,1.758,False,0.0,0.0,0.0
4300,5,27,-16,-2.813,5,0.879,0.879,False,0.0,0.0,0.0
4437,5,27,-3,-0.527,16,2.813,2.813,False,0.0,0.0,0.0
4568,5,-27,1,0.176,10,1.758,1.758,False,0.0,0.0,0.0
4693,5,-27,-4,-0.703,-2,-0.352,-0.352,False,0.0,0.0,0.0
4821,5,27,-11,-1.934,7,1.23,1.23,False,0.0,0.0,0.0
4967,5,27,-15,-2.637,25,4.395,4.395,False,0.0,0.0,0.0
5116,5,-27,-16,-2.813,16,2.813,2.813,False,0.0,0.0,0.0
5258,5,-27,-12,-2.109,3,0.527,0.527,False,0.0,0.0,0.0
5412,5,27,-1,-0.176,11,1.934,1.934,False,0.0,0.0,0.0
5557,5,49,1,0.176,13,2.285,2.285,False,0.0,0.0,0.0
5682,5,-27,-9,-1.582,2,0.352,0.352,False,0.0,0.0,0.0
5809,5,27,-17,-2.988,8,1.406,1.406,False,0.0,0.0,0.0
5962,5,27,-21,-3.691,21,3.691,3.691,False,0.0,0.0,0.0
6089,5,-27,-19,-3.34,19,3.34,3.34,False,0.0,0.0,0.0
6332,5,49,-11,-1.934,3,0.527,0.527,False,0.0,0.0,0.0
6453,5,27,3,0.527,12,2.109,2.109,False,0.0,0.0,0.0
6585,5,-28,0,0.0,7,1.23,1.23,False,0.0,0.0,0.0
6713,5,-27,-10,-1.758,1,0.176,0.176,False,0.0,0.0,0.0
6839,5,27,-19,-3.34,13,2.285,2.285,False,0.0,0.0,0.0
6975,5,27,-21,-3.691,27,4.746,4.746,False,0.0,0.0,0.0
7098,5,49,-18,-3.164,17,2.988,2.988,False,0.0,0.0,0.0
7223,5,49,-8,-1.406,2,0.352,0.352,False,0.0,0.0,0.0
7345,5,27,3,0.527,2,0.352,0.352,False,0.0,0.0,0.0
7496,5,27,7,1.23,11,1.934,1.934,False,0.0,0.0,0.0
7632,5,-27,-5,-0.879,5,0.879,0.879,False,0.0,0.0,0.0
7776,5,-27,-19,-3.34,5,0.879,0.879,False,0.0,0.0,0.0
7898,5,27,-25,-4.395,23,4.043,4.043,False,0.0,0.0,0.0
8018,5,27,-21,-3.691,28,4.922,4.922,False,0.0,0.0,0.0
8158,5,-27,-13,-2.285,7,1.23,1.23,False,0.0,0.0,0.0
8286,5,27,-1,-0.176,-4,-0.703,-0.703,False,0.0,0.0,0.0
8435,5,27,9,1.582,8,1.406,1.406,False,0.0,0.0,0.0
8588,5,-27,1,0.176,11,1.934,1.934,False,0.0,0.0,0.0
8705,5,-27,-13,-2.285,7,1.23,1.23,False,0.0,0.0,0.0
8847,5,-49,-23,-4.043,16,2.813,2.813,False,0.0,0.0,0.0
8969,5,27,-20,-3.516,26,4.57,4.57,False,0.0,0.0,0.0
9091,5,-27,-13,-2.285,16,2.813,2.813,False,0.0,0.0,0.0
9215,5,-27,-2,-0.352,1,0.176,0.176,False,0.0,0.0,0.0
9346,5,-49,4,0.703,-1,-0.176,-0.176,False,0.0,0.0,0.0
9475,5,27,6,1.055,11,1.934,1.934,False,0.0,0.0,0.0
