t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,28,0,0.0,1,0.176,0.176,True,14.608,45.1,658.0
191,5,27,-28,-4.922,-20,-3.516,-3.516,True,14.608,43.3,632.0
399,5,-28,31,5.449,78,13.711,13.711,True,14.54,62.9,918.0
620,5,29,-74,-13.008,-141,-24.785,-24.785,True,14.6,46.1,672.0
831,5,-29,75,13.184,192,33.75,33.75,True,14.52,65.3,950.0
1013,5,50,-115,-20.215,-204,-35.859,-35.859,True,14.508,73.4,1064.0
1219,5,-49,23,4.043,183,32.168,32.168,True,14.532,63.4,920.0
1432,5,50,-96,-16.875,-107,-18.809,-18.809,True,14.5,73.6,1068.0
1626,5,-40,-150,-26.367,-158,-27.773,-27.773,True,14.58,52.2,760.0
1831,5,45,86,15.117,334,58.711,58.711,True,14.524,67.2,950.0
2039,5,47,-188,-33.047,-375,-65.918,-65.918,True,14.508,46.6,672.0
2241,5,-50,38,6.68,224,39.375,39.375,True,14.532,62.7,910.0
2485,5,49,-21,-3.691,22,3.867,3.867,True,14.532,64.0,930.0
2613,5,29,-200,-35.156,-443,-77.871,-77.871,True,14.504,71.2,1036.0
2866,5,-50,85,14.941,422,74.18,74.18,True,14.516,66.8,970.0
3061,5,49,-7,-1.23,69,12.129,12.129,True,14.528,64.5,938.0
3274,5,-34,-226,-39.727,-436,-76.641,-76.641,True,14.592,48.4,704.0
3477,5,-50,78,13.711,476,83.672,83.672,True,14.508,67.5,980.0
3691,5,50,-87,-15.293,-64,-11.25,-11.25,True,14.524,66.5,966.0
3878,5,46,-230,-40.43,-519,-91.23,-91.23,True,14.52,66.4,964.0
4093,5,-50,83,14.59,467,82.09,82.09,True,14.52,66.9,970.0
4330,5,49,17,2.988,144,25.312,25.312,True,14.524,65.4,930.0
4460,5,-34,-222,-39.023,-558,-98.086,-98.086,True,14.596,47.5,694.0
4693,5,-50,33,5.801,244,42.891,42.891,True,14.544,61.0,888.0
