t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
82,5,-28,0,0.0,-1,-0.176,-0.176,True,14.656,44.1,646.0
283,5,49,25,4.395,1,0.176,0.176,True,14.544,72.2,1048.0
489,5,-48,-45,-7.91,-27,-4.746,-4.746,True,14.584,63.3,924.0
720,5,49,-10,-1.758,15,2.637,2.637,True,14.568,66.9,974.0
843,5,-42,-128,-22.5,-184,-32.344,-32.344,True,14.64,47.3,692.0
961,5,-48,-22,-3.867,71,12.48,12.48,True,14.592,62.6,914.0
1207,5,51,-90,-15.82,-129,-22.676,-22.676,True,14.556,71.3,1038.0
1419,5,-47,-60,-10.547,-13,-2.285,-2.285,True,14.604,57.6,842.0
1651,5,46,82,14.414,226,39.727,39.727,True,14.528,71.1,1036.0
1772,5,29,-158,-27.773,-334,-58.711,-58.711,True,14.556,71.5,1042.0
2053,5,-50,104,18.281,346,60.82,60.82,True,14.572,66.7,974.0
2174,5,48,33,5.801,95,16.699,16.699,True,14.572,65.0,948.0
2339,5,29,-183,-32.168,-403,-70.84,-70.84,True,14.644,46.0,676.0
2522,5,-51,58,10.195,264,46.406,46.406,True,14.552,43.7,632.0
2753,5,50,-33,-5.801,5,0.879,0.879,True,14.576,64.6,940.0
2946,5,-35,-210,-36.914,-415,-72.949,-72.949,True,14.636,49.7,728.0
3159,5,-51,86,15.117,413,72.598,72.598,True,14.572,67.6,986.0
3350,5,49,-31,-5.449,9,1.582,1.582,True,14.52,66.1,964.0
3554,5,-35,-214,-37.617,-436,-76.641,-76.641,True,14.632,47.8,698.0
3765,5,-29,100,17.578,489,85.957,85.957,True,14.568,66.5,970.0
3963,5,49,-38,-6.68,6,1.055,1.055,True,14.508,75.2,1094.0
4173,5,-34,-222,-39.023,-499,-87.715,-87.715,True,14.636,48.2,704.0
4383,5,-50,94,16.523,484,85.078,85.078,True,14.572,65.6,956.0
4598,5,49,24,4.219,143,25.137,25.137,True,14.58,64.1,934.0
4789,5,46,-217,-38.145,-564,-99.141,-99.141,True,14.564,67.5,984.0
4993,5,-50,75,13.184,345,60.645,60.645,True,14.58,65.9,960.0
5196,5,44,111,19.512,446,78.398,78.398,True,14.564,67.6,914.0
