t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
33,5,45,-9,-1.582,-9,-1.582,-1.582,True,14.48,71.4,1036.0
201,5,70,-131,-23.027,-70,-12.305,-12.305,True,14.336,113.6,1550.0
429,5,-45,-182,-31.992,161,28.301,28.301,True,14.536,59.7,868.0
615,5,45,-273,-47.988,-109,-19.16,-19.16,True,14.528,66.0,960.0
764,5,-45,-252,-44.297,-85,-14.941,-14.941,True,14.552,57.8,842.0
940,5,45,-51,-8.965,228,40.078,40.078,True,14.28,93.8,1354.0
1131,5,45,-171,-30.059,-260,-45.703,-45.703,True,14.528,64.7,940.0
1260,5,-45,-94,-16.523,-75,-13.184,-13.184,True,14.556,56.9,830.0
1406,5,-45,78,13.711,289,50.801,50.801,True,14.552,60.3,866.0
1546,5,45,-3,-0.527,4,0.703,0.703,True,14.548,60.6,882.0
1672,5,70,-153,-26.895,-338,-59.414,-59.414,True,14.316,106.8,1540.0
1803,5,-45,-36,-6.328,52,9.141,9.141,True,14.56,57.9,842.0
2052,5,45,-31,-5.449,78,13.711,13.711,True,14.548,59.9,872.0
2185,5,45,-236,-41.484,-387,-68.027,-68.027,True,14.528,64.2,934.0
2320,5,-45,-198,-34.805,-135,-23.73,-23.73,True,14.564,56.6,826.0
2581,5,45,0,0.0,313,55.02,55.02,True,14.528,64.5,938.0
2736,5,45,-270,-47.461,-406,-71.367,-71.367,True,14.528,66.3,964.0
2985,5,-45,1,0.176,295,51.855,51.855,True,14.556,57.9,842.0
3112,5,45,67,11.777,440,77.344,77.344,True,14.52,66.9,974.0
3287,5,45,-199,-34.98,-330,-58.008,-58.008,True,14.536,63.7,924.0
3427,5,-45,-243,-42.715,-446,-78.398,-78.398,True,14.548,61.2,892.0
3581,5,-45,44,7.734,326,57.305,57.305,True,14.552,58.9,858.0
3726,5,45,92,16.172,499,87.715,87.715,True,14.388,60.1,1150.0
3888,5,45,-200,-35.156,-315,-55.371,-55.371,True,14.5,67.0,974.0
4095,5,-45,-269,-47.285,-343,-60.293,-60.293,True,14.54,60.5,878.0
4330,5,-70,-13,-2.285,573,100.723,100.723,True,14.508,72.7,1052.0
4560,5,45,-268,-47.109,-330,-58.008,-58.008,True,14.532,63.7,924.0
4710,5,45,-301,-52.91,-517,-90.879,-90.879,True,14.524,65.3,948.0
4913,5,-45,2,0.352,505,88.77,88.77,True,14.544,59.5,866.0
5153,5,45,-47,-8.262,189,33.223,33.223,True,14.436,45.9,662.0
5329,5,-70,-298,-52.383,-622,-109.336,-109.336,True,14.544,65.6,950.0
5483,5,-45,-254,-44.648,-274,-48.164,-48.164,True,14.56,57.2,832.0
5634,5,45,33,5.801,602,105.82,105.82,True,14.524,67.4,940.0
5836,5,45,-25,-4.395,170,29.883,29.883,True,14.5,64.1,930.0
5963,5,-45,-267,-46.934,-558,-98.086,-98.086,True,14.54,61.9,902.0
6143,5,-45,-281,-49.395,-459,-80.684,-80.684,True,14.54,56.5,822.0
6277,5,-45,-13,-2.285,399,70.137,70.137,True,14.556,58.2,846.0
