t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
36,5,45,-11,-1.934,-11,-1.934,-1.934,True,14.548,66.7,970.0
182,5,-45,-57,-10.02,-16,-2.813,-2.813,True,14.576,57.8,842.0
420,5,45,24,4.219,46,8.086,8.086,True,14.544,63.9,930.0
615,5,-45,-47,-8.262,-87,-15.293,-15.293,True,14.576,60.0,874.0
823,5,45,79,13.887,155,27.246,27.246,True,14.548,65.4,930.0
1040,5,70,-119,-20.918,-228,-40.078,-40.078,True,14.564,61.3,904.0
1249,5,-70,63,11.074,278,48.867,48.867,True,14.392,107.2,1544.0
1378,5,45,-70,-12.305,-54,-9.492,-9.492,True,14.568,60.5,882.0
1540,5,-45,-180,-31.641,-264,-46.406,-46.406,True,14.576,58.7,856.0
1679,5,-45,36,6.328,250,43.945,43.945,True,14.576,59.4,866.0
1848,5,45,27,4.746,144,25.312,25.312,True,14.552,63.9,930.0
2043,5,-45,-188,-33.047,-346,-60.82,-60.82,True,14.492,72.2,1048.0
2243,5,-45,78,13.711,371,65.215,65.215,True,14.572,59.8,872.0
2463,5,45,-128,-22.5,-213,-37.441,-37.441,True,14.564,62.7,914.0
2668,5,-45,-158,-27.773,-213,-37.441,-37.441,True,14.58,58.5,852.0
2872,5,45,102,17.93,450,79.102,79.102,True,14.228,113.2,1632.0
3086,5,45,-220,-38.672,-389,-68.379,-68.379,True,14.556,63.4,924.0
3282,5,-45,-158,-27.773,-116,-20.391,-20.391,True,14.584,55.8,812.0
3445,5,70,90,15.82,501,88.066,88.066,True,14.348,117.1,1682.0
3695,5,45,-223,-39.199,-459,-80.684,-80.684,True,14.556,63.0,918.0
3880,5,-45,-155,-27.246,-142,-24.961,-24.961,True,14.58,57.3,836.0
4107,5,-45,108,18.984,519,91.23,91.23,True,14.564,61.5,894.0
4301,5,45,-205,-36.035,-406,-71.367,-71.367,True,14.416,81.5,1182.0
4496,5,-45,-221,-38.848,-290,-50.977,-50.977,True,14.584,58.3,848.0
4731,5,-70,58,10.195,579,101.777,101.777,True,14.544,65.4,878.0
4936,5,45,-210,-36.914,-374,-65.742,-65.742,True,14.56,63.6,928.0
5077,5,45,-226,-39.727,-572,-100.547,-100.547,True,14.548,66.6,970.0
5346,5,45,87,15.293,567,99.668,99.668,True,14.548,65.7,956.0
5547,5,45,-38,-6.68,75,13.184,13.184,True,14.58,57.3,836.0
5685,5,-45,-249,-43.77,-583,-102.48,-102.48,True,14.572,60.9,888.0
5826,5,-45,-242,-42.539,-476,-83.672,-83.672,True,14.576,61.1,892.0
6050,5,45,92,16.172,629,110.566,110.566,True,14.54,68.7,1000.0
6269,5,45,-69,-12.129,-18,-3.164,-3.164,True,14.584,57.6,838.0
6451,5,70,-222,-39.023,-660,-116.016,-116.016,True,14.364,101.9,1472.0
6653,5,-45,-8,-1.406,193,33.926,33.926,True,14.588,57.3,836.0
