t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
74,5,27,-6,-1.23,-7,-1.23,-1.23,True,14.512,60.0,874.0
314,5,-49,22,3.691,65,11.426,11.426,True,14.532,65.6,954.0
514,5,50,-43,-7.734,-119,-20.918,-20.918,True,14.484,74.0,1072.0
759,5,-51,58,10.02,159,27.949,27.949,True,14.52,67.5,980.0
910,5,50,-56,-10.02,-100,-17.578,-17.578,True,14.508,70.8,1028.0
1112,5,-48,-46,-8.262,24,4.219,4.219,True,14.556,59.8,868.0
1335,5,49,20,3.34,114,20.039,20.039,True,14.52,68.0,986.0
1551,5,-38,-172,-30.41,-230,-40.43,-40.43,True,14.584,50.6,738.0
1730,5,-50,52,8.965,293,51.504,51.504,True,14.528,64.7,940.0
1931,5,49,-155,-27.422,-253,-44.473,-44.473,True,14.512,69.9,1016.0
2132,5,-42,-120,-21.27,-93,-16.348,-16.348,True,14.58,53.1,774.0
2328,5,44,101,17.578,405,71.191,71.191,True,14.528,66.9,974.0
2529,5,47,-188,-33.223,-407,-71.543,-71.543,True,14.524,68.2,990.0
2667,5,-37,-193,-34.102,-309,-54.316,-54.316,True,14.588,50.2,730.0
2867,5,-50,99,17.227,482,84.727,84.727,True,14.516,66.3,964.0
3054,5,50,-103,-18.281,-129,-22.676,-22.676,True,14.516,66.6,966.0
3268,5,-35,-215,-37.969,-366,-64.336,-64.336,True,14.588,48.7,712.0
3485,5,24,93,16.172,533,93.691,93.691,True,14.524,68.1,990.0
3684,5,49,-153,-27.07,-221,-38.848,-38.848,True,14.52,66.4,964.0
3892,5,-33,-230,-40.605,-448,-78.75,-78.75,True,14.588,49.3,720.0
4085,5,46,83,14.414,515,90.527,90.527,True,14.524,67.2,976.0
4284,5,49,18,2.988,158,27.773,27.773,True,14.528,64.7,940.0
4491,5,45,-224,-39.551,-591,-103.887,-103.887,True,14.608,48.4,704.0
4734,5,-50,84,14.59,460,80.859,80.859,True,14.52,66.0,956.0
4903,5,44,99,17.227,474,83.32,83.32,True,14.536,63.9,928.0
5103,5,-35,-210,-37.09,-574,-100.898,-100.898,True,14.592,49.5,720.0
5333,5,-48,-45,-8.086,41,7.207,7.207,True,14.56,56.1,816.0
5502,5,45,93,16.172,653,114.785,114.785,True,14.528,67.4,980.0
5721,5,48,-167,-29.531,-247,-43.418,-43.418,True,14.524,67.0,974.0
5964,5,46,-218,-38.496,-562,-98.789,-98.789,True,14.528,67.1,974.0
6125,5,-50,87,15.117,464,81.562,81.562,True,14.532,66.6,966.0
6327,5,-51,88,15.293,570,100.195,100.195,True,14.508,68.7,996.0
6541,5,-35,-213,-37.617,-616,-108.281,-108.281,True,14.596,47.9,698.0
6770,5,-37,-190,-33.574,-329,-57.832,-57.832,True,14.58,50.2,730.0
